agrs_moe_ms,best_static_backend,best_static_clean_ttft_sum_ms,best_static_moe_ms,deepep_moe_ms,o1_amdahl_ttft_improvement_pct,o1_improvement_pct,o1_per_layer_moe_ms,o2_amdahl_ttft_improvement_pct,o2_improvement_pct,o2_per_step_moe_ms,o3_amdahl_ttft_improvement_pct,o3_improvement_pct,o3_per_request_moe_ms,restart
331.71115148067474,deepep_ht,636.282205581665,264.286448597908,264.286448597908,5.330698885175555,12.833911318365166,230.36816015839577,0.0,0.0,264.286448597908,0.0,0.0,264.286448597908,1
216.7127198278904,agrs,779.0106534957886,216.7127198278904,260.2657277584076,0.15692930480816977,0.5641090213271317,215.49022382497787,0.0,0.0,216.7127198278904,0.0,0.0,216.7127198278904,2
214.23671977221966,agrs,599.8311042785645,214.23671977221966,261.4517120718956,0.11793720094885515,0.3302067057220132,213.5292957574129,0.0,0.0,214.23671977221966,0.0,0.0,214.23671977221966,3
264.56649592518806,deepep_ht,633.6166858673096,262.6020964086056,262.6020964086056,3.0678864256630374,7.402317255766655,243.16345611214638,2.3382136988486897,5.641734148263638,247.78678426146507,2.3382136988486897,5.641734148263638,247.78678426146507,4
223.76252806186676,agrs,974.1705656051636,223.76252806186676,259.853392213583,0.23639884250180648,1.0291839125303346,221.45960012078285,0.0,0.0,223.76252806186676,0.0,0.0,223.76252806186676,5
