total_rows,bytes,repetition,latency_ms,effective_gbps
64,786432,0,0.01708799973130226,46.02247263378595
64,786432,1,0.014976000413298607,52.51281906360344
64,786432,2,0.013919999822974205,56.49655244262551
64,786432,3,0.026048000901937485,30.19164514623094
64,786432,4,0.013728000223636627,57.28671235348141
64,786432,5,0.013856000266969204,56.75750468010206
64,786432,6,0.014112000353634357,55.72788975997049
64,786432,7,0.012768000364303589,61.59398320497266
64,786432,8,0.01196799986064434,65.7112307116671
64,786432,9,0.011935999616980553,65.88740157809619
64,786432,10,0.012703999876976013,61.90428271534254
64,786432,11,0.011744000017642975,66.96457755607507
64,786432,12,0.013504000380635262,58.23696518312778
64,786432,13,0.013055999763309956,60.23529520964267
64,786432,14,0.013472000136971474,58.37529631860523
64,786432,15,0.01375999953597784,57.15349029945392
64,786432,16,0.02067199908196926,38.043345342732216
64,786432,17,0.014368000440299511,54.73496491510452
64,786432,18,0.013279999606311321,59.21927886400299
64,786432,19,0.012992000207304955,60.53201873856316
64,786432,20,0.012032000347971916,65.36170023736402
64,786432,21,0.014592000283300877,53.89473579574932
64,786432,22,0.012256000190973282,64.16710082782296
64,786432,23,0.012415999546647072,63.340208498346406
64,786432,24,0.012480000033974648,63.0153844438361
64,786432,25,0.012415999546647072,63.340208498346406
64,786432,26,0.012223999947309494,64.33507881134227
64,786432,27,0.01398400031030178,56.237985022114785
64,786432,28,0.011807999573647976,66.60162842104836
64,786432,29,0.020959999412298203,37.520611739071136
64,786432,30,0.015072000212967396,52.17834321176447
64,786432,31,0.013311999849975109,59.07692374271402
64,786432,32,0.011807999573647976,66.60162842104836
64,786432,33,0.011552000418305397,68.0775598617373
64,786432,34,0.01196799986064434,65.7112307116671
64,786432,35,0.012032000347971916,65.36170023736402
64,786432,36,0.012000000104308128,65.53599943033855
64,786432,37,0.012927999719977379,60.831684485941196
64,786432,38,0.01235199999064207,63.668393830618875
64,786432,39,0.013024000450968742,60.38329029246188
128,1572864,0,0.013183999806642532,119.30097262346283
128,1572864,1,0.013567999936640263,115.92452884323022
128,1572864,2,0.01321600005030632,119.01210608451414
128,1572864,3,0.013728000223636627,114.57342470696283
128,1572864,4,0.012223999947309494,128.67015762268454
128,1572864,5,0.012480000033974648,126.0307688876722
128,1572864,6,0.012319999746978283,127.66753508950154
128,1572864,7,0.012095999903976917,130.03174706399216
128,1572864,8,0.01369599997997284,114.84112166325508
128,1572864,9,0.013183999806642532,119.30097262346283
128,1572864,10,0.01228800043463707,127.99999547253068
128,1572864,11,0.011807999573647976,133.20325684209672
128,1572864,12,0.014112000353634357,111.45577951994098
128,1572864,13,0.013151999562978745,119.5912448497503
128,1572864,14,0.012480000033974648,126.0307688876722
128,1572864,15,0.01484800036996603,105.93103184328642
128,1572864,16,0.012671999633312225,124.12121571288924
128,1572864,17,0.012415999546647072,126.68041699669281
128,1572864,18,0.01360000018030405,115.65176317261167
128,1572864,19,0.012384000234305859,127.00774953499194
128,1572864,20,0.012959999963641167,121.36296330344257
128,1572864,21,0.013663999736309052,115.11007247903133
128,1572864,22,0.011776000261306763,133.56521442752262
128,1572864,23,0.01196799986064434,131.4224614233342
128,1572864,24,0.012608000077307224,124.75126827060801
128,1572864,25,0.013376000337302685,117.58851378118112
128,1572864,26,0.012927999719977379,121.66336897188239
128,1572864,27,0.012032000347971916,130.72340047472804
128,1572864,28,0.018271999433636665,86.0805630884892
128,1572864,29,0.012095999903976917,130.03174706399216
128,1572864,30,0.012959999963641167,121.36296330344257
128,1572864,31,0.012128000147640705,129.68865277479188
128,1572864,32,0.011839999817311764,132.84324529298127
128,1572864,33,0.01616000011563301,97.33069237285638
128,1572864,34,0.013024000450968742,120.76658058492376
128,1572864,35,0.011552000418305397,136.1551197234746
128,1572864,36,0.013407999649643898,117.30787896028723
128,1572864,37,0.013663999736309052,115.11007247903133
128,1572864,38,0.012768000364303589,123.18796640994532
128,1572864,39,0.011744000017642975,133.92915511215014
256,3145728,0,0.018239999189972878,172.4631655537194
256,3145728,1,0.013887999579310417,226.50691930365073
256,3145728,2,0.012640000320971012,248.87087975630237
256,3145728,3,0.012959999963641167,242.72592660688514
256,3145728,4,0.012575999833643436,250.1374078889949
256,3145728,5,0.012128000147640705,259.37730554958375
256,3145728,6,0.013088000006973743,240.35207811154083
256,3145728,7,0.01196799986064434,262.8449228466684
256,3145728,8,0.011776000261306763,267.13042885504524
256,3145728,9,0.011807999573647976,266.40651368419344
256,3145728,10,0.01190400030463934,264.2580577534106
256,3145728,11,0.012319999746978283,255.33507017900308
256,3145728,12,0.012223999947309494,257.3403152453691
256,3145728,13,0.01244799979031086,252.70951582506757
256,3145728,14,0.014816000126302242,212.31965261768033
256,3145728,15,0.012768000364303589,246.37593281989064
256,3145728,16,0.01206399966031313,260.7533229919165
256,3145728,17,0.012799999676644802,245.76000620841995
256,3145728,18,0.011392000131309032,276.1348282778268
256,3145728,19,0.012608000077307224,249.50253654121602
256,3145728,20,0.013279999606311321,236.87711545601195
256,3145728,21,0.013088000006973743,240.35207811154083
256,3145728,22,0.012640000320971012,248.87087975630237
256,3145728,23,0.013024000450968742,241.53316116984752
256,3145728,24,0.012703999876976013,247.61713086137016
256,3145728,25,0.01196799986064434,262.8449228466684
256,3145728,26,0.011552000418305397,272.3102394469492
256,3145728,27,0.012384000234305859,254.0154990699839
256,3145728,28,0.013055999763309956,240.9411808385707
256,3145728,29,0.012768000364303589,246.37593281989064
256,3145728,30,0.012191999703645706,258.0157543031559
256,3145728,31,0.011455999687314034,274.5921862658103
256,3145728,32,0.011680000461637974,269.32601675247287
256,3145728,33,0.012480000033974648,252.0615377753444
256,3145728,34,0.011807999573647976,266.40651368419344
256,3145728,35,0.011552000418305397,272.3102394469492
256,3145728,36,0.011487999930977821,273.8272996953479
256,3145728,37,0.012032000347971916,261.4468009494561
256,3145728,38,0.012000000104308128,262.1439977213542
256,3145728,39,0.01152000017464161,273.06666252701376
512,6291456,0,0.01817600056529045,346.1408343051217
512,6291456,1,0.01375999953597784,457.22792239563137
512,6291456,2,0.012512000277638435,502.8337484330263
512,6291456,3,0.013407999649643898,469.2315158411489
512,6291456,4,0.012640000320971012,497.74175951260474
512,6291456,5,0.014527999795973301,433.0572748041882
512,6291456,6,0.013120000250637531,479.53169815635357
512,6291456,7,0.019711999222636223,319.16884375559545
512,6291456,8,0.018688000738620758,336.6575209405911
512,6291456,9,0.019328000023961067,325.50993337129734
512,6291456,10,0.01913600042462349,328.77591243697873
512,6291456,11,0.022431999444961548,280.4679099353814
512,6291456,12,0.022207999601960182,283.29683504878517
512,6291456,13,0.020031999796628952,314.0702907284747
512,6291456,14,0.020031999796628952,314.0702907284747
512,6291456,15,0.019487999379634857,322.83744870059013
512,6291456,16,0.01897599920630455,331.548074575685
512,6291456,17,0.021536000072956085,292.13670034764345
512,6291456,18,0.020767999812960625,302.9399102783942
512,6291456,19,0.021376000717282295,294.3233434172472
512,6291456,20,0.03286400064826012,191.43913935910544
512,6291456,21,0.01961600035429001,320.7308261810906
512,6291456,22,0.02115200087428093,297.4402297633169
512,6291456,23,0.01881599985063076,334.3673495931227
512,6291456,24,0.019999999552965164,314.57280703125014
512,6291456,25,0.02457600086927414,255.99999094506137
512,6291456,26,0.021856000646948814,287.85943511025255
512,6291456,27,0.021247999742627144,296.0963891287262
512,6291456,28,0.015744000673294067,399.6097390082021
512,6291456,29,0.015584000386297703,403.7125156600861
512,6291456,30,0.012768000364303589,492.7518656397813
512,6291456,31,0.012927999719977379,486.65347588752957
512,6291456,32,0.013024000450968742,483.06632233969503
512,6291456,33,0.013055999763309956,481.8823616771414
512,6291456,34,0.012319999746978283,510.67014035800617
512,6291456,35,0.011839999817311764,531.3729811719251
512,6291456,36,0.01190400030463934,528.5161155068212
512,6291456,37,0.012319999746978283,510.67014035800617
512,6291456,38,0.013120000250637531,479.53169815635357
512,6291456,39,0.012959999963641167,485.4518532137703
1024,12582912,0,0.013887999579310417,906.0276772146029
1024,12582912,1,0.016416000202298164,766.5029145308155
1024,12582912,2,0.01375999953597784,914.4558447912627
1024,12582912,3,0.012768000364303589,985.5037312795625
1024,12582912,4,0.012959999963641167,970.9037064275406
1024,12582912,5,0.011872000060975552,1059.8813961736141
1024,12582912,6,0.01568000018596649,802.4816231355426
1024,12582912,7,0.013248000293970108,949.797080373494
1024,12582912,8,0.014208000153303146,885.6216120658376
