median_ep_tmoe_ms,median_tmoe_reduction_pct,median_tp_tmoe_ms,median_vision_fraction,median_wall_reduction_pct,modality,n
102.29849576950073,15.453766278509583,121.11710393428802,0.0,-2078.136409531686,text_heavy,6
146.5988793373108,14.162699346390283,200.49947035312653,0.7505983724269986,-717.4665464070104,mixed,6
128.64222371578217,22.794895856229004,166.7831996679306,0.9520340012143291,-869.1688065531272,vision_heavy,6
