active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_ms,iteration,layer,max_expert_load,mean_expert_load,mean_expert_rank_ms,mean_full_rank_ms,modality,prepare_finalize_backend,rank_count,rank_cv,rank_loads,rank_max_mean_load,request_id,topology,total_assignments_local_sum,volume,workload
122,0.01849599927663803,2,0.019168000668287277,TritonExperts,0.5740477909392556,1.0164401804458876,0.7527999877929688,10.296671867370605,0,43,5004.0,1555.9344262295083,0.7406239956617355,10.290071964263916,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.04633777034818827,"[45632, 46252, 51204, 46736]",1.0789784221173297,large_mixed,TP_ONLY,189824,large,mixed
125,0.01788800023496151,1,0.019392000511288643,TritonExperts,0.6102024563001468,1.0406497406561106,0.7975040078163147,10.236639976501465,0,44,4208.0,1518.592,0.7663519978523254,10.233287811279297,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.10635405012548765,"[40856, 54376, 49576, 45016]",1.1458192852326365,large_mixed,TP_ONLY,189824,large,mixed
123,0.017823999747633934,0,0.01958400011062622,TritonExperts,0.6463507306635542,1.0070619315289033,0.7518079876899719,10.204575538635254,0,45,5132.0,1543.2845528455284,0.7465360015630722,10.203887939453125,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.04390218696839109,"[50736, 46816, 47300, 44972]",1.0691166554281861,large_mixed,TP_ONLY,189824,large,mixed
123,0.018015999346971512,3,0.018848000094294548,TritonExperts,0.6531589188155706,1.0128321032333532,0.752672016620636,10.125984191894531,0,46,6232.0,1543.2845528455284,0.7431360185146332,10.120175838470459,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.09525770237941705,"[47620, 50736, 40032, 51436]",1.0838671611598112,large_mixed,TP_ONLY,189824,large,mixed
120,0.017952000722289085,0,0.019039999693632126,TritonExperts,0.6185665760622459,1.0077047213761252,0.7544000148773193,10.18342399597168,0,47,4396.0,1581.8666666666666,0.74863201379776,10.177743911743164,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.1475044432122849,"[56208, 48480, 36628, 48508]",1.184423465947404,large_mixed,TP_ONLY,189824,large,mixed
128,0.01865600049495697,0,0.0031679999083280563,TritonExperts,0.6102341265393056,1.0067458798826985,0.7867839932441711,10.09011173248291,1,0,5212.0,1483.0,0.7815120071172714,10.089432001113892,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.03583242300731234,"[49460, 46400, 48712, 45252]",1.042228590694538,large_mixed,TP_ONLY,189824,large,mixed
128,0.018015999346971512,2,0.019487999379634857,TritonExperts,0.61386774141593,1.0187641387334674,0.7674880027770996,10.257856369018555,1,1,5220.0,1483.0,0.7533520013093948,10.253719806671143,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.05508558542001081,"[45556, 45820, 51944, 46504]",1.094571813890762,large_mixed,TP_ONLY,189824,large,mixed
128,0.017696000635623932,2,0.019999999552965164,TritonExperts,0.5862995101013384,1.0174842988585457,0.762112021446228,10.344544410705566,1,2,4672.0,1483.0,0.7490160018205643,10.333704233169556,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.0966702286293139,"[44548, 51416, 52384, 41476]",1.1038435603506407,large_mixed,TP_ONLY,189824,large,mixed
128,0.018303999677300453,3,0.033695999532938004,TritonExperts,0.6023302107031031,1.0076669507328495,0.7517759799957275,10.278016090393066,1,3,3944.0,1483.0,0.746056005358696,10.2707998752594,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.07096750095060134,"[43448, 46400, 47216, 52760]",1.1117666891436278,large_mixed,TP_ONLY,189824,large,mixed
128,0.01865600049495697,3,0.01897599920630455,TritonExperts,0.6745128652885415,1.0361222640289125,0.786624014377594,10.385184288024902,1,4,5196.0,1483.0,0.7591999918222427,10.371423959732056,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.08212113305281286,"[45744, 43212, 47112, 53756]",1.1327545515846258,large_mixed,TP_ONLY,189824,large,mixed
