run_id,start_kst,end_kst,wall_seconds,physical_gpus,purpose,status
runtime_audit,2026-09-11T19:13:36+09:00,2026-09-11T19:14:20+09:00,44,"6;7",true-EP2 ownership and profiler audit,complete
instrumented_1,2026-09-11T19:15:55+09:00,2026-09-11T19:16:32+09:00,37,"6;7",same-device stage timing,complete
temporal_expository_b1,2026-09-11T19:17:17+09:00,2026-09-11T19:18:04+09:00,47,"6;7",all-layer temporal branch capture,complete
temporal_math_b1,2026-09-11T19:20:05+09:00,2026-09-11T19:20:58+09:00,53,"6;7",three-layer temporal branch capture,complete
temporal_systems_b1,2026-09-11T19:21:12+09:00,2026-09-11T19:21:54+09:00,42,"6;7",three-layer temporal branch capture,complete
clean_1,2026-09-11T19:23:25+09:00,2026-09-11T19:23:56+09:00,31,"6;7",clean request timing restart 1,complete
clean_2,2026-09-11T19:25:53+09:00,2026-09-11T19:26:28+09:00,35,"6;7",clean request timing restart 2,complete
clean_3,2026-09-11T19:26:43+09:00,2026-09-11T19:27:17+09:00,34,"6;7",clean request timing restart 3,complete
