case_id,dataset,wave,layer,phase,shape_class,global_fresh_m,max_tokens_contract,policy,layout_ms,dispatch_ms,weight_prep_ms,combine_ms,comm_semantics_ms,p90_comm_semantics_ms,max_relative_l2,max_relative_l2_vs_identity,source_assignments_global,received_assignments_global,assignment_count_match,repeats,timing_unit,restart
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,low_latency,0.016496000,0.104224000,0.014032000,0.066528000,0.184863999,0.200767994,0.000418206,0.000000000,528,528,True,30,critical-rank wall via same-GPU CUDA events,2
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_cached,0.016384000,0.112415999,0.178975999,0.218720004,0.377103999,0.398624003,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,2
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_fresh,0.058800001,0.143232003,0.185536005,0.157488003,0.434160009,0.453215986,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,2
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,low_latency,0.016432000,0.103535999,0.013920000,0.068752002,0.184528001,0.270112008,0.000290383,0.000000000,736,736,True,30,critical-rank wall via same-GPU CUDA events,2
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_cached,0.016576000,0.114239998,0.181456000,0.221823998,0.385775998,0.434208006,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,2
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_fresh,0.059824001,0.146431997,0.185424000,0.159568004,0.428912014,0.765375972,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,2
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,low_latency,0.016448000,0.112095997,0.014224000,0.068255998,0.191551998,0.207680002,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,2
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_cached,0.016416000,0.113968000,0.180560000,0.223151997,0.380015999,0.401504010,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,2
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_fresh,0.059424000,0.149056002,0.185120001,0.158591993,0.435536012,0.461695999,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,2
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,low_latency,0.016288000,0.105936002,0.013936000,0.071824003,0.191664003,0.210336000,0.000569277,0.000000000,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,2
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_cached,0.016511999,0.111471999,0.180431999,0.215424001,0.379487991,0.394335985,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,2
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_fresh,0.058976000,0.145967998,0.183823995,0.156832002,0.432239994,0.446624011,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,2
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,low_latency,0.016448000,0.123983998,0.004224000,0.066640001,0.195583999,0.213248000,0.000536874,0.000000000,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,2
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_cached,0.016576000,0.118512001,0.182464004,0.222000003,0.381392002,0.404287994,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,2
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_fresh,0.058960000,0.155743994,0.185504004,0.162624002,0.442351997,0.472927988,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,2
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,low_latency,0.016384000,0.124783996,0.008800000,0.065263998,0.194640003,0.210784003,0.000141062,0.000000000,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,2
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_cached,0.016319999,0.120448001,0.178719997,0.218975998,0.379808009,0.400224000,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,2
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_fresh,0.058831999,0.154767998,0.184207998,0.160207994,0.437344000,0.450751990,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,2
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,low_latency,0.016528000,0.140928000,0.003184000,0.090544000,0.227728002,0.243680000,0.000455067,0.000000000,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,2
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_cached,0.016527999,0.124080002,0.178463995,0.229295999,0.386528000,0.406944007,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,2
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_fresh,0.059088001,0.160496004,0.185408004,0.169664003,0.448464006,0.468831986,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,2
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,low_latency,0.016704001,0.148415998,0.003168000,0.082047999,0.233472005,0.247615993,0.000552340,0.000000000,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,2
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_cached,0.016511999,0.124224000,0.177168004,0.225152001,0.390223995,0.416191995,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,2
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_fresh,0.058639999,0.159631997,0.183839999,0.171872005,0.447264001,0.478015989,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,2
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,low_latency,0.016576000,0.175808005,0.003168000,0.115247998,0.271088004,0.280959994,0.000078193,0.000000000,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,2
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_cached,0.016384000,0.134896003,0.176239997,0.218319997,0.390799999,0.408704013,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,2
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_fresh,0.058912002,0.172656000,0.177327998,0.173631996,0.457711995,0.473600000,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,2
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,low_latency,0.016448000,0.158592001,0.003168000,0.100335997,0.248559996,0.255872011,0.000312546,0.000000000,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,2
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_cached,0.016576000,0.131808005,0.177040003,0.224959999,0.393472001,0.413248003,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,2
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_fresh,0.059664000,0.168575995,0.178688005,0.176880002,0.451519996,0.479840010,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,2
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,low_latency,0.016624000,0.164768003,0.003168000,0.110048000,0.259488001,0.279648006,0.000439896,0.000000000,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,2
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_cached,0.016752000,0.133247994,0.178640001,0.226048000,0.398191988,0.415423989,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,2
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_fresh,0.059535999,0.168832004,0.180143997,0.174592003,0.458048001,0.472703993,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,2
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,low_latency,0.016688000,0.184000000,0.003168000,0.136688001,0.290863991,0.296992004,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,2
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_cached,0.016400000,0.139424004,0.174271993,0.223824002,0.405248001,0.419936001,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,2
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_fresh,0.059216000,0.176415995,0.170607999,0.180511996,0.460959986,0.490016013,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,2
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,low_latency,0.016927999,0.185248002,0.003168000,0.144016005,0.314592004,0.436863989,0.000175980,0.000000000,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,2
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_cached,0.016880000,0.141504005,0.180752002,0.236256003,0.416863993,0.565024018,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,2
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_fresh,0.059776001,0.179439999,0.176703997,0.191023998,0.464800000,0.576063991,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,2
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,low_latency,0.009376000,0.040336000,0.007680000,0.035744000,0.088544004,0.098912001,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,3
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_cached,0.009200000,0.046655999,0.103840001,0.071904000,0.198416002,0.228479996,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,3
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_fresh,0.032336000,0.065696001,0.107360002,0.067968003,0.238159999,0.258816004,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,3
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,low_latency,0.009120000,0.039071999,0.007504000,0.035823999,0.087664001,0.105088003,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,3
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_cached,0.009216000,0.046656001,0.103760000,0.070512000,0.203615993,0.240896001,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,3
real_01_gsm8k_w62_l1,gsm8k,62,1,late,very-small,2,256,normal_fresh,0.031904001,0.063728001,0.105247997,0.067968000,0.238480002,0.272415996,0.000000000,0.000000000,16,16,True,30,critical-rank wall via same-GPU CUDA events,3
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,low_latency,0.009312000,0.038192000,0.007824000,0.035136001,0.086480003,0.121855997,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,3
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_cached,0.009168000,0.045887999,0.105216000,0.048799999,0.200128004,0.227871999,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,3
real_02_gsm8k_w34_l1,gsm8k,34,1,late,very-small,4,256,normal_fresh,0.031504001,0.062511999,0.106192000,0.046143999,0.239391997,0.265888005,0.000000000,0.000000000,32,32,True,30,critical-rank wall via same-GPU CUDA events,3
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,low_latency,0.009440000,0.041568000,0.007456000,0.038000001,0.091583997,0.109024003,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,3
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_cached,0.009248000,0.047248000,0.107632000,0.054784000,0.208112001,0.254464000,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,3
real_03_gsm8k_w59_l1,gsm8k,59,1,late,very-small,5,256,normal_fresh,0.032607999,0.065504000,0.108911999,0.049856000,0.248688005,0.263680011,0.000000000,0.000000000,40,40,True,30,critical-rank wall via same-GPU CUDA events,3
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,low_latency,0.009360000,0.040368000,0.006992000,0.037583999,0.090863999,0.101631999,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,3
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_cached,0.009216000,0.046319999,0.104880001,0.050816001,0.201983996,0.224288002,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,3
real_04_gsm8k_w57_l1,gsm8k,57,1,late,very-small,8,256,normal_fresh,0.032063998,0.063391998,0.108560003,0.047216000,0.243328005,0.274688005,0.000000000,0.000000000,64,64,True,30,critical-rank wall via same-GPU CUDA events,3
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,low_latency,0.009280000,0.039472001,0.006768000,0.033919999,0.087664001,0.098431997,0.000402520,0.000000000,72,72,True,30,critical-rank wall via same-GPU CUDA events,3
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_cached,0.009120000,0.046367999,0.102560002,0.042352000,0.196880005,0.223232001,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,3
real_05_gsm8k_w33_l1,gsm8k,33,1,late,small,9,256,normal_fresh,0.031152001,0.061920000,0.105407998,0.044687999,0.238144003,0.259039998,0.000000000,0.000402517,72,72,True,30,critical-rank wall via same-GPU CUDA events,3
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,low_latency,0.009360000,0.040944001,0.006528000,0.036079999,0.090319999,0.101152003,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,3
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_cached,0.009088000,0.045104001,0.104208000,0.049312001,0.202528000,0.218879998,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,3
real_06_gsm8k_w55_l1,gsm8k,55,1,late,small,15,256,normal_fresh,0.032256000,0.064656001,0.107008003,0.046767998,0.245664001,0.256287992,0.000000000,0.000000000,120,120,True,30,critical-rank wall via same-GPU CUDA events,3
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,low_latency,0.009232000,0.039632000,0.006752000,0.036880001,0.089104000,0.109503999,0.000837831,0.000000000,176,176,True,30,critical-rank wall via same-GPU CUDA events,3
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_cached,0.009232000,0.045776000,0.104688000,0.052096000,0.202128001,0.238815993,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,3
real_07_humaneval_w22_l1,humaneval,22,1,late,small,22,256,normal_fresh,0.031952001,0.062976003,0.106336001,0.050287999,0.243503995,0.263296008,0.000000000,0.000837815,176,176,True,30,critical-rank wall via same-GPU CUDA events,3
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,low_latency,0.009280000,0.039456001,0.006448000,0.035952000,0.088352002,0.096256003,0.000896853,0.000000000,208,208,True,30,critical-rank wall via same-GPU CUDA events,3
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_cached,0.009216000,0.046464000,0.103807997,0.051999999,0.205391996,0.222335994,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,3
real_08_gsm8k_w31_l1,gsm8k,31,1,late,small,26,256,normal_fresh,0.032687999,0.064303998,0.106176000,0.047871999,0.241424002,0.264095992,0.000000000,0.000896841,208,208,True,30,critical-rank wall via same-GPU CUDA events,3
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,low_latency,0.009232000,0.039407998,0.006480000,0.037136000,0.088448003,0.100607999,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,3
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_cached,0.009056000,0.047248000,0.107120000,0.057136001,0.210448004,0.230591998,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,3
real_09_humaneval_w20_l1,humaneval,20,1,late,small,31,256,normal_fresh,0.032671999,0.063311998,0.108608000,0.051568000,0.249215998,0.274495989,0.000000000,0.000000000,248,248,True,30,critical-rank wall via same-GPU CUDA events,3
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,low_latency,0.009616000,0.043056000,0.006640000,0.038927998,0.093392000,0.162783995,0.000751054,0.000000000,264,264,True,30,critical-rank wall via same-GPU CUDA events,3
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_cached,0.009488000,0.049168000,0.112608001,0.061279999,0.223552004,0.493759990,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,3
real_10_gsm8k_w53_l1,gsm8k,53,1,late,medium-small,33,256,normal_fresh,0.032368001,0.068399999,0.110608000,0.052751999,0.261583999,0.486079991,0.000000000,0.000751042,264,264,True,30,critical-rank wall via same-GPU CUDA events,3
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,low_latency,0.009232000,0.043248001,0.003808000,0.035408000,0.091440000,0.099040002,0.000648639,0.000000000,352,352,True,30,critical-rank wall via same-GPU CUDA events,3
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_cached,0.009152000,0.046304001,0.102959998,0.052415999,0.202624001,0.224575996,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,3
real_11_gsm8k_w51_l1,gsm8k,51,1,late,medium-small,44,256,normal_fresh,0.032207999,0.064784002,0.106208000,0.049600000,0.245039999,0.263007998,0.000000000,0.000648637,352,352,True,30,critical-rank wall via same-GPU CUDA events,3
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,low_latency,0.009248000,0.045327999,0.003504000,0.035168000,0.091328003,0.107359998,0.000418206,0.000000000,528,528,True,30,critical-rank wall via same-GPU CUDA events,3
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_cached,0.009184000,0.047456000,0.105488002,0.053840000,0.207248002,0.220927998,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,3
real_12_humaneval_w14_l1,humaneval,14,1,middle,medium-small,66,256,normal_fresh,0.031808000,0.065407999,0.109487999,0.051136000,0.249183998,0.267199993,0.000000000,0.000418207,528,528,True,30,critical-rank wall via same-GPU CUDA events,3
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,low_latency,0.009360000,0.046656001,0.003232000,0.036095999,0.092799999,0.111327998,0.000290383,0.000000000,736,736,True,30,critical-rank wall via same-GPU CUDA events,3
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_cached,0.009168000,0.047375999,0.105519999,0.056000000,0.208448000,0.236384004,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,3
real_13_gsm8k_w25_l1,gsm8k,25,1,late,medium-small,92,256,normal_fresh,0.032127999,0.067024000,0.106800001,0.051344000,0.248879999,0.274751991,0.000000000,0.000290382,736,736,True,30,critical-rank wall via same-GPU CUDA events,3
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,low_latency,0.009216000,0.050336000,0.003232000,0.038160000,0.096464001,0.101024002,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,3
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_cached,0.009216000,0.049856000,0.104991999,0.057040000,0.209472001,0.245887995,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,3
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_fresh,0.031872001,0.066463999,0.106208000,0.052864000,0.247072004,0.263455987,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,3
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,low_latency,0.009408000,0.050464001,0.003232000,0.036416002,0.095984001,0.102752000,0.000569277,0.000000000,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,3
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_cached,0.009216000,0.049232000,0.104927998,0.055135999,0.210048005,0.227231994,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,3
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_fresh,0.032095999,0.067056000,0.104256000,0.051184000,0.244895995,0.267167985,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,3
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,low_latency,0.009440000,0.065792002,0.003312000,0.045791999,0.120223999,0.125216007,0.000536874,0.000000000,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,3
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_cached,0.009296000,0.054768000,0.103120003,0.058240000,0.214624003,0.241311997,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,3
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_fresh,0.032159999,0.073663998,0.102352001,0.056544000,0.257263988,0.286911994,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,3
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,low_latency,0.009216000,0.071376000,0.003232000,0.055344000,0.129247993,0.131999999,0.000141062,0.000000000,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,3
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_cached,0.009184000,0.055119999,0.100576002,0.061136000,0.215376005,0.237951994,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,3
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_fresh,0.032880001,0.077248000,0.100384001,0.059184002,0.260991991,0.325984001,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,3
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,low_latency,0.009408000,0.088320002,0.003296000,0.078832000,0.167135999,0.170655996,0.000455067,0.000000000,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,3
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_cached,0.009296000,0.061503999,0.098768000,0.066399999,0.223552004,0.244448006,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,3
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_fresh,0.032304000,0.081039999,0.095151998,0.064080000,0.261104003,0.302464008,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,3
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,low_latency,0.009856000,0.104448002,0.003264000,0.085456003,0.198720001,0.212448001,0.000552340,0.000000000,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,3
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_cached,0.009520000,0.081248000,0.116928000,0.103840001,0.261280000,0.291135997,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,3
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_fresh,0.037024001,0.103328001,0.114336003,0.087967999,0.307103992,0.346783996,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,3
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,low_latency,0.012272000,0.115055997,0.003232000,0.118752003,0.220352001,0.225344002,0.000078193,0.000000000,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,3
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_cached,0.012288000,0.091040000,0.137327999,0.148256004,0.308320001,0.330368012,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,3
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_fresh,0.044240000,0.121584002,0.131824002,0.118959997,0.355488002,0.380800009,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,3
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,low_latency,0.009472000,0.102208000,0.003248000,0.100752000,0.192640007,0.207936004,0.000312546,0.000000000,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,3
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_cached,0.009248000,0.068287998,0.089935999,0.074719999,0.230528004,0.267839998,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,3
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_fresh,0.032943999,0.085664000,0.089008000,0.067744002,0.270240009,0.337632000,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,3
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,low_latency,0.009280000,0.110624000,0.003232000,0.110048000,0.205151998,0.218144000,0.000439896,0.000000000,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,3
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_cached,0.009216000,0.068784002,0.088528000,0.071295999,0.227903999,0.238784000,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,3
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_fresh,0.033232000,0.088032000,0.089232001,0.068624001,0.270720005,0.329311997,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,3
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,low_latency,0.009232000,0.127455994,0.003232000,0.136784002,0.236720003,0.240672007,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,3
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_cached,0.009168000,0.075968001,0.078352001,0.077344000,0.230223998,0.272000015,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,3
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_fresh,0.032848001,0.094831999,0.079792000,0.073712002,0.276783988,0.291743994,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,3
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,low_latency,0.009248000,0.139007993,0.003232000,0.147248000,0.267119989,0.271135986,0.000175980,0.000000000,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,3
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_cached,0.009184000,0.081328001,0.078288000,0.078720000,0.231807999,0.253055990,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,3
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_fresh,0.032240000,0.101391997,0.080736000,0.076848000,0.279328004,0.304416001,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,3
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,low_latency,0.012976000,0.060559999,0.011520000,0.052751999,0.125791997,0.141440004,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,4
real_00_gsm8k_w63_l1,gsm8k,63,1,late,very-small,1,256,normal_cached,0.013072000,0.063967999,0.130255997,0.136512004,0.267456010,0.285663992,0.000000000,0.000000000,8,8,True,30,critical-rank wall via same-GPU CUDA events,4
