case_id,dataset,wave,layer,phase,shape_class,global_fresh_m,max_tokens_contract,policy,layout_ms,dispatch_ms,weight_prep_ms,combine_ms,comm_semantics_ms,p90_comm_semantics_ms,max_relative_l2,max_relative_l2_vs_identity,source_assignments_global,received_assignments_global,assignment_count_match,repeats,timing_unit,restart
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_cached,0.009360000,0.045600001,0.101983998,0.082976002,0.203952000,0.218176007,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,3
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_fresh,0.031872001,0.063903999,0.103664000,0.080863997,0.241983995,0.261983991,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,3
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,low_latency,0.009376000,0.039952001,0.006528000,0.038192000,0.091216002,0.101439998,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,3
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_cached,0.009312000,0.048960000,0.108608000,0.056896001,0.213440001,0.234944001,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,3
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032591999,0.065872002,0.107696000,0.051263999,0.247279994,0.272543997,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,low_latency,0.009200000,0.046784000,0.003200000,0.038096000,0.096543998,0.110016003,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009168000,0.052304002,0.098016001,0.055440001,0.206607997,0.227231994,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032496000,0.072624002,0.100639999,0.053424001,0.249136001,0.270368010,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,low_latency,0.009344000,0.067920003,0.003184000,0.052031999,0.130815998,0.135040000,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009232000,0.055568000,0.098368000,0.055679999,0.208863996,0.225856006,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032352000,0.074207999,0.096255999,0.053423999,0.247264005,0.271551996,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.009248000,0.065248001,0.003200000,0.052656000,0.129072003,0.133024007,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009280000,0.065439999,0.089215998,0.066863999,0.220847994,0.240799993,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032623999,0.084991999,0.084927998,0.064144000,0.261680007,0.274527997,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,low_latency,0.009328000,0.098992001,0.003168000,0.106704000,0.212000005,0.217887998,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009312000,0.063455999,0.087279998,0.095104001,0.213312000,0.231680006,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032095999,0.083344001,0.091711998,0.093616001,0.260655999,0.284224004,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.009296000,0.060432000,0.003200000,0.044640001,0.116464000,0.120736003,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009264000,0.065552000,0.094544001,0.067568000,0.226528004,0.244512007,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032224001,0.086384002,0.088175997,0.065872002,0.262079999,0.279904008,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,3
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.012752000,0.063616000,0.010560000,0.050720001,0.124432001,0.136575997,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.012576000,0.072287999,0.133695997,0.124527998,0.274767995,0.288895994,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.041744001,0.096368000,0.138127998,0.090464000,0.317648008,0.340575993,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.012736000,0.073584002,0.010256000,0.055856001,0.138576001,0.146080002,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.012736000,0.076975998,0.137680002,0.127871998,0.279855996,0.298592001,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.043887999,0.108703997,0.141824000,0.100320000,0.333088011,0.355648011,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009264000,0.043312000,0.003568000,0.040208001,0.095152002,0.112351999,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009216000,0.046623999,0.103647999,0.054784000,0.208608001,0.221824005,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.031360000,0.066207998,0.106223997,0.054896001,0.248144001,0.264896005,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009376000,0.048384000,0.003248000,0.049968001,0.110272001,0.137887999,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009296000,0.045728000,0.103631999,0.085616000,0.202047996,0.282687992,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.032032002,0.063552003,0.107424002,0.084415998,0.247791998,0.306879997,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009216000,0.042943999,0.003456000,0.038784001,0.093263999,0.100896001,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009168000,0.048176000,0.104543999,0.053983999,0.208880000,0.222048000,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.031376000,0.067135997,0.105519999,0.052528000,0.247248001,0.263327986,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,low_latency,0.009072000,0.038048001,0.006752000,0.036272001,0.088272002,0.105728000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,normal_cached,0.009120000,0.043919999,0.101936001,0.046831999,0.198288001,0.215072006,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,normal_fresh,0.030800000,0.061168000,0.103344001,0.045216000,0.231776007,0.252831995,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,low_latency,0.009168000,0.038704000,0.006208000,0.036847999,0.087616000,0.103680000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,normal_cached,0.009136000,0.044512000,0.103519998,0.049520001,0.199360006,0.210976005,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,normal_fresh,0.030832000,0.061744001,0.103008002,0.046464000,0.237071998,0.257503986,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,low_latency,0.009152000,0.040176000,0.006352000,0.036688000,0.088799998,0.093663998,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,normal_cached,0.009152000,0.046128001,0.102495998,0.051872000,0.202959999,0.223360002,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,normal_fresh,0.031984000,0.062768001,0.107359998,0.051919999,0.243616000,0.268799990,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,low_latency,0.009216000,0.039472001,0.006736000,0.039600000,0.091808002,0.108608000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_cached,0.009216000,0.045728000,0.102400001,0.084671997,0.202352002,0.222080007,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_fresh,0.031392001,0.063616000,0.104352001,0.080928002,0.243727997,0.258527994,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,low_latency,0.009120000,0.039376000,0.006096000,0.036783999,0.089328002,0.098336004,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_cached,0.009168000,0.047039999,0.105824001,0.056000000,0.207711995,0.235487998,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032016000,0.063920002,0.109280001,0.052096000,0.249343999,0.262528002,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,low_latency,0.009120000,0.045759998,0.003168000,0.037055999,0.094288003,0.108287998,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009216000,0.051488001,0.098639999,0.054719999,0.205615997,0.222176000,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.031488001,0.071584001,0.101680003,0.050319999,0.246416003,0.270368010,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,low_latency,0.009280000,0.066656001,0.003168000,0.052544000,0.130640000,0.275296003,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009280000,0.055008000,0.103296001,0.058416000,0.215471998,0.227008000,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.030848000,0.073856000,0.099471997,0.053952001,0.250719994,0.271712005,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.009472000,0.066528000,0.003168000,0.054304000,0.133391999,0.183776006,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009440000,0.065183997,0.092048001,0.072063997,0.223247997,0.426560014,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032800000,0.091887999,0.094719999,0.070080001,0.277679995,0.515743971,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,low_latency,0.009248000,0.099920001,0.003168000,0.106271997,0.210687995,0.213376001,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009344000,0.062256001,0.087152001,0.097151998,0.214960001,0.230112001,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.031536002,0.080256000,0.087600000,0.092224002,0.252463996,0.273568004,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.012848000,0.084559999,0.003168000,0.057552001,0.153600000,0.167840004,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.012544000,0.091168001,0.133631997,0.145520002,0.298032001,0.312768012,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.043232001,0.120751999,0.129695997,0.112576000,0.344975993,0.372096002,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,4
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009088000,0.041328000,0.006416000,0.039487999,0.091583997,0.099359997,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009136000,0.046928000,0.105744001,0.060464000,0.210880004,0.233183995,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_fanout1_local,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.032384001,0.067728002,0.111088000,0.053408001,0.252336003,0.267392009,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009072000,0.049311999,0.003264000,0.042463999,0.099952001,0.120480001,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009040000,0.047632001,0.104240000,0.059232000,0.203231998,0.225792006,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_fanout1_remote,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.032720000,0.069808003,0.108640000,0.053024000,0.252767995,0.284191996,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009520000,0.050800001,0.003616000,0.036688000,0.097408000,0.202559993,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009344000,0.056863999,0.116063997,0.075008001,0.227903999,0.408160001,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_mild_skew_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.034127999,0.077808000,0.111552000,0.063712001,0.268288001,0.375968009,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.009296000,0.049904000,0.003328000,0.042992000,0.103487998,0.130528003,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009152000,0.047744000,0.098239999,0.077776000,0.198735997,0.219328001,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_strong_skew_fanout2,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.033071999,0.069183998,0.102319997,0.077760000,0.244992003,0.260991991,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,low_latency,0.008992000,0.047248000,0.003520000,0.039760001,0.098032001,0.121023998,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_cached,0.009168000,0.052592000,0.110175997,0.070128001,0.218783997,0.261151999,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m128_uniform_fanout4,controlled,-1,1,controlled,medium-small,128,128,normal_fresh,0.033119999,0.072191998,0.104879998,0.056000000,0.254416004,0.280256003,0.000000000,0.000000000,1024,1024,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,low_latency,0.008960000,0.041855998,0.006784000,0.040384000,0.092480000,0.118816003,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,normal_cached,0.009008000,0.047024000,0.104720000,0.059967998,0.206415996,0.234816000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_local,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032928001,0.067792002,0.111920003,0.050384000,0.249231994,0.272192001,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,low_latency,0.009152000,0.044431999,0.006688000,0.040688001,0.093504000,0.122975998,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,normal_cached,0.009056000,0.050191998,0.107535999,0.063471999,0.216288000,0.241216004,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_fanout1_remote,controlled,-1,1,controlled,small,32,128,normal_fresh,0.031984001,0.066191997,0.104848001,0.051120000,0.245439999,0.278975993,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,low_latency,0.009088000,0.047871999,0.007008000,0.039984001,0.100560002,0.123264000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,normal_cached,0.009168000,0.049952000,0.105664000,0.067279998,0.212592006,0.244223997,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_mild_skew_fanout4,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032880001,0.069327999,0.112399999,0.058816001,0.258479998,0.284319997,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,low_latency,0.009136000,0.042895999,0.007392000,0.039152000,0.094735999,0.112928003,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_cached,0.009264000,0.046432000,0.097647998,0.078464001,0.195423998,0.221440002,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_strong_skew_fanout2,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032800000,0.069808003,0.105472002,0.076991998,0.246576004,0.274912000,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,low_latency,0.009152000,0.043408001,0.006784000,0.039632000,0.093104001,0.120736003,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_cached,0.009072000,0.048880002,0.114320002,0.067312002,0.226288006,0.251679987,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m32_uniform_fanout4,controlled,-1,1,controlled,small,32,128,normal_fresh,0.032992000,0.070111997,0.109791998,0.059136000,0.259024009,0.290239990,0.000000000,0.000000000,256,256,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,low_latency,0.008944000,0.046287999,0.003200000,0.036528001,0.093472000,0.105760001,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009056000,0.053120000,0.102175999,0.064479999,0.211632006,0.240608007,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_local,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032512000,0.076192003,0.105999999,0.062656000,0.262799993,0.286143988,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,low_latency,0.009072000,0.070432000,0.003200000,0.055632001,0.131535999,0.144768000,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009056000,0.058607999,0.105007999,0.067504000,0.218831994,0.239904001,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_fanout1_remote,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032256000,0.077360000,0.102224000,0.063039999,0.258207992,0.286143988,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.009072000,0.068256002,0.003200000,0.053984001,0.131680004,0.136928007,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009072000,0.067855999,0.095136002,0.080240000,0.229359999,0.256767988,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_mild_skew_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.033183999,0.089968000,0.089823999,0.071151998,0.268656000,0.295136005,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,low_latency,0.009264000,0.100080002,0.003200000,0.105359998,0.209216006,0.217375994,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009280000,0.064704001,0.082576003,0.092480000,0.210336000,0.219615996,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_strong_skew_fanout2,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032032000,0.082560003,0.083983999,0.092016000,0.251343995,0.273600012,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,low_latency,0.009184000,0.063120000,0.003200000,0.045887999,0.119600002,0.127200007,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_cached,0.009120000,0.067664001,0.095088001,0.080287997,0.232063994,0.306111991,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
control_m512_uniform_fanout4,controlled,-1,1,controlled,medium,512,128,normal_fresh,0.032095999,0.088463999,0.088320002,0.071343999,0.268672004,0.296480000,0.000000000,0.000000000,4096,4096,True,30,critical-rank wall via same-GPU CUDA events,5
