N,perm_index,metric,balanced_ms,concentrated_ms,hotspot_ms,family_a_relative,hotspot_relative
1024,3,dispatch_only_ms,0.139615997672081,0.16468799859285355,0.16523199528455734,0.17957828142058394,0.18347465934843066
1024,3,combine_ms,0.07481600344181061,0.08699199929833412,0.10180800035595894,0.16274587382890077,0.3607783852707637
1024,3,full_path_ms,0.24958400428295135,0.2847680002450943,0.29336000978946686,0.1409705564394068,0.17539587776180962
1024,4,layout_ms,0.02707199938595295,0.02696000039577484,0.026448000222444534,-0.004137078631740143,-0.023049615014109164
1024,4,dispatch_only_ms,0.14075200259685516,0.16185599565505981,0.165072001516819,0.14993742660025342,0.1727861662446231
1024,4,combine_ms,0.07519999891519547,0.08495999872684479,0.10873600095510483,0.12978723341014764,0.4459574803681657
1024,4,full_path_ms,0.2505279928445816,0.28251199424266815,0.2978079915046692,0.127666377856339,0.18872142040198425
1024,5,layout_ms,0.026480000466108322,0.026623999699950218,0.0266720000654459,0.005438037436071811,0.007250740028623397
1024,5,dispatch_only_ms,0.1379999965429306,0.16049599647521973,0.1669600009918213,0.1630144963466779,0.20985510995923454
1024,5,combine_ms,0.07454400137066841,0.08521600067615509,0.11139199882745743,0.1431637570999227,0.4943120409322161
1024,5,full_path_ms,0.24836800247430801,0.2807520031929016,0.29980801045894623,0.13038716902328634,0.20711205739942018
1024,6,layout_ms,0.026639999821782112,0.026655999943614006,0.034911999478936195,0.0006006051778878568,0.310510499718191
1024,6,dispatch_only_ms,0.14019199460744858,0.16363199800252914,0.17654399573802948,0.16719930022191987,0.25930154736987726
1024,6,combine_ms,0.07481600344181061,0.0873280018568039,0.09985600039362907,0.16723692578319424,0.33468771118325963
1024,6,full_path_ms,0.24983999878168106,0.2842079997062683,0.31617599725723267,0.13756004279610654,0.2655139241075578
1024,7,layout_ms,0.026815999299287796,0.02672000043094158,0.026815999299287796,-0.003579910160154424,0.0
1024,7,dispatch_only_ms,0.13947200030088425,0.1608479991555214,0.1621760055422783,0.15326372898160565,0.1627853991655277
1024,7,combine_ms,0.07452800124883652,0.08601599931716919,0.1029600016772747,0.15414338068689337,0.38149420287696295
1024,7,full_path_ms,0.24942400306463242,0.2818880081176758,0.2906080037355423,0.1301558978051967,0.1651164289117676
1024,8,layout_ms,0.026544000022113323,0.0266720000654459,0.02657600026577711,0.004822183665835678,0.0012055546879569403
1024,8,dispatch_only_ms,0.13911999762058258,0.1602879986166954,0.16140799969434738,0.1521564214933616,0.16020703317254317
1024,8,combine_ms,0.07438400015234947,0.08476799726486206,0.09975999966263771,0.13959987485540737,0.34114862683257724
1024,8,full_path_ms,0.24854400008916855,0.2813919931650162,0.2894880026578903,0.13216168189158845,0.16473542935670366
1024,9,layout_ms,0.02659199945628643,0.0266720000654459,0.02652799990028143,0.003008446555174595,-0.0024067222214789637
1024,9,dispatch_only_ms,0.1383039951324463,0.16444800049066544,0.16100800037384033,0.18903290055491484,0.16416015473487688
1024,9,combine_ms,0.07422399893403053,0.0886400006711483,0.1003359965980053,0.19422291905789865,0.35179993046700186
1024,9,full_path_ms,0.24887999892234802,0.2848319858312607,0.2897919863462448,0.14445510713831963,0.16438439248250544
1024,10,layout_ms,0.02635199949145317,0.026736000552773476,0.026639999821782112,0.014571989554145567,0.010928974494794956
1024,10,dispatch_only_ms,0.13830400258302689,0.166143998503685,0.16488000005483627,0.20129566318187472,0.19215638720112413
1024,10,combine_ms,0.07459200173616409,0.09115200117230415,0.10822399705648422,0.22200770928113267,0.450879377647999
1024,10,full_path_ms,0.24824000149965286,0.2861119955778122,0.29872000217437744,0.15256201196168737,0.20335159671997977
1024,11,layout_ms,0.026736000552773476,0.02672000043094158,0.026928000152111053,-0.0005984485899568901,0.0071813134114279715
1024,11,dispatch_only_ms,0.1393599957227707,0.1659040004014969,0.1637599989771843,0.19047076272541136,0.17508613664822875
1024,11,combine_ms,0.0745600014925003,0.09094399958848953,0.1072320006787777,0.21974245933507966,0.4381974052074521
1024,11,full_path_ms,0.24987199157476425,0.28648000955581665,0.2983199954032898,0.146507088490944,0.19389129419104745
