case_id,case_index,iteration,rank,physical_gpu,N,received_tokens,layout_ms,dispatch_only_ms,combine_ms,full_path_ms,host_ms
balanced_spread_N256_p10,10,18,0,1,256,512,0.023615999147295952,0.0793600007891655,0.03936000168323517,0.1549759954214096,0.169755
balanced_spread_N256_p10,10,19,0,1,256,512,0.02457600086927414,0.07926400005817413,0.042080000042915344,0.15811200439929962,0.173666
balanced_spread_N256_p10,10,20,0,1,256,512,0.025151999667286873,0.10147199779748917,0.06163199990987778,0.20230400562286377,0.219804
balanced_spread_N256_p10,10,21,0,1,256,512,0.033952001482248306,0.08803199976682663,0.05011200159788132,0.18518400192260742,0.207458
balanced_spread_N256_p10,10,22,0,1,256,512,0.025919999927282333,0.08342400193214417,0.04639999940991402,0.16806399822235107,0.184297
balanced_spread_N256_p10,10,23,0,1,256,512,0.025151999667286873,0.08425600081682205,0.0451200008392334,0.1666560024023056,0.189065
balanced_spread_N256_p10,10,24,0,1,256,512,0.02707199938595295,0.08051200211048126,0.042367998510599136,0.1626880019903183,0.179051
balanced_spread_N256_p10,10,25,0,1,256,512,0.02473600022494793,0.09452799707651138,0.05075199902057648,0.18236799538135529,0.199097
balanced_spread_N256_p10,10,26,0,1,256,512,0.025855999439954758,0.07872000336647034,0.04383999854326248,0.16118399798870087,0.184815
balanced_spread_N256_p10,10,27,0,1,256,512,0.024800000712275505,0.08287999778985977,0.04355200007557869,0.16368000209331512,0.18062
balanced_spread_N256_p10,10,28,0,1,256,512,0.022911999374628067,0.08054400235414505,0.04233599826693535,0.15811200439929962,0.174616
balanced_spread_N256_p10,10,29,0,1,256,512,0.02659199945628643,0.0798719972372055,0.04540799930691719,0.16444799304008484,0.182457
balanced_spread_N256_p10,10,30,0,1,256,512,0.025312000885605812,0.08028800040483475,0.04508800059556961,0.1632319986820221,0.179737
balanced_spread_N256_p10,10,31,0,1,256,512,0.022175999358296394,0.08294399827718735,0.042399998754262924,0.15984000265598297,0.175238
balanced_spread_N256_p10,10,32,0,1,256,512,0.0244159996509552,0.0751039981842041,0.044224001467227936,0.15651200711727142,0.17252
balanced_spread_N256_p10,10,33,0,1,256,512,0.026176000013947487,0.07769600301980972,0.045471999794244766,0.16182400286197662,0.178716
balanced_spread_N256_p10,10,34,0,1,256,512,0.02473600022494793,0.07692799717187881,0.04227200150489807,0.15619200468063354,0.172192
balanced_spread_N256_p10,10,35,0,1,256,512,0.02223999984562397,0.08265600353479385,0.0427200011909008,0.15990400314331055,0.174981
balanced_spread_N256_p10,10,36,0,1,256,512,0.025760000571608543,0.08111999928951263,0.04124800115823746,0.16035200655460358,0.177031
balanced_spread_N256_p10,10,37,0,1,256,512,0.022463999688625336,0.08451200276613235,0.04124800115823746,0.16044799983501434,0.176815
balanced_spread_N256_p10,10,38,0,1,256,512,0.025280000641942024,0.08115199953317642,0.0398080013692379,0.1589760035276413,0.176478
balanced_spread_N256_p10,10,39,0,1,256,512,0.027103999629616737,0.07974400371313095,0.04259200021624565,0.16220800578594208,0.179985
balanced_spread_N256_p10,10,40,0,1,256,512,0.022943999618291855,0.08339200168848038,0.040031999349594116,0.15849600732326508,0.17399
balanced_spread_N256_p10,10,41,0,1,256,512,0.024992000311613083,0.07859200239181519,0.04121600091457367,0.1573760062456131,0.173476
balanced_spread_N256_p10,10,42,0,1,256,512,0.03340800106525421,0.08361600339412689,0.04303999990224838,0.17263999581336975,0.188382
balanced_spread_N256_p10,10,43,0,1,256,512,0.02454400062561035,0.081216000020504,0.0416640006005764,0.15964800119400024,0.175787
balanced_spread_N256_p10,10,44,0,1,256,512,0.024159999564290047,0.08028800040483475,0.042367998510599136,0.15932799875736237,0.175189
balanced_spread_N256_p10,10,45,0,1,256,512,0.02239999920129776,0.08803199976682663,0.04604800045490265,0.16847999393939972,0.183526
balanced_spread_N256_p10,10,46,0,1,256,512,0.02489599958062172,0.07628799974918365,0.04121600091457367,0.15494400262832642,0.171433
balanced_spread_N256_p10,10,47,0,1,256,512,0.023296000435948372,0.08329600095748901,0.07433599978685379,0.19331200420856476,0.209338
balanced_spread_N256_p10,10,48,0,1,256,512,0.023552000522613525,0.088128000497818,0.0469760000705719,0.1709440052509308,0.186177
balanced_spread_N256_p10,10,49,0,1,256,512,0.022816000506281853,0.08511999994516373,0.044895999133586884,0.16486400365829468,0.181106
balanced_spread_N256_p11,11,0,0,1,256,512,0.02409599907696247,0.08166400343179703,0.040511999279260635,0.1584639996290207,0.185057
balanced_spread_N256_p11,11,1,0,1,256,512,0.026048000901937485,0.08028800040483475,0.043776001781225204,0.162432000041008,0.179318
balanced_spread_N256_p11,11,2,0,1,256,512,0.027775999158620834,0.08160000294446945,0.04307200014591217,0.1650560051202774,0.182421
balanced_spread_N256_p11,11,3,0,1,256,512,0.024960000067949295,0.08297599852085114,0.04368000105023384,0.16393600404262543,0.179618
balanced_spread_N256_p11,11,4,0,1,256,512,0.024831999093294144,0.08019199967384338,0.043327998369932175,0.16067199409008026,0.176492
balanced_spread_N256_p11,11,5,0,1,256,512,0.036896001547575,0.08339200168848038,0.04399999976158142,0.17692799866199493,0.192148
balanced_spread_N256_p11,11,6,0,1,256,512,0.022816000506281853,0.08739200234413147,0.04118400067090988,0.16393600404262543,0.180413
balanced_spread_N256_p11,11,7,0,1,256,512,0.021503999829292297,0.08684799820184708,0.0432640016078949,0.1640319973230362,0.180068
balanced_spread_N256_p11,11,8,0,1,256,512,0.023679999634623528,0.09696000069379807,0.05116799846291542,0.18374399840831757,0.198602
balanced_spread_N256_p11,11,9,0,1,256,512,0.024383999407291412,0.08591999858617783,0.04249599948525429,0.1653759926557541,0.180743
balanced_spread_N256_p11,11,10,0,1,256,512,0.02319999970495701,0.08352000266313553,0.04262400045990944,0.16259199380874634,0.178837
balanced_spread_N256_p11,11,11,0,1,256,512,0.024768000468611717,0.0902400016784668,0.04444799944758415,0.17158399522304535,0.187804
balanced_spread_N256_p11,11,12,0,1,256,512,0.023584000766277313,0.08534400165081024,0.044415999203920364,0.16553600132465363,0.181344
balanced_spread_N256_p11,11,13,0,1,256,512,0.02409599907696247,0.08367999643087387,0.041919998824596405,0.16195200383663177,0.178393
balanced_spread_N256_p11,11,14,0,1,256,512,0.022592000663280487,0.10156799852848053,0.04774399846792221,0.18454399704933167,0.200704
balanced_spread_N256_p11,11,15,0,1,256,512,0.02319999970495701,0.0841279998421669,0.04278400167822838,0.16256000101566315,0.179183
balanced_spread_N256_p11,11,16,0,1,256,512,0.022431999444961548,0.08300799876451492,0.04476799815893173,0.1624639928340912,0.178185
balanced_spread_N256_p11,11,17,0,1,256,512,0.02252800017595291,0.09123200178146362,0.04646399989724159,0.1725119948387146,0.187795
balanced_spread_N256_p11,11,18,0,1,256,512,0.024383999407291412,0.08009599894285202,0.04195199906826019,0.1586879938840866,0.175197
balanced_spread_N256_p11,11,19,0,1,256,512,0.025087999179959297,0.07680000364780426,0.043776001781225204,0.15865600109100342,0.173568
balanced_spread_N256_p11,11,20,0,1,256,512,0.023455999791622162,0.08521600067615509,0.05375999957323074,0.17446400225162506,0.188527
balanced_spread_N256_p11,11,21,0,1,256,512,0.022752000018954277,0.08448000252246857,0.04387199878692627,0.16355200111865997,0.178857
balanced_spread_N256_p11,11,22,0,1,256,512,0.021856000646948814,0.08947200328111649,0.044064000248909,0.1674560010433197,0.183315
balanced_spread_N256_p11,11,23,0,1,256,512,0.02396799996495247,0.08089599758386612,0.044256001710891724,0.1611199975013733,0.177229
balanced_spread_N256_p11,11,24,0,1,256,512,0.026367999613285065,0.0838719978928566,0.04473600164055824,0.1674560010433197,0.18482
balanced_spread_N256_p11,11,25,0,1,256,512,0.03606399893760681,0.08556800335645676,0.0451200008392334,0.17948800325393677,0.194965
balanced_spread_N256_p11,11,26,0,1,256,512,0.023296000435948372,0.08582399785518646,0.0427200011909008,0.16412800550460815,0.180357
balanced_spread_N256_p11,11,27,0,1,256,512,0.02518399991095066,0.08336000144481659,0.04259200021624565,0.1637440025806427,0.180426
balanced_spread_N256_p11,11,28,0,1,256,512,0.023711999878287315,0.0833280012011528,0.04412800073623657,0.1632319986820221,0.178543
balanced_spread_N256_p11,11,29,0,1,256,512,0.02127999998629093,0.0838719978928566,0.042047999799251556,0.16147199273109436,0.176837
balanced_spread_N256_p11,11,30,0,1,256,512,0.024831999093294144,0.0798719972372055,0.043296001851558685,0.16035200655460358,0.177228
balanced_spread_N256_p11,11,31,0,1,256,512,0.024383999407291412,0.0798719972372055,0.043616000562906265,0.1600320041179657,0.17548
balanced_spread_N256_p11,11,32,0,1,256,512,0.022784000262618065,0.08057600259780884,0.0416640006005764,0.15727999806404114,0.173489
balanced_spread_N256_p11,11,33,0,1,256,512,0.02566399984061718,0.08320000022649765,0.044895999133586884,0.1664319932460785,0.183502
balanced_spread_N256_p11,11,34,0,1,256,512,0.023840000852942467,0.08524800091981888,0.041600000113248825,0.16313600540161133,0.178055
balanced_spread_N256_p11,11,35,0,1,256,512,0.022304000332951546,0.08643200248479843,0.05632000043988228,0.177279993891716,0.19229
balanced_spread_N256_p11,11,36,0,1,256,512,0.025855999439954758,0.08214399963617325,0.04396799951791763,0.16432000696659088,0.181239
balanced_spread_N256_p11,11,37,0,1,256,512,0.02191999927163124,0.08448000252246857,0.05417599901556969,0.17350399494171143,0.189242
balanced_spread_N256_p11,11,38,0,1,256,512,0.022592000663280487,0.08380799740552902,0.04447999969124794,0.16313600540161133,0.178879
balanced_spread_N256_p11,11,39,0,1,256,512,0.025919999927282333,0.07958400249481201,0.04505600035190582,0.16316799819469452,0.180468
balanced_spread_N256_p11,11,40,0,1,256,512,0.02364799939095974,0.08105599880218506,0.044576000422239304,0.1619199961423874,0.178586
balanced_spread_N256_p11,11,41,0,1,256,512,0.024224000051617622,0.08259200304746628,0.04499199986457825,0.16393600404262543,0.17921
balanced_spread_N256_p11,11,42,0,1,256,512,0.026079999282956123,0.08396799862384796,0.04307200014591217,0.1653120070695877,0.182916
balanced_spread_N256_p11,11,43,0,1,256,512,0.023135999217629433,0.0828159973025322,0.042367998510599136,0.16096000373363495,0.177527
balanced_spread_N256_p11,11,44,0,1,256,512,0.022911999374628067,0.0846719965338707,0.04575999826192856,0.16543999314308167,0.180342
balanced_spread_N256_p11,11,45,0,1,256,512,0.02473600022494793,0.08736000210046768,0.042847998440265656,0.1671999990940094,0.184209
balanced_spread_N256_p11,11,46,0,1,256,512,0.02271999977529049,0.07952000200748444,0.043007999658584595,0.15769599378108978,0.174084
balanced_spread_N256_p11,11,47,0,1,256,512,0.024191999807953835,0.07740800082683563,0.04473600164055824,0.15910400450229645,0.174452
balanced_spread_N256_p11,11,48,0,1,256,512,0.034912001341581345,0.08032000064849854,0.044064000248909,0.17190399765968323,0.188023
balanced_spread_N256_p11,11,49,0,1,256,512,0.024383999407291412,0.08022399991750717,0.04335999861359596,0.16047999262809753,0.176675
balanced_spread_N256_p12,12,0,0,1,256,512,0.02396799996495247,0.07999999821186066,0.04185599833726883,0.15824000537395477,0.174693
balanced_spread_N256_p12,12,1,0,1,256,512,0.02924799919128418,0.21590399742126465,0.04732799902558327,0.3054080009460449,0.324644
balanced_spread_N256_p12,12,2,0,1,256,512,0.026815999299287796,0.09027200192213058,0.04639999940991402,0.17635199427604675,0.194746
balanced_spread_N256_p12,12,3,0,1,256,512,0.025312000885605812,0.08457600325345993,0.044224001467227936,0.1669120043516159,0.183462
balanced_spread_N256_p12,12,4,0,1,256,512,0.02252800017595291,0.08524800091981888,0.04342399910092354,0.163455992937088,0.1793
balanced_spread_N256_p12,12,5,0,1,256,512,0.02783999964594841,0.08873599767684937,0.04303999990224838,0.17206400632858276,0.189224
balanced_spread_N256_p12,12,6,0,1,256,512,0.02319999970495701,0.08345600217580795,0.04403200000524521,0.163455992937088,0.179697
balanced_spread_N256_p12,12,7,0,1,256,512,0.024064000695943832,0.08313599973917007,0.04614400118589401,0.16569599509239197,0.181291
balanced_spread_N256_p12,12,8,0,1,256,512,0.027103999629616737,0.08550400286912918,0.04188799858093262,0.1669439971446991,0.189573
balanced_spread_N256_p12,12,9,0,1,256,512,0.024351999163627625,0.08403199911117554,0.04291199892759323,0.1637440025806427,0.179699
balanced_spread_N256_p12,12,10,0,1,256,512,0.024960000067949295,0.08291199803352356,0.04265600070357323,0.16358399391174316,0.181423
balanced_spread_N256_p12,12,11,0,1,256,512,0.027904000133275986,0.08160000294446945,0.042047999799251556,0.16383999586105347,0.189173
balanced_spread_N256_p12,12,12,0,1,256,512,0.024480000138282776,0.07955200225114822,0.042208001017570496,0.1584320068359375,0.174902
balanced_spread_N256_p12,12,13,0,1,256,512,0.023584000766277313,0.08128000050783157,0.041919998824596405,0.15907199680805206,0.174669
balanced_spread_N256_p12,12,14,0,1,256,512,0.024224000051617622,0.09020800143480301,0.044415999203920364,0.18111999332904816,0.196625
balanced_spread_N256_p12,12,15,0,1,256,512,0.023903999477624893,0.07868800312280655,0.04156799986958504,0.15641599893569946,0.172495
balanced_spread_N256_p12,12,16,0,1,256,512,0.022943999618291855,0.0835840031504631,0.043616000562906265,0.1624639928340912,0.178369
balanced_spread_N256_p12,12,17,0,1,256,512,0.023231999948620796,0.08742400258779526,0.048608001321554184,0.17148800194263458,0.187704
balanced_spread_N256_p12,12,18,0,1,256,512,0.024191999807953835,0.08070400357246399,0.04217600077390671,0.1592639982700348,0.175416
balanced_spread_N256_p12,12,19,0,1,256,512,0.022752000018954277,0.07926400005817413,0.04070400074124336,0.1552640050649643,0.170679
balanced_spread_N256_p12,12,20,0,1,256,512,0.02316799946129322,0.08032000064849854,0.052191998809576035,0.16838400065898895,0.18386
balanced_spread_N256_p12,12,21,0,1,256,512,0.024224000051617622,0.08118399977684021,0.0432640016078949,0.16102400422096252,0.176867
balanced_spread_N256_p12,12,22,0,1,256,512,0.027615999802947044,0.08723200112581253,0.04118400067090988,0.16841599345207214,0.185649
balanced_spread_N256_p12,12,23,0,1,256,512,0.023391999304294586,0.08105599880218506,0.045152001082897186,0.16233600676059723,0.178666
balanced_spread_N256_p12,12,24,0,1,256,512,0.025248000398278236,0.08076799660921097,0.040991999208927155,0.1592320054769516,0.174787
balanced_spread_N256_p12,12,25,0,1,256,512,0.02377600036561489,0.08256000280380249,0.04185599833726883,0.16016000509262085,0.174952
balanced_spread_N256_p12,12,26,0,1,256,512,0.02147199958562851,0.08259200304746628,0.04387199878692627,0.15996800363063812,0.180658
balanced_spread_N256_p12,12,27,0,1,256,512,0.02486399933695793,0.08377599716186523,0.04259200021624565,0.16383999586105347,0.181027
balanced_spread_N256_p12,12,28,0,1,256,512,0.0244159996509552,0.08275199681520462,0.0424639992415905,0.16220800578594208,0.17822
balanced_spread_N256_p12,12,29,0,1,256,512,0.021695999428629875,0.08479999750852585,0.04243199899792671,0.16115200519561768,0.176365
balanced_spread_N256_p12,12,30,0,1,256,512,0.023615999147295952,0.08224000036716461,0.04275200143456459,0.16096000373363495,0.177928
balanced_spread_N256_p12,12,31,0,1,256,512,0.02486399933695793,0.08022399991750717,0.043455999344587326,0.16105599701404572,0.177134
balanced_spread_N256_p12,12,32,0,1,256,512,0.024224000051617622,0.07740800082683563,0.042080000042915344,0.15625600516796112,0.172086
balanced_spread_N256_p12,12,33,0,1,256,512,0.026367999613285065,0.07996799796819687,0.04095999896526337,0.15990400314331055,0.17693
balanced_spread_N256_p12,12,34,0,1,256,512,0.023840000852942467,0.08361600339412689,0.04121600091457367,0.16118399798870087,0.176797
balanced_spread_N256_p12,12,35,0,1,256,512,0.024927999824285507,0.08915200084447861,0.04201599955558777,0.1690559983253479,0.184872
balanced_spread_N256_p12,12,36,0,1,256,512,0.026496000587940216,0.0851840004324913,0.042688000947237015,0.16700799763202667,0.184935
balanced_spread_N256_p12,12,37,0,1,256,512,0.021983999758958817,0.07923199981451035,0.041728001087903976,0.15587200224399567,0.171617
balanced_spread_N256_p12,12,38,0,1,256,512,0.023871999233961105,0.0785600021481514,0.04198399931192398,0.15663999319076538,0.173025
balanced_spread_N256_p12,12,39,0,1,256,512,0.03203200176358223,0.08380799740552902,0.043487999588251114,0.17190399765968323,0.187948
balanced_spread_N256_p12,12,40,0,1,256,512,0.02505600079894066,0.08086399734020233,0.04179200157523155,0.15996800363063812,0.176306
balanced_spread_N256_p12,12,41,0,1,256,512,0.02454400062561035,0.0796160027384758,0.04195199906826019,0.15811200439929962,0.173659
balanced_spread_N256_p12,12,42,0,1,256,512,0.023711999878287315,0.08048000186681747,0.05113599821925163,0.16771200299263,0.18311
balanced_spread_N256_p12,12,43,0,1,256,512,0.023135999217629433,0.08268799632787704,0.04095999896526337,0.15904000401496887,0.175351
balanced_spread_N256_p12,12,44,0,1,256,512,0.024032000452280045,0.08179199695587158,0.04121600091457367,0.15932799875736237,0.174695
balanced_spread_N256_p12,12,45,0,1,256,512,0.02316799946129322,0.08588799834251404,0.05337600037455559,0.17468799650669098,0.190055
balanced_spread_N256_p12,12,46,0,1,256,512,0.024032000452280045,0.07868800312280655,0.04134399816393852,0.15641599893569946,0.172948
balanced_spread_N256_p12,12,47,0,1,256,512,0.025599999353289604,0.08140800148248672,0.044256001710891724,0.16380800306797028,0.181845
balanced_spread_N256_p12,12,48,0,1,256,512,0.022911999374628067,0.08377599716186523,0.050912000238895416,0.1706240028142929,0.185929
balanced_spread_N256_p12,12,49,0,1,256,512,0.024927999824285507,0.08339200168848038,0.04131200164556503,0.1621440052986145,0.177599
balanced_spread_N256_p13,13,0,0,1,256,512,0.022304000332951546,0.08390399813652039,0.04188799858093262,0.16041600704193115,0.175516
balanced_spread_N256_p13,13,1,0,1,256,512,0.022975999861955643,0.08364800363779068,0.04259200021624565,0.16147199273109436,0.176685
balanced_spread_N256_p13,13,2,0,1,256,512,0.026847999542951584,0.08339200168848038,0.04335999861359596,0.16607999801635742,0.183216
balanced_spread_N256_p13,13,3,0,1,256,512,0.024768000468611717,0.07945600152015686,0.04131200164556503,0.1582079976797104,0.173941
balanced_spread_N256_p13,13,4,0,1,256,512,0.023903999477624893,0.08144000172615051,0.0414079986512661,0.15865600109100342,0.17382
balanced_spread_N256_p13,13,5,0,1,256,512,0.033344000577926636,0.08156800270080566,0.040832001715898514,0.16838400065898895,0.183508
balanced_spread_N256_p13,13,6,0,1,256,512,0.024288000538945198,0.08102399855852127,0.04243199899792671,0.15996800363063812,0.175299
balanced_spread_N256_p13,13,7,0,1,256,512,0.025312000885605812,0.08105599880218506,0.041120000183582306,0.1595200002193451,0.175443
balanced_spread_N256_p13,13,8,0,1,256,512,0.02284800074994564,0.09350399672985077,0.045152001082897186,0.1736000031232834,0.189221
balanced_spread_N256_p13,13,9,0,1,256,512,0.02236800082027912,0.08310399949550629,0.04041599854826927,0.15811200439929962,0.173857
balanced_spread_N256_p13,13,10,0,1,256,512,0.0226879995316267,0.08284799754619598,0.041728001087903976,0.1595200002193451,0.174889
balanced_spread_N256_p13,13,11,0,1,256,512,0.024927999824285507,0.07785599678754807,0.054368000477552414,0.16963200271129608,0.185278
balanced_spread_N256_p13,13,12,0,1,256,512,0.022752000018954277,0.08419200032949448,0.04211200028657913,0.16128000617027283,0.176331
balanced_spread_N256_p13,13,13,0,1,256,512,0.02143999934196472,0.08313599973917007,0.03929600119590759,0.1557759940624237,0.17164
balanced_spread_N256_p13,13,14,0,1,256,512,0.02223999984562397,0.08160000294446945,0.04992000013589859,0.16636799275875092,0.182001
balanced_spread_N256_p13,13,15,0,1,256,512,0.024351999163627625,0.08294399827718735,0.042047999799251556,0.16176000237464905,0.177269
balanced_spread_N256_p13,13,16,0,1,256,512,0.023104000836610794,0.07945600152015686,0.04224000126123428,0.15718400478363037,0.173238
balanced_spread_N256_p13,13,17,0,1,256,512,0.02348800003528595,0.0788159966468811,0.04105599969625473,0.15593600273132324,0.172095
balanced_spread_N256_p13,13,18,0,1,256,512,0.025087999179959297,0.08560000360012054,0.04243199899792671,0.16524800658226013,0.18134
balanced_spread_N256_p13,13,19,0,1,256,512,0.023679999634623528,0.09539200365543365,0.04623999819159508,0.17795200645923615,0.194107
balanced_spread_N256_p13,13,20,0,1,256,512,0.02284800074994564,0.08524800091981888,0.04134399816393852,0.1619199961423874,0.177862
balanced_spread_N256_p13,13,21,0,1,256,512,0.026464000344276428,0.07843200117349625,0.04364800080657005,0.1611199975013733,0.177905
balanced_spread_N256_p13,13,22,0,1,256,512,0.0225600004196167,0.07836800068616867,0.04179200157523155,0.15535999834537506,0.171102
balanced_spread_N256_p13,13,23,0,1,256,512,0.02454400062561035,0.08204799890518188,0.051263999193906784,0.16988800466060638,0.186108
balanced_spread_N256_p13,13,24,0,1,256,512,0.023360000923275948,0.07820799946784973,0.04281599819660187,0.1565759927034378,0.172921
balanced_spread_N256_p13,13,25,0,1,256,512,0.02412799932062626,0.07782399654388428,0.042399998754262924,0.15654399991035461,0.172108
balanced_spread_N256_p13,13,26,0,1,256,512,0.023871999233961105,0.08156800270080566,0.040031999349594116,0.15795199573040009,0.173314
balanced_spread_N256_p13,13,27,0,1,256,512,0.024288000538945198,0.07993599772453308,0.04095999896526337,0.1576319932937622,0.175058
balanced_spread_N256_p13,13,28,0,1,256,512,0.023552000522613525,0.08003199845552444,0.04262400045990944,0.15839999914169312,0.174795
balanced_spread_N256_p13,13,29,0,1,256,512,0.025119999423623085,0.0769599974155426,0.04275200143456459,0.15747199952602386,0.173222
balanced_spread_N256_p13,13,30,0,1,256,512,0.025760000571608543,0.07516799867153168,0.043136000633239746,0.1568319946527481,0.174374
balanced_spread_N256_p13,13,31,0,1,256,512,0.024320000782608986,0.09465599805116653,0.045471999794244766,0.17705599963665009,0.192298
balanced_spread_N256_p13,13,32,0,1,256,512,0.02332800067961216,0.08048000186681747,0.0427200011909008,0.158720001578331,0.174756
balanced_spread_N256_p13,13,33,0,1,256,512,0.025280000641942024,0.08406399935483932,0.043296001851558685,0.16489599645137787,0.1802
balanced_spread_N256_p13,13,34,0,1,256,512,0.022272000089287758,0.08451200276613235,0.04364800080657005,0.16262400150299072,0.178181
balanced_spread_N256_p13,13,35,0,1,256,512,0.02319999970495701,0.08076799660921097,0.05244800075888634,0.16857600212097168,0.183312
balanced_spread_N256_p13,13,36,0,1,256,512,0.02534399926662445,0.08006399869918823,0.042688000947237015,0.16035200655460358,0.177391
balanced_spread_N256_p13,13,37,0,1,256,512,0.025696000084280968,0.0791039988398552,0.04265600070357323,0.15971200168132782,0.176015
balanced_spread_N256_p13,13,38,0,1,256,512,0.021536000072956085,0.08419200032949448,0.04182400181889534,0.15990400314331055,0.175153
balanced_spread_N256_p13,13,39,0,1,256,512,0.02672000043094158,0.08079999685287476,0.04447999969124794,0.16438399255275726,0.182619
balanced_spread_N256_p13,13,40,0,1,256,512,0.024607999250292778,0.07942400127649307,0.043168000876903534,0.15945599973201752,0.175594
balanced_spread_N256_p13,13,41,0,1,256,512,0.02271999977529049,0.08367999643087387,0.04320000112056732,0.1616639941930771,0.176995
balanced_spread_N256_p13,13,42,0,1,256,512,0.033440001308918,0.08230400085449219,0.042367998510599136,0.17075200378894806,0.185785
balanced_spread_N256_p13,13,43,0,1,256,512,0.02271999977529049,0.08390399813652039,0.04195199906826019,0.16070400178432465,0.17642
balanced_spread_N256_p13,13,44,0,1,256,512,0.02454400062561035,0.07971200346946716,0.04182400181889534,0.15839999914169312,0.175498
balanced_spread_N256_p13,13,45,0,1,256,512,0.02319999970495701,0.08668799698352814,0.04726399853825569,0.16937600076198578,0.185654
balanced_spread_N256_p13,13,46,0,1,256,512,0.024512000381946564,0.0785600021481514,0.04092799872159958,0.15641599893569946,0.172367
balanced_spread_N256_p13,13,47,0,1,256,512,0.023711999878287315,0.08166400343179703,0.04102399945259094,0.15907199680805206,0.174846
balanced_spread_N256_p13,13,48,0,1,256,512,0.023679999634623528,0.08979199826717377,0.04729599878191948,0.17318400740623474,0.18905
balanced_spread_N256_p13,13,49,0,1,256,512,0.02470399998128414,0.081216000020504,0.04230400174856186,0.16096000373363495,0.177109
balanced_spread_N256_p14,14,0,0,1,256,512,0.025087999179959297,0.0820159986615181,0.043007999658584595,0.16252799332141876,0.178645
balanced_spread_N256_p14,14,1,0,1,256,512,0.0225600004196167,0.08406399935483932,0.04230400174856186,0.16153599321842194,0.176947
balanced_spread_N256_p14,14,2,0,1,256,512,0.023104000836610794,0.08345600217580795,0.04793599992990494,0.1666879951953888,0.181831
balanced_spread_N256_p14,14,3,0,1,256,512,0.02348800003528595,0.08870399743318558,0.042208001017570496,0.16646400094032288,0.182063
balanced_spread_N256_p14,14,4,0,1,256,512,0.024064000695943832,0.07968000322580338,0.04255999997258186,0.15859200060367584,0.174753
balanced_spread_N256_p14,14,5,0,1,256,512,0.02470399998128414,0.07795199751853943,0.042367998510599136,0.1571200042963028,0.173667
balanced_spread_N256_p14,14,6,0,1,256,512,0.02611199952661991,0.07865600287914276,0.043327998369932175,0.16051200032234192,0.177257
balanced_spread_N256_p14,14,7,0,1,256,512,0.02454400062561035,0.09404800087213516,0.044895999133586884,0.176256000995636,0.192153
balanced_spread_N256_p14,14,8,0,1,256,512,0.022495999932289124,0.08566399663686752,0.04118400067090988,0.16147199273109436,0.176929
balanced_spread_N256_p14,14,9,0,1,256,512,0.024032000452280045,0.08137600123882294,0.042367998510599136,0.16022400557994843,0.177429
balanced_spread_N256_p14,14,10,0,1,256,512,0.023296000435948372,0.07875200361013412,0.04105599969625473,0.15535999834537506,0.170883
balanced_spread_N256_p14,14,11,0,1,256,512,0.023231999948620796,0.08579199761152267,0.04076800122857094,0.16204799711704254,0.177769
balanced_spread_N256_p14,14,12,0,1,256,512,0.026623999699950218,0.08092799782752991,0.04524800181388855,0.16550399363040924,0.182722
balanced_spread_N256_p14,14,13,0,1,256,512,0.022975999861955643,0.08278399705886841,0.04047999903559685,0.15852800011634827,0.17499
balanced_spread_N256_p14,14,14,0,1,256,512,0.02412799932062626,0.08153600245714188,0.04121600091457367,0.15904000401496887,0.174438
balanced_spread_N256_p14,14,15,0,1,256,512,0.02627200074493885,0.07798399776220322,0.04303999990224838,0.15945599973201752,0.176365
balanced_spread_N256_p14,14,16,0,1,256,512,0.02163200080394745,0.08550400286912918,0.04105599969625473,0.1605760008096695,0.175888
balanced_spread_N256_p14,14,17,0,1,256,512,0.02175999991595745,0.08185599744319916,0.04131200164556503,0.15731200575828552,0.1727
balanced_spread_N256_p14,14,18,0,1,256,512,0.02687999978661537,0.0838719978928566,0.04339199885725975,0.16655999422073364,0.19019
balanced_spread_N256_p14,14,19,0,1,256,512,0.024320000782608986,0.08012799918651581,0.04368000105023384,0.16044799983501434,0.175853
balanced_spread_N256_p14,14,20,0,1,256,512,0.026623999699950218,0.07760000228881836,0.042367998510599136,0.1592320054769516,0.176636
balanced_spread_N256_p14,14,21,0,1,256,512,0.03372799977660179,0.07948800176382065,0.04297599941492081,0.16896000504493713,0.185485
balanced_spread_N256_p14,14,22,0,1,256,512,0.024288000538945198,0.08313599973917007,0.04150399938225746,0.16143999993801117,0.177142
balanced_spread_N256_p14,14,23,0,1,256,512,0.022784000262618065,0.08841600269079208,0.04694399982690811,0.17030400037765503,0.186099
balanced_spread_N256_p14,14,24,0,1,256,512,0.02687999978661537,0.09359999746084213,0.04585599899291992,0.17849600315093994,0.193642
balanced_spread_N256_p14,14,25,0,1,256,512,0.024800000712275505,0.0772159993648529,0.042208001017570496,0.15667200088500977,0.172998
balanced_spread_N256_p14,14,26,0,1,256,512,0.02486399933695793,0.07929600030183792,0.041439998894929886,0.1578879952430725,0.173714
balanced_spread_N256_p14,14,27,0,1,256,512,0.023744000121951103,0.08377599716186523,0.05462399870157242,0.17452800273895264,0.189589
balanced_spread_N256_p14,14,28,0,1,256,512,0.02521600015461445,0.07968000322580338,0.04323200136423111,0.1603199988603592,0.176338
