run,clean_seconds,instrumented_seconds,observer_tax_percent,eligible_for_e2e_claim
ep4_micro8_block_only,6.904222726821899,8.247614860534668,19.45754340302328,False
ep4_micro16_block_only,8.040002822875977,7.817437171936035,-2.768228517366711,False
ep4_micro8_detailed,6.904222726821899,29.568504810333252,328.2669603844603,False
ep4_micro16_detailed,8.040002822875977,21.171118021011353,163.3222709919182,False
