case_id,M,fanout,ranks,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,rank_wall_median,correctness,expert_ms_per_assignment
balanced_fanout_F1_M128,128,1,4,1.6244479417800903,0.18095999956130981,0.21462399326264858,0.48630398511886597,0.17510390281677246,1.6063519716262817,True,0.00047490623546764255
balanced_fanout_F1_M512,512,1,4,2.129568099975586,0.02985600009560585,0.2423680042847991,0.9902400374412537,0.2236800193786621,2.089344024658203,True,0.00024175782164093107
balanced_fanout_F2_M128,128,2,4,1.6094080209732056,0.026399999856948853,0.2243840042501688,0.4644799828529358,0.22070395946502686,1.572975993156433,True,0.0004535937332548201
balanced_fanout_F2_M512,512,2,4,1.860159993171692,0.026784000918269157,0.24207999929785728,0.8730239868164062,0.6774719953536987,1.8312959671020508,True,0.00021314062178134918
balanced_fanout_F4_M128,128,4,4,2.1412160396575928,0.025567999109625816,0.22905599605292082,0.993056058883667,0.21235191822052002,2.118064045906067,True,0.000969781307503581
balanced_fanout_F4_M512,512,4,4,1.865280032157898,0.026464000344276428,0.263583991676569,0.867743968963623,0.734112024307251,1.8286400437355042,True,0.00021185155492275953
