request_id,category,pair_id,token_bucket,prompt_tokens,vision_tokens,prefix_tokens,tail_tokens,layer,component,duration_ms,dispatch_ms,expert_ms,combine_ms,fastest_rank_ms
brick,fine_grained,10,medium,277,256,261,16,7,language_tail,0.8617920279502869,0.17507199943065643,0.4044800102710724,0.10128003358840942,0.8247039914131165
brick,fine_grained,10,medium,277,256,261,16,7,vision_prefix,0.9052799940109253,0.2106880033388734,0.477696031332016,0.13843202590942383,0.8631680011749268
brick,fine_grained,10,medium,277,256,261,16,8,language_tail,0.9255359768867493,0.21324800327420235,0.435263991355896,0.14889603853225708,0.8898239731788635
brick,fine_grained,10,medium,277,256,261,16,8,vision_prefix,0.8983359932899475,0.21040000021457672,0.46476802229881287,0.10435199737548828,0.864736020565033
brick,fine_grained,10,medium,277,256,261,16,9,language_tail,0.85452800989151,0.18044800404459238,0.40198400616645813,0.09516799449920654,0.8180480003356934
brick,fine_grained,10,medium,277,256,261,16,9,vision_prefix,0.8771200180053711,0.21289599686861038,0.45577600598335266,0.10150396823883057,0.8541120290756226
brick,fine_grained,10,medium,277,256,261,16,10,language_tail,0.8825280070304871,0.19382400251924992,0.43030402064323425,0.12003201246261597,0.8470720052719116
brick,fine_grained,10,medium,277,256,261,16,10,vision_prefix,0.882752001285553,0.2181120002642274,0.4649600088596344,0.08399999141693115,0.8438720107078552
brick,fine_grained,10,medium,277,256,261,16,11,language_tail,0.8960000276565552,0.2044480061158538,0.4134399890899658,0.11382400989532471,0.8366720080375671
brick,fine_grained,10,medium,277,256,261,16,11,vision_prefix,0.8782079815864563,0.20409599784761667,0.4676799774169922,0.12403196096420288,0.8458560109138489
brick,fine_grained,10,medium,277,256,261,16,12,language_tail,0.8748160004615784,0.18915199674665928,0.4068480134010315,0.0942080020904541,0.8211519718170166
brick,fine_grained,10,medium,277,256,261,16,12,vision_prefix,0.9333119988441467,0.22108799498528242,0.47679999470710754,0.1170879602432251,0.8606399893760681
brick,fine_grained,10,medium,277,256,261,16,13,language_tail,0.9105920195579529,0.22351999673992395,0.43673601746559143,0.10992002487182617,0.8607680201530457
brick,fine_grained,10,medium,277,256,261,16,13,vision_prefix,0.9299839735031128,0.2691200142726302,0.4634559154510498,0.11452800035476685,0.8749439716339111
brick,fine_grained,10,medium,277,256,261,16,14,language_tail,0.8968319892883301,0.21952000446617603,0.41465601325035095,0.11766403913497925,0.8409280180931091
brick,fine_grained,10,medium,277,256,261,16,14,vision_prefix,0.8665599822998047,0.20415999554097652,0.47071999311447144,0.0989760160446167,0.8416000008583069
brick,fine_grained,10,medium,277,256,261,16,15,language_tail,0.888480007648468,0.18851199559867382,0.43216001987457275,0.10131198167800903,0.8512960076332092
brick,fine_grained,10,medium,277,256,261,16,15,vision_prefix,0.9160640239715576,0.2270400021225214,0.4630400240421295,0.10470396280288696,0.8521280288696289
brick,fine_grained,10,medium,277,256,261,16,16,language_tail,0.9687680006027222,0.22566400095820427,0.42710402607917786,0.1395200490951538,0.8835520148277283
brick,fine_grained,10,medium,277,256,261,16,16,vision_prefix,0.8893759846687317,0.22003199346363544,0.4734399914741516,0.08752000331878662,0.8457599878311157
brick,fine_grained,10,medium,277,256,261,16,17,language_tail,0.8596479892730713,0.18031999934464693,0.4034560024738312,0.10339200496673584,0.8346560001373291
brick,fine_grained,10,medium,277,256,261,16,17,vision_prefix,0.8814079761505127,0.20534400269389153,0.4747200012207031,0.10070401430130005,0.8442559838294983
brick,fine_grained,10,medium,277,256,261,16,18,language_tail,0.8929600119590759,0.187264003790915,0.4214719831943512,0.0960959792137146,0.8412479758262634
brick,fine_grained,10,medium,277,256,261,16,18,vision_prefix,0.9510719776153564,0.23849600832909346,0.49062401056289673,0.1427839994430542,0.8800960183143616
