case_id,active_experts_per_rank,ranks,rank_wall_median,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,correctness,expert_ms_per_assignment,fragmentation_ratio
balanced_rank_A16_M1024,16,4,1.1589760184288025,1.1802879571914673,0.029791999608278275,0.30016001034528017,0.6392959952354431,0.2055680751800537,True,0.0001560781238367781,0.015625
balanced_rank_A1_M1024,1,4,2.1115039587020874,2.1446080207824707,0.06988800317049026,0.3112320061773062,1.0158720016479492,0.21296000480651855,True,0.00024801562540233135,0.0009765625
balanced_rank_A2_M1024,2,4,2.1153119802474976,2.1326398849487305,0.02937600016593933,0.29952000360935926,0.9622400403022766,0.2322239875793457,True,0.000234921884839423,0.001953125
balanced_rank_A4_M1024,4,4,2.1055999994277954,2.1288959980010986,0.02703999914228916,0.3201280012726784,0.9468480348587036,0.2226560115814209,True,0.0002311640710104257,0.00390625
balanced_rank_A8_M1024,8,4,2.0828800201416016,2.1187520027160645,0.029952000826597214,0.31897601298987865,1.0075839757919312,0.23123204708099365,True,0.00024599218158982694,0.0078125
