request_id,source,category,budget,layer,rank,strategy,total_tokens,vision_tokens,chunks,boundaries,chunk_sizes,wall_median_ms,wall_p25_ms,wall_p75_ms,wall_cv,expert_median_ms,expert_p25_ms,expert_p75_ms,expert_cv,dispatch_median_ms,dispatch_p25_ms,dispatch_p75_ms,dispatch_cv,combine_median_ms,combine_p25_ms,combine_p75_ms,combine_cv,correctness_passed,route_identity,token_partition_identity,min_chunk,max_chunk,chunk_size_cv
logo,short,chart_document,128,24,3,balanced,279,256,3,"[0, 93, 186, 279]","[93, 93, 93]",4.255264043807983,4.236727833747864,4.447496175765991,0.0702595763786599,2.1510881781578064,2.1280397921800613,2.1785438805818558,0.05734125554878067,0.5853439187631011,0.5755920424126089,0.6020160559564829,0.0390113147951164,0.31624001264572144,0.3068405091762543,0.3250162899494171,0.06204422085754627,True,True,True,93.0,93.0,0.0
logo,short,chart_document,128,24,3,same_count,279,256,3,"[0, 128, 256, 279]","[128, 128, 23]",3.8697919845581055,3.7497759461402893,4.266711950302124,0.12203820395255104,1.9204641580581665,1.8931198418140411,2.056080088019371,0.05668200695523626,0.6009439397603273,0.5843520257622004,0.6179760005325079,0.3063631468905606,0.3121919631958008,0.29288795590400696,0.34574416279792786,0.6786548336831091,True,True,True,23.0,128.0,0.5322309105705196
logo,short,chart_document,128,24,3,strict,279,256,4,"[0, 4, 132, 260, 279]","[4, 128, 128, 19]",4.964623928070068,4.9510639905929565,4.984856128692627,0.011504967989862586,2.5104960203170776,2.502512201666832,2.5245363414287567,0.005744014937240834,0.7869440019130707,0.7743917759507895,0.7968719089403749,0.0474683787124386,0.3976318836212158,0.38581568002700806,0.4034958779811859,0.053148854133951595,True,True,True,4.0,128.0,0.8385794709455705
logo,short,chart_document,128,24,3,relaxed,279,256,2,"[0, 119, 279]","[119, 160]",2.5032639503479004,2.497904062271118,2.5275840163230896,0.02406324218423197,1.2697440087795258,1.2548239827156067,1.2759600281715393,0.022991066371200148,0.4139359714463353,0.3997919112443924,0.4164320030249655,0.05987882134480048,0.19990384578704834,0.1985200047492981,0.20619186758995056,0.07667069672122434,True,True,True,119.0,160.0,0.14695340501792115
logo,short,chart_document,128,36,3,fixed,279,256,3,"[0, 128, 256, 279]","[128, 128, 23]",3.7355679273605347,3.721631944179535,3.744856059551239,0.007615560478228723,1.8832159638404846,1.8739760220050812,1.8934719115495682,0.008218534419435954,0.592799867503345,0.5808159564621747,0.598952189553529,0.03864192251940993,0.29500812292099,0.2912960350513458,0.31017613410949707,0.051294695955982496,True,True,True,23.0,128.0,0.5322309105705196
logo,short,chart_document,128,36,3,balanced,279,256,3,"[0, 93, 186, 279]","[93, 93, 93]",3.7536799907684326,3.7375200390815735,4.138888120651245,0.0560677069257494,1.8890239298343658,1.8762480318546295,2.121208041906357,0.06265634475076678,0.5927199749276042,0.576008084230125,0.6016161628067493,0.05011542854299784,0.3027520179748535,0.2920158803462982,0.3167600631713867,0.06347384568597533,True,True,True,93.0,93.0,0.0
logo,short,chart_document,128,36,3,same_count,279,256,3,"[0, 128, 256, 279]","[128, 128, 23]",4.241152048110962,4.230944037437439,4.269807934761047,0.04090242220577653,2.155071973800659,2.1444879174232483,2.1695999056100845,0.03544302350176598,0.5903040133416653,0.5755760162137449,0.6106801298446953,0.04859205755720386,0.2996639013290405,0.29312771558761597,0.3166719079017639,0.0538341424343404,True,True,True,23.0,128.0,0.5322309105705196
logo,short,chart_document,128,36,3,strict,279,256,4,"[0, 4, 132, 260, 279]","[4, 128, 128, 19]",4.958159923553467,4.936368107795715,4.98469603061676,0.008361813838582447,2.5154237151145935,2.4980635195970535,2.5231919661164284,0.00928275162210427,0.7770240409299731,0.7705917879939079,0.7897439021617174,0.04510350005205088,0.38988786935806274,0.3831118047237396,0.39910414814949036,0.06671268531229775,True,True,True,4.0,128.0,0.8385794709455705
logo,short,chart_document,128,36,3,relaxed,279,256,2,"[0, 119, 279]","[119, 160]",2.5073440074920654,2.492200016975403,2.527127981185913,0.008634992163766087,1.262848138809204,1.2457761690020561,1.2696798965334892,0.01618706032653736,0.4036639891564846,0.3949279277585447,0.413952031172812,0.028159962431375977,0.2056000828742981,0.1991921365261078,0.21580803394317627,0.05212886038124512,True,True,True,119.0,160.0,0.14695340501792115
logo,short,chart_document,128,47,3,fixed,279,256,3,"[0, 128, 256, 279]","[128, 128, 23]",3.7337920665740967,3.7242239713668823,3.74072003364563,0.00899102562319978,1.8839200735092163,1.8755360320210457,1.894656002521515,0.009344203608614422,0.5912961009889841,0.5798559612594545,0.5992399924434721,0.0395694133753751,0.29995197057724,0.29382413625717163,0.3088001310825348,0.05562800863195489,True,True,True,23.0,128.0,0.5322309105705196
logo,short,chart_document,128,47,3,balanced,279,256,3,"[0, 93, 186, 279]","[93, 93, 93]",3.7395840883255005,3.7279279828071594,3.744431972503662,0.0078051275781975925,1.8805758655071259,1.8730959594249725,1.8992240279912949,0.011346988187428799,0.595968090929091,0.5846720244735479,0.6006160085089505,0.04313776352542599,0.3031521439552307,0.29632794857025146,0.3116721510887146,0.04226924109919013,True,True,True,93.0,93.0,0.0
logo,short,chart_document,128,47,3,same_count,279,256,3,"[0, 128, 256, 279]","[128, 128, 23]",3.7329599857330322,3.71152800321579,3.762303948402405,0.18910200203664912,1.8874720931053162,1.8781759291887283,1.8996720761060715,0.05689401082771086,0.5919040841981769,0.5768479984253645,0.6005440563894808,0.26373107947159136,0.29382389783859253,0.29153600335121155,0.30783188343048096,0.8786701871286887,True,True,True,23.0,128.0,0.5322309105705196
logo,short,chart_document,128,47,3,strict,279,256,4,"[0, 4, 132, 260, 279]","[4, 128, 128, 19]",4.9650559425354,4.946664094924927,4.979824066162109,0.01006882871508584,2.5095842480659485,2.4933441281318665,2.517384171485901,0.008249911549344966,0.7798079065978527,0.7736319750547409,0.7915440127253532,0.04196297961751296,0.4024959206581116,0.38799983263015747,0.41103994846343994,0.058603757828753496,True,True,True,4.0,128.0,0.8385794709455705
logo,short,chart_document,128,47,3,relaxed,279,256,2,"[0, 119, 279]","[119, 160]",2.5003679990768433,2.489439904689789,2.5170560479164124,0.01617095010855056,1.2637918591499329,1.2415520176291466,1.269975945353508,0.011375157440998056,0.4039039760828018,0.3975519831292331,0.41338393557816744,0.06450845918479972,0.2006719708442688,0.19763198494911194,0.21499988436698914,0.0769466208964221,True,True,True,119.0,160.0,0.14695340501792115
logo,short,chart_document,256,0,3,fixed,279,256,2,"[0, 256, 279]","[256, 23]",3.237760066986084,3.1841359734535217,3.2596880197525024,0.06316970779298733,1.5517760515213013,1.5161438584327698,1.5642800480127335,0.05904882097634605,0.39720012061297894,0.390255986712873,0.40869614481925964,0.04503715166019375,0.2552158832550049,0.23563209176063538,0.27242380380630493,0.16342593856492782,True,True,True,23.0,256.0,0.8351254480286738
logo,short,chart_document,256,0,3,balanced,279,256,2,"[0, 140, 279]","[140, 139]",2.531983971595764,2.50983202457428,3.1994959115982056,0.12141783434973999,1.280207872390747,1.2641279473900795,1.4954160749912262,0.09274016517243688,0.4102720255032182,0.395943998824805,0.4184240377508104,0.06250060579424843,0.21009600162506104,0.1979440152645111,0.2381439208984375,0.1455191616701666,True,True,True,139.0,140.0,0.0035842293906810036
