fold,policy,fit_source,eval_source,layer,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
A_first12,P_V_load,vision,all,37,modality_greedy_load+swap,13286,106288,3.6516634050880628,4.0,4.0,0.6652115008279392,0.9864519042601234,27322,26572.0,0.0352355413454136,1.0282251994580762,2,35230.0
A_first12,P_V_load,vision,vision,37,modality_greedy_load+swap,13020,104160,3.655145929339478,4.0,4.0,0.6689708141321045,0.9861751152073732,26983,26040.0,0.03914814615819067,1.0362135176651306,2,34570.0
A_first12,P_V_load,vision,text,37,modality_greedy_load+swap,266,2128,3.481203007518797,3.0,4.0,0.48120300751879697,1.0,647,532.0,0.2188820791587463,1.2161654135338347,0,660.0
A_first12,P_V_load,vision,all,38,modality_greedy_load+swap,13286,106288,3.618094234532591,4.0,4.0,0.6415023332831552,0.9766671684479904,28646,26572.0,0.06698478327217869,1.0780520849014,1,34784.0
A_first12,P_V_load,vision,vision,38,modality_greedy_load+swap,13020,104160,3.6150537634408604,4.0,4.0,0.638863287250384,0.9762672811059908,28159,26040.0,0.06626865130469256,1.0813748079877112,1,34048.0
A_first12,P_V_load,vision,text,38,modality_greedy_load+swap,266,2128,3.7669172932330826,4.0,4.0,0.7706766917293233,0.9962406015037594,659,532.0,0.21385245079402554,1.2387218045112782,0,736.0
A_first12,P_V_load,vision,all,39,modality_greedy_load+swap,13286,106288,3.624868282402529,4.0,4.0,0.641652867680265,0.983215414722264,27342,26572.0,0.021591111240311222,1.0289778714436248,1,34874.0
A_first12,P_V_load,vision,vision,39,modality_greedy_load+swap,13020,104160,3.6274961597542243,4.0,4.0,0.644162826420891,0.9833333333333333,26756,26040.0,0.017637078675436287,1.0274961597542243,1,34210.0
A_first12,P_V_load,vision,text,39,modality_greedy_load+swap,266,2128,3.4962406015037595,4.0,4.0,0.518796992481203,0.9774436090225563,723,532.0,0.33032739521035354,1.3590225563909775,3,664.0
A_first12,P_V_load,vision,all,40,modality_greedy_load+swap,13286,106288,3.620879120879121,4.0,4.0,0.6399969893120578,0.9809573987656179,27967,26572.0,0.04775128385179365,1.0524988709920218,0,34821.0
