layer,placement,fit_source,eval_source,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
10,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.69126213592233,4.0,4.0,0.6970873786407767,0.9941747572815534,1267,1030.0,0.150656026079232,1.2300970873786408,3,1386.0
10,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.5999748885680205,4.0,4.0,0.6236424132086132,0.9763324753594074,31865,31858.0,0.0002501314811116396,1.00021972502982,2,41415.0
10,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.5974438821850265,4.0,4.0,0.6217075386012716,0.975736343583755,31033,30828.0,0.0071533424615779885,1.0066497988841314,0,40037.0
10,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.675728155339806,4.0,4.0,0.6815533980582524,0.9941747572815534,1405,1030.0,0.21801899896542923,1.3640776699029127,3,1378.0
11,P0,all,all,fixed_linear,15929,127432,3.6031138175654465,4.0,4.0,0.6277230209052671,0.9754535752401281,36246,31858.0,0.12431450202138149,1.1377362044070563,0,41465.0
11,P0,all,vision,fixed_linear,15414,123312,3.607824056052939,4.0,4.0,0.6307901907356949,0.9770987414039185,34640,30828.0,0.12016598396371045,1.123653821201505,0,40197.0
11,P0,all,text,fixed_linear,515,4120,3.462135922330097,4.0,4.0,0.5359223300970873,0.9262135922330097,1606,1030.0,0.3393846210576767,1.5592233009708738,0,1268.0
11,P_load,all,all,greedy_load+swap,15929,127432,3.6925105154121414,4.0,4.0,0.7041873312825664,0.988323184129575,31862,31858.0,9.926165045415217e-05,1.000125557159897,3,42889.0
11,P_load,all,vision,greedy_load+swap,15414,123312,3.6993642143505903,4.0,4.0,0.7101336447385493,0.989230569612041,31042,30828.0,0.005171350555132936,1.0069417412741664,2,41608.0
11,P_load,all,text,greedy_load+swap,515,4120,3.487378640776699,4.0,4.0,0.5262135922330097,0.9611650485436893,1269,1030.0,0.15677883219531374,1.2320388349514564,3,1281.0
11,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.602423253186013,4.0,4.0,0.6238935275284073,0.9785297256576057,31968,31858.0,0.0028832903934449487,1.0034528218971688,1,41454.0
11,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6043207473725185,4.0,4.0,0.6262488646684832,0.9780718827040353,30840,30828.0,0.0003747962893567972,1.0003892565200467,1,40143.0
11,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.545631067961165,4.0,4.0,0.5533980582524272,0.9922330097087378,1128,1030.0,0.08114785900569656,1.0951456310679613,1,1311.0
11,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.605813296503233,4.0,4.0,0.6245213133278925,0.9812919831753406,39018,31858.0,0.13001221103612925,1.2247473162157072,0,41508.0
11,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.604126119112495,4.0,4.0,0.6230050603347606,0.9811210587777345,37988,30828.0,0.13435607302416652,1.2322563902945374,0,40140.0
11,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.6563106796116505,4.0,4.0,0.6699029126213593,0.9864077669902913,1030,1030.0,0.0,1.0,0,1368.0
11,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.0821771611526145,3.0,4.0,0.3018394123924917,0.7959696151673049,63207,31858.0,0.6184016397634151,1.9840228514031013,0,33167.0
11,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.0596859997404957,3.0,4.0,0.28662255092772804,0.7892175943947061,62519,30828.0,0.6474411292018922,2.0279940314000258,0,31748.0
11,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.7553398058252427,4.0,4.0,0.7572815533980582,0.9980582524271845,1422,1030.0,0.2712397917005417,1.3805825242718446,3,1419.0
11,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.444472346035533,4.0,4.0,0.5272145144076841,0.9292485403980162,38732,31858.0,0.13355691955084575,1.2157699792830685,2,38938.0
11,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.5026599195536527,4.0,4.0,0.5448293758920462,0.9580900480083041,38603,30828.0,0.1652120897579198,1.2522057869469314,2,38576.0
11,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.7029126213592234,2.0,2.0,0.0,0.06601941747572816,3005,1030.0,1.156201440961007,2.9174757281553396,0,362.0
11,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.622261284449746,4.0,4.0,0.6442965660116768,0.977964718438069,31896,31858.0,0.0010607536724663068,1.0011927930190219,2,41770.0
11,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.623913325548203,4.0,4.0,0.6455819384974698,0.9783313870507331,30981,30828.0,0.003038978998897913,1.0049630206305955,1,40445.0
11,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.5728155339805827,4.0,4.0,0.6058252427184466,0.9669902912621359,1123,1030.0,0.08464438259758096,1.0902912621359224,2,1325.0
11,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.6118400401782913,4.0,4.0,0.6353820076589868,0.9764580325193044,31883,31858.0,0.000781271797642893,1.0007847322493566,1,41604.0
11,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.611002984299987,4.0,4.0,0.635266640716232,0.975736343583755,30927,30828.0,0.0026707760104430632,1.0032113662903854,0,40246.0
11,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.636893203883495,4.0,4.0,0.6388349514563106,0.9980582524271845,1143,1030.0,0.08703546417267743,1.1097087378640778,2,1358.0
12,P0,all,all,fixed_linear,15929,127432,3.5840919078410445,4.0,4.0,0.6088894469207107,0.9752652395002825,36292,31858.0,0.0968507500716283,1.1391801117458724,2,41162.0
12,P0,all,vision,fixed_linear,15414,123312,3.574672375762294,4.0,4.0,0.6002984299987025,0.974438821850266,35124,30828.0,0.0979111885016791,1.1393538341767224,2,39686.0
12,P0,all,text,fixed_linear,515,4120,3.8660194174757283,4.0,4.0,0.8660194174757282,1.0,1315,1030.0,0.21405400217010012,1.2766990291262137,3,1476.0
12,P_load,all,all,greedy_load+swap,15929,127432,3.6680896478121663,4.0,4.0,0.6809592567016134,0.9871303911105531,31861,31858.0,5.436784504893205e-05,1.000094167869923,1,42500.0
12,P_load,all,vision,greedy_load+swap,15414,123312,3.66686129492669,4.0,4.0,0.6801608926949526,0.9867004022317374,31095,30828.0,0.006658377564506307,1.0086609575710392,0,41107.0
12,P_load,all,text,greedy_load+swap,515,4120,3.704854368932039,4.0,4.0,0.7048543689320388,1.0,1339,1030.0,0.19914157372841532,1.3,3,1393.0
12,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.6784481135036726,4.0,4.0,0.6928871868918325,0.98556092661184,32144,31858.0,0.008709637145157384,1.0089773369326387,0,42665.0
12,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6799662644349294,4.0,4.0,0.6946931361100298,0.9852731283248994,30828,30828.0,0.0,1.0,0,41309.0
12,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.633009708737864,4.0,4.0,0.6388349514563106,0.9941747572815534,1316,1030.0,0.2693899224955572,1.2776699029126213,0,1356.0
12,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6482516165484338,4.0,4.0,0.6635068114759244,0.9848075836524578,34794,31858.0,0.08812361055788287,1.0921589553644298,3,42184.0
12,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.644933177630725,4.0,4.0,0.6606331906059426,0.9843648631114571,33764,30828.0,0.09106792478114158,1.0952380952380953,3,40769.0
12,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.7475728155339807,4.0,4.0,0.7495145631067961,0.9980582524271845,1030,1030.0,0.0,1.0,0,1415.0
12,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.088141126247724,3.0,4.0,0.30604557724904263,0.7890639713729676,58356,31858.0,0.5408044468307486,1.8317534057379623,0,33262.0
12,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,3.077202543142598,3.0,4.0,0.30199818346957313,0.7824056052938887,57756,30828.0,0.5687880511923102,1.873491630984819,0,32018.0
12,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.4155339805825244,3.0,4.0,0.42718446601941745,0.9883495145631068,1642,1030.0,0.37403156756573,1.5941747572815534,3,1244.0
12,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.509385397702304,4.0,4.0,0.5816435432230523,0.9397953418293679,33134,31858.0,0.04914740927154447,1.0400527340071568,0,39972.0
12,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.5671467497080576,4.0,4.0,0.6008174386920981,0.9667834436226806,32327,30828.0,0.04841170131935155,1.0486246269625017,2,39570.0
12,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.7805825242718447,2.0,3.0,0.007766990291262136,0.13203883495145632,3153,1030.0,1.1913649950450143,3.0611650485436894,0,402.0
12,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.6259652206667083,4.0,4.0,0.6424132086132212,0.9835520120534873,31888,31858.0,0.0005557766090032575,1.0009416786992278,3,41829.0
12,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.624951342934994,4.0,4.0,0.6419488776437006,0.9830024652912936,31111,30828.0,0.007018995956645152,1.009179966264435,0,40461.0
12,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.6563106796116505,4.0,4.0,0.6563106796116505,1.0,1371,1030.0,0.22443464859563045,1.3310679611650484,3,1368.0
12,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.6349425575993473,4.0,4.0,0.6520811099252934,0.9828614476740536,31870,31858.0,0.00023172865622815932,1.0003766714796911,3,41972.0
12,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.632736473335928,4.0,4.0,0.6504476449980537,0.9822888283378747,31121,30828.0,0.006736382772711171,1.009504346697807,0,40581.0
12,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.700970873786408,4.0,4.0,0.7009708737864078,1.0,1336,1030.0,0.20675281008783353,1.2970873786407766,3,1391.0
13,P0,all,all,fixed_linear,15929,127432,3.6049343963839537,4.0,4.0,0.6283508067047523,0.976771925419047,33870,31858.0,0.04968564693736219,1.0631552514282128,1,41494.0
13,P0,all,vision,fixed_linear,15414,123312,3.609705462566498,4.0,4.0,0.6316335798624627,0.9781367587907097,33047,30828.0,0.05390953461138701,1.0719800181653043,1,40226.0
13,P0,all,text,fixed_linear,515,4120,3.462135922330097,4.0,4.0,0.5300970873786408,0.9359223300970874,1246,1030.0,0.15268514440721004,1.2097087378640776,0,1268.0
13,P_load,all,all,greedy_load+swap,15929,127432,3.6773180990645993,4.0,4.0,0.6875510075962081,0.989767091468391,31861,31858.0,5.872398434889104e-05,1.000094167869923,0,42647.0
13,P_load,all,vision,greedy_load+swap,15414,123312,3.6735435318541585,4.0,4.0,0.6839885818087453,0.9895549500454133,31091,30828.0,0.005272304778076905,1.0085312053976905,3,41210.0
13,P_load,all,text,greedy_load+swap,515,4120,3.790291262135922,4.0,4.0,0.7941747572815534,0.996116504854369,1187,1030.0,0.15855442029332326,1.1524271844660194,0,1437.0
13,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.6464938163098752,4.0,4.0,0.6638834829556155,0.982673111934208,32045,31858.0,0.0039062328728941454,1.0058697972251867,3,42156.0
13,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6427922667704684,4.0,4.0,0.6607629427792916,0.9820942000778513,30830,30828.0,6.068602223261226e-05,1.0000648760866744,1,40736.0
13,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.7572815533980584,4.0,4.0,0.7572815533980582,1.0,1217,1030.0,0.12122905640670034,1.1815533980582524,3,1420.0
13,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6938288655910605,4.0,4.0,0.7053173457216397,0.9885115198694205,35208,31858.0,0.12400981691434262,1.1051541214137737,2,42910.0
13,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.687621642662515,4.0,4.0,0.6994939665239392,0.9881276761385753,34178,30828.0,0.12815313180411078,1.1086674451797067,2,41427.0
13,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.8796116504854368,4.0,4.0,0.8796116504854369,1.0,1030,1030.0,0.0,1.0,0,1483.0
13,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.0091656726724842,3.0,4.0,0.27748132337246534,0.7590558101575743,63067,31858.0,0.6133986375128213,1.9796283508067047,0,32004.0
13,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,2.994550408719346,3.0,4.0,0.2717010509926041,0.7511353315168029,62667,30828.0,0.6453866902850991,2.0327948618139353,0,30744.0
13,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.4466019417475726,3.0,4.0,0.45048543689320386,0.996116504854369,1454,1030.0,0.377762860748988,1.4116504854368932,2,1260.0
13,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.305982798669094,3.0,4.0,0.43392554460418103,0.8882541276916316,41383,31858.0,0.20174295072563825,1.298982987004834,1,36732.0
13,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.361749059296743,3.0,4.0,0.44842351109381084,0.9157908394965616,40901,30828.0,0.2321954046558799,1.3267484105358764,1,36404.0
13,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.6368932038834951,2.0,2.0,0.0,0.06407766990291262,3265,1030.0,1.2599284280064271,3.1699029126213594,0,328.0
13,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.5846569150605814,4.0,4.0,0.608449996861071,0.9764580325193044,31935,31858.0,0.0029454128162961896,1.002416975328018,2,41171.0
13,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.5779161800960164,4.0,4.0,0.6023095886856105,0.9758660957571039,31173,30828.0,0.006924629579019988,1.011191124951343,3,39736.0
13,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.7864077669902914,4.0,4.0,0.7922330097087379,0.9941747572815534,1163,1030.0,0.16200069938138092,1.129126213592233,0,1435.0
13,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.590495322995794,4.0,4.0,0.6119655973381882,0.9785297256576057,31881,31858.0,0.00043832758000404736,1.000721953669408,0,41264.0
13,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.583819903983392,4.0,4.0,0.6058777734527053,0.9779421305306863,31091,30828.0,0.005536319748964835,1.0085312053976905,3,39827.0
13,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.790291262135922,4.0,4.0,0.7941747572815534,0.996116504854369,1206,1030.0,0.1684305132072097,1.170873786407767,2,1437.0
14,P0,all,all,fixed_linear,15929,127432,3.663569590055873,4.0,4.0,0.6807081423818193,0.9828614476740536,35993,31858.0,0.11347025140090407,1.1297947140435682,1,42428.0
14,P0,all,vision,fixed_linear,15414,123312,3.66744517970676,4.0,4.0,0.684961723108862,0.982483456597898,35257,30828.0,0.1179522415754654,1.1436680939405734,1,41116.0
14,P0,all,text,fixed_linear,515,4120,3.5475728155339805,4.0,4.0,0.5533980582524272,0.9941747572815534,1322,1030.0,0.21103946717751612,1.283495145631068,0,1312.0
14,P_load,all,all,greedy_load+swap,15929,127432,3.6504488668466317,4.0,4.0,0.6659551760939167,0.9844936907527152,31863,31858.0,0.000158508144553363,1.0001569464498714,1,42219.0
14,P_load,all,vision,greedy_load+swap,15414,123312,3.649474503697937,4.0,4.0,0.6653691449331777,0.9841053587647594,30999,30828.0,0.005349179895800628,1.0055469054106656,2,40839.0
14,P_load,all,text,greedy_load+swap,515,4120,3.679611650485437,4.0,4.0,0.683495145631068,0.996116504854369,1288,1030.0,0.15576398396645752,1.250485436893204,0,1380.0
14,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.66030510389855,4.0,4.0,0.6748069558666583,0.9854981480318915,31972,31858.0,0.0052596968054883855,1.0035783790570658,0,42376.0
14,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.6629038536395484,4.0,4.0,0.6761385753211366,0.9867652783184119,30837,30828.0,0.00021760100987736373,1.000291942390035,2,41046.0
14,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.5825242718446604,4.0,4.0,0.6349514563106796,0.9475728155339805,1141,1030.0,0.16740324870354542,1.1077669902912621,0,1330.0
14,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.673928055747379,4.0,4.0,0.6868604432167744,0.9870676125306046,36376,31858.0,0.10054734593540883,1.1418168121037102,1,42593.0
14,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.674062540547554,4.0,4.0,0.6873621383158168,0.9867004022317374,35346,30828.0,0.10390675187525154,1.1465550797975865,1,41218.0
14,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.6699029126213594,4.0,4.0,0.6718446601941748,0.9980582524271845,1030,1030.0,0.0,1.0,0,1375.0
14,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,2.9988699855609267,3.0,4.0,0.2867725532048465,0.7472534371272522,64038,31858.0,0.6273856766833527,2.010107351371712,0,31840.0
14,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,2.977747502270663,3.0,4.0,0.27397171402620996,0.7401063967821461,62805,30828.0,0.6448357627386364,2.0372713117944725,0,30485.0
14,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.6310679611650487,4.0,4.0,0.6699029126213593,0.9611650485436893,1233,1030.0,0.173665684597154,1.1970873786407767,0,1355.0
14,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.4653148345784417,4.0,4.0,0.5479942243706447,0.9250423755414653,35635,31858.0,0.1041002861960227,1.118557348232783,3,39270.0
14,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.516219021668613,4.0,4.0,0.5659789801479175,0.9506941741274166,35531,30828.0,0.10073596363332785,1.1525561178149735,3,38785.0
14,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.941747572815534,2.0,3.0,0.009708737864077669,0.15728155339805824,3057,1030.0,1.1649439677984925,2.9679611650485436,0,485.0
14,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.6007282315274027,4.0,4.0,0.6239563061083558,0.976771925419047,31918,31858.0,0.0013162933232633409,1.0018833573984556,3,41427.0
14,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.602374464772285,4.0,4.0,0.6255352277150642,0.9768392370572208,31064,30828.0,0.008201791036261235,1.0076553782275852,2,40113.0
14,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.5514563106796118,4.0,4.0,0.5766990291262136,0.974757281553398,1470,1030.0,0.26489113004000575,1.4271844660194175,0,1314.0
14,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.606001632243079,4.0,4.0,0.6268441207859878,0.9791575114570908,31875,31858.0,0.0004269405018750532,1.0005336179295625,0,41511.0
14,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.6078889321396135,4.0,4.0,0.628649279875438,0.9792396522641754,31109,30828.0,0.008579693832269388,1.0091150901777606,2,40198.0
14,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.549514563106796,4.0,4.0,0.5728155339805825,0.9766990291262136,1470,1030.0,0.26357837579124127,1.4271844660194175,0,1313.0
15,P0,all,all,fixed_linear,15929,127432,3.6098311256199387,4.0,4.0,0.6253374348672233,0.9845564693326637,41327,31858.0,0.19016578754806612,1.2972251867662754,1,41572.0
15,P0,all,vision,fixed_linear,15414,123312,3.605683145192682,4.0,4.0,0.6216426625145971,0.9841053587647594,40163,30828.0,0.19545592877087958,1.3028091345530037,1,40164.0
15,P0,all,text,fixed_linear,515,4120,3.733980582524272,4.0,4.0,0.7359223300970874,0.9980582524271845,1164,1030.0,0.11157236608576036,1.1300970873786407,1,1408.0
15,P_load,all,all,greedy_load+swap,15929,127432,3.633686986000377,4.0,4.0,0.6503860882666834,0.9833008977336932,31877,31858.0,0.0005210054828519628,1.000596396509511,3,41952.0
15,P_load,all,vision,greedy_load+swap,15414,123312,3.6355261450629297,4.0,4.0,0.6521992993382639,0.9833268457246659,31200,30828.0,0.009795456619240146,1.012066952121448,3,40624.0
15,P_load,all,text,greedy_load+swap,515,4120,3.578640776699029,4.0,4.0,0.596116504854369,0.9825242718446602,1346,1030.0,0.2891060977438263,1.3067961165048543,1,1328.0
15,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.655847824722205,4.0,4.0,0.666708519053299,0.9891393056689057,32169,31858.0,0.006570978813554256,1.009762069181995,3,42305.0
15,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.65446996237187,4.0,4.0,0.6653691449331777,0.989100817438692,30834,30828.0,0.00017767048057128784,1.0001946282600234,2,40916.0
15,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.6970873786407767,4.0,4.0,0.7067961165048544,0.9902912621359223,1349,1030.0,0.20667871228592682,1.3097087378640777,3,1389.0
15,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.660681775378241,4.0,4.0,0.6771297633247536,0.9835520120534873,33929,31858.0,0.05790161884463323,1.065007219536694,3,42382.0
15,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.6636174905929675,4.0,4.0,0.6802257687816271,0.9833917218113404,32899,30828.0,0.05983618052265231,1.0671791877513948,3,41057.0
15,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.5728155339805827,4.0,4.0,0.5844660194174758,0.9883495145631068,1030,1030.0,0.0,1.0,0,1325.0
15,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,3.0091656726724842,3.0,4.0,0.291041496641346,0.7543474166614351,65795,31858.0,0.6545037090620608,2.0652583338564883,0,32004.0
15,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,2.995588426106137,3.0,4.0,0.2862981704943558,0.7467237576229402,64712,30828.0,0.6752942018179247,2.0991306604385622,0,30760.0
15,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.4155339805825244,3.0,4.0,0.4330097087378641,0.9825242718446602,1233,1030.0,0.13702224861707926,1.1970873786407767,2,1244.0
15,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.4481762822524953,4.0,4.0,0.5404607947768222,0.9238495825224433,40991,31858.0,0.16784708064825934,1.2866783853349237,0,38997.0
15,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.5065524847541196,4.0,4.0,0.5585182301803555,0.9493966523939276,37683,30828.0,0.13090369474899816,1.2223627870766836,0,38636.0
15,P_T_sat,text,text,modality_coactivation_surrogate+swap,515,4120,1.7009708737864078,2.0,3.0,0.0,0.15922330097087378,3308,1030.0,1.2808051655093664,3.211650485436893,0,361.0
15,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,15929,127432,3.5253311570092283,4.0,4.0,0.5596082616611212,0.9657228953481072,31964,31858.0,0.002450878494887167,1.0033272647372717,1,40226.0
15,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15414,123312,3.5296483716102243,4.0,4.0,0.5632541845075905,0.9663941871026339,31257,30828.0,0.009476212382826163,1.01391592059167,3,38992.0
15,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,515,4120,3.396116504854369,3.0,4.0,0.45048543689320386,0.945631067961165,1424,1030.0,0.3432577785507315,1.3825242718446602,1,1234.0
15,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,15929,127432,3.537321865779396,4.0,4.0,0.5700295059325758,0.9672923598468203,31904,31858.0,0.0012775479581247236,1.001443907338816,2,40417.0
15,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15414,123312,3.542039704165045,4.0,4.0,0.5740236148955495,0.9680160892694952,31257,30828.0,0.011499343552684584,1.01391592059167,3,39183.0
15,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,515,4120,3.396116504854369,3.0,4.0,0.45048543689320386,0.945631067961165,1424,1030.0,0.3432577785507315,1.3825242718446602,1,1234.0
16,P0,all,all,fixed_linear,15929,127432,3.6503233096867347,4.0,4.0,0.6644484901751523,0.9858748195115826,38370,31858.0,0.12045618658347579,1.2044070563123863,2,42217.0
16,P0,all,vision,fixed_linear,15414,123312,3.6474633450110288,4.0,4.0,0.6612170753860127,0.9862462696250163,36881,30828.0,0.11578030837620007,1.1963474763202284,2,40808.0
16,P0,all,text,fixed_linear,515,4120,3.7359223300970874,4.0,4.0,0.7611650485436893,0.974757281553398,1489,1030.0,0.33266491250175906,1.445631067961165,2,1409.0
16,P_load,all,all,greedy_load+swap,15929,127432,3.6635068114759246,4.0,4.0,0.6776947705442903,0.9858120409316341,31862,31858.0,8.596311091486693e-05,1.000125557159897,1,42427.0
16,P_load,all,vision,greedy_load+swap,15414,123312,3.6600493058258725,4.0,4.0,0.6746464253276242,0.9854028804982483,31180,30828.0,0.007187168069610042,1.0114181912547036,1,41002.0
16,P_load,all,text,greedy_load+swap,515,4120,3.766990291262136,4.0,4.0,0.7689320388349514,0.9980582524271845,1275,1030.0,0.2126778751860355,1.2378640776699028,0,1425.0
16,P_V_load,vision,all,modality_greedy_load+swap,15929,127432,3.714985247033712,4.0,4.0,0.7240881411262478,0.9908971059074644,32107,31858.0,0.005788324653181196,1.007815933203591,1,43247.0
16,P_V_load,vision,vision,modality_greedy_load+swap,15414,123312,3.7134423251589466,4.0,4.0,0.722719605553393,0.9907227196055534,30834,30828.0,0.00021516963736573243,1.0001946282600234,1,41825.0
16,P_V_load,vision,text,modality_greedy_load+swap,515,4120,3.761165048543689,4.0,4.0,0.7650485436893204,0.996116504854369,1273,1030.0,0.1743820134777783,1.2359223300970874,1,1422.0
16,P_T_load,text,all,modality_greedy_load+swap,15929,127432,3.6510766526461174,4.0,4.0,0.6658923975139682,0.9851842551321489,35516,31858.0,0.07546271581496417,1.1148220227258459,1,42229.0
16,P_T_load,text,vision,modality_greedy_load+swap,15414,123312,3.64908524717789,4.0,4.0,0.6639418710263397,0.9851433761515506,34486,30828.0,0.07798401454629325,1.1186583625275723,1,40833.0
16,P_T_load,text,text,modality_greedy_load+swap,515,4120,3.7106796116504857,4.0,4.0,0.7242718446601941,0.9864077669902913,1030,1030.0,0.0,1.0,0,1396.0
16,P_V_sat,vision,all,modality_coactivation_surrogate+swap,15929,127432,2.97664636825915,3.0,4.0,0.298386590495323,0.7346977211375478,61115,31858.0,0.5951058056207719,1.9183564567769478,0,31486.0
16,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15414,123312,2.953743350201116,3.0,4.0,0.28610354223433243,0.7259634098871156,60390,30828.0,0.6189237079896522,1.958933437135072,0,30115.0
16,P_V_sat,vision,text,modality_coactivation_surrogate+swap,515,4120,3.662135922330097,4.0,4.0,0.6660194174757281,0.996116504854369,1281,1030.0,0.19353170217663124,1.2436893203883495,1,1371.0
16,P_T_sat,text,all,modality_coactivation_surrogate+swap,15929,127432,3.44076840981857,4.0,4.0,0.5300395505053676,0.9184506246468704,36705,31858.0,0.14464104098758268,1.152143888505242,1,38879.0
16,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15414,123312,3.4936421435059035,4.0,4.0,0.5470351628389776,0.9469313611002984,36131,30828.0,0.12932375831399576,1.172018943817309,1,38437.0
