block,policy,workload,requests,tokens_s,elapsed_s,joint_slo_fraction_ttft2_tpot02,max_arrival_lateness_ms,e2e_s_mean,e2e_s_p50,e2e_s_p90,e2e_s_p99,ttft_s_mean,ttft_s_p50,ttft_s_p90,ttft_s_p99,tpot_s_mean,tpot_s_p50,tpot_s_p90,tpot_s_p99
1,greedy,short_high_concurrency,512,5601.643477404793,11.699423618149012,1,56.745697986334335,8.478885372577679,8.533147927373648,9.811384123889729,9.97263708234299,0.6018168073078414,0.5858246691059321,0.7482877165544778,0.8722424808051437,0.06202390983094298,0.06282868263069688,0.07229773434187013,0.07311352224983862
1,greedy,heterogeneous_steady,48,220.42381780461827,32.51917179999873,1,2.911577932536602,6.711939480407939,5.923406862420961,11.70367256011814,12.211155712660403,0.41160871037088026,0.44217488751746714,0.6573059206828475,0.9246350754238665,0.04306711986022236,0.04309515513758517,0.047275000860710695,0.050219424778654695
1,greedy,fastpp_official_azure_conv_192,192,510.5825526167453,87.43542013177648,1,28.71954177196301,12.908870713147431,10.654612944694236,23.85876017874107,25.986792361359115,0.27486253404883126,0.21843601996079087,0.5964576276950538,0.960491742999293,0.05455082025889904,0.05628386483587468,0.05966527501361069,0.06279805124222959
1,greedy,heterogeneous_bursty,48,227.54606755442336,31.501313457265496,0.7708333333333334,1.9324040599180137,8.101312826591311,6.858786255586892,13.301439714198933,14.04452945763711,1.4320479155964374,1.3684194050729275,2.498450969718397,3.025497181396932,0.04648625748444707,0.04567333085161788,0.05860211350437668,0.06494893309327641
1,alp,short_high_concurrency,512,5134.6613680212795,12.763451239094138,1,80.1322169788179,9.016337197477696,9.138361187186092,9.782049497403204,9.86884050815832,1.2280637427766123,1.3199785097967833,1.4299633118789643,1.7195911628613247,0.06132465251029653,0.06308570897067332,0.06842307681071125,0.06866721313050764
1,alp,heterogeneous_steady,48,216.32851696814097,33.13479008898139,1,1.5357080847024918,7.198247536056442,6.3449976986739784,12.268441037042068,12.991828154027463,0.6606309770043785,0.6628927560523152,0.9783205971121789,1.5611604736000302,0.044619795704702786,0.04507831796402865,0.047432310784333,0.05797006852418714
1,alp,fastpp_official_azure_conv_192,192,535.5412233507707,83.36052959784865,1,4.706778304858439,9.517876914180912,8.05838476284407,17.467345931893213,20.88638043301646,0.22696485555449422,0.17343702795915306,0.47176703154109423,1.016610343274661,0.03999666270780612,0.03992519006607858,0.04298981092299108,0.055556477023152265
1,alp,heterogeneous_bursty,48,224.1965633933509,31.971944134682417,0.6875,2.13241863995961,8.58568100783547,7.26134572410956,14.557014280091979,15.879976565293036,1.5374149538984057,1.6438465709798038,2.404635960469023,2.753475142852403,0.048434363072769035,0.0475237031456259,0.05972300192769913,0.06692735550866004
2,pp_only,short_high_concurrency,512,5601.679219871184,11.699348967988044,1,54.93024906143518,8.464097651128213,8.438249500002712,9.945347867533565,10.168085210132412,0.33034764432704833,0.2616292249877006,0.5722756280563772,0.6364014291297644,0.06404503257345916,0.0641287339697262,0.07698102069754652,0.07925036357136399
2,pp_only,fastpp_official_azure_conv_192,192,536.1086285193767,83.27230271091685,1,4.384697156234019,10.726289415584082,8.528760013636202,21.150843003625052,22.513088728813454,0.15707536276992565,0.16051412699744105,0.28087164154276256,0.4070099540427327,0.044765554804965545,0.04377815835234282,0.0544265994048583,0.06477704763409489
