dataset,wave,layer,phase,moe_output_rel_l2_lag1,moe_output_cosine_lag1,hidden_matched_rows,hidden_cosine_mean,hidden_cosine_p50,hidden_rel_l2_mean,hidden_near_equal_fraction,hidden_live_cosine_mean,hidden_live_rel_l2_mean,moe_output_matched_rows,moe_output_cosine_mean,moe_output_cosine_p50,moe_output_rel_l2_mean,moe_output_near_equal_fraction,moe_output_live_cosine_mean,moe_output_live_rel_l2_mean
gsm8k,41,16,middle,,,896,0.7859361171722412,0.8429120779037476,0.5845851898193359,0.0,0.7370753288269043,0.6923401355743408,896,0.7658819556236267,0.8284287452697754,0.6828331351280212,0.0,0.7041395902633667,0.7808252573013306
gsm8k,42,16,middle,,,800,0.804398238658905,0.8909908533096313,0.535001277923584,0.0,0.7553991079330444,0.6496328115463257,800,0.7877468466758728,0.8774738311767578,0.604568600654602,0.0,0.729252815246582,0.7076438665390015
gsm8k,43,16,middle,,,768,0.8345340490341187,0.9250996112823486,0.47713059186935425,0.0,0.7600126266479492,0.6361008882522583,768,0.8202225565910339,0.9101346731185913,0.5493252873420715,0.0,0.7354580163955688,0.7017853856086731
gsm8k,44,16,middle,,,704,0.8023104667663574,0.9008771777153015,0.5304814577102661,0.0,0.7327384352684021,0.6874992251396179,704,0.7939643263816833,0.8902976512908936,0.601836085319519,0.0,0.6994945406913757,0.7731180191040039
gsm8k,45,16,late,,,640,0.8395462036132812,0.9309009313583374,0.46106934547424316,0.0,0.7876917123794556,0.5892467498779297,640,0.8289165496826172,0.915400505065918,0.5269432067871094,0.0,0.756781280040741,0.6604198217391968
gsm8k,46,16,late,,,544,0.8404444456100464,0.9605804085731506,0.4539218246936798,0.0,0.7706149816513062,0.60677570104599,544,0.8259619474411011,0.9440872073173523,0.5158697962760925,0.0,0.7314977049827576,0.6849647164344788
gsm8k,47,16,late,,,512,0.8714532852172852,0.9763697385787964,0.3884732723236084,0.0,0.8009657859802246,0.5498855113983154,512,0.8561646938323975,0.9656816124916077,0.4599272906780243,0.0,0.7649454474449158,0.6422723531723022
gsm8k,48,16,late,,,448,0.8890635967254639,0.9763868451118469,0.3613165020942688,0.0,0.7816430330276489,0.586399495601654,448,0.8701241612434387,0.9673974514007568,0.4187007248401642,0.0,0.7550912499427795,0.6582384705543518
gsm8k,49,16,late,,,416,0.8728921413421631,0.9588018655776978,0.40318748354911804,0.0,0.7869541049003601,0.592285692691803,416,0.8616777658462524,0.9492087960243225,0.4967544376850128,0.0,0.7558790445327759,0.6725884079933167
gsm8k,50,16,late,,,384,0.8825814127922058,0.9582178592681885,0.38759440183639526,0.0,0.8308070302009583,0.5135674476623535,384,0.8659567832946777,0.9524590373039246,0.478233277797699,0.0,0.8040996789932251,0.5630320310592651
gsm8k,51,16,late,,,256,0.8790954351425171,0.964178740978241,0.3901721239089966,0.0,0.8474912047386169,0.47788238525390625,256,0.8705540299415588,0.9534492492675781,0.49302858114242554,0.0,0.8265344500541687,0.5820584893226624
gsm8k,52,16,late,,,192,0.9086617827415466,0.9772251844406128,0.33039015531539917,0.0,0.846652090549469,0.4741325378417969,192,0.8928582072257996,0.9674214124679565,0.4151417911052704,0.0,0.8254237771034241,0.5424171686172485
gsm8k,53,16,late,,,160,0.8855774998664856,0.9800946712493896,0.37631961703300476,0.0,0.7904893159866333,0.5867124795913696,160,0.8715472221374512,0.9552314877510071,0.48794299364089966,0.0,0.7952070832252502,0.6386904120445251
gsm8k,54,16,late,,,128,0.9276354312896729,0.9912316799163818,0.28003206849098206,0.0,0.8654101490974426,0.47728362679481506,128,0.9121727347373962,0.9815844297409058,0.3359657824039459,0.0,0.8441659212112427,0.5337632298469543
gsm8k,55,16,late,0.27134430408477783,0.9632523655891418,128,0.8722004890441895,0.980660617351532,0.3830266296863556,0.0,0.758682906627655,0.6136624813079834,128,0.8639929294586182,0.9691201448440552,0.5193814635276794,0.0,0.7739891409873962,0.6626070737838745
gsm8k,56,16,late,,,96,0.9032082557678223,0.967110812664032,0.36475610733032227,0.0,0.8364012837409973,0.4896063804626465,96,0.8740309476852417,0.963760495185852,0.5074884295463562,0.0,0.8127554059028625,0.5305169820785522
gsm8k,57,16,late,,,64,0.9489173293113708,0.9909784197807312,0.21701394021511078,0.0,0.9207874536514282,0.3068752586841583,64,0.9390565156936646,0.9900375604629517,0.24138964712619781,0.0,0.9288092851638794,0.3201221227645874
gsm8k,58,16,late,0.1359456479549408,0.9907162189483643,64,0.8619183301925659,0.9305695295333862,0.44168150424957275,0.0,0.8084546327590942,0.42081016302108765,64,0.8362880349159241,0.9231966733932495,0.6265526413917542,0.0,0.7633429765701294,0.5559147596359253
gsm8k,59,16,late,,,32,0.9288561344146729,0.9888563752174377,0.26763004064559937,0.0,0.9523327946662903,0.2354380190372467,32,0.9128293991088867,0.9849054217338562,0.3282562792301178,0.0,0.9434213638305664,0.2572435736656189
gsm8k,60,16,late,0.7867798805236816,0.7472116947174072,32,0.9004759788513184,0.9545559287071228,0.38429972529411316,0.0,0.8635565042495728,0.4515407085418701,32,0.8762689232826233,0.9565632939338684,0.44915664196014404,0.0,0.8444199562072754,0.549523115158081
gsm8k,61,16,late,0.7537188529968262,0.7765746712684631,32,0.9242287874221802,0.9691150784492493,0.30799368023872375,0.0,0.9827382564544678,0.17407485842704773,32,0.8923354148864746,0.9463513493537903,0.4065181016921997,0.0,0.9709860682487488,0.23245203495025635
gsm8k,62,16,late,0.07787014544010162,0.9969889521598816,32,0.9396330714225769,0.9898539185523987,0.24895046651363373,0.0,0.99546217918396,0.09523722529411316,32,0.9212009310722351,0.9843371510505676,0.2844606041908264,0.0,0.9967972040176392,0.0811631828546524
gsm8k,63,16,late,0.13154463469982147,0.9915756583213806,32,0.9188187718391418,0.9721823930740356,0.32759615778923035,0.0,0.9743514060974121,0.2250460535287857,32,0.8998509645462036,0.9585671424865723,0.3848657011985779,0.0,0.9804520010948181,0.21515695750713348
gsm8k,64,16,late,0.7547982931137085,0.8665345311164856,32,0.7223998308181763,0.7914907932281494,0.7429759502410889,0.0,,,32,0.6899094581604004,0.7405611276626587,1.076306939125061,0.0,,
gsm8k,0,31,middle,,,704,0.2040840983390808,0.1986703872680664,1.3640916347503662,0.0,0.1777099221944809,1.4488462209701538,704,0.130784809589386,0.056831344962120056,1.2159050703048706,0.0,-0.04459212347865105,1.406002163887024
gsm8k,1,31,middle,0.520784318447113,0.8744825124740601,992,0.8553600907325745,0.9053192138671875,0.44376063346862793,0.0,0.8094893097877502,0.5878709554672241,992,0.8979612588882446,0.9689489603042603,0.368165522813797,0.0,0.9162725210189819,0.4225143790245056
gsm8k,2,31,middle,1.2221187353134155,0.33532339334487915,992,0.8530489802360535,0.9431823492050171,0.4220638871192932,0.0,0.8027553558349609,0.5535775423049927,992,0.8590021133422852,0.9825698733329773,0.3799501061439514,0.0,0.8800188899040222,0.42402827739715576
gsm8k,3,31,middle,0.5989115834236145,0.8207458257675171,960,0.8995615839958191,0.9593245387077332,0.3456973433494568,0.0,0.8828147053718567,0.4431314468383789,960,0.9082208275794983,0.9843478798866272,0.30162855982780457,0.0,0.9312071800231934,0.30914515256881714
gsm8k,4,31,middle,0.7935568690299988,0.6668914556503296,960,0.8442330956459045,0.9376513957977295,0.43924111127853394,0.0,0.7636175751686096,0.6393665671348572,960,0.8384612202644348,0.97735196352005,0.39688193798065186,0.0,0.7929248213768005,0.490342915058136
gsm8k,5,31,middle,,,928,0.8546087741851807,0.9471524953842163,0.4186629354953766,0.0,0.7898696064949036,0.5786677002906799,928,0.8472785949707031,0.9835330247879028,0.3859361410140991,0.0,0.798093855381012,0.4789526164531708
gsm8k,6,31,middle,0.8832878470420837,0.6339438557624817,896,0.8767834901809692,0.9616832733154297,0.37007254362106323,0.0,0.8184196949005127,0.5273147225379944,896,0.8617610931396484,0.9886819124221802,0.3645159900188446,0.0,0.817800760269165,0.47785645723342896
gsm8k,7,31,middle,0.37978750467300415,0.9278398752212524,960,0.900455892086029,0.9609676599502563,0.3396308124065399,0.0,0.895915150642395,0.4142366945743561,960,0.9073765873908997,0.9878848195075989,0.29363277554512024,0.0,0.9451091289520264,0.2843184173107147
gsm8k,8,31,late,0.3501517176628113,0.9376212954521179,928,0.8790889382362366,0.9402774572372437,0.3894409239292145,0.0,0.8651567101478577,0.46788743138313293,928,0.8946864008903503,0.9817648530006409,0.36014214158058167,0.0,0.9391975402832031,0.3357454538345337
gsm8k,9,31,middle,0.9181254506111145,0.5840489864349365,768,0.8444134593009949,0.9527571201324463,0.424666166305542,0.0,0.777072012424469,0.5734255313873291,768,0.8213617205619812,0.9834707975387573,0.39014896750450134,0.0,0.7679110765457153,0.4581621289253235
gsm8k,10,31,middle,0.6565221548080444,0.7697016000747681,896,0.8674894571304321,0.9339889883995056,0.41509291529655457,0.0,0.8664065599441528,0.4775245487689972,896,0.8660679459571838,0.978528618812561,0.36416095495224,0.0,0.9287731647491455,0.31739193201065063
gsm8k,11,31,middle,,,896,0.8688149452209473,0.9284467697143555,0.4183138906955719,0.0,0.8858422040939331,0.44135162234306335,896,0.8875033855438232,0.9801025390625,0.3600245416164398,0.0,0.9607135057449341,0.27221959829330444
gsm8k,12,31,middle,0.5779178738594055,0.83214271068573,768,0.8773688077926636,0.9405814409255981,0.39424142241477966,0.0,0.857519268989563,0.4863683879375458,768,0.887016773223877,0.9794034957885742,0.35208630561828613,0.0,0.9321102499961853,0.32536613941192627
gsm8k,13,31,middle,0.7070205211639404,0.7602676153182983,832,0.8910200595855713,0.9497686624526978,0.3692375421524048,0.0,0.9120488166809082,0.3855127692222595,832,0.8859177231788635,0.9858172535896301,0.32797932624816895,0.0,0.9584192037582397,0.24314364790916443
gsm8k,14,31,middle,0.8448923230171204,0.6668562889099121,864,0.8592587113380432,0.9413378238677979,0.4294261932373047,0.0,0.8327608704566956,0.5175359845161438,864,0.8723498582839966,0.9835114479064941,0.3634389340877533,0.0,0.8622819185256958,0.3646236062049866
gsm8k,15,31,middle,,,800,0.8758629560470581,0.9279544353485107,0.4153803884983063,0.0,0.8831557035446167,0.4472661316394806,800,0.9010552763938904,0.9804854393005371,0.33845019340515137,0.0,0.952559769153595,0.2788594961166382
gsm8k,16,31,middle,1.0603846311569214,0.4873858392238617,800,0.8689761161804199,0.931713342666626,0.4103328287601471,0.0,0.8640573024749756,0.4776296019554138,800,0.8978108167648315,0.9820748567581177,0.32456281781196594,0.0,0.9516003131866455,0.29074999690055847
gsm8k,17,31,middle,0.5237234830856323,0.8745853900909424,864,0.868526041507721,0.9320625066757202,0.4040068984031677,0.0,0.883857250213623,0.4364999830722809,864,0.8642233610153198,0.9805349707603455,0.3556584417819977,0.0,0.9597160220146179,0.2742312252521515
gsm8k,18,31,middle,0.7431948184967041,0.721514105796814,832,0.8690582513809204,0.9351383447647095,0.4051665663719177,0.0,0.8680717349052429,0.46860262751579285,832,0.8711625933647156,0.9793512225151062,0.35663047432899475,0.0,0.9396085739135742,0.2999512255191803
gsm8k,19,31,middle,,,800,0.8725379705429077,0.9433380365371704,0.3998642563819885,0.0,0.8696420788764954,0.4447464644908905,800,0.8838154673576355,0.9795201420783997,0.3569800555706024,0.0,0.9493508338928223,0.27578404545783997
gsm8k,20,31,middle,,,704,0.8783621788024902,0.9546272158622742,0.379591703414917,0.0,0.8767671585083008,0.44428783655166626,704,0.8910560607910156,0.9824702143669128,0.334870308637619,0.0,0.9520174264907837,0.27083128690719604
gsm8k,21,31,late,,,672,0.8464055061340332,0.910097599029541,0.44768741726875305,0.0,0.8269032835960388,0.5402735471725464,672,0.8927363753318787,0.9686779975891113,0.3871381878852844,0.0,0.9482536315917969,0.3236113488674164
gsm8k,22,31,late,,,544,0.8656675815582275,0.9423194527626038,0.4035032391548157,0.0,0.8969510197639465,0.4014541804790497,544,0.8479858040809631,0.9792466163635254,0.4091378450393677,0.0,0.9334635734558105,0.2787180542945862
gsm8k,23,31,late,,,448,0.8971808552742004,0.9658946990966797,0.34156450629234314,0.0,0.9181406497955322,0.3514450490474701,448,0.8946347236633301,0.9852044582366943,0.3157099187374115,0.0,0.963731050491333,0.226211279630661
gsm8k,24,31,late,1.5019464492797852,-0.005564698949456215,416,0.9164818525314331,0.9857687950134277,0.3007556200027466,0.0,0.8670963644981384,0.45522576570510864,416,0.914858341217041,0.9901190996170044,0.27344268560409546,0.0,0.8896608352661133,0.344478040933609
gsm8k,25,31,late,0.8590301871299744,0.6050220727920532,448,0.8679080605506897,0.9597023129463196,0.38313525915145874,0.0,0.854078471660614,0.4731638729572296,448,0.8419734835624695,0.9821330308914185,0.40043905377388,0.0,0.8877072930335999,0.3325161635875702
gsm8k,26,31,late,1.3268903493881226,0.1557445526123047,416,0.8857489824295044,0.9577624797821045,0.36851590871810913,0.0,0.8663023710250854,0.46634846925735474,416,0.9003633856773376,0.9792702198028564,0.3564107120037079,0.0,0.9376388788223267,0.3118903338909149
gsm8k,27,31,late,,,352,0.8572309017181396,0.9374068975448608,0.4194965362548828,0.0,0.9039124846458435,0.3888600170612335,352,0.8625624775886536,0.9756531715393066,0.40744295716285706,0.0,0.960533857345581,0.250569224357605
gsm8k,28,31,late,,,256,0.9216502904891968,0.9906707406044006,0.28449496626853943,0.0,0.8370563983917236,0.5298817753791809,256,0.9461610913276672,0.9913094639778137,0.23082232475280762,0.0,0.9337086081504822,0.35015755891799927
gsm8k,29,31,late,0.5148666501045227,0.8578373193740845,256,0.8379701375961304,0.9081605672836304,0.4622696042060852,0.0,0.8607015013694763,0.4763025939464569,256,0.8565388917922974,0.9574210047721863,0.4941875636577606,0.0,0.9065471291542053,0.3397518992424011
gsm8k,30,31,late,,,160,0.8871899843215942,0.9726952910423279,0.3622456192970276,0.0,0.9199895858764648,0.3456910252571106,160,0.8977562189102173,0.9825350046157837,0.37995535135269165,0.0,0.9057037830352783,0.3019891083240509
gsm8k,31,31,late,,,128,0.8784290552139282,0.9787185192108154,0.3613438606262207,0.0,0.839207112789154,0.4669545292854309,128,0.9213352203369141,0.9907317757606506,0.3335150480270386,0.0,0.8954784870147705,0.3380281925201416
gsm8k,32,31,late,,,96,0.793241024017334,0.8875046372413635,0.5219523906707764,0.0,0.768775224685669,0.6333275437355042,96,0.7783371806144714,0.9499462246894836,0.5207933187484741,0.0,0.8679785132408142,0.44907471537590027
gsm8k,33,31,late,,,64,0.8169034123420715,0.8655003309249878,0.5163867473602295,0.0,0.9218171238899231,0.38334333896636963,64,0.8708959817886353,0.951797604560852,0.5826873779296875,0.0,0.9671005606651306,0.24239584803581238
gsm8k,34,31,late,,,32,0.8088380098342896,0.9543324708938599,0.4659980237483978,0.0,0.5927892923355103,0.8632333278656006,32,0.7346422672271729,0.9720792770385742,0.4739524722099304,0.0,0.2771455645561218,1.0395234823226929
gsm8k,35,31,late,0.5096994638442993,0.9250853657722473,32,0.7038155794143677,0.8238999843597412,0.7195448875427246,0.0,,,32,0.8003652095794678,0.9176746010780334,0.8373518586158752,0.0,,
gsm8k,36,31,early,,,,,,,,,,,,,,,,
gsm8k,37,31,early,0.6233372092247009,0.7936296463012695,1024,0.7853004932403564,0.8819201588630676,0.5703241229057312,0.0,0.8624014258384705,0.4702361822128296,1024,0.7564421892166138,0.9722739458084106,0.4933570921421051,0.0,0.9380273818969727,0.30540817975997925
gsm8k,38,31,middle,0.6337898969650269,0.7944462895393372,1024,0.8274394869804382,0.9069719314575195,0.4999224543571472,0.0,0.888534426689148,0.4349398612976074,1024,0.8226309418678284,0.9751279354095459,0.4313565194606781,0.0,0.9654953479766846,0.2656787633895874
gsm8k,39,31,middle,,,960,0.8828040361404419,0.9295735359191895,0.4123469293117523,0.0,0.8910975456237793,0.4279644787311554,960,0.9070721864700317,0.981356143951416,0.32602325081825256,0.0,0.9522691369056702,0.27198830246925354
gsm8k,40,31,middle,0.5572643876075745,0.8424726128578186,960,0.863370954990387,0.9232065677642822,0.43877550959587097,0.0,0.8921830654144287,0.423000305891037,960,0.8780113458633423,0.977642834186554,0.3804977536201477,0.0,0.9460226893424988,0.27565905451774597
gsm8k,41,31,middle,,,896,0.8496323227882385,0.9075998067855835,0.46472790837287903,0.0,0.8755201101303101,0.45948323607444763,896,0.8811342120170593,0.9728275537490845,0.39932554960250854,0.0,0.9487230777740479,0.29251253604888916
gsm8k,42,31,middle,,,800,0.865732729434967,0.9419684410095215,0.4142489433288574,0.0,0.897927463054657,0.4084222912788391,800,0.8488924503326416,0.9817671775817871,0.3764863610267639,0.0,0.9565775990486145,0.25492528080940247
gsm8k,43,31,middle,,,768,0.8830353021621704,0.9388200640678406,0.38820981979370117,0.0,0.8863689303398132,0.4313710331916809,768,0.9070852994918823,0.9810045957565308,0.3385225236415863,0.0,0.9401541352272034,0.2902386784553528
gsm8k,44,31,middle,,,704,0.8514271974563599,0.9329960346221924,0.42713505029678345,0.0,0.8778873682022095,0.4464423656463623,704,0.8509712219238281,0.9773416519165039,0.39110323786735535,0.0,0.9463760256767273,0.2985401749610901
gsm8k,45,31,late,,,640,0.8709254264831543,0.948663592338562,0.3953324556350708,0.0,0.8967788815498352,0.3965587615966797,640,0.8795885443687439,0.9784728288650513,0.3633759319782257,0.0,0.9439999461174011,0.27068719267845154
gsm8k,46,31,late,,,544,0.8731826543807983,0.9658738970756531,0.37840235233306885,0.0,0.8812128901481628,0.4178488254547119,544,0.8793216347694397,0.9830345511436462,0.3330099880695343,0.0,0.9205530881881714,0.31178799271583557
gsm8k,47,31,late,,,512,0.8931752443313599,0.9807580709457397,0.3364371657371521,0.0,0.8973314166069031,0.37871432304382324,512,0.904717743396759,0.9877194166183472,0.32426369190216064,0.0,0.930199146270752,0.2870258092880249
gsm8k,48,31,late,,,448,0.9125482439994812,0.9715209603309631,0.31415581703186035,0.0,0.885348916053772,0.42914319038391113,448,0.9184842109680176,0.9849449992179871,0.310335248708725,0.0,0.9433085918426514,0.30970823764801025
gsm8k,49,31,late,,,416,0.8875339031219482,0.9631654024124146,0.35111576318740845,0.0,0.8780838847160339,0.4258284270763397,416,0.8644445538520813,0.9865139126777649,0.35271403193473816,0.0,0.9120898842811584,0.3084380030632019
gsm8k,50,31,late,,,384,0.8831825256347656,0.956118106842041,0.3723061978816986,0.0,0.907751739025116,0.36966314911842346,384,0.8901955485343933,0.9808804988861084,0.3973197340965271,0.0,0.9555099010467529,0.2482532411813736
gsm8k,51,31,late,,,256,0.8793982267379761,0.9613876342773438,0.36646604537963867,0.0,0.8934906721115112,0.39245033264160156,256,0.905682384967804,0.9832324385643005,0.3548263907432556,0.0,0.9565484523773193,0.24768808484077454
gsm8k,52,31,late,,,192,0.913068950176239,0.9722499251365662,0.319461464881897,0.0,0.9191492795944214,0.3453681468963623,192,0.9265215396881104,0.9865012764930725,0.29601094126701355,0.0,0.9388273358345032,0.24155351519584656
gsm8k,53,31,late,,,160,0.8857035040855408,0.9800362586975098,0.35200080275535583,0.0,0.8548145890235901,0.4535905718803406,160,0.9040813446044922,0.9886676073074341,0.34568679332733154,0.0,0.9049184918403625,0.33176809549331665
gsm8k,54,31,late,,,128,0.9328182339668274,0.9912271499633789,0.25077369809150696,0.0,0.8782880306243896,0.3848607838153839,128,0.9205358028411865,0.9949003458023071,0.24142137169837952,0.0,0.9147534966468811,0.30259668827056885
gsm8k,55,31,late,0.36539143323898315,0.9338773488998413,128,0.8837879300117493,0.9852192401885986,0.3482334017753601,0.0,0.8359624743461609,0.4651719033718109,128,0.8560624718666077,0.985552191734314,0.3718098998069763,0.0,0.8306651711463928,0.40805113315582275
gsm8k,56,31,late,,,96,0.8958932757377625,0.9784349799156189,0.34047994017601013,0.0,0.9150622487068176,0.31768444180488586,96,0.89453125,0.9876455068588257,0.3995510935783386,0.0,0.9374579787254333,0.25637131929397583
gsm8k,57,31,late,,,64,0.9370838403701782,0.9959779381752014,0.21667779982089996,0.0,0.9165593981742859,0.28403937816619873,64,0.9063575863838196,0.9969714283943176,0.23878943920135498,0.0,0.8615208864212036,0.28185510635375977
gsm8k,58,31,late,0.0697128102183342,0.9977366924285889,64,0.8445627689361572,0.8768360018730164,0.4551383852958679,0.0,0.8889977335929871,0.2957768440246582,64,0.8539796471595764,0.9347095489501953,0.5248892307281494,0.0,0.9579612612724304,0.2862444818019867
gsm8k,59,31,late,,,32,0.9372425675392151,0.9966974258422852,0.22354918718338013,0.0,0.9715279936790466,0.14878080785274506,32,0.9437872171401978,0.9972028732299805,0.18617087602615356,0.0,0.973111629486084,0.15740518271923065
gsm8k,60,31,late,0.9229855537414551,0.6542865037918091,32,0.9372612833976746,0.9822917580604553,0.2712988257408142,0.0,0.8910458087921143,0.3525431454181671,32,0.9327157735824585,0.9940850734710693,0.2686609923839569,0.0,0.8334231376647949,0.5228669047355652
gsm8k,61,31,late,0.8361319899559021,0.6316131353378296,32,0.955173134803772,0.9877050518989563,0.22641193866729736,0.0,0.9908547401428223,0.13485229015350342,32,0.9384507536888123,0.9896559715270996,0.2379133403301239,0.0,0.9828557968139648,0.20471441745758057
gsm8k,62,31,late,0.0699535384774208,0.9977319240570068,32,0.9467767477035522,0.9963746666908264,0.19831828773021698,0.0,0.9991223216056824,0.040431614965200424,32,0.972116231918335,0.9983160495758057,0.15841257572174072,0.0,0.9993448257446289,0.036553893238306046
gsm8k,63,31,late,0.10985719412565231,0.9941501617431641,32,0.9372097253799438,0.9901900887489319,0.24332588911056519,0.0,0.9986817836761475,0.05133262649178505,32,0.9731975197792053,0.9962690472602844,0.18479883670806885,0.0,0.9982224702835083,0.06462264806032181
gsm8k,64,31,late,0.9398780465126038,0.7106496095657349,32,0.7083989381790161,0.765693187713623,0.7294872999191284,0.0,,,32,0.7976269721984863,0.9112929105758667,0.8249935507774353,0.0,,
humaneval,0,1,middle,,,224,0.29608434438705444,0.1711273491382599,1.2596185207366943,0.0,0.45343950390815735,0.8665603399276733,224,0.6769282817840576,0.7110402584075928,0.8094395399093628,0.0,0.8041413426399231,0.5059521198272705
humaneval,1,1,middle,0.18735180795192719,0.9825639724731445,576,0.9343770146369934,0.9985826015472412,0.2636115849018097,0.0,0.8947023749351501,0.4181154668331146,576,0.9745209813117981,0.9991745352745056,0.11953992396593094,0.0,0.9753991961479187,0.15501204133033752
humaneval,2,1,late,0.7507954835891724,0.7420269250869751,576,0.7475917935371399,0.9688457250595093,0.7770307064056396,0.0,0.8203719258308411,0.6499682068824768,576,0.8705460429191589,0.9918042421340942,0.4982772469520569,0.0,0.9504985809326172,0.2509571313858032
humaneval,3,1,middle,,,288,0.8625226020812988,0.9966787695884705,0.28748756647109985,0.0,0.6663448214530945,0.5810836553573608,288,0.9386381506919861,0.9988715648651123,0.19918124377727509,0.0,0.8739006519317627,0.3653176724910736
humaneval,4,1,late,1.0082569122314453,0.5395413637161255,352,0.6974265575408936,0.9688847064971924,0.9107474088668823,0.0,0.8594364523887634,0.4936564266681671,352,0.8377839922904968,0.9915487766265869,0.5357500910758972,0.0,0.9498576521873474,0.2120227813720703
humaneval,5,1,middle,,,288,0.9310473203659058,0.9953949451446533,0.254788875579834,0.0,0.940092146396637,0.28705066442489624,288,0.9556955695152283,0.9989869594573975,0.20600925385951996,0.0,0.9826716780662537,0.11944057047367096
humaneval,6,1,middle,,,224,0.8490172028541565,0.9974468946456909,0.4918328821659088,0.0,0.9336997270584106,0.29895299673080444,224,0.9266043305397034,0.9993797540664673,0.24528619647026062,0.0,0.9805018305778503,0.12993064522743225
humaneval,7,1,late,,,224,0.851930558681488,0.9936237335205078,0.4545985758304596,0.0,0.9191379547119141,0.34847310185432434,224,0.9229134321212769,0.9978036284446716,0.27597689628601074,0.0,0.9791604280471802,0.1411890685558319
humaneval,8,1,middle,,,160,0.9223148226737976,0.9943929314613342,0.287553995847702,0.0,0.9208871126174927,0.3446667194366455,160,0.9511723518371582,0.9988687634468079,0.23111937940120697,0.0,0.9726898670196533,0.15123285353183746
humaneval,9,1,middle,0.2631663978099823,0.976477861404419,192,0.9415318965911865,0.9934760332107544,0.24129053950309753,0.0,0.9228255152702332,0.354081392288208,192,0.9697923064231873,0.9991637468338013,0.15794073045253754,0.0,0.9739778637886047,0.15185517072677612
humaneval,10,1,middle,,,128,0.925990641117096,0.9957684278488159,0.2783256769180298,0.0,0.95823073387146,0.22753216326236725,128,0.9534978866577148,0.9990569353103638,0.18376901745796204,0.0,0.9837813377380371,0.10598816722631454
humaneval,11,1,middle,0.22725814580917358,0.9741678237915039,160,0.9492526054382324,0.9921672344207764,0.22344551980495453,0.0,0.9492264986038208,0.26674503087997437,160,0.979609489440918,0.9989787340164185,0.11989811807870865,0.0,0.9872978329658508,0.10539877414703369
humaneval,12,1,middle,0.28765496611595154,0.9587807059288025,160,0.9349092841148376,0.9895706176757812,0.2680138945579529,0.0,0.9397316575050354,0.29623615741729736,160,0.9646458029747009,0.9985194206237793,0.1606619954109192,0.0,0.9851280450820923,0.11909624189138412
humaneval,13,1,middle,0.20665757358074188,0.9789027571678162,160,0.9565145373344421,0.9961556792259216,0.20230154693126678,0.0,0.9540426135063171,0.253036767244339,160,0.9750257730484009,0.9994521737098694,0.11534061282873154,0.0,0.987130343914032,0.09902551770210266
humaneval,14,1,middle,,,128,0.9127472639083862,0.9930504560470581,0.3278971314430237,0.0,0.9253570437431335,0.32793357968330383,128,0.9544718265533447,0.998821496963501,0.20445740222930908,0.0,0.9786088466644287,0.1352730691432953
humaneval,15,1,middle,0.4884185194969177,0.8833925724029541,128,0.8851767182350159,0.9827930927276611,0.43003955483436584,0.0,0.9231640696525574,0.3355104327201843,128,0.9219856262207031,0.9976871013641357,0.29612377285957336,0.0,0.9676339030265808,0.162369042634964
humaneval,16,1,middle,,,96,0.9379314184188843,0.9967433214187622,0.24261657893657684,0.0,0.9513933062553406,0.2438039630651474,96,0.9547247886657715,0.9991203546524048,0.1743445247411728,0.0,0.9844752550125122,0.10588580369949341
humaneval,17,1,middle,0.28216075897216797,0.9609930515289307,96,0.9473276138305664,0.9986406564712524,0.21585075557231903,0.0,0.926275372505188,0.30961596965789795,96,0.968137264251709,0.9996871948242188,0.1307026743888855,0.0,0.9759708046913147,0.13133536279201508
humaneval,18,1,middle,0.9923415184020996,0.5263096690177917,96,0.9596775770187378,0.9964021444320679,0.17506590485572815,0.0,0.9619770050048828,0.22899174690246582,96,0.9693840742111206,0.9995664358139038,0.12992620468139648,0.0,0.9841721057891846,0.1173597052693367
humaneval,19,1,middle,0.2566831707954407,0.9676362872123718,96,0.9691240787506104,0.9986642599105835,0.1421533077955246,0.0,0.960537850856781,0.20713424682617188,96,0.9771565198898315,0.9997403621673584,0.1008777841925621,0.0,0.986710250377655,0.09923265874385834
humaneval,20,1,late,0.15919402241706848,0.9873833656311035,96,0.9533156156539917,0.9995265007019043,0.18427395820617676,0.0,0.9207804203033447,0.32907387614250183,96,0.9692611694335938,0.9998133778572083,0.1171121895313263,0.0,0.972154974937439,0.15550760924816132
humaneval,21,1,late,0.3655148446559906,0.9364970922470093,96,0.9405379295349121,0.9996904730796814,0.21756529808044434,0.0,0.9086110591888428,0.3712076246738434,96,0.9478189945220947,0.9998489618301392,0.1744784712791443,0.0,0.9561641216278076,0.20810197293758392
humaneval,22,1,late,0.1364756077528,0.9906975030899048,96,0.9549980163574219,0.9992194175720215,0.18317292630672455,0.0,0.9111092686653137,0.39018476009368896,96,0.9703811407089233,0.999686598777771,0.1377599835395813,0.0,0.9683827757835388,0.18964050710201263
humaneval,23,1,late,1.0832173824310303,0.4258362650871277,96,0.9260353446006775,0.9978327751159668,0.25977960228919983,0.0,0.809912383556366,0.6598416566848755,96,0.9550424814224243,0.9990799427032471,0.1899654120206833,0.0,0.9243136644363403,0.34411197900772095
