dataset,wave,layer,rank,phase,physical_rows,live_ratio,full_pairs,full_active_experts,full_rows_mean,full_rows_p50,full_rows_p90,full_rows_max,full_tiny_le1,full_tiny_le2,full_tiny_le4,full_tiny_le8,compact_pairs,compact_active_experts,compact_rows_mean,compact_rows_p50,compact_rows_p90,compact_rows_max,compact_tiny_le1,compact_tiny_le2,compact_tiny_le4,compact_tiny_le8,global_rank_load_cv,global_compact_rank_load_cv,rank_fanout_mean,remote_fraction,router_ms,dispatch_ms,expert_ms,combine_ms,shared_ms,gather_ms,fragment_ideal_expert_ms,fragment_ideal_expert_ms_p99_trimmed,expert_ms_p99_winsorized,compact_predicted_expert_ms,compact_ideal_expert_ms,compact_predicted_expert_ms_p99_trimmed,compact_ideal_expert_ms_p99_trimmed
gsm8k,37,21,2,early,1024,0.8076171875,2826,47,60.12765957446808,35.0,130.39999999999998,432.0,0.02127659574468085,0.14893617021276595,0.23404255319148937,0.2978723404255319,2317,47,49.297872340425535,27.0,116.59999999999997,366.0,0.10638297872340426,0.19148936170212766,0.23404255319148937,0.3191489361702128,0.22871142744863726,0.23489660387256128,3.15234375,0.782958984375,0.15379199385643005,0.3131200075149536,1.0055999755859375,0.059007998555898666,0.03500799834728241,0.0530879981815815,0.8715680062770843,0.870688009262085,1.0055999755859375,0.949602185138082,0.8584031820297241,0.9474327973111192,0.8584031820297241
gsm8k,37,21,3,early,1024,0.8076171875,1763,43,41.0,14.0,126.40000000000009,387.0,0.06976744186046512,0.13953488372093023,0.23255813953488372,0.37209302325581395,1429,40,35.725,9.5,99.30000000000004,316.0,0.075,0.15,0.325,0.475,0.22871142744863726,0.23489660387256128,3.15234375,0.782958984375,0.16742399334907532,0.19513599574565887,0.8807680010795593,0.18963199853897095,0.03516799956560135,0.05273599922657013,0.862230408191681,0.862230408191681,0.8807680010795593,0.835326547366496,0.7951936185359955,0.8234905971461561,0.7951936185359955
gsm8k,37,22,0,early,1024,0.8076171875,2751,53,51.905660377358494,25.0,127.40000000000003,337.0,0.05660377358490566,0.11320754716981132,0.20754716981132076,0.24528301886792453,2251,50,45.02,25.0,114.70000000000002,273.0,0.08,0.12,0.16,0.28,0.3061895271852425,0.3156561655468495,3.2109375,0.739013671875,0.17001600563526154,0.23014399409294128,1.0857280492782593,0.06099199876189232,0.03494400158524513,0.052799999713897705,0.9859328269958496,0.977017605304718,1.0857280492782593,0.9819304489005297,0.9724991977214813,0.9814693036449204,0.9720767974853516
gsm8k,37,22,1,early,1024,0.8076171875,2490,43,57.906976744186046,16.0,170.6000000000002,336.0,0.023255813953488372,0.11627906976744186,0.20930232558139536,0.23255813953488372,2015,41,49.146341463414636,16.0,145.0,251.0,0.0975609756097561,0.14634146341463414,0.17073170731707318,0.2926829268292683,0.3061895271852425,0.3156561655468495,3.2109375,0.739013671875,0.16700799763202667,0.24031999707221985,0.9238399863243103,0.21526400744915009,0.03558399900794029,0.052480001002550125,0.8963520050048828,0.8882879972457886,0.9238399863243103,0.861528058190929,0.8464447855949402,0.857912552792698,0.8464447855949402
gsm8k,37,22,2,early,1024,0.8076171875,1813,45,40.28888888888889,17.0,95.40000000000003,324.0,0.044444444444444446,0.15555555555555556,0.26666666666666666,0.4,1444,40,36.1,16.0,87.80000000000005,235.0,0.05,0.125,0.25,0.35,0.3061895271852425,0.3156561655468495,3.2109375,0.739013671875,0.1669439971446991,0.2871679961681366,0.9116479754447937,0.2284799963235855,0.03612799942493439,0.05215999856591225,0.8850368022918701,0.8850368022918701,0.9116479754447937,0.831680504707633,0.7997120022773743,0.8243032657490128,0.7997120022773743
gsm8k,37,22,3,early,1024,0.8076171875,1138,49,23.224489795918366,10.0,59.40000000000005,113.0,0.10204081632653061,0.22448979591836735,0.3673469387755102,0.4489795918367347,906,43,21.069767441860463,10.0,63.80000000000009,106.0,0.18604651162790697,0.27906976744186046,0.37209302325581395,0.46511627906976744,0.3061895271852425,0.3156561655468495,3.2109375,0.739013671875,0.16870400309562683,0.18719999492168427,0.9274560213088989,0.22291199862957,0.0352960005402565,0.054048001766204834,0.8485471844673157,0.8485471844673157,0.9274560213088989,0.805376594042034,0.7713088095188141,0.8048461813945844,0.7713088095188141
gsm8k,37,23,0,early,1024,0.8076171875,1995,53,37.64150943396226,21.0,93.20000000000002,188.0,0.0,0.05660377358490566,0.1509433962264151,0.2830188679245283,1606,50,32.12,18.0,79.4,145.0,0.04,0.08,0.18,0.34,0.08147349796133803,0.07835162969816588,3.220703125,0.759765625,0.17443199455738068,0.1844480037689209,0.9920960068702698,0.0605119988322258,0.035551998764276505,0.05215999856591225,1.0024960041046143,1.0014560043811798,0.9920960068702698,0.9398554892756891,0.9445567905902863,0.9400271207968088,0.9445567905902863
gsm8k,37,23,1,early,1024,0.8076171875,1971,47,41.93617021276596,18.0,89.8,235.0,0.0851063829787234,0.1276595744680851,0.1702127659574468,0.2978723404255319,1539,43,35.7906976744186,16.0,74.60000000000001,164.0,0.06976744186046512,0.13953488372093023,0.23255813953488372,0.3488372093023256,0.08147349796133803,0.07835162969816588,3.220703125,0.759765625,0.17696000635623932,0.22844800353050232,0.9140480160713196,0.14342400431632996,0.034304000437259674,0.05344000086188316,0.9060191869735718,0.9055423855781555,0.9140480160713196,0.8595373540408794,0.8562847912311554,0.8576130379001883,0.8562847912311554
gsm8k,37,23,2,early,1024,0.8076171875,1896,46,41.21739130434783,12.5,131.0,281.0,0.15217391304347827,0.21739130434782608,0.30434782608695654,0.43478260869565216,1597,43,37.13953488372093,11.0,113.20000000000002,244.0,0.18604651162790697,0.23255813953488372,0.3488372093023256,0.4418604651162791,0.08147349796133803,0.07835162969816588,3.220703125,0.759765625,0.1706240028142929,0.2839359939098358,0.9088000059127808,0.1470080018043518,0.034912001341581345,0.052000001072883606,0.8404256105422974,0.8404256105422974,0.9088000059127808,0.863156002517057,0.8446592092514038,0.8633287802551364,0.8432480096817017
gsm8k,37,23,3,early,1024,0.8076171875,2330,48,48.541666666666664,10.5,77.20000000000002,684.0,0.08333333333333333,0.125,0.22916666666666666,0.375,1874,44,42.59090909090909,9.5,71.0,546.0,0.045454545454545456,0.13636363636363635,0.3181818181818182,0.4772727272727273,0.08147349796133803,0.07835162969816588,3.220703125,0.759765625,0.18188799917697906,0.23340800404548645,0.9635840058326721,0.08924800157546997,0.03468799963593483,0.05299200117588043,0.9332064092159271,0.9332064092159271,0.9635840058326721,0.8906278606080513,0.8042847871780395,0.890672581757628,0.8042847871780395
gsm8k,37,24,0,early,1024,0.8076171875,1929,46,41.93478260869565,19.5,121.0,433.0,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.391304347826087,1618,39,41.48717948717949,20.0,99.60000000000004,423.0,0.07692307692307693,0.10256410256410256,0.1794871794871795,0.3333333333333333,0.29187029587673585,0.28504807207337823,3.095703125,0.7587890625,0.1884160041809082,0.18585599958896637,0.9120640158653259,0.15385599434375763,0.03622400015592575,0.05113599821925163,0.8847072184085846,0.8847072184085846,0.9120640158653259,0.8371000519039847,0.8852416157722474,0.8347539274788498,0.8852416157722474
gsm8k,37,24,1,early,1024,0.8076171875,3025,49,61.734693877551024,25.0,122.60000000000005,704.0,0.12244897959183673,0.14285714285714285,0.22448979591836735,0.30612244897959184,2415,44,54.88636363636363,23.0,108.10000000000004,551.0,0.09090909090909091,0.11363636363636363,0.20454545454545456,0.3181818181818182,0.29187029587673585,0.28504807207337823,3.095703125,0.7587890625,0.16489599645137787,0.2694399952888489,0.9968000054359436,0.05920000001788139,0.03548799827694893,0.05491200089454651,0.9632031977176666,0.9561087965965271,0.9968000054359436,0.9183218802782502,0.8747135877609253,0.918359391707598,0.8747135877609253
gsm8k,37,24,2,early,1024,0.8076171875,1404,40,35.1,17.5,82.80000000000005,185.0,0.075,0.1,0.175,0.375,1140,36,31.666666666666668,14.5,86.5,150.0,0.05555555555555555,0.1388888888888889,0.19444444444444445,0.3333333333333333,0.29187029587673585,0.28504807207337823,3.095703125,0.7587890625,0.18188799917697906,0.17744000256061554,0.8308799862861633,0.23526400327682495,0.035071998834609985,0.0522879995405674,0.7908735990524292,0.7908735990524292,0.8308799862861633,0.7675278208030015,0.7567712008953095,0.7667096964556835,0.7567712008953095
gsm8k,37,24,3,early,1024,0.8076171875,1834,43,42.651162790697676,10.0,93.80000000000011,412.0,0.13953488372093023,0.23255813953488372,0.3488372093023256,0.46511627906976744,1443,40,36.075,9.0,95.70000000000007,316.0,0.175,0.325,0.35,0.475,0.29187029587673585,0.28504807207337823,3.095703125,0.7587890625,0.19148799777030945,0.19484800100326538,0.8666880130767822,0.18828800320625305,0.03519999980926514,0.05567999929189682,0.8447712182998657,0.8447712182998657,0.8666880130767822,0.837718222000929,0.7674559891223908,0.8237071023074637,0.7674559891223908
gsm8k,37,25,0,early,1024,0.8076171875,1142,48,23.791666666666668,11.0,70.30000000000001,81.0,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.4583333333333333,808,43,18.790697674418606,9.0,58.40000000000001,73.0,0.23255813953488372,0.32558139534883723,0.4418604651162791,0.4883720930232558,0.28356930966321714,0.316584109761075,3.1416015625,0.77197265625,0.035360001027584076,1.3343039751052856,0.7921599745750427,0.3131519854068756,0.0352960005402565,0.05273599922657013,0.8575136184692382,0.8575136184692382,0.7921599745750427,0.7961668263716094,0.7529408216476441,0.7958114710291856,0.7529408216476441
gsm8k,37,25,1,early,1024,0.8076171875,2658,49,54.244897959183675,36.0,143.4,303.0,0.10204081632653061,0.16326530612244897,0.2653061224489796,0.30612244897959184,2175,45,48.333333333333336,30.0,110.80000000000001,256.0,0.13333333333333333,0.2,0.2222222222222222,0.3111111111111111,0.28356930966321714,0.316584109761075,3.1416015625,0.77197265625,0.19459199905395508,1.062880039215088,1.0245120525360107,0.05926400050520897,0.03558399900794029,0.054976001381874084,0.9450239956378936,0.9415295958518982,1.0245120525360107,0.9170894642064975,0.9318527817726135,0.9170484566654044,0.9310623824596405
gsm8k,37,25,2,early,1024,0.8076171875,1959,41,47.78048780487805,28.0,145.0,199.0,0.024390243902439025,0.14634146341463414,0.2926829268292683,0.3902439024390244,1648,39,42.256410256410255,26.0,118.00000000000001,187.0,0.10256410256410256,0.2564102564102564,0.3076923076923077,0.41025641025641024,0.28356930966321714,0.316584109761075,3.1416015625,0.77197265625,0.03484800085425377,1.3267199993133545,0.7347840070724487,0.3657599985599518,0.03488000109791756,0.0530879981815815,0.8200736224651337,0.8200736224651337,0.7347840070724487,0.8323522137589489,0.8242112159729004,0.8242821531478691,0.8242112159729004
gsm8k,37,25,3,early,1024,0.8076171875,2433,47,51.765957446808514,17.0,159.6,315.0,0.10638297872340426,0.2127659574468085,0.2553191489361702,0.3829787234042553,1985,40,49.625,19.5,141.10000000000002,204.0,0.025,0.125,0.275,0.3,0.28356930966321714,0.316584109761075,3.1416015625,0.77197265625,0.03452799841761589,1.3345600366592407,0.8336640000343323,0.2658880054950714,0.034432001411914825,0.054496001452207565,0.9028543949127197,0.9025791943073272,0.8336640000343323,0.8466094639891064,0.8651455819606781,0.8422847391695362,0.8651455819606781
gsm8k,37,26,0,early,1024,0.8076171875,2173,53,41.0,17.0,108.20000000000002,213.0,0.1320754716981132,0.1509433962264151,0.2830188679245283,0.37735849056603776,1674,48,34.875,17.0,91.9,177.0,0.14583333333333334,0.1875,0.25,0.3958333333333333,0.2029999568168707,0.21957202871523693,3.0673828125,0.7384033203125,0.08352000266313553,0.9176639914512634,1.0468480587005615,0.059967998415231705,0.035551998764276505,0.05212799832224846,0.945420777797699,0.9451199769973755,1.0315084743499756,0.924736186498239,0.8516672134399415,0.9249136514502799,0.8516672134399415
gsm8k,37,26,1,early,1024,0.8076171875,1629,41,39.73170731707317,23.0,128.0,195.0,0.04878048780487805,0.12195121951219512,0.24390243902439024,0.34146341463414637,1342,39,34.41025641025641,20.0,96.00000000000004,164.0,0.1282051282051282,0.20512820512820512,0.28205128205128205,0.38461538461538464,0.2029999568168707,0.21957202871523693,3.0673828125,0.7384033203125,0.03494400158524513,0.9724479913711548,0.6526719927787781,0.4525440037250519,0.03593600168824196,0.052639998495578766,0.7846655964851379,0.7846655964851379,0.6526719927787781,0.8241147826250325,0.7960896015167236,0.8158322349804693,0.7938048005104065
gsm8k,37,26,2,early,1024,0.8076171875,2673,51,52.411764705882355,28.0,123.0,381.0,0.0784313725490196,0.13725490196078433,0.27450980392156865,0.3137254901960784,2240,49,45.714285714285715,19.0,96.80000000000005,371.0,0.14285714285714285,0.22448979591836735,0.2857142857142857,0.30612244897959184,0.2029999568168707,0.21957202871523693,3.0673828125,0.7384033203125,0.03593600168824196,0.9712960124015808,1.0119359493255615,0.0966079980134964,0.035392001271247864,0.05251200124621391,0.9911999940872193,0.9909919917583465,1.0119359493255615,0.9757827862533954,0.931743985414505,0.97072277933635,0.931743985414505
gsm8k,37,26,3,early,1024,0.8076171875,1717,43,39.93023255813954,21.0,89.00000000000003,327.0,0.16279069767441862,0.3023255813953488,0.32558139534883723,0.4186046511627907,1360,34,40.0,21.0,92.09999999999998,238.0,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.35294117647058826,0.2029999568168707,0.21957202871523693,3.0673828125,0.7384033203125,0.18035200238227844,0.7337279915809631,0.9046400189399719,0.18384000658988953,0.03468799963593483,0.05423999950289726,0.8789983868598938,0.8635583996772767,0.9046400189399719,0.7708770669243113,0.7829695999622345,0.7667015958239001,0.7829695999622345
gsm8k,37,27,0,early,1024,0.8076171875,1873,55,34.054545454545455,15.0,70.6,258.0,0.05454545454545454,0.10909090909090909,0.2909090909090909,0.41818181818181815,1384,49,28.244897959183675,14.0,66.0,210.0,0.10204081632653061,0.20408163265306123,0.32653061224489793,0.40816326530612246,0.39164980926489545,0.43797696555393106,3.072265625,0.772216796875,0.034432001411914825,0.4010240137577057,1.0371840000152588,0.07667200267314911,0.035071998834609985,0.05142400041222572,0.9569088041782379,0.9569088041782379,1.0371840000152588,0.9169108209646183,0.8967872083187103,0.9149749900873991,0.8967872083187103
gsm8k,37,27,1,early,1024,0.8076171875,3183,51,62.411764705882355,27.0,164.0,447.0,0.0392156862745098,0.11764705882352941,0.23529411764705882,0.39215686274509803,2769,46,60.19565217391305,27.5,145.5,437.0,0.10869565217391304,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.39164980926489545,0.43797696555393106,3.072265625,0.772216796875,0.16396799683570862,0.1841920018196106,1.0493439435958862,0.05862399935722351,0.035360001027584076,0.05273599922657013,0.9786208212375641,0.9786208212375641,1.0493439435958862,0.9792263037881881,0.9804960191249847,0.9790335465833735,0.9795584201812744
gsm8k,37,27,2,early,1024,0.8076171875,2198,45,48.84444444444444,13.0,116.20000000000002,426.0,0.15555555555555556,0.17777777777777778,0.2222222222222222,0.4444444444444444,1693,40,42.325,18.5,91.70000000000002,338.0,0.125,0.25,0.3,0.5,0.39164980926489545,0.43797696555393106,3.072265625,0.772216796875,0.03516799956560135,0.3906880021095276,0.936191976070404,0.17523199319839478,0.03500799834728241,0.0506879985332489,0.8388575971126556,0.8388575971126556,0.936191976070404,0.8456926778242393,0.8064095973968506,0.844282379050758,0.8064095973968506
gsm8k,37,27,3,early,1024,0.8076171875,938,40,23.45,14.0,41.2,221.0,0.125,0.225,0.325,0.4,770,34,22.647058823529413,14.0,38.4,192.0,0.11764705882352941,0.20588235294117646,0.2647058823529412,0.38235294117647056,0.39164980926489545,0.43797696555393106,3.072265625,0.772216796875,0.1767680048942566,0.20297600328922272,0.813152015209198,0.30214399099349976,0.035071998834609985,0.05209600180387497,0.7773376107215881,0.7769440114498138,0.813152015209198,0.7249806431558075,0.7645439803600311,0.7231843329701139,0.7645439803600311
gsm8k,37,28,0,early,1024,0.8076171875,1228,31,39.61290322580645,23.0,108.0,176.0,0.12903225806451613,0.16129032258064516,0.22580645161290322,0.2903225806451613,943,26,36.26923076923077,22.5,96.5,154.0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.34615384615384615,0.5350275929189366,0.5622880665319683,2.8642578125,0.760986328125,0.035360001027584076,0.4156160056591034,0.7426559925079346,0.3688960075378418,0.036031998693943024,0.05241600051522255,0.7111776113510132,0.7111776113510132,0.7426559925079346,0.6762196277447706,0.6459808111190796,0.6749949392805691,0.6459808111190796
gsm8k,37,28,1,early,1024,0.8076171875,925,44,21.022727272727273,13.0,41.10000000000001,190.0,0.11363636363636363,0.1590909090909091,0.2727272727272727,0.38636363636363635,688,40,17.2,10.5,32.50000000000001,169.0,0.1,0.175,0.3,0.45,0.5350275929189366,0.5622880665319683,2.8642578125,0.760986328125,0.17443199455738068,0.19516800343990326,0.8121600151062012,0.2884480059146881,0.03564799949526787,0.0530879981815815,0.7941280007362366,0.7940479993820191,0.8121600151062012,0.7600589949573209,0.7655775845050812,0.7597031016810215,0.7655775845050812
gsm8k,37,28,2,early,1024,0.8076171875,2319,53,43.75471698113208,18.0,97.60000000000001,316.0,0.09433962264150944,0.09433962264150944,0.18867924528301888,0.33962264150943394,1938,49,39.55102040816327,17.0,93.00000000000004,287.0,0.08163265306122448,0.12244897959183673,0.1836734693877551,0.3469387755102041,0.5350275929189366,0.5622880665319683,2.8642578125,0.760986328125,0.036031998693943024,0.4138239920139313,1.0448640584945679,0.06038400158286095,0.03488000109791756,0.052480001002550125,1.0021440267562867,1.0021440267562867,1.0448640584945679,0.9437528341829576,0.9185983955860137,0.9434504537534848,0.9185983955860137
gsm8k,37,28,3,early,1024,0.8076171875,3720,50,74.4,37.5,151.50000000000009,500.0,0.06,0.06,0.1,0.16,3047,47,64.82978723404256,32.0,148.59999999999994,411.0,0.0425531914893617,0.0851063829787234,0.1702127659574468,0.19148936170212766,0.5350275929189366,0.5622880665319683,2.8642578125,0.760986328125,0.17020800709724426,0.23107199370861053,1.0376640558242798,0.0639680027961731,0.03519999980926514,0.05596800148487091,0.9960512042045593,0.9960512042045593,1.0376640558242798,0.9999355172971724,0.9863680124282836,0.996640847067173,0.9859840154647828
gsm8k,37,29,0,early,1024,0.8076171875,744,37,20.10810810810811,10.0,54.39999999999999,86.0,0.16216216216216217,0.2972972972972973,0.35135135135135137,0.4864864864864865,622,31,20.06451612903226,10.0,56.0,86.0,0.16129032258064516,0.25806451612903225,0.2903225806451613,0.41935483870967744,0.41698060924170266,0.4320853411272832,2.9482421875,0.7784423828125,0.1777919977903366,0.28755199909210205,0.7503039836883545,0.37036800384521484,0.03417599946260452,0.05180799961090088,0.7642528176307678,0.7642528176307678,0.7503039836883545,0.6582699214727424,0.6748095870018005,0.6592443701158653,0.6748095870018005
gsm8k,37,29,1,early,1024,0.8076171875,1909,52,36.71153846153846,22.0,90.79999999999998,196.0,0.07692307692307693,0.09615384615384616,0.19230769230769232,0.3076923076923077,1414,48,29.458333333333332,14.0,75.80000000000003,149.0,0.0625,0.125,0.20833333333333334,0.3333333333333333,0.41698060924170266,0.4320853411272832,2.9482421875,0.7784423828125,0.17075200378894806,0.1793919950723648,0.9990400075912476,0.11500799655914307,0.03580800071358681,0.05110400170087814,0.9155424058437347,0.9155424058437347,0.9990400075912476,0.9030617673892826,0.8280000269412995,0.9022961192451574,0.8280000269412995
gsm8k,37,29,2,early,1024,0.8076171875,3049,49,62.224489795918366,42.0,137.40000000000003,353.0,0.10204081632653061,0.12244897959183673,0.14285714285714285,0.1836734693877551,2526,46,54.91304347826087,30.5,111.5,310.0,0.06521739130434782,0.08695652173913043,0.13043478260869565,0.2391304347826087,0.41698060924170266,0.4320853411272832,2.9482421875,0.7784423828125,0.0350399985909462,0.4328640103340149,1.0032000541687012,0.1029760017991066,0.03465599939227104,0.05206400156021118,0.9169472098350525,0.9169472098350525,1.0032000541687012,0.9556630050580915,0.9065631866455078,0.9561352893470036,0.9065631866455078
gsm8k,37,29,3,early,1024,0.8076171875,2490,54,46.111111111111114,19.5,133.10000000000002,340.0,0.12962962962962962,0.14814814814814814,0.24074074074074073,0.3148148148148148,2054,46,44.65217391304348,15.5,146.5,340.0,0.08695652173913043,0.10869565217391304,0.21739130434782608,0.32608695652173914,0.41698060924170266,0.4320853411272832,2.9482421875,0.7784423828125,0.17814399302005768,0.2640640139579773,1.0523840188980103,0.05859199911355972,0.0331839993596077,0.05350400134921074,0.9726591944694519,0.9648831963539124,1.0523840188980103,0.9305641689533352,0.9611007928848266,0.9287416113263771,0.9607999920845032
gsm8k,37,30,0,early,1024,0.8076171875,1857,52,35.71153846153846,13.5,74.1,299.0,0.15384615384615385,0.25,0.34615384615384615,0.4230769230769231,1349,44,30.65909090909091,10.0,70.70000000000009,279.0,0.11363636363636363,0.22727272727272727,0.3181818181818182,0.45454545454545453,0.1248444543085773,0.17184380934820875,3.1689453125,0.7525634765625,0.0939520001411438,0.4099839925765991,0.978655993938446,0.10435199737548828,0.0350399985909462,0.052480001002550125,0.8851200222969056,0.8850240230560302,0.978655993938446,0.8601887949522757,0.868995213508606,0.8593724222918456,0.868995213508606
gsm8k,37,30,1,early,1024,0.8076171875,1743,46,37.891304347826086,21.0,78.5,256.0,0.06521739130434782,0.10869565217391304,0.21739130434782608,0.2826086956521739,1418,39,36.35897435897436,21.0,74.00000000000003,244.0,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.28205128205128205,0.1248444543085773,0.17184380934820875,3.1689453125,0.7525634765625,0.1807039976119995,0.32972800731658936,0.917792022228241,0.16707199811935425,0.036031998693943024,0.05132799968123436,0.906220805644989,0.906220805644989,0.917792022228241,0.8219884742490263,0.8352511823177338,0.816405555772556,0.8352511823177338
gsm8k,37,30,2,early,1024,0.8076171875,2229,52,42.86538461538461,18.5,92.8,541.0,0.09615384615384616,0.15384615384615385,0.25,0.3076923076923077,2043,48,42.5625,19.5,96.3000000000001,534.0,0.125,0.14583333333333334,0.22916666666666666,0.2916666666666667,0.1248444543085773,0.17184380934820875,3.1689453125,0.7525634765625,0.035711999982595444,0.4814079999923706,1.0196800231933594,0.06054399907588959,0.03500799834728241,0.053119998425245285,0.9048639833927155,0.9039999842643738,1.0079654693603515,0.9437234603440564,0.9048639833927155,0.9442807645903292,0.9039999842643738
gsm8k,37,30,3,early,1024,0.8076171875,2363,47,50.276595744680854,15.0,94.59999999999988,562.0,0.06382978723404255,0.1276595744680851,0.1702127659574468,0.3404255319148936,1806,42,43.0,7.0,108.19999999999989,483.0,0.07142857142857142,0.16666666666666666,0.2857142857142857,0.6190476190476191,0.1248444543085773,0.17184380934820875,3.1689453125,0.7525634765625,0.1927040070295334,0.20281599462032318,0.9503039717674255,0.12812800705432892,0.0352960005402565,0.054816000163555145,0.9253279983997345,0.9253279983997345,0.9503039717674255,0.8699992713382304,0.8551487803459168,0.8655915788262684,0.8551487803459168
gsm8k,37,31,0,early,1024,0.8076171875,1058,47,22.51063829787234,10.0,47.4,160.0,0.0851063829787234,0.19148936170212766,0.2765957446808511,0.46808510638297873,772,42,18.38095238095238,7.0,27.0,154.0,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.5476190476190477,0.44918584288438335,0.5127048706280981,2.9638671875,0.769775390625,0.035711999982595444,0.44124799966812134,0.8738880157470703,0.2409600019454956,0.03526400029659271,0.05273599922657013,0.8578751862049103,0.8578751862049103,0.8738880157470703,0.7807249990186064,0.7687168002128602,0.7788525530083686,0.7687168002128602
gsm8k,37,31,1,early,1024,0.8076171875,2046,51,40.11764705882353,14.0,94.0,284.0,0.11764705882352941,0.1568627450980392,0.23529411764705882,0.39215686274509803,1763,47,37.51063829787234,11.0,99.19999999999997,275.0,0.0851063829787234,0.14893617021276595,0.2765957446808511,0.40425531914893614,0.44918584288438335,0.5127048706280981,2.9638671875,0.769775390625,0.1847040057182312,0.20576000213623047,0.9767360091209412,0.14297600090503693,0.03519999980926514,0.054207999259233475,0.8404320061206818,0.839299201965332,0.9767360091209412,0.9176025345299489,0.8414976000785828,0.9150929098264151,0.839299201965332
gsm8k,37,31,2,early,1024,0.8076171875,1566,49,31.959183673469386,9.0,68.00000000000004,277.0,0.061224489795918366,0.10204081632653061,0.1836734693877551,0.4489795918367347,1095,45,24.333333333333332,5.0,46.600000000000044,271.0,0.1111111111111111,0.2,0.4222222222222222,0.6666666666666666,0.44918584288438335,0.5127048706280981,2.9638671875,0.769775390625,0.03638400137424469,0.43379199504852295,0.921280026435852,0.190528005361557,0.03420799970626831,0.05318399891257286,0.8879231810569763,0.8879231810569763,0.921280026435852,0.8431515673777124,0.7658847808837891,0.8417307827266097,0.7658847808837891
gsm8k,37,31,3,early,1024,0.8076171875,3522,52,67.73076923076923,26.5,182.79999999999995,383.0,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.23076923076923078,2986,49,60.93877551020408,21.0,172.40000000000003,368.0,0.04081632653061224,0.14285714285714285,0.2653061224489796,0.3673469387755102,0.44918584288438335,0.5127048706280981,2.9638671875,0.769775390625,0.19222399592399597,0.20211200416088104,1.0571199655532837,0.05750399827957153,0.034143999218940735,0.05663999915122986,0.9988224029541015,0.9988224029541015,1.0571199655532837,1.016874359694172,0.9847360134124756,1.0126637989506544,0.9823424100875855
gsm8k,38,1,0,middle,1024,0.6591796875,868,57,15.228070175438596,10.0,31.599999999999987,82.0,0.07017543859649122,0.17543859649122806,0.3333333333333333,0.49122807017543857,266,33,8.06060606060606,3.0,16.400000000000002,63.0,0.42424242424242425,0.48484848484848486,0.5757575757575758,0.696969696969697,0.44431004710800837,0.605048490840909,3.00390625,0.7532958984375,0.1595200002193451,0.19622400403022766,0.9574400186538696,0.1897599995136261,0.036288000643253326,0.05084799975156784,0.9345375835895539,0.9345375835895539,0.9574400186538696,0.6371330221229651,0.5109311819076539,0.6346019878632624,0.5109311819076539
gsm8k,38,1,1,middle,1024,0.6591796875,3090,57,54.21052631578947,12.0,109.99999999999993,605.0,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.42105263157894735,2339,21,111.38095238095238,17.0,440.0,592.0,0.14285714285714285,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.44431004710800837,0.605048490840909,3.00390625,0.7532958984375,0.1568640023469925,0.23625600337982178,1.072383999824524,0.0655680000782013,0.0350399985909462,0.05206400156021118,1.0298815965652466,1.0298815965652466,1.072383999824524,0.7431299610472473,1.036073625087738,0.7403568741655371,1.036073625087738
gsm8k,38,1,2,middle,1024,0.6591796875,2759,58,47.56896551724138,15.0,53.000000000000085,637.0,0.10344827586206896,0.1206896551724138,0.22413793103448276,0.41379310344827586,1903,31,61.38709677419355,7.0,153.0,607.0,0.1935483870967742,0.22580645161290322,0.3870967741935484,0.5806451612903226,0.44431004710800837,0.605048490840909,3.00390625,0.7532958984375,0.1650879979133606,0.19312000274658203,1.0733439922332764,0.05929600074887276,0.036448001861572266,0.052928000688552856,1.0489471673965454,1.0489471673965454,1.0733439922332764,0.7604360342844186,0.9672863900661468,0.7585268301173059,0.9672863900661468
gsm8k,38,1,3,middle,1024,0.6591796875,1475,53,27.830188679245282,4.0,51.60000000000001,467.0,0.18867924528301888,0.32075471698113206,0.5283018867924528,0.6226415094339622,892,21,42.476190476190474,4.0,55.0,462.0,0.3333333333333333,0.42857142857142855,0.5238095238095238,0.5714285714285714,0.44431004710800837,0.605048490840909,3.00390625,0.7532958984375,0.1653120070695877,0.1980160027742386,0.970304012298584,0.16780799627304077,0.03455999866127968,0.05270399898290634,0.9215807914733887,0.9215807914733887,0.970304012298584,0.6029665031685078,0.8650528192520142,0.599754382245066,0.8650528192520142
