case_id,ranks,wall_ms,critical_wall_ms,dispatch_ms,expert_ms,combine_ms,layout_ms,iterations
B_after_A_0,4,2.044000029563904,2.060512065887451,0.3026559976860881,0.9497919678688049,0.2384638786315918,0.026847999542951584,3
B_after_A_1,4,2.1126880645751953,2.119999885559082,0.22185600735247135,0.989855945110321,0.19868803024291992,0.02848000079393387,3
B_after_A_2,4,2.1289600133895874,2.1391680240631104,0.22316799592226744,0.9950079917907715,0.2355201244354248,0.02796800062060356,3
B_after_A_3,4,2.113759994506836,2.12825608253479,0.2157439962029457,1.016223967075348,0.240928053855896,0.026176000013947487,3
B_after_A_4,4,0.8793759942054749,0.8896639943122864,0.2124160025268793,0.4702080190181732,0.08233600854873657,0.025728000327944756,3
