request_id,image_count,prompt_tokens,vision_tokens,layer,total_assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_share,top8_share,max_expert_load,median_active_load,p10_active_load,tiny_le_1,tiny_le_2,tiny_le_4,max_rank_load,mean_rank_load,rank_imbalance,rank_cv,active_ep_ranks,timing_available
long_6img_natural_fine,6,3203,3170,15,25624.0,128,93.57232195009381,6.5480099485164,0.013333694269217052,0.11360443334374025,0.2071495472994068,772.0,144.5,42.400000000000006,0.0,0.0,0.0,7541.0,6406.0,1.1771776459569154,0.17502592583036822,4,False
long_6img_natural_fine,6,3203,3170,16,25624.0,128,91.56709786886078,6.516757393334855,0.014475104757101644,0.1466593818295348,0.22607711520449578,1174.0,170.5,38.0,0.0,0.0,0.0078125,7559.0,6406.0,1.179987511707774,0.14086134015319096,4,False
long_6img_natural_fine,6,3203,3170,17,25624.0,128,98.09563537515338,6.616117042109618,0.012509775972981932,0.11582891039650328,0.19208554480174836,1077.0,177.5,33.800000000000004,0.0078125,0.0078125,0.0078125,7657.0,6406.0,1.1952856696846705,0.11278664464365012,4,False
long_6img_natural_fine,6,3203,3170,18,25624.0,128,93.26379453876052,6.543245223373722,0.013705872085265053,0.1239853262566344,0.2095691539182017,1127.0,138.0,40.800000000000004,0.0,0.0,0.0,7188.0,6406.0,1.1220730565095223,0.09980530717409179,4,False
long_6img_natural_fine,6,3203,3170,19,25624.0,128,94.26976911637244,6.558723289559644,0.013478826072263465,0.1326881049016547,0.20660318451451765,988.0,157.5,39.400000000000006,0.0,0.0,0.0,7502.0,6406.0,1.1710896034967218,0.14682488376670633,4,False
long_6img_natural_fine,6,3203,3170,20,25624.0,128,100.59983014993263,6.652484059112432,0.01186311610378539,0.10162347798938495,0.17721667187012177,777.0,175.5,47.7,0.0,0.0,0.0078125,7164.0,6406.0,1.118326568841711,0.10181710424639741,4,False
long_6img_natural_fine,6,3203,3170,21,25624.0,127,98.04774958344862,6.6154126125862,0.012143598863226199,0.09670621292538245,0.1813143927567905,675.0,157.0,49.400000000000006,0.0,0.0,0.007874015748031496,8290.0,6406.0,1.294099281923197,0.1706190787941323,4,False
long_6img_natural_fine,6,3203,3170,22,25624.0,128,100.55515394553953,6.651843218520057,0.011751036922047303,0.09647205744614425,0.17499219481735873,665.0,167.0,43.800000000000004,0.0,0.0,0.0,7194.0,6406.0,1.1230096784264751,0.10543348647918997,4,False
long_6img_natural_fine,6,3203,3170,23,25624.0,128,101.6685491378761,6.667729644582228,0.011646965789467785,0.09471589135185764,0.17144083671557914,712.0,154.5,64.4,0.0,0.0,0.0078125,6998.0,6406.0,1.092413362472682,0.06101726178368054,4,False
long_6img_natural_fine,6,3203,3170,24,25624.0,128,100.20740862023871,6.646845364820393,0.011540984787423669,0.087457071495473,0.15988916640649392,602.0,160.0,43.7,0.0078125,0.0078125,0.015625,7099.0,6406.0,1.1081798314080549,0.11349245516183644,4,False
long_6img_natural_fine,6,3203,3170,25,25624.0,128,102.66929619605075,6.681860990237592,0.011394320824344255,0.10103808929128942,0.17105057758351547,749.0,175.0,49.400000000000006,0.0,0.0,0.0,7202.0,6406.0,1.124258507649079,0.11837413176766581,4,False
long_6img_natural_fine,6,3203,3170,26,25624.0,128,101.17629846193255,6.660727553954488,0.011581585505276284,0.09256946612550734,0.17183109584764283,665.0,174.0,48.50000000000001,0.0,0.0,0.0,7102.0,6406.0,1.1086481423665313,0.09333712714149787,4,False
long_6img_natural_fine,6,3203,3170,27,25624.0,128,100.50745031171091,6.651158637739831,0.011894398973644069,0.10755541679675304,0.18830003122073055,771.0,178.0,47.1,0.0,0.0,0.0,7324.0,6406.0,1.1433031532937872,0.1278237772849508,4,False
long_6img_natural_fine,6,3203,3170,28,25624.0,128,96.23508727698633,6.588491090871498,0.01288523133216216,0.11953637215110834,0.2048860443334374,1002.0,157.0,41.7,0.0078125,0.0078125,0.0078125,7772.0,6406.0,1.2132375897596004,0.15792702662805677,4,False
long_6img_natural_fine,6,3203,3170,29,25624.0,128,98.5010459444441,6.622067138957401,0.012062226849067995,0.10135029659694036,0.18361692163596627,684.0,173.0,31.400000000000002,0.0,0.0,0.0,7183.0,6406.0,1.1212925382453949,0.11763308812041451,4,False
long_6img_natural_fine,6,3203,3170,30,25624.0,128,100.45911314899668,6.6504646338709055,0.011743047149151557,0.0975257571027162,0.16831876365906961,753.0,171.5,56.400000000000006,0.0,0.0,0.0,7424.0,6406.0,1.1589135185763346,0.12898295161838283,4,False
long_6img_natural_fine,6,3203,3170,31,25624.0,128,102.977441445206,6.686184520585285,0.01131959527776459,0.09643303153293788,0.17323602872307212,670.0,179.0,52.1,0.0,0.0,0.0078125,6748.0,6406.0,1.053387449266313,0.03513632811535241,4,False
long_6img_natural_fine,6,3203,3170,32,25624.0,128,99.63591796322905,6.638594011138512,0.011949998411183552,0.09233531064626913,0.17643615360599438,604.0,157.5,56.400000000000006,0.0,0.0,0.0078125,7993.0,6406.0,1.2477364970340306,0.14639381086456485,4,False
long_6img_natural_fine,6,3203,3170,33,25624.0,128,99.29665643530913,6.633673234338784,0.012142618037121574,0.10689197627224477,0.18630970964720575,769.0,161.5,49.7,0.0,0.0078125,0.0078125,6907.0,6406.0,1.0782079300655636,0.10721957547511515,4,False
long_6img_natural_fine,6,3203,3170,34,25624.0,128,106.41069495797935,6.733499348014469,0.010533670285886563,0.07676397127692788,0.1429128941617234,511.0,192.0,48.50000000000001,0.0,0.0,0.0,6933.0,6406.0,1.0822666250390258,0.060099906337808304,4,False
long_6img_natural_fine,6,3203,3170,35,25624.0,128,104.40691377693035,6.706073439435698,0.011149878855182694,0.09596472057446144,0.16777240087418047,712.0,176.5,64.7,0.0,0.0,0.0,6797.0,6406.0,1.0610365282547611,0.04682029743336167,4,False
long_6img_natural_fine,6,3203,3170,36,25624.0,128,105.95836945000963,6.727353737722069,0.01080670242218479,0.0890961598501405,0.15731345613487355,770.0,172.5,51.800000000000004,0.0,0.0,0.0,7227.0,6406.0,1.128161098969716,0.11884661248656016,4,False
long_6img_natural_fine,6,3203,3170,37,25624.0,126,103.45786289906388,6.69289948537774,0.01103968517455878,0.08679363097096472,0.15563534186699968,709.0,188.0,59.5,0.0,0.007936507936507936,0.007936507936507936,6827.0,6406.0,1.0657196378395255,0.04659125282791721,4,False
long_6img_natural_fine,6,3203,3170,38,25624.0,127,97.27344632322195,6.603974127169189,0.012741854050346377,0.1168045582266625,0.19071963783952545,1185.0,171.0,38.2,0.0,0.007874015748031496,0.007874015748031496,7214.0,6406.0,1.1261317514829847,0.10485076929161333,4,False
long_6img_natural_fine,6,3203,3170,39,25624.0,128,101.55756014276682,6.666153830437836,0.011524392986827737,0.08960349672182329,0.16449422416484547,649.0,165.0,55.800000000000004,0.0,0.0,0.0,7240.0,6406.0,1.1301904464564472,0.08675227892063532,4,False
long_6img_natural_fine,6,3203,3170,40,25624.0,127,90.03675785609863,6.492442202444177,0.01356438639665105,0.11653137683421792,0.20402747424289727,827.0,147.0,23.6,0.023622047244094488,0.031496062992125984,0.03937007874015748,6618.0,6406.0,1.0330939743990009,0.021516554221297626,4,False
long_6img_natural_fine,6,3203,3170,41,25624.0,123,92.56883718090414,6.532454694299069,0.01273629806644937,0.104589447393069,0.18584139868872931,713.0,191.0,38.800000000000004,0.016260162601626018,0.016260162601626018,0.024390243902439025,7500.0,6406.0,1.1707773961910708,0.11378939109233671,4,False
long_6img_natural_fine,6,3203,3170,42,25624.0,122,93.43284929560282,6.54585795942495,0.012449543502817809,0.0985404308460818,0.18100218545113955,686.0,189.0,30.30000000000002,0.0,0.0,0.02459016393442623,6939.0,6406.0,1.0832032469559787,0.08281596712844705,4,False
long_6img_natural_fine,6,3203,3170,43,25624.0,123,93.2577931675609,6.543152385342718,0.01311471418020629,0.12035591632844209,0.20207617858257884,1049.0,185.0,53.0,0.016260162601626018,0.032520325203252036,0.04065040650406504,6761.0,6406.0,1.0554167967530441,0.06686094577348767,4,False
long_6img_natural_fine,6,3203,3170,44,25624.0,122,84.23338418770842,6.396320224337435,0.015406076262799598,0.14193724633156415,0.24867311895098346,1009.0,150.0,33.0,0.00819672131147541,0.00819672131147541,0.03278688524590164,8137.0,6406.0,1.270215423040899,0.1885187041427717,4,False
long_6img_natural_fine,6,3203,3170,45,25624.0,122,89.38613790835505,6.481979209053147,0.013628703611555238,0.1223462379019669,0.20184202310334062,936.0,176.5,33.0,0.00819672131147541,0.01639344262295082,0.02459016393442623,6991.0,6406.0,1.0913206369029036,0.060786990912846645,4,False
long_6img_natural_fine,6,3203,3170,46,25624.0,121,90.31269677199684,6.496856920714544,0.013007003025281969,0.10096003746487668,0.1901342491414299,676.0,178.0,24.0,0.024793388429752067,0.024793388429752067,0.049586776859504134,6935.0,6406.0,1.0825788323446768,0.0839678777043598,4,False
long_6img_natural_fine,6,3203,3170,47,25624.0,118,87.95671346056882,6.458721793183,0.01386661181675897,0.11742897283796441,0.21397908211052138,841.0,181.0,40.400000000000006,0.025423728813559324,0.025423728813559324,0.0423728813559322,8124.0,6406.0,1.268186075554168,0.20546019192681633,4,False
long_8img_mixed,8,6984,6947,0,55872.0,128,113.0035186391411,6.820223884930293,0.009808437198418837,0.07522551546391752,0.13708118556701032,1272.0,396.5,184.5,0.0,0.0,0.0,15488.0,13968.0,1.1088201603665522,0.0963777548158322,4,False
long_8img_mixed,8,6984,6947,1,55872.0,128,110.8785405111649,6.792836362362827,0.010108415378375904,0.07531500572737686,0.13908576746849943,1332.0,382.5,168.0,0.0,0.0,0.0,15844.0,13968.0,1.1343069873997709,0.11191768986933393,4,False
long_8img_mixed,8,6984,6947,2,55872.0,128,103.44067240398157,6.692659748136233,0.011312348368845693,0.09230025773195877,0.16677405498281786,1428.0,359.5,142.1,0.0,0.0,0.0,15628.0,13968.0,1.1188430698739977,0.07508796050488828,4,False
long_8img_mixed,8,6984,6947,3,55872.0,128,94.3206016143647,6.559501015317977,0.01370198570591396,0.13198024054982818,0.21953751431844215,2043.0,310.0,112.10000000000001,0.0,0.0,0.0,16551.0,13968.0,1.1849226804123711,0.1530103090521762,4,False
long_8img_mixed,8,6984,6947,4,55872.0,128,91.17418609569474,6.510553510688717,0.014043886178963797,0.12534006300114547,0.22091566437571591,2141.0,285.0,92.0,0.0,0.0,0.0,15326.0,13968.0,1.0972222222222223,0.11408740496206124,4,False
long_8img_mixed,8,6984,6947,5,55872.0,128,96.25749576824302,6.58882698557294,0.01308427544643853,0.12170675830469645,0.2094967067583047,1827.0,340.5,113.7,0.0,0.0,0.0,16260.0,13968.0,1.1640893470790379,0.10154136795886369,4,False
long_8img_mixed,8,6984,6947,6,55872.0,128,84.25353101108527,6.396665244866533,0.016363322863485054,0.1583082760595647,0.26326245704467355,2696.0,304.0,59.0,0.0,0.0,0.0,16109.0,13968.0,1.15327892325315,0.16564765249072377,4,False
long_8img_mixed,8,6984,6947,7,55872.0,128,85.21999530957565,6.413120066998987,0.01576761677854077,0.14096506300114547,0.2538480813287514,2146.0,292.0,69.7,0.0,0.0,0.0,17132.0,13968.0,1.2265177548682704,0.13358956898349134,4,False
long_8img_mixed,8,6984,6947,8,55872.0,128,91.92858906305509,6.522441692912527,0.014406841978605329,0.14261168384879724,0.2262671821305842,2639.0,331.0,93.7,0.0,0.0,0.0,16452.0,13968.0,1.1778350515463918,0.11543589648202351,4,False
long_8img_mixed,8,6984,6947,9,55872.0,128,89.7569912261758,6.487952410586427,0.0154166500345988,0.15556987399770905,0.2469573310423826,2857.0,297.5,115.2,0.0,0.0,0.0,15518.0,13968.0,1.1109679266895762,0.09767393559046511,4,False
long_8img_mixed,8,6984,6947,10,55872.0,128,96.30781285398169,6.589580934581083,0.013616566967542567,0.13760022909507447,0.22583762886597938,2505.0,343.5,146.60000000000002,0.0,0.0,0.0,16523.0,13968.0,1.182918098510882,0.10814833433432827,4,False
long_8img_mixed,8,6984,6947,11,55872.0,128,95.82306334103286,6.582301030213994,0.01344979973452657,0.12840063001145474,0.21753293241695304,2163.0,329.5,115.4,0.0,0.0,0.0,15287.0,13968.0,1.094430126002291,0.10484877860683259,4,False
long_8img_mixed,8,6984,6947,12,55872.0,128,94.43985378283904,6.561323902793008,0.013782744774424672,0.13600730240549827,0.21409650630011454,2430.0,307.0,119.80000000000001,0.0,0.0,0.0,15317.0,13968.0,1.096577892325315,0.06349762961825266,4,False
long_8img_mixed,8,6984,6947,13,55872.0,128,99.93850361111224,6.642968711510395,0.01245268612355159,0.11653422107674685,0.1977913802978236,2172.0,342.5,117.10000000000001,0.0,0.0,0.0,15373.0,13968.0,1.1005870561282933,0.07664169362586633,4,False
long_8img_mixed,8,6984,6947,14,55872.0,128,87.64761883934946,6.4536429920863725,0.016591276373282934,0.17686855670103094,0.2750035796105384,2934.0,338.0,100.0,0.0,0.0,0.0,17614.0,13968.0,1.26102520045819,0.18106351617539682,4,False
long_8img_mixed,8,6984,6947,15,55872.0,128,91.8120835419845,6.520612136531486,0.014275665833187363,0.1316401775486827,0.2231171248568156,2201.0,295.0,108.4,0.0,0.0,0.0,18133.0,13968.0,1.2981815578465064,0.18538555880476565,4,False
long_8img_mixed,8,6984,6947,16,55872.0,128,93.09569909484327,6.540642613499918,0.014406463336382357,0.15265249140893472,0.2316544959908362,2397.0,336.0,88.10000000000001,0.0,0.0,0.0,14479.0,13968.0,1.0365836197021765,0.039018181791962196,4,False
long_8img_mixed,8,6984,6947,17,55872.0,128,95.6023368014288,6.578973977221319,0.014213559539092136,0.15179338487972507,0.22429839633447882,2810.0,344.5,121.60000000000001,0.0,0.0,0.0,14667.0,13968.0,1.0500429553264605,0.04616984392208971,4,False
long_8img_mixed,8,6984,6947,18,55872.0,128,82.3418842073988,6.36355455673052,0.017564930824128855,0.1770475372279496,0.27512886597938147,3167.0,297.0,81.0,0.0,0.0,0.0,16170.0,13968.0,1.1576460481099657,0.17197068964373757,4,False
long_8img_mixed,8,6984,6947,19,55872.0,128,82.0394917549282,6.358246649053788,0.017866082730909075,0.1733426403207331,0.2907359679266896,2986.0,272.0,82.70000000000002,0.0,0.0,0.0,15539.0,13968.0,1.112471363115693,0.12745769205477195,4,False
long_8img_mixed,8,6984,6947,20,55872.0,128,89.79125920373417,6.48850310647755,0.015215994002286687,0.15556987399770905,0.245149627720504,2530.0,317.0,76.7,0.0,0.0,0.0,15501.0,13968.0,1.1097508591065293,0.07608866168394518,4,False
long_8img_mixed,8,6984,6947,21,55872.0,128,92.63900339103907,6.5335478278071335,0.014193891285956838,0.13901417525773196,0.23315793241695304,2195.0,326.0,106.7,0.0,0.0,0.0,15775.0,13968.0,1.1293671248568156,0.12133277770029299,4,False
long_8img_mixed,8,6984,6947,22,55872.0,128,100.67055617846752,6.653497979706417,0.012043935116709245,0.10996563573883161,0.18964776632302405,1694.0,349.0,127.4,0.0,0.0,0.0,14652.0,13968.0,1.0489690721649485,0.03562728662306117,4,False
long_8img_mixed,8,6984,6947,23,55872.0,128,101.6978065689626,6.668144753078244,0.011744033177741236,0.10520475372279496,0.18465420962199314,1648.0,370.5,114.00000000000001,0.0,0.0,0.0,15716.0,13968.0,1.125143184421535,0.07772034375745829,4,False
long_8img_mixed,8,6984,6947,24,55872.0,128,99.17380240197514,6.631887165738751,0.012918205273893922,0.12204682130584192,0.19909793814432988,2798.0,344.0,127.5,0.0,0.0,0.0,14949.0,13968.0,1.0702319587628866,0.05941743765114691,4,False
long_8img_mixed,8,6984,6947,25,55872.0,128,100.4572153953559,6.65043737994101,0.012067230903290323,0.10788946162657503,0.19220718785796106,1670.0,366.0,127.9,0.0,0.0,0.0,15430.0,13968.0,1.104667812142039,0.12308106556898896,4,False
long_8img_mixed,8,6984,6947,26,55872.0,128,93.95703780006605,6.553929324856027,0.014506041756259438,0.1625143184421535,0.23899269759450173,2556.0,356.0,86.4,0.0,0.0,0.0,17263.0,13968.0,1.2358963344788088,0.15416297530494727,4,False
long_8img_mixed,8,6984,6947,27,55872.0,128,101.07154905259306,6.659233135410509,0.012174087454559859,0.11349155211912944,0.19584049255441008,1900.0,331.5,121.5,0.0,0.0,0.0,17826.0,13968.0,1.2762027491408934,0.16504961960401957,4,False
long_8img_mixed,8,6984,6947,28,55872.0,128,96.57690991958522,6.593606398582136,0.013549124444893845,0.13552405498281786,0.2287013172966781,2640.0,389.0,119.70000000000002,0.0,0.0,0.0,17125.0,13968.0,1.2260166093928981,0.13620399753582496,4,False
long_8img_mixed,8,6984,6947,29,55872.0,128,97.14561959867899,6.602077039480903,0.01313056269632503,0.13060209049255442,0.20425257731958762,2531.0,334.0,94.50000000000001,0.0,0.0,0.0,16933.0,13968.0,1.212270904925544,0.16502030205991738,4,False
long_8img_mixed,8,6984,6947,30,55872.0,128,85.55470648261104,6.4187753164326224,0.017790269716478443,0.1969680698739977,0.2769544673539519,3528.0,312.5,101.10000000000001,0.0,0.0,0.0,16528.0,13968.0,1.1832760595647194,0.18736018724853837,4,False
long_8img_mixed,8,6984,6947,31,55872.0,128,97.05355763809493,6.600709192862515,0.013277456658420032,0.1260380870561283,0.21157288087056128,2511.0,350.5,120.80000000000001,0.0,0.0,0.0,15539.0,13968.0,1.112471363115693,0.10997715933693303,4,False
long_8img_mixed,8,6984,6947,32,55872.0,128,95.27708687568689,6.5740573979482315,0.013710229342940961,0.13978379152348225,0.22519329896907217,2354.0,374.5,104.10000000000001,0.0,0.0,0.0,15669.0,13968.0,1.121778350515464,0.09095075413918341,4,False
long_8img_mixed,8,6984,6947,33,55872.0,128,105.17900142002829,6.7167028946798055,0.011312225358174274,0.10436354524627721,0.17566938717067582,1730.0,378.5,129.4,0.0,0.0,0.0,15702.0,13968.0,1.1241408934707904,0.11256540535187202,4,False
long_8img_mixed,8,6984,6947,34,55872.0,128,107.8919317865065,6.753443173165932,0.010764579926962822,0.09428694158075601,0.15757445589919816,1698.0,367.0,177.60000000000002,0.0,0.0,0.0,14829.0,13968.0,1.0616408934707904,0.04586871096821239,4,False
long_8img_mixed,8,6984,6947,35,55872.0,128,109.04036243601226,6.768718452369521,0.010601749035432323,0.0978307560137457,0.16494845360824742,1715.0,395.5,169.3,0.0,0.0,0.0,15602.0,13968.0,1.1169816723940436,0.08645759163508553,4,False
long_8img_mixed,8,6984,6947,36,55872.0,128,105.4822598053978,6.7208565740829895,0.011706140124818108,0.1081221363115693,0.17319945589919816,2691.0,369.5,167.20000000000002,0.0,0.0,0.0,16165.0,13968.0,1.1572880870561284,0.11413034575052312,4,False
long_8img_mixed,8,6984,6947,37,55872.0,128,107.77302192253258,6.751852273156436,0.010499317664931066,0.08016537800687286,0.14497422680412372,1378.0,391.0,159.7,0.0078125,0.0078125,0.0078125,14799.0,13968.0,1.0594931271477663,0.03897671554635083,4,False
long_8img_mixed,8,6984,6947,38,55872.0,128,102.52043613830875,6.679767710985023,0.011453916353276479,0.09462700458190149,0.16591494845360824,1644.0,368.5,117.5,0.0,0.0,0.0078125,15672.0,13968.0,1.1219931271477663,0.08032944343449508,4,False
long_8img_mixed,8,6984,6947,39,55872.0,128,107.27865110299975,6.745219192129307,0.010574108793836082,0.0804696449026346,0.14255798969072164,1498.0,390.5,138.70000000000002,0.0,0.0,0.0,16709.0,13968.0,1.1962342497136311,0.145262192261158,4,False
long_8img_mixed,8,6984,6947,40,55872.0,128,100.18153789738389,6.646472853617327,0.011666865764563807,0.0936963058419244,0.17049684994272624,1435.0,368.0,89.2,0.0,0.0078125,0.0078125,14713.0,13968.0,1.053336197021764,0.06056555052143142,4,False
long_8img_mixed,8,6984,6947,41,55872.0,127,99.17306385930203,6.631876422016179,0.01149201698670763,0.0799148052691867,0.15023625429553264,1187.0,387.0,81.60000000000001,0.007874015748031496,0.007874015748031496,0.023622047244094488,15631.0,13968.0,1.1190578465063001,0.09228465071265424,4,False
long_8img_mixed,8,6984,6947,42,55872.0,124,98.67238612320256,6.624574491858127,0.011892319979417854,0.10651131156930126,0.17434493127147765,1895.0,414.0,127.50000000000001,0.0,0.008064516129032258,0.008064516129032258,17118.0,13968.0,1.2255154639175259,0.14369707944697713,4,False
long_8img_mixed,8,6984,6947,43,55872.0,123,96.35241211716477,6.590248878750468,0.01211333235580853,0.09498496563573883,0.1697630297823597,1662.0,393.0,98.00000000000001,0.0,0.0,0.008130081300813009,15198.0,13968.0,1.0880584192439862,0.07796255338310117,4,False
long_8img_mixed,8,6984,6947,44,55872.0,123,94.22108436812924,6.557978030624042,0.012525170802367447,0.0974012027491409,0.18062714776632302,1535.0,357.0,97.00000000000001,0.0,0.0,0.008130081300813009,16342.0,13968.0,1.1699599083619703,0.11697852869138473,4,False
long_8img_mixed,8,6984,6947,45,55872.0,124,95.61338875976658,6.579140748081373,0.012054037368099757,0.09536082474226804,0.17069372852233677,1557.0,422.0,66.0,0.008064516129032258,0.008064516129032258,0.016129032258064516,16328.0,13968.0,1.1689576174112257,0.12914286309884399,4,False
long_8img_mixed,8,6984,6947,46,55872.0,122,93.4881147525516,6.5467110601287875,0.012771361284884186,0.12236898625429553,0.19942010309278352,1861.0,427.0,75.20000000000002,0.03278688524590164,0.03278688524590164,0.03278688524590164,15597.0,13968.0,1.1166237113402062,0.10292703112355636,4,False
long_8img_mixed,8,6984,6947,47,55872.0,119,99.09975696684276,6.630809614224851,0.011298504542866104,0.08798682703321879,0.15775343642611683,1540.0,443.0,133.8,0.008403361344537815,0.008403361344537815,0.01680672268907563,16112.0,13968.0,1.1534936998854524,0.1721998279631419,4,False
long_10img_chart_mixed,10,5234,5193,0,41872.0,128,111.2445610032749,6.797590990973546,0.010321488399093607,0.08762418800152846,0.16163546045089797,1105.0,276.0,154.7,0.0,0.0,0.0,11357.0,10468.0,1.084925487199083,0.10022892234662296,4,False
long_10img_chart_mixed,10,5234,5193,1,41872.0,128,107.11451839850551,6.7430102273042305,0.010680654994700445,0.07905043943446695,0.1502435995414597,840.0,290.0,104.80000000000001,0.0,0.0,0.0,11619.0,10468.0,1.1099541459686664,0.10140127609646282,4,False
long_10img_chart_mixed,10,5234,5193,2,41872.0,128,95.53882657463575,6.57801525236066,0.013417492658083906,0.13003916698509743,0.21594382881161636,1628.0,252.5,84.5,0.0,0.0,0.0,12928.0,10468.0,1.2350019105846388,0.14662307207059544,4,False
long_10img_chart_mixed,10,5234,5193,3,41872.0,128,92.30476377442432,6.528333201007472,0.014818096025385297,0.1549961788307222,0.24663259457393963,1936.0,238.0,95.90000000000002,0.0,0.0,0.0,11930.0,10468.0,1.1396637371035536,0.14820871599053287,4,False
long_10img_chart_mixed,10,5234,5193,4,41872.0,128,83.80136435411768,6.388901827247507,0.017114127380802372,0.16868074130683988,0.26991784486052733,2183.0,201.5,66.5,0.0,0.0,0.0,11643.0,10468.0,1.1122468475353458,0.12411058034666139,4,False
long_10img_chart_mixed,10,5234,5193,5,41872.0,128,91.86068786513424,6.521375681580363,0.015231175767727225,0.15227359572029042,0.23877531524646542,2523.0,233.0,87.4,0.0,0.0,0.0,12706.0,10468.0,1.2137944210928544,0.15271047670405943,4,False
long_10img_chart_mixed,10,5234,5193,6,41872.0,128,79.92927886444,6.320652167940986,0.01772615487066211,0.1653133358807795,0.2725210164310279,2085.0,195.0,55.7,0.0,0.0,0.0,13129.0,10468.0,1.254203286205579,0.19608031681897548,4,False
long_10img_chart_mixed,10,5234,5193,7,41872.0,128,82.4715118395762,6.365823949694346,0.01751699075180666,0.16237581199847154,0.2611769201375621,2803.0,204.5,54.7,0.0,0.0,0.0,13956.0,10468.0,1.3332059610240734,0.19986839730776051,4,False
