case_id,rank,layer,M,active_experts,expert_entropy,expert_hhi,rank_cv,fanout,max_expert_mean_ratio,condition,source_dir,phase,latency_ms,predicted_ms,residual_pct
S_prime_100,1,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08460801839828491,0.11237964745830913,-24.712329757331727
B_after_S_100,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09536001086235046,0.11690374005748412,-18.4286056070919
D_prime_101,1,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09615999460220337,0.11672469032644305,-17.618119754035373
B_after_D_101,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09155198931694031,0.11690374005748412,-21.68600485157943
A_prime_102,1,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.06129598617553711,0.10836602090145343,-43.43615677161494
B_after_A_102,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07153600454330444,0.11690374005748412,-38.80777081372364
B_after_S_103,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08484795689582825,0.11690374005748412,-27.42066519505137
D_prime_104,1,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07948797941207886,0.11672469032644305,-31.90131480342725
B_after_D_104,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.13740798830986023,0.11690374005748412,17.53942880039058
B_after_S_105,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08939197659492493,0.11690374005748412,-23.533689725436552
S_prime_106,1,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.16171199083328247,0.11237964745830913,43.89793391483522
B_after_S_106,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08001601696014404,0.11690374005748412,-31.55392896685904
S_prime_107,1,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09495997428894043,0.11237964745830913,-15.500736622110411
B_after_S_107,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07519999146461487,0.11690374005748412,-35.6735794529436
B_after_D_108,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10159999132156372,0.11690374005748412,-13.090897458366355
A_prime_109,1,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08017599582672119,0.10836602090145343,-26.01371245361852
B_after_A_109,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.20702394843101501,0.11690374005748412,77.08924310652236
D_prime_110,1,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.13542401790618896,0.11672469032644305,16.020027577241503
B_after_D_110,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1403999924659729,0.11690374005748412,20.098802995468887
A_prime_111,1,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09161603450775146,0.10836602090145343,-15.456862081273773
B_after_A_111,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07236799597740173,0.11690374005748412,-38.09608149250246
B_steady_112,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0949920117855072,0.11690374005748412,-18.74339371965554
B_steady_113,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08995199203491211,0.11690374005748412,-23.054649927640682
B_steady_114,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08291196823120117,0.11690374005748412,-29.076718853963484
B_steady_115,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.06887999176979065,0.11690374005748412,-41.07973642595108
A_prime_116,1,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08766400814056396,0.10836602090145343,-19.103786028754893
B_after_A_116,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08480000495910645,0.11690374005748412,-27.46168350353168
S_prime_117,1,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08563199639320374,0.11237964745830913,-23.80115231721856
B_after_S_117,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07008001208305359,0.11690374005748412,-40.05323349912182
A_prime_118,1,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07145598530769348,0.10836602090145343,-34.06052495673476
B_after_A_118,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08671998977661133,0.11690374005748412,-25.819319609475954
B_after_D_119,1,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08884799480438232,0.11690374005748412,-23.99901426533161
A_prime_0,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1687679886817932,0.10836602090145343,55.73884440701988
B_after_A_0,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10265606641769409,0.11690374005748412,-12.187525936111314
A_prime_1,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08854395151138306,0.10836602090145343,-18.29177561857355
B_after_A_1,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1374719738960266,0.11690374005748412,17.594162366771705
S_prime_2,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.18075203895568848,0.11237964745830913,60.84054634781116
B_after_S_2,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.18009603023529053,0.11690374005748412,54.05497732299529
B_steady_3,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.17500793933868408,0.11690374005748412,49.70260083435214
D_prime_4,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1608799695968628,0.11672469032644305,37.828568357672246
B_after_D_4,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.9962399005889893,0.11690374005748412,752.1882192127612
D_prime_5,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.27636799216270447,0.11672469032644305,136.76909434481104
B_after_D_5,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14292800426483154,0.11690374005748412,22.26127598188965
A_prime_6,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1499679684638977,0.10836602090145343,38.39021421694214
B_steady_7,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.18195199966430664,0.11690374005748412,55.642582157625476
A_prime_8,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.2236800193786621,0.10836602090145343,106.41158318627721
B_after_A_8,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.588623970746994,0.11690374005748412,403.5116673406298
S_prime_9,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.5849120318889618,0.11237964745830913,420.4786143380223
B_after_S_9,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.3399840295314789,0.11690374005748412,190.82391150556975
D_prime_10,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0928800106048584,0.11672469032644305,-20.428137059004754
B_after_D_10,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09259200096130371,0.11690374005748412,-20.79637408026963
B_steady_11,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09577596187591553,0.11690374005748412,-18.072799186047945
A_prime_12,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08406400680541992,0.10836602090145343,-22.425861809702717
B_after_A_12,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09415996074676514,0.11690374005748412,-19.455134026965577
A_prime_14,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08670398592948914,0.10836602090145343,-19.989693071468825
B_after_A_14,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.24639999866485596,0.11690374005748412,110.7716986160543
B_after_A_15,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10344001650810242,0.11690374005748412,-11.516931402503715
B_steady_17,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10499197244644165,0.11690374005748412,-10.189381114056054
S_prime_19,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14417597651481628,0.11237964745830913,28.293672186774778
B_after_S_19,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09750398993492126,0.11690374005748412,-16.594635991135593
B_after_D_20,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09980800747871399,0.11690374005748412,-14.623768726615408
S_prime_21,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08987200260162354,0.11237964745830913,-20.02822162708379
B_after_S_21,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0941760241985321,0.11690374005748412,-19.441393276020342
S_prime_22,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14444801211357117,0.11237964745830913,28.535740572739243
B_after_S_22,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0990079939365387,0.11690374005748412,-15.308104011168243
S_prime_23,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09377601742744446,0.11237964745830913,-16.554269791392866
D_prime_24,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0942240059375763,0.11672469032644305,-19.276713714929773
B_after_D_24,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09695997834205627,0.11690374005748412,-17.059986024075073
S_prime_26,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09884801506996155,0.11237964745830913,-12.04099914387752
B_after_S_26,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09107199311256409,0.11690374005748412,-22.096595825093363
B_after_A_28,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.16512000560760498,0.11690374005748412,41.24441658274737
B_after_D_29,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10228797793388367,0.11690374005748412,-12.502390527808233
A_prime_30,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07568001747131348,0.10836602090145343,-30.16259447217699
D_prime_31,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09289601445198059,0.11672469032644305,-20.414426294746193
B_steady_32,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10215997695922852,0.11690374005748412,-12.611883153614912
A_prime_33,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.06964799761772156,0.10836602090145343,-35.72893325938535
B_after_A_33,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09595197439193726,0.11690374005748412,-17.922237265672102
A_prime_35,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0793759822845459,0.10836602090145343,-26.751963738957134
D_prime_36,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10190397500991821,0.11672469032644305,-12.697155396236951
S_prime_37,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.13792002201080322,0.11237964745830913,22.72686836997698
B_after_S_37,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.0920799970626831,0.11690374005748412,-21.234344583496338
B_steady_38,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09656000137329102,0.11690374005748412,-17.40212817330707
S_prime_40,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08873599767684937,0.11237964745830913,-21.039085204668524
S_prime_41,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14104002714157104,0.11237964745830913,25.50317635930867
A_prime_43,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1295040249824524,0.10836602090145343,19.506118158773745
S_prime_45,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08028802275657654,0.11237964745830913,-28.556438312051135
B_after_A_46,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.07964801788330078,0.11690374005748412,-31.86871707942268
B_after_D_47,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08107200264930725,0.11690374005748412,-30.650633923737274
B_steady_48,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.13684797286987305,0.11690374005748412,17.060389002594707
D_prime_49,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.1406719982624054,0.11672469032644305,20.5160603716224
B_steady_50,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_steady,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09097597002983093,0.11690374005748412,-22.17873441423169
B_after_S_51,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10318398475646973,0.11690374005748412,-11.735942147161495
D_prime_52,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10041600465774536,0.11672469032644305,-13.971924554340054
A_prime_54,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08879998326301575,0.10836602090145343,-18.055509905850258
B_after_A_54,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.14860799908638,0.11690374005748412,27.11996982586375
B_after_A_55,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08955198526382446,0.11690374005748412,-23.396817569917097
S_prime_56,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08888000249862671,0.11237964745830913,-20.910943832957273
A_prime_57,2,24,32,71,46.755009078506795,0.03021240234375,0.32344127413256957,3.46875,6.1015625,prime_A,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09031999111175537,0.10836602090145343,-16.652848964629673
B_after_A_57,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_alternating,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09732797741889954,0.11690374005748412,-16.745197911511433
D_prime_58,2,24,256,99,53.71822340823748,0.026013851165771484,0.24592317997541174,3.54296875,7.927734374999999,prime_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09239998459815979,0.11672469032644305,-20.83938339031317
B_after_D_58,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.09841600060462952,0.11690374005748412,-15.814497845632467
S_prime_59,2,24,256,124,90.2015710949722,0.013587474822998047,0.15566908614070685,3.546875,3.814453125,prime_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.08201602101325989,0.11237964745830913,-27.018794890163374
B_after_S_59,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_similar,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10393601655960083,0.11690374005748412,-11.092650664133394
B_after_D_60,2,24,256,117,77.3162658751777,0.01696300506591797,0.20352837052219985,3.5390625,5.827148437499999,target_B_disjoint,poc_flashvep/deepep_revalidation/results/autonomous_moe_discovery_20260905/H5_randomized,combine,0.10502398014068604,0.11690374005748412,-10.16200158434328
