request_id,layer,owner_rank,helper_rank,owner_ms,helper_ms,second_slowest_ms,helper_slack_ms,helper_slack_fraction,owner_assignments,hot_visual_expert_assignments,zero_cost_ideal_makespan_ms,zero_cost_ideal_speedup,oracle_25_makespan_ms,oracle_25_speedup,oracle_50_makespan_ms,oracle_50_speedup
bit_allocate,10,2,1,0.45708799362182617,0.44044798612594604,0.44991999864578247,0.016640007495880127,0.036404385431412827,1499,385,0.44991999864578247,1.0159317100764995,0.4697973653027978,0.9729471201423616,0.4991467444796495,0.9157387054549083
bit_allocate,11,3,2,0.4577920138835907,0.4391680061817169,0.4490880072116852,0.01862400770187378,0.04068224682182763,1177,308,0.4490880072116852,1.019381516611738,0.46911701643578363,0.97585889627659,0.4990660266898503,0.9172974905143969
bit_allocate,12,2,0,0.45180800557136536,0.44678398966789246,0.4496000111103058,0.0050240159034729,0.011119802751435159,1649,197,0.4496000111103058,1.0049110195874036,0.4602779522357455,0.9815981916508527,0.47377191480359865,0.9536403308302089
bit_allocate,13,2,0,0.4530239999294281,0.4375680088996887,0.44700801372528076,0.01545599102973938,0.03411737795822541,1321,306,0.44700801372528076,1.0134583408337834,0.46380293395237704,0.9767596683119393,0.49003785900506536,0.9244673479906484
bit_allocate,14,2,1,0.4477120041847229,0.4366399943828583,0.4428800046443939,0.011072009801864624,0.024730205351600063,1262,322,0.4428800046443939,1.010910403471949,0.4651984859334686,0.9624107079504843,0.4937569774840789,0.9067456757087737
bit_allocate,15,0,1,0.44604799151420593,0.4418239891529083,0.44495999813079834,0.004224002361297607,0.009469838317079564,1185,336,0.44495999813079834,1.0024451487504003,0.473442580956447,0.942137461765905,0.5050611727599856,0.8831563691120959
bit_allocate,16,2,0,0.44435200095176697,0.4397439956665039,0.44419199228286743,0.0046080052852630615,0.010370168864758294,2175,583,0.44419199228286743,1.000360224118578,0.4695206872245361,0.9463949364583953,0.4992973787825683,0.8899546038780054
bit_allocate,17,2,1,0.4540480077266693,0.43830400705337524,0.45100799202919006,0.015744000673294067,0.03467474893705896,1329,258,0.45100799202919006,1.006740491856478,0.4603401970446244,0.9863314362761478,0.4823763870358736,0.9412732876845865
bit_allocate,18,0,1,0.44460800290107727,0.4395520091056824,0.44249600172042847,0.0050559937953948975,0.011371801142589481,1129,278,0.44249600172042847,1.0047729271506123,0.46692158944370266,0.9522112769100908,0.4942911697817229,0.8994860318816023
bit_allocate,19,3,1,0.4481920003890991,0.4286080002784729,0.4406079947948456,0.01958400011062622,0.04369555925501641,1857,389,0.4406079947948456,1.017212591881781,0.4520795522643856,0.9914007349905245,0.4755511042502983,0.9424686356173423
bit_allocate,20,2,1,0.4456000030040741,0.4349440038204193,0.439520001411438,0.010655999183654785,0.023913822064218788,1432,377,0.4402720034122467,1.0121016088929882,0.4642720766438369,0.9597820446692792,0.4936001494672545,0.9027550001453865
bit_allocate,21,2,3,0.4487999975681305,0.4362879991531372,0.44707199931144714,0.012511998414993286,0.027878784498197084,1443,288,0.44707199931144714,1.0038651453442504,0.4586813462251437,0.9784570514185179,0.48107469329715025,0.9329112585244963
bit_allocate,22,3,0,0.4472320079803467,0.4394240081310272,0.44207999110221863,0.007807999849319458,0.01745849963775977,1417,255,0.44332800805568695,1.0088061206459333,0.4595447142063604,0.9732067286482058,0.47966542028169357,0.9323832593929751
bit_allocate,23,2,1,0.4519039988517761,0.4392639994621277,0.4453440010547638,0.012639999389648438,0.02797054113653537,1376,160,0.4455839991569519,1.0141836325065121,0.4524007436147956,0.9989019806664101,0.4655374877674635,0.9707145197241401
bit_allocate,24,3,0,0.446368008852005,0.43481600284576416,0.4440639913082123,0.011552006006240845,0.02588000433980688,1263,252,0.4440639913082123,1.0051884809146652,0.4570813904607098,0.9765613262051506,0.4793467780756554,0.9312006031290245
bit_allocate,25,3,2,0.44620800018310547,0.4392639994621277,0.44393599033355713,0.006944000720977783,0.01556225060538639,1407,258,0.44393599033355713,1.005117877124225,0.4597191636496261,0.9706099624839261,0.48017432783712455,0.9292625080415784
bit_allocate,26,2,1,0.4480319917201996,0.4314559996128082,0.443807989358902,0.016575992107391357,0.036997340399172275,1326,134,0.443807989358902,1.00951763479382,0.443807989358902,1.00951763479382,0.4540941168415061,0.986650069013287
bit_allocate,27,3,1,0.44515201449394226,0.44121599197387695,0.4431999921798706,0.003936022520065308,0.008841973959254923,1207,217,0.4431999921798706,1.0044043825553124,0.46122386006525756,0.965153915564903,0.4812317281566381,0.9250263198544711
bit_allocate,28,1,0,0.4484480023384094,0.44038400053977966,0.4469119906425476,0.00806400179862976,0.017982021899039424,1218,127,0.4469119906425476,1.003436944472341,0.4520738396811955,0.9919795462056751,0.4637636788226114,0.9669752566154277
bit_allocate,29,3,1,0.4553920030593872,0.4384320080280304,0.4516479969024658,0.01695999503135681,0.03724262814765563,1354,156,0.4516479969024658,1.008289655179695,0.4516479969024658,1.008289655179695,0.4646658161806391,0.9800419725352753
bit_allocate,30,2,3,0.45740801095962524,0.43932801485061646,0.44806399941444397,0.01807999610900879,0.03952706484321868,1609,361,0.44836801290512085,1.0201620048583113,0.4649843684796445,0.9837062102866132,0.4906407221086726,0.9322667083029309
bit_allocate,31,3,1,0.45718398690223694,0.4334079921245575,0.45529600977897644,0.023775994777679443,0.052005309588333506,1572,226,0.45529600977897644,1.0041467025467168,0.45529600977897644,1.0041467025467168,0.4662717265520084,0.9805097775990546
bit_allocate,32,0,1,0.4519680142402649,0.43647998571395874,0.44790399074554443,0.015488028526306152,0.034267974808661485,1516,171,0.44790399074554443,1.0090734255078992,0.4492251259572116,1.0061058211675242,0.46197026620046444,0.9783487105296529
bit_allocate,33,3,1,0.4474239945411682,0.43910399079322815,0.4466879963874817,0.008320003747940063,0.018595345465260975,1131,142,0.4466879963874817,1.0016476783787314,0.4531478031771463,0.9873687821151358,0.46719161556106453,0.9576884080075864
bit_allocate,34,3,1,0.45260798931121826,0.4419200122356415,0.4503040015697479,0.010687977075576782,0.023614203301717707,1404,135,0.4503040015697479,1.005116516249997,0.4528000119786996,0.9995759216819756,0.46368001172175777,0.9761214153497229
bit_allocate,35,3,1,0.46089598536491394,0.4413439929485321,0.45680001378059387,0.019551992416381836,0.04242170259066493,1332,179,0.45680001378059387,1.0089666625673253,0.45682829876315667,1.0089041913838752,0.4723126045777812,0.9758282563238535
bit_allocate,36,3,0,0.4528000056743622,0.4408319890499115,0.4519360065460205,0.011968016624450684,0.026431131789909162,1541,236,0.4519360065460205,1.0019117731621892,0.45816826441317393,0.9882832156747315,0.4755045397764363,0.9522516985584429
bit_allocate,37,2,1,0.458624005317688,0.4412800073623657,0.450655996799469,0.017343997955322266,0.0378174664959112,1393,182,0.450655996799469,1.0176809108828182,0.45626018844058164,1.005180852805031,0.4712403695187976,0.9732273272470423
bit_allocate,38,0,1,0.4553920030593872,0.44278401136398315,0.4480000138282776,0.012607991695404053,0.027686019101569197,1657,210,0.4490880072116852,1.0140373284222006,0.4572125449551828,0.9960181716011881,0.4716410785463825,0.9655477942314193
bit_allocate,39,3,1,0.45232000946998596,0.44044798612594604,0.4454079866409302,0.011872023344039917,0.02624695590617619,1395,124,0.446383997797966,1.013297993882627,0.45049954189194574,1.0040409976232048,0.46055109765794544,0.9821277416777047
bit_allocate,40,3,0,0.4559679925441742,0.44358399510383606,0.4535360038280487,0.012383997440338135,0.027159795518187327,1154,168,0.4535360038280487,1.0053622836899352,0.4601790173628095,0.9908491594363259,0.4767740396217829,0.9563607802679152
bit_allocate,41,2,0,0.45664000511169434,0.43484801054000854,0.447488009929657,0.02179199457168579,0.04772248232249266,1657,181,0.447488009929657,1.020451933859582,0.447488009929657,1.020451933859582,0.4597882160092954,0.9931529108663858
bit_allocate,42,2,0,0.4455359876155853,0.43193599581718445,0.438400000333786,0.013599991798400879,0.030525012965137044,1495,149,0.4387359917163849,1.0154990610015788,0.4430371433346965,1.005640259103515,0.4541382908522086,0.9810579653601094
bit_allocate,43,0,1,0.44630399346351624,0.437855988740921,0.4424000084400177,0.008448004722595215,0.018928812751673952,1261,156,0.4424000084400177,1.008824559107186,0.45165920503360707,0.9881432471420739,0.4654624213262932,0.9588400115992464
bit_allocate,44,1,2,0.4466879963874817,0.4304960072040558,0.4405120015144348,0.016191989183425903,0.036248991050523066,1359,190,0.4405120015144348,1.0140200377102426,0.4461087223095785,1.0012985042634992,0.46172143741510124,0.9674404525989032
bit_allocate,45,2,0,0.4466879963874817,0.43033599853515625,0.4389120042324066,0.01635199785232544,0.036607202308030724,1317,190,0.4389120042324066,1.01771651738866,0.44644661343903275,1.0005406759535918,0.4625572283429093,0.9656923922424077
bit_allocate,46,3,2,0.4431999921798706,0.4329279959201813,0.435808002948761,0.010271996259689331,0.023176887276479215,1564,247,0.43806399405002594,1.0117243101455586,0.45042646108457196,0.9839563846064885,0.46792492624896265,0.9471604680962498
bit_allocate,47,3,2,0.45792001485824585,0.43532800674438477,0.4418880045413971,0.022592008113861084,0.04933614469953817,1360,192,0.4466240108013153,1.0252919766598838,0.45148988962173464,1.014242013795477,0.46765177249908446,0.979190161968524
brick,0,0,1,0.4331519901752472,0.4196160137653351,0.4286080002784729,0.01353597640991211,0.031249946247356834,601,64,0.4286080002784729,1.0106017384039074,0.43114751433572435,1.0046491647820612,0.4426790149061136,0.9784787071217121
brick,1,2,0,0.4201279878616333,0.41075199842453003,0.4139840006828308,0.009375989437103271,0.022316983652589217,500,93,0.41543999314308167,1.011284408809763,0.430287949860096,0.9763879931990517,0.4498239012956619,0.9339832468917432
brick,2,0,1,0.4215039908885956,0.41359999775886536,0.4174079895019531,0.007903993129730225,0.01875188207131179,603,67,0.41755199432373047,1.0094646813297248,0.4253084419502152,0.991054842353529,0.4370168861415651,0.9645027555115013
brick,3,0,2,0.4254719913005829,0.40806400775909424,0.4164159893989563,0.017407983541488647,0.04091452292376736,533,78,0.41676799952983856,1.0208845011626695,0.42363005622131067,1.0043479801591555,0.43919610468352716,0.9687517415646628
brick,4,1,3,0.41654399037361145,0.4070720076560974,0.4151360094547272,0.009471982717514038,0.022739453542513763,525,101,0.4151360094547272,1.0033916135599357,0.42710579005025684,0.9752712327421209,0.4471395724444162,0.9315748729115044
brick,5,0,1,0.4222080111503601,0.4087679982185364,0.41283199191093445,0.01344001293182373,0.03183268099343896,675,113,0.41548800468444824,1.0161737676903946,0.4264381853518663,0.9900802171409304,0.44410837248519613,0.9506868983075385
brick,6,0,2,0.42502400279045105,0.4041599929332733,0.4084799885749817,0.020864009857177734,0.04908901549135399,860,142,0.4145919978618622,1.0251620990814798,0.42170458839729774,1.0078714210954376,0.43924918386132217,0.9676147808726214
brick,7,0,3,0.4227519929409027,0.404992014169693,0.42022401094436646,0.017759978771209717,0.042010396326369104,404,53,0.42022401094436646,1.0060157961722729,0.42022401094436646,1.0060157961722729,0.43272203350863836,0.9769597113257774
brick,8,1,2,0.4174399971961975,0.40463998913764954,0.4085119962692261,0.012800008058547974,0.030663108816886917,566,82,0.4110399931669235,1.015570270863339,0.41975928232231746,0.994474725815976,0.4348785755069854,0.9599001208775166
brick,9,0,2,0.4224640130996704,0.4066239893436432,0.40934398770332336,0.01584002375602722,0.037494374112026774,917,150,0.4145440012216568,1.0191053587910412,0.4239003257572066,0.9966116736169747,0.44117666217077,0.957584680524519
brick,10,1,2,0.42019200325012207,0.40406399965286255,0.41734400391578674,0.01612800359725952,0.03838246199954267,679,139,0.41734400391578674,1.0068241050730657,0.4255686713950448,0.9873659211630931,0.447073343137227,0.9398726399152502
brick,11,3,1,0.41097599267959595,0.4007999897003174,0.4071039855480194,0.010176002979278564,0.024760577650607327,591,83,0.4071039855480194,1.0095111010184885,0.4152293498493895,0.9897566075920783,0.4296587099984616,0.9565173080770722
brick,12,1,2,0.42313599586486816,0.4052799940109253,0.42022401094436646,0.01785600185394287,0.04219920316031285,613,115,0.42022401094436646,1.0069296014617481,0.4251252792982254,0.9953207124341299,0.4449705645855255,0.9509303076238415
brick,13,0,1,0.4174399971961975,0.41302400827407837,0.4156160056591034,0.004415988922119141,0.010578739344049052,541,65,0.4156160056591034,1.0043886460392726,0.4255626403525224,0.980913166744157,0.4381012724309664,0.9528390430821573
brick,14,2,3,0.4184640049934387,0.4079360067844391,0.415039986371994,0.010527998208999634,0.025158670957050912,532,51,0.415039986371994,1.008249852385008,0.41796498434772167,1.001193929310839,0.4279939619110043,0.9777334313899801
brick,15,1,2,0.42048001289367676,0.40774399042129517,0.4145599901676178,0.012736022472381592,0.0302892458186878,627,135,0.4145599901676178,1.0142802558531163,0.4303774839382993,0.9770028140086402,0.45301097745530344,0.9281894563695504
brick,16,0,1,0.42499199509620667,0.40614399313926697,0.41763201355934143,0.018848001956939697,0.04434907521651795,598,94,0.41763201355934143,1.0176231258569919,0.4228451835820109,1.0050770627112497,0.43954637402475477,0.9668877283748712
brick,17,3,1,0.41328001022338867,0.40224000811576843,0.41116800904273987,0.01104000210762024,0.026713128713031217,541,111,0.41116800904273987,1.0051365892632693,0.42343875170855777,0.9760089471164861,0.4446374953013471,0.9294762915648705
brick,18,0,1,0.41967999935150146,0.40755200386047363,0.4148159921169281,0.012127995491027832,0.028898197459417345,760,96,0.4148159921169281,1.0117256984470413,0.4208050564715737,0.9973264172975825,0.4340581090826737,0.9668751500540825
brick,19,0,1,0.4127039909362793,0.4084480106830597,0.4118399918079376,0.0042559802532196045,0.010312428148718144,470,68,0.4118399918079376,1.0020979000231347,0.42337560184458467,0.9747939870370169,0.4383031930061097,0.9415947625335379
brick,20,0,3,0.42185598611831665,0.39948800206184387,0.41075199842453003,0.02236798405647278,0.05302279638672544,701,82,0.41075199842453003,1.0270333138642704,0.41182473204105285,1.024358066179143,0.42416146202026184,0.994564626661356
brick,21,0,3,0.42630401253700256,0.4060159921646118,0.411871999502182,0.020288020372390747,0.04759049827294266,816,85,0.4161600023508072,1.0243752646311366,0.41711765915776294,1.022023410367685,0.428219326150914,0.9955272602217013
brick,22,3,1,0.415039986371994,0.405023992061615,0.40620800852775574,0.010015994310379028,0.024132600807773363,583,57,0.4100319892168045,1.012213674266623,0.4151686229463507,0.9996901582459585,0.4253132538310864,0.975845409550363
brick,23,3,2,0.4119360148906708,0.40432000160217285,0.41174399852752686,0.007616013288497925,0.01848834045384267,706,64,0.41174399852752686,1.000466348905705,0.4136556619962957,0.9958428053484728,0.42299132239041853,0.9738639851113925
brick,24,0,2,0.4115839898586273,0.40860798954963684,0.4091840088367462,0.0029760003089904785,0.007230602701559621,512,55,0.4100959897041321,1.0036284191795408,0.4196612705272855,0.9807528565633196,0.4307145515049342,0.9555841297224253
brick,25,3,2,0.4221760034561157,0.40457600355148315,0.416159987449646,0.01759999990463257,0.04168877378285678,663,90,0.416159987449646,1.0144560173680743,0.4189032434877767,1.0078126871042825,0.4332304834240702,0.9744836053996372
brick,26,1,3,0.4345279932022095,0.4152959883213043,0.42607998847961426,0.01923200488090515,0.04425953029901909,658,121,0.42607998847961426,1.0198272741058323,0.4352723892245974,0.9982898156629829,0.45524879012789043,0.9544846743692389
brick,27,1,3,0.41488000750541687,0.4092159867286682,0.4121600091457367,0.005664020776748657,0.013652190209899918,685,72,0.4121600091457367,1.0065993747557358,0.4201179431302704,0.98753222586537,0.4310198995318726,0.9625541835910938
brick,28,3,2,0.4169920086860657,0.40761598944664,0.41519999504089355,0.00937601923942566,0.022484889504164187,485,76,0.41519999504089355,1.0043160252085157,0.4239517588590838,0.9835836270811853,0.4402875282715276,0.9470902124415946
brick,29,2,1,0.4273279905319214,0.40777599811553955,0.41391998529434204,0.019551992416381836,0.04575406444133058,697,86,0.41755199432373047,1.0234126440325693,0.4209575645379733,1.0151331785685809,0.434139130960407,0.9843111575466189
brick,30,1,2,0.41488000750541687,0.40166398882865906,0.40956801176071167,0.013216018676757812,0.031855038656171585,596,46,0.40956801176071167,1.0129697525006145,0.4096692238728072,1.0127194900884904,0.41767445891695537,0.993309498936601
brick,31,0,2,0.41606399416923523,0.40649598836898804,0.413536012172699,0.009568005800247192,0.022996476345788715,593,70,0.413536012172699,1.00611308791042,0.418774436763527,0.9935276789690429,0.431052885158066,0.9652272574783153
brick,32,0,2,0.4108160138130188,0.4026240110397339,0.40777599811553955,0.008192002773284912,0.019940806827976935,673,75,0.40777599811553955,1.0074551119034179,0.41406947947806094,0.9921427059315187,0.425514947916388,0.9654561275101022
brick,33,0,1,0.4108479917049408,0.4028800129890442,0.4100480079650879,0.007967978715896606,0.019393982389523227,707,66,0.4100480079650879,1.001950951411331,0.412468403177349,0.9960714288417591,0.4220567933656539,0.9734424327794146
brick,34,1,2,0.411327987909317,0.40112000703811646,0.4082239866256714,0.010207980871200562,0.02481713175678931,627,72,0.4082239866256714,1.0076036719676933,0.41292846602115907,0.9961240790026812,0.4247369250042016,0.9684300179581703
brick,35,3,2,0.42841601371765137,0.40012800693511963,0.40355199575424194,0.02828800678253174,0.0660292936696223,717,71,0.4142720103263855,1.0341418272021865,0.41781017795267467,1.0253843403646763,0.4213396784650731,1.0167948465673993
brick,36,0,2,0.40723198652267456,0.3930560052394867,0.40569600462913513,0.014175981283187866,0.03481057911053495,471,46,0.40569600462913513,1.003786041459648,0.40569600462913513,1.003786041459648,0.4129420682756258,0.9861721965582351
brick,37,0,1,0.41359999775886536,0.40886399149894714,0.413536012172699,0.004736006259918213,0.011450692179837418,617,43,0.413536012172699,1.0001547279663268,0.416070150292963,0.99406313446817,0.42327630908697894,0.97713949228818
brick,38,0,3,0.4174399971961975,0.4049279987812042,0.40963199734687805,0.012511998414993286,0.029973166201207657,548,49,0.41118399798870087,1.0152145979369278,0.4142594585725426,1.007677648772618,0.42359091836388096,0.9854791004692891
brick,39,2,1,0.41836801171302795,0.40720000863075256,0.4148159921169281,0.01116800308227539,0.026694208853462444,543,66,0.4148159921169281,1.0085628800808109,0.4199128487656788,0.996321053149024,0.4326256889006051,0.9670438497912388
brick,40,0,3,0.41731199622154236,0.41094401478767395,0.41625601053237915,0.006367981433868408,0.015259521632557569,570,84,0.41625601053237915,1.0025368659249212,0.4263186672800466,0.9788733833402895,0.44169331977241916,0.9448003343961843
brick,41,0,3,0.4127359986305237,0.40268799662590027,0.41174399852752686,0.010048002004623413,0.024344864605857323,461,42,0.41174399852752686,1.0024092642674682,0.4120887080914545,1.0015707553406816,0.4214894195570087,0.9792321692542485
brick,42,3,2,0.41446399688720703,0.40463998913764954,0.4136959910392761,0.009824007749557495,0.02370292190236012,500,42,0.4136959910392761,1.0018564498195923,0.4136959910392761,1.0018564498195923,0.42204747700691225,0.9820316894831692
brick,43,1,3,0.4183039963245392,0.4135040044784546,0.4153279960155487,0.004799991846084595,0.01147488880876133,676,59,0.4159040004014969,1.0057705526292737,0.42263119966452994,0.9897612780518202,0.43175839485060535,0.9688381310322371
brick,44,0,3,0.422432005405426,0.407039999961853,0.4124799966812134,0.015392005443572998,0.03643664600839284,562,50,0.4147360026836395,1.018556389298223,0.416435729619447,1.0143990425400304,0.425831459277041,0.99201690293764
brick,45,0,2,0.4156160056591034,0.40400001406669617,0.41497600078582764,0.011615991592407227,0.027948855275643298,567,73,0.41497600078582764,1.001542269606107,0.4173774251835897,0.9957797920582036,0.4307548363004832,0.9648551116189457
brick,46,0,2,0.4142400026321411,0.3960320055484772,0.40748798847198486,0.01820799708366394,0.04395518773649981,611,58,0.40748798847198486,1.016569848317432,0.40748798847198486,1.016569848317432,0.41569315133625473,0.9965042755709531
brick,47,0,2,0.43884798884391785,0.40780800580978394,0.43062400817871094,0.03103998303413391,0.07073060335972896,630,65,0.43062400817871094,1.0190978220187712,0.43062400817871094,1.0190978220187712,0.43062400817871094,1.0190978220187712
camera,0,2,0,0.43459200859069824,0.4306879937648773,0.4331200122833252,0.003904014825820923,0.00898317214456134,599,58,0.4331200122833252,1.0033985876099627,0.44120816759553694,0.9850044503008751,0.4517283414261966,0.9620649597025603
camera,1,2,0,0.4208639860153198,0.4132159948348999,0.41974401473999023,0.007647991180419922,0.018172120767162833,523,45,0.41974401473999023,1.0026682245273308,0.4222689964461281,0.996672712316952,0.4313219980573563,0.9757535852816721
camera,2,1,0,0.4253759980201721,0.4176959991455078,0.4185599982738495,0.007679998874664307,0.01805461264953672,679,49,0.42153599858283997,1.0091095409413238,0.4253703083881398,1.000013375715042,0.43304461763077173,0.9822913868493381
camera,3,1,3,0.4214400053024292,0.4121600091457367,0.41891199350357056,0.009279996156692505,0.022019732440998557,536,44,0.41891199350357056,1.006034708573788,0.4208089644784358,1.0014995897836338,0.4294579198111349,0.981330151014023
camera,4,2,0,0.4176639914512634,0.411327987909317,0.4140160083770752,0.006336003541946411,0.015170097666142114,551,95,0.4144959896802902,1.007643021524567,0.42933074616152667,0.9728257181332318,0.44733350441373626,0.9336747355837857
camera,5,3,2,0.4241600036621094,0.41152000427246094,0.4158720076084137,0.012639999389648438,0.029800073746975925,512,62,0.41784000396728516,1.0151254059803212,0.4243607856333256,0.9995268602142007,0.4372015669941902,0.9701703646175309
camera,6,2,1,0.41363200545310974,0.40169599652290344,0.41356799006462097,0.011936008930206299,0.028856589366509724,530,62,0.41356799006462097,1.0001547880639379,0.41379278158804156,0.9996114573716951,0.4258895666531797,0.9712189211480454
camera,7,3,0,0.4258880019187927,0.4102399945259094,0.41596800088882446,0.0156480073928833,0.036742071442216924,582,67,0.4180639982223511,1.0187148468409384,0.42249708049178536,1.0080259049910127,0.43475416645766124,0.979606487475188
camera,8,1,2,0.42348799109458923,0.40355199575424194,0.41356799006462097,0.01993599534034729,0.04707570405672834,619,90,0.41356799006462097,1.0239863849917838,0.4189453395339322,1.0108430650301794,0.4343386833136224,0.9750179004636383
camera,9,1,2,0.4156160056591034,0.41308799386024475,0.41516798734664917,0.0025280117988586426,0.006082566033157464,590,52,0.41516798734664917,1.0010791253808309,0.42224563466290294,0.9842991177183105,0.4314032754655612,0.9634048448301175
camera,10,0,2,0.4188160002231598,0.4116159975528717,0.4156799912452698,0.007200002670288086,0.017191326660040862,689,78,0.4156799912452698,1.0075442865760638,0.4234692805780555,0.9890115279470951,0.43532256360323923,0.9620819944561297
camera,11,1,0,0.4245760142803192,0.40486401319503784,0.4235199987888336,0.019712001085281372,0.04642749571874508,642,70,0.4235199987888336,1.0024934253270343,0.4235199987888336,1.0024934253270343,0.42801068064022657,0.9919752788533929
camera,12,1,2,0.41862401366233826,0.41363200545310974,0.41731199622154236,0.004992008209228516,0.011924801364250129,435,42,0.41731199622154236,1.0031439725018099,0.4237367230242696,0.9879342311295533,0.4338414405954295,0.964923989482872
camera,13,3,0,0.4235199987888336,0.4042240083217621,0.41603198647499084,0.019295990467071533,0.04556099008843378,591,59,0.41603198647499084,1.0179986456745507,0.41603198647499084,1.0179986456745507,0.425364177466044,0.9956644711169699
camera,14,3,1,0.4201599955558777,0.4097279906272888,0.41440001130104065,0.010432004928588867,0.02482864870270949,566,65,0.41494399309158325,1.0125703770897658,0.42179088802619874,0.9961334099037726,0.43385378542510866,0.9684368551589029
camera,15,1,0,0.4264639914035797,0.40697601437568665,0.41814398765563965,0.019487977027893066,0.04569665298998438,540,74,0.41814398765563965,1.0198974611463072,0.4215863548219204,1.011569721187299,0.43619669526815413,0.9776873507521848
camera,16,0,2,0.41651201248168945,0.40544000267982483,0.4158079922199249,0.011072009801864624,0.026582690222773268,645,66,0.4158079922199249,1.0016931378783893,0.41609496113865874,1.0010022984702565,0.42674991959749264,0.9760095863041767
camera,17,1,0,0.41606399416923523,0.4047999978065491,0.40992000699043274,0.011263996362686157,0.027072749674427472,639,82,0.41043199598789215,1.0137221226327326,0.4181479037227765,0.9950163338498454,0.4314958096390039,0.9642364650477622
camera,18,2,1,0.4076479971408844,0.40697601437568665,0.40726399421691895,0.0006719827651977539,0.00164843877539159,508,51,0.4073120057582855,1.0008248992856799,0.417207337138573,0.9770873157139288,0.4274386599014594,0.953699408553411
camera,19,1,0,0.4139519929885864,0.4004479944705963,0.4104959964752197,0.013503998517990112,0.03262213673739323,547,69,0.4104959964752197,1.008419074833962,0.4135022392220645,1.0010876694824387,0.42655648397353274,0.970450593394969
camera,20,1,0,0.4097920060157776,0.4007680118083954,0.40720000863075256,0.009023994207382202,0.022020913231369295,528,92,0.40720000863075256,1.006365415840095,0.4186187999492342,0.9789144827357801,0.43646958809007297,0.938878715030221
camera,21,3,1,0.4120959937572479,0.4065920114517212,0.4103040099143982,0.005503982305526733,0.013356068461973321,438,36,0.4103040099143982,1.00436745388675,0.41505973735084273,0.992859477017667,0.42352746324996426,0.9730089061875793
camera,22,3,1,0.42396798729896545,0.4097279906272888,0.4122239947319031,0.014239996671676636,0.03358743371733667,579,77,0.41684798896312714,1.017080562997434,0.42382364478187445,1.0003405721197205,0.4379192989364601,0.9681418204875257
camera,23,3,0,0.42163199186325073,0.40828800201416016,0.4135040044784546,0.013343989849090576,0.031648428265895145,621,66,0.41495999693870544,1.0160786460713485,0.419490784406662,1.0051043015393468,0.4306935667991638,0.9789605054859374
camera,24,0,1,0.41574400663375854,0.4065600037574768,0.41545599699020386,0.009184002876281738,0.022090523807291356,521,53,0.41545599699020386,1.000693237420187,0.4171331478801204,0.9966697893624098,0.42770629200276394,0.9720315422226052
