agrs_sum_workload_p50_ms,best_static_backend,best_static_sum_ms,deepep_sum_workload_p50_ms,descriptive_per_workload_oracle_improvement_pct,descriptive_per_workload_oracle_ms,restart
1071.5398788452148,deepep_ht,636.282205581665,636.282205581665,0.0,636.282205581665,1
779.0106534957886,deepep_ht,632.7885389328003,632.7885389328003,0.0,632.7885389328003,2
599.8311042785645,agrs,599.8311042785645,676.0876178741455,0.02364983302025459,599.689245223999,3
683.5788488388062,deepep_ht,633.6166858673096,633.6166858673096,3.6182152115024904,610.6910705566406,4
974.1705656051636,deepep_ht,630.6254863739014,630.6254863739014,0.0,630.6254863739014,5
