per_tp_M,prompt_length,layer,samples,expert_critical_median_ms,expert_rank_spread_median_ms,rank_max_mean_median,load_balance_tail_oracle_median_ms,dispatch_critical_median_ms,combine_critical_median_ms,moe_critical_median_ms
1024,2048,34,6,0.7449760138988495,0.05057600140571594,1.36474609375,0.1996225852446463,0.17812799662351608,0.0031999999191612005,1.5095199942588806
1024,2048,35,6,0.712911993265152,0.028063997626304626,1.914306640625,0.3405597903263269,0.13335999846458435,0.0031999999191612005,1.5185760259628296
1024,2048,36,6,0.7038559913635254,0.01324799656867981,1.170654296875,0.10268203887096686,0.14691200107336044,0.0031679999083280563,1.4531680345535278
1024,2048,37,6,0.7139039933681488,0.028999999165534973,1.396484375,0.20271508782119757,0.1706879958510399,0.0031999999191612005,1.4863840341567993
1024,2048,38,6,0.7345440089702606,0.04338400065898895,1.360107421875,0.19447261023182677,0.1560320034623146,0.0031839999137446284,1.4880800247192383
1024,2048,39,6,0.7115679979324341,0.03119198977947235,1.468505859375,0.2269429599751429,0.15755199640989304,0.0031999999191612005,1.465120017528534
1024,2048,40,6,0.7294400036334991,0.0321040004491806,1.186767578125,0.11629965044162084,0.1363999992609024,0.0031999999191612005,1.4896000027656555
1024,2048,41,6,0.7334239780902863,0.04877600073814392,1.505859375,0.24709375531442704,0.15904000401496887,0.0031839999137446284,1.4751999974250793
1024,2048,42,6,0.6994079947471619,0.02211199700832367,1.258544921875,0.14371340233938157,0.12996800243854523,0.0032159999245777726,1.42876797914505
1024,2048,43,6,0.7025760114192963,0.01005600392818451,1.23583984375,0.13402648502149725,0.1666399985551834,0.0031999999191612005,1.4836480021476746
1024,2048,44,6,0.7225439846515656,0.043400004506111145,1.463623046875,0.22727047436139097,0.19228800386190414,0.0032319999299943447,1.5135999917984009
1024,2048,45,6,0.7024160027503967,0.02757599949836731,1.840087890625,0.3205611487461488,0.15080000460147858,0.0031999999191612005,1.4728000164031982
1024,2048,46,6,0.7287200093269348,0.03283199667930603,1.17724609375,0.10968711991145227,0.18744000047445297,0.0031999999191612005,1.491599977016449
1024,2048,47,6,0.7023839950561523,0.011359989643096924,1.232177734375,0.13201031469334504,0.1616320013999939,0.0031999999191612005,1.4499840140342712
4096,8192,0,6,1.4249600172042847,0.03631201386451721,1.27197265625,0.3046843491680562,0.1016319990158081,0.0032159999245777726,2.651535987854004
4096,8192,1,6,1.5004960298538208,0.10663998126983643,1.25347900390625,0.30344121808558927,0.10073599964380264,0.0031679999083280563,2.669632077217102
4096,8192,2,6,1.5368160009384155,0.22400802373886108,1.7991943359375,0.6827328312216838,0.09505600109696388,0.0031519999029114842,2.926159977912903
4096,8192,3,6,1.4728480577468872,0.06095197796821594,1.18011474609375,0.2249355383767661,0.2027520015835762,0.0032159999245777726,2.743664026260376
4096,8192,4,6,1.6043999791145325,0.22700798511505127,1.3160400390625,0.38560543063351344,0.0902400016784668,0.0031519999029114842,2.704400062561035
4096,8192,5,6,1.6283199787139893,0.29791201651096344,1.49981689453125,0.5426330729838731,0.09107200056314468,0.0031679999083280563,2.757920026779175
