sample_id,category,edge,layer,policy,risk_kind,target_fraction,vision_tokens,dropped,vision_assignment_reduction,risk_value,swaps,max_rank_before,max_rank_after,max_rank_reduction,rank_cv_after,k1,k2,k3,k4,k5,k6,k7,k8,combined_rel_l2,vision_rel_l2,combined_cosine,renorm_combined_rel_l2,renorm_vision_rel_l2,ep_advantage_over_semantic
camera_e448,natural,448,4,semantic_full,router,0.2,196,314,0.2002551020408163,30.435025185346603,0,485,406,0.1628865979381443,0.11922635958394825,1,4,12,14,27,29,28,81,0.3020174503326416,0.314784437417984,0.9533880352973938,0.5225922465324402,0.5446835160255432,
camera_e448,natural,448,4,semantic_coarse,router,0.2,196,313,0.1996173469387755,30.485620968043804,0,485,409,0.15670103092783505,0.12187061269812408,1,8,0,37,0,55,0,95,0.3051832318305969,0.31808406114578247,0.9523827433586121,0.541080117225647,0.5639528632164001,
camera_e448,natural,448,4,ep_refined_s0.02,router,0.2,196,314,0.2002551020408163,30.738484360277653,62,485,374,0.22886597938144326,0.04686856956643967,1,3,12,9,32,31,35,73,0.30603817105293274,0.3189751207828522,0.9521057605743408,0.5099761486053467,0.5315340757369995,1.4050632911392404
camera_e448,natural,448,4,ep_refined_s0.05,router,0.2,196,314,0.2002551020408163,30.738484360277653,62,485,374,0.22886597938144326,0.04686856956643967,1,3,12,9,32,31,35,73,0.30603817105293274,0.3189751207828522,0.9521057605743408,0.5099761486053467,0.5315340757369995,1.4050632911392404
camera_e448,natural,448,4,semantic_full,router,0.3,196,470,0.2997448979591837,47.412474535405636,0,485,361,0.2556701030927835,0.11699167502451906,1,10,19,21,43,34,27,41,0.38071271777153015,0.39680635929107666,0.9248640537261963,0.6532488465309143,0.6808632016181946,
camera_e448,natural,448,4,semantic_coarse,router,0.3,196,469,0.29910714285714285,47.5209336951375,0,485,363,0.2515463917525773,0.1184502121126183,1,16,0,52,0,79,0,48,0.3806753158569336,0.39676737785339355,0.924885094165802,0.6623342037200928,0.6903326511383057,
camera_e448,natural,448,4,ep_refined_s0.02,router,0.3,196,470,0.2997448979591837,47.57876171916723,53,485,334,0.311340206185567,0.04716557123270868,1,7,22,20,42,35,35,34,0.3797350823879242,0.39578738808631897,0.9252780675888062,0.6344287991523743,0.6612476110458374,1.217741935483871
camera_e448,natural,448,4,ep_refined_s0.05,router,0.3,196,470,0.2997448979591837,47.57876171916723,53,485,334,0.311340206185567,0.04716557123270868,1,7,22,20,42,35,35,34,0.3797350823879242,0.39578738808631897,0.9252780675888062,0.6344287991523743,0.6612476110458374,1.217741935483871
camera_e448,natural,448,4,semantic_full,router,0.4,196,627,0.39987244897959184,65.09101019054651,0,485,308,0.36494845360824746,0.10024622477526499,4,12,27,38,51,35,17,12,0.4473878741264343,0.46630004048347473,0.8946163058280945,0.78905189037323,0.8224069476127625,
camera_e448,natural,448,4,semantic_coarse,router,0.4,196,626,0.399234693877551,65.2450245693326,0,485,317,0.3463917525773196,0.10774492760260612,4,17,0,89,0,70,0,16,0.4488328695297241,0.4678061008453369,0.8939024209976196,0.7897726893424988,0.8231582641601562,
camera_e448,natural,448,4,ep_refined_s0.02,router,0.4,196,627,0.39987244897959184,65.20191337913275,37,485,293,0.39587628865979385,0.04303412339067807,4,10,33,37,49,29,21,13,0.4494098424911499,0.46840745210647583,0.89361572265625,0.7949307560920715,0.8285344243049622,1.0847457627118644
camera_e448,natural,448,4,ep_refined_s0.05,router,0.4,196,627,0.39987244897959184,65.20191337913275,37,485,293,0.39587628865979385,0.04303412339067807,4,10,33,37,49,29,21,13,0.4494098424911499,0.46840745210647583,0.89361572265625,0.7949307560920715,0.8285344243049622,1.0847457627118644
camera_e448,natural,448,4,semantic_full,contribution,0.05,196,78,0.04974489795918367,11.781297868306536,0,485,462,0.04742268041237119,0.08601686229291633,5,1,1,2,2,3,12,170,0.1328631192445755,0.1384795606136322,0.991138756275177,0.4852108955383301,0.505721926689148,
camera_e448,natural,448,4,semantic_coarse,contribution,0.05,196,77,0.049107142857142856,11.72145181827249,0,485,465,0.04123711340206182,0.09158921989677887,5,2,0,3,0,9,0,177,0.13357006013393402,0.1392163783311844,0.9910436272621155,0.4908246695995331,0.5115730166435242,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.05,196,78,0.04974489795918367,12.00598173197278,8,485,454,0.06391752577319587,0.07824087420622768,5,1,1,2,1,3,15,168,0.13330814242362976,0.1389434039592743,0.9910801649093628,0.48482149839401245,0.5053160786628723,1.3478260869565202
camera_e448,natural,448,4,ep_refined_s0.05,contribution,0.05,196,78,0.04974489795918367,12.35197779887857,15,485,450,0.07216494845360821,0.07319122412339042,4,1,1,2,1,4,20,163,0.13353416323661804,0.13917897641658783,0.9910491108894348,0.44363871216773987,0.4623923897743225,1.5217391304347803
camera_e448,natural,448,4,semantic_full,contribution,0.1,196,157,0.10012755102040816,28.512456885278457,0,485,444,0.08453608247422684,0.09594484017154292,6,2,2,4,9,10,30,133,0.19772018492221832,0.20607829093933105,0.980280876159668,0.554153323173523,0.5775787234306335,
camera_e448,natural,448,4,semantic_coarse,contribution,0.1,196,156,0.09948979591836735,28.575731423754053,0,485,445,0.08247422680412375,0.09792847275767304,6,4,0,11,0,23,0,152,0.20386818051338196,0.2124861776828766,0.9790219664573669,0.5744718313217163,0.5987561345100403,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.1,196,157,0.10012755102040816,29.075741376587867,28,485,425,0.12371134020618557,0.06593511282244581,5,3,2,3,9,13,29,132,0.20028556883335114,0.2087521255016327,0.9797603487968445,0.5418612957000732,0.564767062664032,1.463414634146341
camera_e448,natural,448,4,ep_refined_s0.05,contribution,0.1,196,157,0.10012755102040816,29.79478497050087,36,485,421,0.1319587628865979,0.0589761177732332,3,3,3,4,12,11,29,131,0.2007448524236679,0.20923081040382385,0.9796665906906128,0.4790900945663452,0.4993423819541931,1.5609756097560967
camera_e448,natural,448,4,semantic_full,contribution,0.15,196,235,0.14987244897959184,46.944297489227324,0,485,424,0.12577319587628866,0.1076044163745493,6,3,5,6,19,13,43,101,0.2490539401769638,0.2595820426940918,0.9685404896736145,0.6026899814605713,0.6281670928001404,
camera_e448,natural,448,4,semantic_coarse,contribution,0.15,196,235,0.14987244897959184,47.30472293332844,0,485,422,0.12989690721649483,0.10455585305420968,7,9,0,16,0,34,0,130,0.26062124967575073,0.27163833379745483,0.965491771697998,0.6710616946220398,0.6994290947914124,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.15,196,235,0.14987244897959184,47.87815607369376,44,485,401,0.17319587628865984,0.0609801818038469,7,3,3,8,18,18,31,108,0.25375500321388245,0.2644818127155304,0.9673192501068115,0.6203293204307556,0.6465520858764648,1.3770491803278693
camera_e448,natural,448,4,ep_refined_s0.05,contribution,0.15,196,235,0.14987244897959184,48.6399441885437,56,485,395,0.18556701030927836,0.053102666637793366,5,4,6,6,18,18,32,107,0.25700491666793823,0.26786914467811584,0.9664624333381653,0.5869288444519043,0.6117397546768188,1.4754098360655739
camera_e448,natural,448,4,semantic_full,contribution,0.2,196,314,0.2002551020408163,66.77143788938217,0,485,403,0.16907216494845356,0.1115695117023035,7,6,9,11,19,21,41,82,0.2955108880996704,0.3080028295516968,0.9554218053817749,0.6785975098609924,0.7072834968566895,
camera_e448,natural,448,4,semantic_coarse,contribution,0.2,196,313,0.1996173469387755,66.99201296056407,0,485,403,0.16907216494845356,0.10748710232977357,7,12,0,25,0,46,0,106,0.30356234312057495,0.3163946568965912,0.9528940916061401,0.718017578125,0.7483698725700378,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.2,196,314,0.2002551020408163,68.0627563529541,54,485,375,0.22680412371134018,0.0532201984103249,7,7,5,14,20,26,30,87,0.30217742919921875,0.31495118141174316,0.9533336758613586,0.6861026287078857,0.7151058316230774,1.3414634146341464
camera_e448,natural,448,4,ep_refined_s0.05,contribution,0.2,196,314,0.2002551020408163,68.43813472268084,61,485,373,0.23092783505154635,0.04210516606606318,8,5,7,13,19,26,32,86,0.30408498644828796,0.3169393837451935,0.9527280330657959,0.6942719221115112,0.7236204147338867,1.3658536585365855
camera_e448,natural,448,4,semantic_full,contribution,0.3,196,470,0.2997448979591837,108.28429958678645,0,485,369,0.2391752577319588,0.130352934311614,10,16,10,25,22,28,32,53,0.3796965777873993,0.39574724435806274,0.9252841472625732,0.8567727208137512,0.8929905295372009,
camera_e448,natural,448,4,semantic_coarse,contribution,0.3,196,470,0.2997448979591837,109.14874839460347,0,485,361,0.2556701030927835,0.12127630555403629,10,21,0,40,0,57,0,68,0.3843463063240051,0.40059351921081543,0.9233498573303223,0.8690222501754761,0.9057579040527344,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.3,196,470,0.2997448979591837,109.87040282138406,66,485,333,0.3134020618556701,0.041830113899840454,12,12,14,19,21,36,33,49,0.3876573443412781,0.4040445387363434,0.9219594597816467,0.8751258254051208,0.9121195077896118,1.3103448275862066
camera_e448,natural,448,4,ep_refined_s0.05,contribution,0.3,196,470,0.2997448979591837,109.87040282138406,66,485,333,0.3134020618556701,0.041830113899840454,12,12,14,19,21,36,33,49,0.3876573443412781,0.4040445387363434,0.9219594597816467,0.8751258254051208,0.9121195077896118,1.3103448275862066
camera_e448,natural,448,4,semantic_full,contribution,0.4,196,627,0.39987244897959184,153.5999358235578,0,485,325,0.3298969072164949,0.13655071385523998,19,16,21,29,31,32,20,28,0.4522612988948822,0.47137945890426636,0.8921733498573303,1.0540677309036255,1.0986257791519165,
camera_e448,natural,448,4,semantic_coarse,contribution,0.4,196,626,0.399234693877551,153.56313695059458,0,485,319,0.3422680412371134,0.12414576951626817,18,26,0,56,0,60,0,36,0.4544201195240021,0.47362953424453735,0.8910687565803528,1.0543696880340576,1.098940372467041,
camera_e448,natural,448,4,ep_refined_s0.02,contribution,0.4,196,627,0.39987244897959184,154.9108484990196,67,485,291,0.4,0.03089939099702751,14,19,26,24,32,34,25,22,0.45464372634887695,0.4738626182079315,0.8909633755683899,0.9885920286178589,1.0303821563720703,1.2125
