sample_id,category,edge,layer,policy,risk_kind,target_fraction,vision_tokens,dropped,vision_assignment_reduction,risk_value,swaps,max_rank_before,max_rank_after,max_rank_reduction,rank_cv_after,k1,k2,k3,k4,k5,k6,k7,k8,combined_rel_l2,vision_rel_l2,combined_cosine,renorm_combined_rel_l2,renorm_vision_rel_l2,ep_advantage_over_semantic
astronaut_e336,natural,336,4,ep_refined_s0.02,contribution,0.15,100,120,0.15,26.041140556111365,18,260,220,0.15384615384615385,0.0,2,4,1,5,6,9,21,52,0.2747702896595001,0.2956162691116333,0.9615739583969116,0.5893287658691406,0.6340393424034119,1.333333333333333
astronaut_e336,natural,336,4,ep_refined_s0.05,contribution,0.15,100,120,0.15,26.041140556111365,18,260,220,0.15384615384615385,0.0,2,4,1,5,6,9,21,52,0.2747702896595001,0.2956162691116333,0.9615739583969116,0.5893287658691406,0.6340393424034119,1.333333333333333
astronaut_e336,natural,336,4,semantic_full,contribution,0.2,100,160,0.2,35.9528866215968,0,260,223,0.14230769230769236,0.044923719676460014,2,4,3,9,9,10,24,39,0.3115716874599457,0.3352096676826477,0.9503113627433777,0.6290345191955566,0.6767573952674866,
astronaut_e336,natural,336,4,semantic_coarse,contribution,0.2,100,160,0.2,36.410112942387016,0,260,219,0.1576923076923077,0.03883215816738116,2,4,0,18,0,25,0,51,0.3165634274482727,0.3405801057815552,0.9486622214317322,0.6297333836555481,0.6775093078613281,
astronaut_e336,natural,336,4,ep_refined_s0.02,contribution,0.2,100,160,0.2,36.14180905944867,19,260,210,0.1923076923076923,0.0,3,4,3,8,11,5,25,41,0.31723520159721375,0.3413028120994568,0.9484342932701111,0.6709889769554138,0.7218948006629944,1.3513513513513509
astronaut_e336,natural,336,4,ep_refined_s0.05,contribution,0.2,100,160,0.2,36.14180905944867,19,260,210,0.1923076923076923,0.0,3,4,3,8,11,5,25,41,0.31723520159721375,0.3413028120994568,0.9484342932701111,0.6709889769554138,0.7218948006629944,1.3513513513513509
astronaut_e336,natural,336,4,semantic_full,contribution,0.3,100,240,0.3,57.83819236984573,0,260,201,0.2269230769230769,0.048093860217097543,3,5,10,12,15,13,20,22,0.38415592908859253,0.41330063343048096,0.9234322309494019,0.751804769039154,0.8088417649269104,
astronaut_e336,natural,336,4,semantic_coarse,contribution,0.3,100,239,0.29875,57.99170987139434,0,260,197,0.24230769230769234,0.03833364558689835,3,8,0,28,0,29,0,32,0.38826557993888855,0.41772207617759705,0.9217288494110107,0.7576518058776855,0.8151323795318604,
astronaut_e336,natural,336,4,ep_refined_s0.02,contribution,0.3,100,240,0.3,58.05166852105788,19,260,190,0.2692307692307693,0.0,3,6,10,13,9,16,22,21,0.386828750371933,0.4161762297153473,0.9223180413246155,0.7599061727523804,0.8175578713417053,1.186440677966102
astronaut_e336,natural,336,4,ep_refined_s0.05,contribution,0.3,100,240,0.3,58.05166852105788,19,260,190,0.2692307692307693,0.0,3,6,10,13,9,16,22,21,0.386828750371933,0.4161762297153473,0.9223180413246155,0.7599061727523804,0.8175578713417053,1.186440677966102
astronaut_e336,natural,336,12,semantic_full,router,0.02,100,16,0.02,1.1148751564323902,0,304,298,0.019736842105263164,0.1439793556782507,0,0,1,0,2,0,5,92,0.09173668920993805,0.09891993552446365,0.9957842230796814,0.13075797259807587,0.14099670946598053,
astronaut_e336,natural,336,12,semantic_coarse,router,0.02,100,16,0.02,1.1498559452593327,0,304,300,0.013157894736842146,0.14971826716018616,0,0,0,2,0,4,0,94,0.0899081602692604,0.09694823622703552,0.9959509968757629,0.12630392611026764,0.1361938863992691,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.02,100,16,0.02,1.135703917592764,3,304,295,0.02960526315789469,0.1394907311932804,0,0,1,0,0,2,7,90,0.07202042639255524,0.07765983790159225,0.9974034428596497,0.11632952839136124,0.12543846666812897,1.4999999999999971
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.02,100,16,0.02,1.1659708358347416,5,304,293,0.03618421052631582,0.1365575368474864,0,0,1,0,0,3,5,91,0.07321400940418243,0.07894688844680786,0.9973164796829224,0.11800899356603622,0.12724944949150085,1.8333333333333344
astronaut_e336,natural,336,12,semantic_full,router,0.05,100,40,0.05,3.0829737298190594,0,304,291,0.042763157894736836,0.14616034763991986,0,0,1,2,6,2,5,84,0.13096584379673004,0.1412208527326584,0.9913893342018127,0.19556084275245667,0.21087384223937988,
astronaut_e336,natural,336,12,semantic_coarse,router,0.05,100,40,0.05,3.1525692380964756,0,304,290,0.046052631578947345,0.14040492037911873,0,0,0,5,0,10,0,85,0.15035808086395264,0.16213156282901764,0.9886336922645569,0.20599870383739471,0.2221290022134781,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.05,100,40,0.05,3.134413566440344,8,304,283,0.06907894736842102,0.128188500524293,0,0,1,3,3,3,8,82,0.130315899848938,0.14052002131938934,0.9914745688438416,0.19446255266666412,0.20968954265117645,1.6153846153846148
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.05,100,40,0.05,3.214976530522108,13,304,278,0.08552631578947367,0.11818212169735695,0,0,1,2,3,3,12,79,0.12748830020427704,0.137471005320549,0.9918423295021057,0.18619155883789062,0.20077089965343475,2.0
astronaut_e336,natural,336,12,semantic_full,router,0.1,100,80,0.1,6.791903059929609,0,304,275,0.09539473684210531,0.137042760978039,0,0,3,3,11,5,10,68,0.20049843192100525,0.21619805693626404,0.9797024130821228,0.29780659079551697,0.32112574577331543,
astronaut_e336,natural,336,12,semantic_coarse,router,0.1,100,80,0.1,6.872049916535616,0,304,279,0.08223684210526316,0.14478978961171055,0,2,0,7,0,20,0,71,0.20587746798992157,0.22199827432632446,0.9785832762718201,0.33818772435188293,0.3646688461303711,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.1,100,80,0.1,6.924080181866884,15,304,260,0.14473684210526316,0.11182453173575378,0,0,3,4,6,6,19,62,0.18353568017482758,0.19790706038475037,0.9830211400985718,0.2834172546863556,0.30560964345932007,1.517241379310344
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.1,100,80,0.1,7.129520270973444,24,304,251,0.17434210526315785,0.0935035355113329,0,1,2,3,5,10,17,62,0.18401333689689636,0.1984221190214157,0.9829297661781311,0.29223760962486267,0.315120667219162,1.8275862068965505
astronaut_e336,natural,336,12,semantic_full,router,0.15,100,120,0.15,10.730786893516779,0,304,266,0.125,0.14050528650976118,0,1,4,5,15,6,17,52,0.23952849209308624,0.25828424096107483,0.9709028601646423,0.38771483302116394,0.4180740416049957,
astronaut_e336,natural,336,12,semantic_coarse,router,0.15,100,120,0.15,10.81768774613738,0,304,267,0.12171052631578949,0.14240409270745946,0,3,0,16,0,19,0,62,0.24544252455234528,0.26466140151023865,0.9694251418113708,0.42228835821151733,0.45535480976104736,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.15,100,120,0.15,10.944032523781061,29,304,237,0.2203947368421053,0.09062455471534947,0,1,2,8,11,11,17,50,0.22633424401283264,0.24405688047409058,0.9740607142448425,0.3557106852531433,0.3835638761520386,1.7631578947368425
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.15,100,120,0.15,11.157880287617445,37,304,230,0.24342105263157898,0.0787295821622217,0,1,2,8,11,10,19,49,0.22767454385757446,0.24550212919712067,0.973746657371521,0.3558850586414337,0.38375189900398254,1.9473684210526319
astronaut_e336,natural,336,12,semantic_full,router,0.2,100,160,0.2,14.805293720215559,0,304,255,0.16118421052631582,0.1408187912630595,0,2,5,10,17,7,18,41,0.27687472105026245,0.29855483770370483,0.96092689037323,0.4619450867176056,0.49811679124832153,
astronaut_e336,natural,336,12,semantic_coarse,router,0.2,100,160,0.2,14.905451569706202,0,304,255,0.16118421052631582,0.1431346510970394,0,3,0,21,0,29,0,47,0.2764627933502197,0.29811063408851624,0.9610438346862793,0.45460617542266846,0.4902031719684601,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.2,100,160,0.2,15.071949977427721,36,304,219,0.2796052631578947,0.07423074889580902,0,1,5,8,16,15,19,36,0.2761949598789215,0.2978218197822571,0.9611230492591858,0.431057333946228,0.4648103415966034,1.73469387755102
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.2,100,160,0.2,15.071949977427721,36,304,219,0.2796052631578947,0.07423074889580902,0,1,5,8,16,15,19,36,0.2761949598789215,0.2978218197822571,0.9611230492591858,0.431057333946228,0.4648103415966034,1.73469387755102
astronaut_e336,natural,336,12,semantic_full,router,0.3,100,240,0.3,23.238201688975096,0,304,228,0.25,0.12908156282558655,0,6,7,18,15,22,8,24,0.3417036533355713,0.3684600293636322,0.9398452043533325,0.5848482251167297,0.6306436061859131,
astronaut_e336,natural,336,12,semantic_coarse,router,0.3,100,239,0.29875,23.243185486644506,0,304,229,0.2467105263157895,0.14324464379220414,1,7,0,29,0,37,0,26,0.34325382113456726,0.37013161182403564,0.9392868280410767,0.6215954422950745,0.670268177986145,
astronaut_e336,natural,336,12,ep_refined_s0.02,router,0.3,100,240,0.3,23.650691386312246,41,304,194,0.36184210526315785,0.03646422752776583,1,4,11,8,27,14,13,22,0.34937232732772827,0.37672922015190125,0.9370185732841492,0.6179039478302002,0.6662876009941101,1.4473684210526314
astronaut_e336,natural,336,12,ep_refined_s0.05,router,0.3,100,240,0.3,23.650691386312246,41,304,194,0.36184210526315785,0.03646422752776583,1,4,11,8,27,14,13,22,0.34937232732772827,0.37672922015190125,0.9370185732841492,0.6179039478302002,0.6662876009941101,1.4473684210526314
astronaut_e336,natural,336,12,semantic_full,contribution,0.02,100,16,0.02,1.7216111069193067,0,304,296,0.02631578947368418,0.1423054558066203,0,0,0,0,1,5,3,91,0.06387566775083542,0.06887731701135635,0.9979580044746399,0.09998074918985367,0.10780952870845795,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.02,100,16,0.02,1.7988746134214195,0,304,297,0.023026315789473673,0.14517944250754936,0,1,0,0,0,5,0,94,0.06980638951063156,0.07527243345975876,0.9975607395172119,0.18584132194519043,0.20039324462413788,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.02,100,16,0.02,1.741089588285624,1,304,295,0.02960526315789469,0.14087580041596307,0,0,0,0,1,4,5,90,0.06660681217908859,0.07182233035564423,0.9977794289588928,0.09968355298042297,0.10748906433582306,1.1249999999999996
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.02,100,16,0.02,1.8063549840960602,3,304,293,0.03618421052631582,0.138061851201152,0,0,0,0,0,5,6,89,0.06505218148231506,0.07014595717191696,0.9978820085525513,0.09194761514663696,0.09914737939834595,1.3750000000000027
astronaut_e336,natural,336,12,semantic_full,contribution,0.05,100,40,0.05,5.260891881528602,0,304,289,0.049342105263157854,0.14009545357045358,0,1,1,2,3,4,4,85,0.12396156787872314,0.13366812467575073,0.9922884106636047,0.26445716619491577,0.2851649224758148,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.05,100,40,0.05,5.425314826844689,0,304,288,0.052631578947368474,0.13856907623596576,0,2,0,3,0,8,0,87,0.13047480583190918,0.1406913697719574,0.9914526343345642,0.28577718138694763,0.3081544041633606,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.05,100,40,0.05,5.3489165060054,5,304,284,0.06578947368421051,0.13277879474273493,0,1,1,2,1,6,6,83,0.12214202433824539,0.131706103682518,0.9925140738487244,0.2577073276042938,0.2778865694999695,1.3333333333333341
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.05,100,40,0.05,5.51248404154157,8,304,281,0.07565789473684215,0.12866164713870426,0,1,1,1,1,6,10,80,0.12052986770868301,0.12996770441532135,0.9927108883857727,0.24671857059001923,0.26603734493255615,1.5333333333333354
astronaut_e336,natural,336,12,semantic_full,contribution,0.1,100,80,0.1,12.577486526699525,0,304,277,0.08881578947368418,0.1362126104158308,0,3,3,3,5,6,8,72,0.18116949498653412,0.1953556090593338,0.9834583401679993,0.39018192887306213,0.42073434591293335,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.1,100,80,0.1,12.744684998523468,0,304,279,0.08223684210526316,0.14377439794596913,0,6,0,6,0,10,0,78,0.19544239342212677,0.21074609458446503,0.9807229042053223,0.5343805551528931,0.5762240886688232,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.1,100,80,0.1,12.813593247054024,8,304,269,0.11513157894736847,0.11994012368811932,0,1,5,2,5,6,14,67,0.17755842208862305,0.19146177172660828,0.9841156601905823,0.36219877004623413,0.39055997133255005,1.2962962962962974
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.1,100,80,0.1,13.157810024559184,14,304,263,0.13486842105263153,0.1063663462845658,0,1,4,4,4,5,16,66,0.17696388065814972,0.19082066416740417,0.9842222332954407,0.3480304479598999,0.37528225779533386,1.5185185185185184
astronaut_e336,natural,336,12,semantic_full,contribution,0.15,100,120,0.15,20.798870610863453,0,304,264,0.13157894736842102,0.1331050042213302,0,6,4,2,9,7,15,57,0.23264291882514954,0.2508595585823059,0.9725760817527771,0.5354794859886169,0.5774091482162476,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.15,100,120,0.15,21.113407528889358,0,304,268,0.11842105263157898,0.1415308861540024,0,9,0,11,0,11,0,69,0.24513500928878784,0.26432982087135315,0.9695034027099609,0.6417720913887024,0.6920247077941895,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.15,100,120,0.15,21.18588663374006,13,304,251,0.17434210526315785,0.10650340467145437,0,4,6,3,7,9,15,56,0.2303457260131836,0.24838246405124664,0.9731235504150391,0.5091702938079834,0.5490398406982422,1.325
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.15,100,120,0.15,21.73341108843307,21,304,243,0.20065789473684215,0.09282080843937336,0,4,4,4,9,7,19,53,0.2297825962305069,0.24777525663375854,0.9732539653778076,0.4913972020149231,0.5298750400543213,1.5250000000000008
astronaut_e336,natural,336,12,semantic_full,contribution,0.2,100,160,0.2,30.052172318025548,0,304,254,0.16447368421052633,0.13788983081495484,0,9,6,5,6,12,14,48,0.27664119005203247,0.2983030080795288,0.9609975814819336,0.669597864151001,0.7220293283462524,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.2,100,160,0.2,30.439968730751467,0,304,257,0.1546052631578947,0.145880701733718,0,13,0,13,0,15,0,59,0.2853265702724457,0.3076684772968292,0.9584532380104065,0.7166360020637512,0.7727506756782532,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.2,100,160,0.2,30.64324794536608,20,304,234,0.23026315789473684,0.09845749108635872,0,7,8,5,7,9,19,45,0.2742499113082886,0.295724481344223,0.9616833925247192,0.6311460733413696,0.680566668510437,1.4
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.2,100,160,0.2,31.46301953093261,29,304,225,0.2598684210526315,0.08656980458427545,0,5,10,5,8,8,20,44,0.2743067145347595,0.29578572511672974,0.9616662859916687,0.6199923753738403,0.6685395836830139,1.5799999999999996
astronaut_e336,natural,336,12,semantic_full,contribution,0.3,100,240,0.3,50.378084186690266,0,304,225,0.2598684210526315,0.13592812179099956,2,11,8,14,8,14,12,31,0.3457697629928589,0.37284454703330994,0.938361644744873,1.087769865989685,1.172945499420166,
astronaut_e336,natural,336,12,semantic_coarse,contribution,0.3,100,240,0.3,50.592512113233724,0,304,232,0.23684210526315785,0.15555280743296473,2,16,0,26,0,13,0,43,0.3581516444683075,0.38619598746299744,0.9337167739868164,1.0256620645523071,1.1059744358062744,
astronaut_e336,natural,336,12,ep_refined_s0.02,contribution,0.3,100,240,0.3,51.25968297971799,23,304,202,0.3355263157894737,0.0748960498460932,1,9,12,7,15,17,12,27,0.34402045607566833,0.3709582984447479,0.939012348651886,0.7679665684700012,0.8281006217002869,1.2911392405063293
astronaut_e336,natural,336,12,ep_refined_s0.05,contribution,0.3,100,240,0.3,51.9545375780076,30,304,198,0.3486842105263158,0.06688560540599386,2,9,11,6,17,14,14,27,0.34920090436935425,0.37654438614845276,0.9371016025543213,0.7998430728912354,0.8624731302261353,1.3417721518987347
astronaut_e336,natural,336,24,semantic_full,router,0.02,100,16,0.02,0.7020912598818541,0,267,264,0.011235955056179803,0.04953681954046318,1,0,0,1,1,0,2,95,0.042893774807453156,0.045708391815423965,0.9990801811218262,0.1312166303396225,0.13982684910297394,
astronaut_e336,natural,336,24,semantic_coarse,router,0.02,100,15,0.01875,0.6483414489775896,0,267,264,0.011235955056179803,0.049099704728299484,1,0,0,1,0,2,0,96,0.04152245447039604,0.0442470908164978,0.9991385340690613,0.11488652229309082,0.12242519110441208,
astronaut_e336,natural,336,24,ep_refined_s0.02,router,0.02,100,16,0.02,0.7128496896475554,2,267,262,0.01872659176029967,0.04643764088941408,1,0,0,1,1,0,2,95,0.044650863856077194,0.0475807823240757,0.9990033507347107,0.15339531004428864,0.1634608656167984,1.6666666666666667
astronaut_e336,natural,336,24,ep_refined_s0.05,router,0.02,100,16,0.02,0.7251083459705114,3,267,261,0.022471910112359605,0.04368736841505016,1,0,0,1,1,0,2,95,0.04629217088222504,0.04932978376746178,0.9989285469055176,0.15426665544509888,0.16438937187194824,2.0
