policy,workload,restart_pairs,median_e2e_mean_reduction_pct,mean_e2e_mean_reduction_pct,min_e2e_mean_reduction_pct,max_e2e_mean_reduction_pct,status
alp,short_high_concurrency,3,-15.22550036101995,-21.60299153533206,-35.27588513591602,-14.307589109060203,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
alp,heterogeneous_steady,3,20.62985096041371,16.693799062963194,7.602546428870694,21.848999799605174,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
alp,fastpp_official_azure_conv_192,3,11.770893031282236,-8.496747430448515,-49.09563463744875,11.834499314820967,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
alp,heterogeneous_bursty,3,-14.108762860380164,-18.10818333423984,-30.116029969890846,-10.09975717244851,DESCRIPTIVE_NOT_SUCCESSOR_HEADROOM
