rank,case,repeat,policy,prefill_ms,token_ids,relative_logit_l2,logit_max_abs,logit_cosine,logit_kl_vanilla_to_policy,greedy_first_equal,scope,concurrent_other_workload,hidden_diagnostic,fixed_current_routes_diagnostic,oracle_kind,oracle_prediction_calls,dataset_request,hf_reference_greedy_equal,hf_reference_cosine,hf_reference_max_abs,hf_reference_relative_l2,hf_reference_kl_to_policy,oracle_realized_topk_recall_mean,oracle_realized_topk_recall_min,group,M_per_source,profiled_diagnostic
1,0,2,libra,185.32866705209017,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,2,libra_frozen_oracle,186.7940528318286,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,3,libra,190.4236739501357,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,3,libra_oracle,186.1938927322626,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,3,vanilla,92.01348014175892,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,3,libra_frozen,186.4099190570414,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,3,libra_frozen_oracle,186.77787482738495,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,4,libra_oracle,186.77143519744277,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,4,libra,185.69741724058986,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,4,vanilla,87.96493010595441,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,4,libra_frozen,193.04524781182408,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,4,libra_frozen_oracle,198.32191802561283,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,5,libra_frozen_oracle,187.42265086621046,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,5,vanilla,88.14351912587881,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,5,libra_oracle,199.16442688554525,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,5,libra,185.22584112361073,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,5,libra_frozen,191.79470697417855,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,6,libra_frozen_oracle,187.7289549447596,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,6,libra_frozen,187.18327907845378,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,6,vanilla,87.52055000513792,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,6,libra,185.8342462219298,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,6,libra_oracle,191.97638193145394,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,7,libra_oracle,200.12246631085873,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,7,libra,196.30495132878423,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,7,libra_frozen_oracle,187.7547651529312,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,7,vanilla,86.8698819540441,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,7,libra_frozen,187.00472405180335,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,8,libra_oracle,195.06405107676983,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,8,libra_frozen,187.14664503932,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,8,vanilla,87.57496764883399,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,8,libra_frozen_oracle,186.81039987131953,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,8,libra,186.6620583459735,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
1,0,9,libra_frozen_oracle,195.30348712578416,[21],0.01587994582951069,0.1875,0.9998835325241089,7.049432610983786e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9958569407463074,1.0,0.09617472440004349,2.2218155208975077e-05,1.0,1.0,chartqa_2,463,False
1,0,9,libra_oracle,193.33863724023104,[21],0.04384484887123108,0.5,0.9991188645362854,1.93888718058588e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_1912,True,0.9968265295028687,0.875,0.08345566689968109,1.2139616956119426e-05,0.9280282370746136,0.8118250370025635,chartqa_2,463,False
1,0,9,libra_frozen,186.3194559700787,[21],0.017242122441530228,0.15625,0.999863862991333,4.353458962214063e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9949188232421875,1.0,0.10812345147132874,1.4741855920874514e-05,,,chartqa_2,463,False
1,0,9,vanilla,87.44615595787764,[21],0.0,0.0,1.0,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9955935478210449,1.0,0.10014920681715012,1.646176133363042e-05,,,chartqa_2,463,False
1,0,9,libra,191.5889559313655,[21],0.048580292612314224,0.6015625,0.9988213777542114,6.1450496104953345e-06,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_1912,True,0.9954562187194824,0.890625,0.10117655247449875,4.16675220549223e-06,,,chartqa_2,463,False
0,0,0,libra_frozen,192.3337820917368,[16],0.014963064342737198,0.21923828125,0.9998917579650879,-4.6905022088594706e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9988483190536499,0.765625,0.04884716868400574,1.0896758340095403e-06,,,chartqa_2,463,False
0,0,0,libra_oracle,188.0941200070083,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,0,libra_frozen_oracle,196.83192437514663,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,0,libra,196.2979636155069,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
0,0,0,vanilla,90.03789070993662,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,1,vanilla,88.69966538622975,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,1,libra_oracle,195.5561088398099,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,1,libra,185.50646072253585,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
0,0,1,libra_frozen_oracle,189.66353405267,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,1,libra_frozen,188.04413778707385,[16],0.014963064342737198,0.21923828125,0.9998917579650879,-4.6905022088594706e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9988483190536499,0.765625,0.04884716868400574,1.0896758340095403e-06,,,chartqa_2,463,False
0,0,2,vanilla,138.43507505953312,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,2,libra_oracle,187.14971328154206,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,2,libra_frozen,204.27042664960027,[16],0.014963064342737198,0.21923828125,0.9998917579650879,-4.6905022088594706e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9988483190536499,0.765625,0.04884716868400574,1.0896758340095403e-06,,,chartqa_2,463,False
0,0,2,libra,185.40564831346273,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
0,0,2,libra_frozen_oracle,186.77289970219135,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,3,libra,190.38130110129714,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
0,0,3,libra_oracle,186.2675491720438,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,3,vanilla,91.73698956146836,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,3,libra_frozen,186.44002499058843,[16],0.014963064342737198,0.21923828125,0.9998917579650879,-4.6905022088594706e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9988483190536499,0.765625,0.04884716868400574,1.0896758340095403e-06,,,chartqa_2,463,False
0,0,3,libra_frozen_oracle,186.75509933382273,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,4,libra_oracle,186.7741816677153,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,4,libra,185.7227450236678,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
0,0,4,vanilla,88.21453899145126,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,4,libra_frozen,193.10111925005913,[16],0.014963064342737198,0.21923828125,0.9998917579650879,-4.6905022088594706e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9988483190536499,0.765625,0.04884716868400574,1.0896758340095403e-06,,,chartqa_2,463,False
0,0,4,libra_frozen_oracle,198.41088401153684,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,5,libra_frozen_oracle,187.3974222689867,[16],0.01434213574975729,0.25,0.9999071955680847,1.498719370829349e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,True,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.998816192150116,0.78125,0.04868433251976967,3.6711909956466116e-07,1.0,1.0,chartqa_2,463,False
0,0,5,vanilla,88.19457329809666,[16],0.0,0.0,1.0000001192092896,0.0,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9987537860870361,0.78125,0.05034990608692169,1.1701284847731586e-06,,,chartqa_2,463,False
0,0,5,libra_oracle,199.2312641814351,[16],0.04570761322975159,0.765625,0.9989582300186157,8.267969775488382e-08,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,47,chartqa_heldout_979,True,0.9984723925590515,1.0625,0.05590236186981201,1.1879139947268413e-06,0.906834926456213,0.7848271727561951,chartqa_2,463,False
0,0,5,libra,185.26183301582932,[16],0.040057700127363205,0.65625,0.9992249608039856,1.8234925391880097e-07,True,VL_POST_VISION_PREFILL_BRIDGE_NOT_FULL_E2E,False,False,False,VANILLA_TRACE_LOOKAHEAD_KEEP_PREDICTOR_COMPUTE,0,chartqa_heldout_979,True,0.9985934495925903,0.93359375,0.054708682000637054,1.7301166508332244e-06,,,chartqa_2,463,False
