wave,rep,condition,layer,moe_stage_sum_keep,moe_stage_sum_temp,expert_max_ms_keep,expert_max_ms_temp,A0_KEEP_cost_ms,A1_TEMP_cost_ms,A2_PERSIST_predicted_cost_ms,A1_TEMP_safe_cost_ms,best_action
6,1,balanced_2k,24,2.5795199275016785,1.5921919792890549,0.9986559748649596,0.653984010219574,2.5795199275016785,1.5921919792890549,11.467163679041224,inf,KEEP
6,1,balanced_2k,25,2.481440007686615,1.9818880409002304,0.8523520231246948,0.6509439945220947,2.481440007686615,1.9818880409002304,11.43949031415944,inf,KEEP
6,1,balanced_2k,26,2.5540159940719604,1.9423039853572845,0.8953279852867126,0.6623679995536804,2.5540159940719604,1.9423039853572845,11.491384771407812,inf,KEEP
6,1,balanced_2k,27,2.440768003463745,1.8476160019636154,0.8237760066986084,0.6492159962654114,2.440768003463745,1.8476160019636154,11.412570083872584,inf,KEEP
6,1,balanced_2k,28,2.5139840245246887,1.8161280006170273,0.8934720158576965,0.6455680131912231,2.5139840245246887,1.8161280006170273,11.452245958962616,inf,KEEP
6,1,balanced_2k,29,2.3687679767608643,1.8875840306282043,0.8531839847564697,0.6394879817962646,2.3687679767608643,1.8875840306282043,11.326417914332964,inf,KEEP
6,1,balanced_2k,30,2.514176070690155,1.8783360421657562,0.912064015865326,0.656607985496521,2.514176070690155,1.8783360421657562,11.443490887471407,inf,KEEP
6,1,balanced_2k,31,2.3486719727516174,1.8871999382972717,0.8623679876327515,0.6536319851875305,2.3486719727516174,1.8871999382972717,11.301902248412164,inf,KEEP
6,1,balanced_2k,32,2.4557119607925415,1.674752026796341,0.8827199935913086,0.6802560091018677,2.4557119607925415,1.674752026796341,11.39914814266082,inf,KEEP
6,1,balanced_2k,33,2.3092479705810547,1.7476159930229187,0.8213120102882385,0.6333439946174622,2.3092479705810547,1.7476159930229187,11.282235811842957,inf,KEEP
6,1,balanced_2k,34,2.6006399989128113,1.7856000065803528,0.885312020778656,0.6649280190467834,2.6006399989128113,1.7856000065803528,11.542828807060943,inf,KEEP
6,1,balanced_2k,35,2.393440008163452,1.757056012749672,0.869376003742218,0.6638720035552979,2.393440008163452,1.757056012749672,11.3432977824984,inf,KEEP
6,1,balanced_2k,36,2.283392012119293,1.8983359932899475,0.8288959860801697,0.6584640145301819,2.283392012119293,1.8983359932899475,11.252730180205209,inf,KEEP
6,1,balanced_2k,37,2.576352059841156,1.8261120319366455,0.9148160219192504,0.655456006526947,2.576352059841156,1.8261120319366455,11.504342515502236,inf,KEEP
6,1,balanced_2k,38,2.659999966621399,1.9608319252729416,0.8837119936943054,0.6868159770965576,2.659999966621399,1.9608319252729416,11.602958763505098,inf,KEEP
6,1,balanced_2k,39,2.5250880122184753,1.769280031323433,0.8926720023155212,0.6435520052909851,2.5250880122184753,1.769280031323433,11.463734941024187,inf,KEEP
6,1,balanced_2k,40,2.469215989112854,1.7793599963188171,0.8857280015945435,0.6459519863128662,2.469215989112854,1.7793599963188171,11.411204612810623,inf,KEEP
6,1,balanced_2k,41,2.6582080125808716,1.9375039637088776,0.930303990840912,0.6613119840621948,2.6582080125808716,1.9375039637088776,11.578745118406099,inf,KEEP
6,1,balanced_2k,42,2.2363200187683105,1.8117759823799133,0.8037760257720947,0.6623679995536804,2.2363200187683105,1.8117759823799133,11.217746786268767,inf,KEEP
6,1,balanced_2k,43,2.5920000076293945,1.8685119897127151,0.9259200096130372,0.6641600131988525,2.5920000076293945,1.8685119897127151,11.514646837843303,inf,KEEP
6,1,balanced_2k,44,2.250560015439987,1.9436800032854078,0.830016016960144,0.647167980670929,2.250560015439987,1.9436800032854078,11.21935918567424,inf,KEEP
6,1,balanced_2k,45,2.1829439401626587,1.882271960377693,0.7411199808120728,0.6579200029373169,2.1829439401626587,1.882271960377693,11.194522977775486,inf,KEEP
6,1,balanced_2k,46,2.1009599566459656,1.7963839918375015,0.7535679936408997,0.6815999746322632,2.1009599566459656,1.7963839918375015,11.106548577126391,inf,KEEP
6,1,balanced_2k,47,2.167071968317032,1.85795196890831,0.7889599800109863,0.6416000127792358,2.167071968317032,1.85795196890831,11.15562873283647,inf,KEEP
7,1,hetero_512_1k_2k_4k,0,2.192799985408783,2.628031998872757,0.7683839797973633,0.6656000018119812,2.192799985408783,2.628031998872757,11.191258637554057,inf,KEEP
7,1,hetero_512_1k_2k_4k,1,2.473983943462372,2.5732799768447876,0.8474879860877991,0.6692799925804138,2.473983943462372,2.5732799768447876,11.434374993891613,inf,KEEP
7,1,hetero_512_1k_2k_4k,2,2.2283840477466583,2.7589120268821716,0.7995200157165527,0.6648960113525391,2.2283840477466583,2.7589120268821716,11.211858955452541,inf,KEEP
7,1,hetero_512_1k_2k_4k,3,2.2316479682922363,2.5039680302143097,0.7976639866828918,0.6661440134048462,2.2316479682922363,2.5039680302143097,11.216016061784025,inf,KEEP
7,1,hetero_512_1k_2k_4k,4,2.1848639845848083,2.546560049057007,0.7213119864463806,0.6644480228424072,2.1848639845848083,2.546560049057007,11.205975318672458,inf,KEEP
7,1,hetero_512_1k_2k_4k,5,2.3999359607696533,2.5630080103874207,0.7600319981575012,0.6561279892921448,2.3999359607696533,2.5630080103874207,11.402413877241926,inf,KEEP
7,1,hetero_512_1k_2k_4k,6,2.35862398147583,2.595328003168106,0.7911360263824463,0.6416640281677246,2.35862398147583,2.595328003168106,11.346133556725484,inf,KEEP
7,1,hetero_512_1k_2k_4k,7,2.29132804274559,2.3179839849472046,0.7788800001144409,0.6784960031509399,2.29132804274559,2.3179839849472046,11.28473564451085,inf,KEEP
7,1,hetero_512_1k_2k_4k,8,2.18844798207283,2.621024012565613,0.7267199754714966,0.6556479930877686,2.18844798207283,2.621024012565613,11.20695680357045,inf,KEEP
7,1,hetero_512_1k_2k_4k,9,2.580576002597809,2.568831980228424,0.8904320001602173,0.7965120077133179,2.580576002597809,2.568831980228424,11.520300898423017,inf,KEEP
7,1,hetero_512_1k_2k_4k,10,2.4704959988594055,2.528736025094986,0.81632000207901,0.6463680267333984,2.4704959988594055,2.528736025094986,11.445886168260976,inf,KEEP
7,1,hetero_512_1k_2k_4k,11,2.2314559519290924,2.6621759831905365,0.7981759905815125,0.6655359864234924,2.2314559519290924,2.6621759831905365,11.215577651320206,inf,KEEP
7,1,hetero_512_1k_2k_4k,12,2.47599995136261,2.5415360927581787,0.8916159868240356,0.6649600267410278,2.47599995136261,2.5415360927581787,11.415155071586444,inf,KEEP
7,1,hetero_512_1k_2k_4k,13,2.7275519967079163,2.5178239941596985,0.8974080085754395,0.6656000018119812,2.7275519967079163,2.5178239941596985,11.663919794424295,inf,KEEP
7,1,hetero_512_1k_2k_4k,14,2.4907519817352295,2.4676800668239594,0.8474559783935547,0.6688640117645264,2.4907519817352295,2.4676800668239594,11.451158435381242,inf,KEEP
7,1,hetero_512_1k_2k_4k,15,2.39411199092865,2.6949119567871094,0.7908480167388916,0.6428800225257874,2.39411199092865,2.6949119567871094,11.381760166445412,inf,KEEP
7,1,hetero_512_1k_2k_4k,16,2.4251519441604614,2.49692802131176,0.8672959804534912,0.635807991027832,2.4251519441604614,2.49692802131176,11.37601069811488,inf,KEEP
7,1,hetero_512_1k_2k_4k,17,2.6067839860916138,2.5311360359191895,0.9099519848823548,0.6483839750289917,2.6067839860916138,2.5311360359191895,11.537115185709109,inf,KEEP
7,1,hetero_512_1k_2k_4k,18,2.506879985332489,2.5390399992465973,0.7954239845275879,0.6499519944190979,2.506879985332489,2.5390399992465973,11.492326045843775,inf,KEEP
7,1,hetero_512_1k_2k_4k,19,2.2954559922218323,2.6525759398937225,0.7652159929275513,0.6381120085716248,2.2954559922218323,2.6525759398937225,11.29543918993764,inf,KEEP
7,1,hetero_512_1k_2k_4k,20,2.5054399967193604,2.517280012369156,0.8357759714126587,0.6693440079689026,2.5054399967193604,2.517280012369156,11.471467276346761,inf,KEEP
7,1,hetero_512_1k_2k_4k,21,2.6001280546188354,2.362655997276306,0.8777279853820801,0.630016028881073,2.6001280546188354,2.362655997276306,11.545966564626783,inf,KEEP
7,1,hetero_512_1k_2k_4k,22,2.495967984199524,2.647488057613373,0.8029119968414307,0.7059839963912964,2.495967984199524,2.647488057613373,11.477810552501307,inf,KEEP
7,1,hetero_512_1k_2k_4k,23,2.2041920125484467,2.4912640750408173,0.7531520128250122,0.6495360136032104,2.2041920125484467,2.4912640750408173,11.209980817479234,inf,KEEP
7,1,hetero_512_1k_2k_4k,24,2.310208022594452,2.5634559988975525,0.7932159900665283,0.6985599994659424,2.310208022594452,2.5634559988975525,11.296716646908465,inf,KEEP
7,1,hetero_512_1k_2k_4k,25,2.369759976863861,2.3583999574184418,0.8087999820709229,0.6673280000686646,2.369759976863861,2.3583999574184418,11.348769041691707,inf,KEEP
7,1,hetero_512_1k_2k_4k,26,2.6339200735092163,2.6352640092372894,0.9145280122756958,0.6723840236663818,2.6339200735092163,2.6352640092372894,11.562049129437405,inf,KEEP
7,1,hetero_512_1k_2k_4k,27,2.2789120078086853,2.4005760103464127,0.788703978061676,0.6270400285720825,2.2789120078086853,2.4005760103464127,11.267591969378461,inf,KEEP
7,1,hetero_512_1k_2k_4k,28,2.415040075778961,2.345376044511795,0.8473280072212219,0.6507840156555176,2.415040075778961,2.345376044511795,11.375508113608227,inf,KEEP
7,1,hetero_512_1k_2k_4k,29,2.2547199726104736,2.417535960674286,0.7775999903678894,0.6569280028343201,2.2547199726104736,2.417535960674286,11.248743559627423,inf,KEEP
7,1,hetero_512_1k_2k_4k,30,2.5498560070991516,2.461407959461212,0.886847972869873,0.6379839777946472,2.5498560070991516,2.461407959461212,11.491305661629086,inf,KEEP
7,1,hetero_512_1k_2k_4k,31,2.2459840178489685,2.4380159974098206,0.7908160090446472,0.641152024269104,2.2459840178489685,2.4380159974098206,11.233647596582502,inf,KEEP
7,1,hetero_512_1k_2k_4k,32,2.4452160000801086,2.5555199682712555,0.7982720136642456,0.6645119786262512,2.4452160000801086,2.5555199682712555,11.42929148982091,inf,KEEP
7,1,hetero_512_1k_2k_4k,33,2.386399984359741,2.4326399862766266,0.7916799783706665,0.6588799953460693,2.386399984359741,2.4326399862766266,11.37364779097578,inf,KEEP
7,1,hetero_512_1k_2k_4k,34,2.629792034626007,2.4812800586223602,0.8837760090827942,0.6460480093955994,2.629792034626007,2.4812800586223602,11.572720025076164,inf,KEEP
7,1,hetero_512_1k_2k_4k,35,2.434880018234253,2.441056042909622,0.8353279829025269,0.6641920208930969,2.434880018234253,2.441056042909622,11.401122885528787,inf,KEEP
7,1,hetero_512_1k_2k_4k,36,2.3638399839401245,2.517119988799095,0.7808319926261902,0.6445119976997375,2.3638399839401245,2.517119988799095,11.356308218952996,inf,KEEP
7,1,hetero_512_1k_2k_4k,37,2.405471980571747,2.418463960289955,0.861024022102356,0.6413120031356812,2.405471980571747,2.418463960289955,11.359349019233694,inf,KEEP
7,1,hetero_512_1k_2k_4k,38,2.5066879987716675,2.4006080627441406,0.870527982711792,0.6560320258140564,2.5066879987716675,2.4006080627441406,11.45599140072201,inf,KEEP
7,1,hetero_512_1k_2k_4k,39,2.354752004146576,2.355583965778351,0.8085439801216125,0.6667839884757996,2.354752004146576,2.355583965778351,11.33388426602476,inf,KEEP
7,1,hetero_512_1k_2k_4k,40,2.498848021030426,2.3873920291662216,0.8877440094947815,0.6462079882621765,2.498848021030426,2.3873920291662216,11.439866471542265,inf,KEEP
7,1,hetero_512_1k_2k_4k,41,2.5500800013542175,2.429887995123863,0.9280959963798524,0.6467519998550415,2.5500800013542175,2.429887995123863,11.471679670982171,inf,KEEP
7,1,hetero_512_1k_2k_4k,42,2.26911997795105,2.490880012512207,0.7466239929199219,0.6868159770965576,2.26911997795105,2.490880012512207,11.278050293323533,inf,KEEP
7,1,hetero_512_1k_2k_4k,43,2.7019519805908203,2.5511359572410583,0.9211840033531188,0.6628159880638123,2.7019519805908203,2.5511359572410583,11.62687794189406,inf,KEEP
7,1,hetero_512_1k_2k_4k,44,2.2282559871673584,2.364927977323532,0.833184003829956,0.6485440135002136,2.2282559871673584,2.364927977323532,11.195530611831076,inf,KEEP
7,1,hetero_512_1k_2k_4k,45,2.3530880212783813,2.388639956712723,0.7646080255508423,0.6505280137062073,2.3530880212783813,2.388639956712723,11.353363794061348,inf,KEEP
7,1,hetero_512_1k_2k_4k,46,2.1662400662899017,2.6332160234451294,0.7273920178413391,0.6376000046730042,2.1662400662899017,2.6332160234451294,11.18442547760299,inf,KEEP
7,1,hetero_512_1k_2k_4k,47,2.3218560218811035,2.6345599740743637,0.7602239847183228,0.6535040140151978,2.3218560218811035,2.6345599740743637,11.32424154773658,inf,KEEP
9,1,long_balanced,0,2.5678080320358276,2.4087679386138916,1.0691200494766235,0.8935999870300293,2.5678080320358276,2.4087679386138916,11.421542017769617,inf,KEEP
9,1,long_balanced,1,2.737119972705841,2.0675199925899506,1.055840015411377,0.8350080251693726,2.737119972705841,2.0675199925899506,11.59724477315659,inf,KEEP
9,1,long_balanced,2,3.2141759991645813,2.2831039130687714,1.0945600271224976,0.8487039804458618,3.2141759991645813,2.2831039130687714,12.055667381999953,inf,KEEP
9,1,long_balanced,3,2.550879955291748,2.3507199585437775,0.9702399969100952,0.8816319704055786,2.550879955291748,2.3507199585437775,11.452198464683452,inf,KEEP
9,1,long_balanced,4,2.576960027217865,2.341343969106674,0.9681599736213684,0.8958079814910889,2.576960027217865,2.341343969106674,11.479279516229042,inf,KEEP
9,1,long_balanced,5,2.8402560353279114,2.29967999458313,1.040608048439026,0.8886079788208008,2.8402560353279114,2.29967999458313,11.707710988564173,inf,KEEP
9,1,long_balanced,6,2.936191976070404,2.084352046251297,1.083840012550354,0.823360025882721,2.936191976070404,2.084352046251297,11.782842203119355,inf,KEEP
9,1,long_balanced,7,2.9668160676956177,2.2426880598068237,1.1362240314483645,0.8284479975700378,2.9668160676956177,2.2426880598068237,11.788257281178645,inf,KEEP
9,1,long_balanced,8,2.477407991886139,2.3032960295677185,0.9776319861412048,0.8457919955253601,2.477407991886139,2.3032960295677185,11.375169218718653,inf,KEEP
9,1,long_balanced,9,3.03711998462677,2.295488029718399,1.1676160097122192,0.8231040239334106,3.03711998462677,2.295488029718399,11.843454285303899,inf,KEEP
9,1,long_balanced,10,2.9639679789543156,2.29203200340271,1.173375964164734,0.8357440233230591,2.9639679789543156,2.29203200340271,11.767530389024593,inf,KEEP
9,1,long_balanced,11,2.831551969051361,2.4611200094223022,1.1210559606552124,0.8508800268173218,2.831551969051361,2.4611200094223022,11.66029258625402,inf,KEEP
9,1,long_balanced,12,2.720319926738739,2.4731200635433197,1.0590399503707886,0.8517439961433411,2.720319926738739,2.4731200635433197,11.578904807086012,inf,KEEP
9,1,long_balanced,13,3.0872960090637207,2.391744017601013,1.148192048072815,0.8532800078392029,3.0872960090637207,2.391744017601013,11.902977796298249,inf,KEEP
9,1,long_balanced,14,2.769695997238159,2.3352320194244385,1.0781760215759275,0.8199359774589539,2.769695997238159,2.3352320194244385,11.61907193392748,inf,KEEP
9,1,long_balanced,15,2.7847039699554443,2.5799359381198883,1.0427839756011963,0.8307200074195862,2.7847039699554443,2.5799359381198883,11.651111791289582,inf,KEEP
9,1,long_balanced,16,3.1569600105285645,2.066111981868744,1.243391990661621,0.8210240006446838,3.1569600105285645,2.066111981868744,11.92682827114405,inf,KEEP
9,1,long_balanced,17,2.9785600304603577,2.234175980091095,1.1948800086975098,0.8807359933853149,2.9785600304603577,2.234175980091095,11.771773945669931,inf,KEEP
9,1,long_balanced,18,2.8044480085372925,2.4311679899692535,1.143712043762207,0.8554239869117737,2.8044480085372925,2.4311679899692535,11.622285729810816,inf,KEEP
9,1,long_balanced,19,2.7972800731658936,2.3397120237350464,1.1278400421142578,0.8290240168571472,2.7972800731658936,2.3397120237350464,11.62275595419269,inf,KEEP
9,1,long_balanced,20,2.9858880043029785,2.1314879953861237,1.1221439838409424,0.8131200075149536,2.9858880043029785,2.1314879953861237,11.814105026870745,inf,KEEP
9,1,long_balanced,21,3.16595196723938,2.2672640085220332,1.2770559787750244,0.7930240035057068,3.16595196723938,2.2672640085220332,11.9196199448127,inf,KEEP
9,1,long_balanced,22,2.8027519583702087,3.2223680913448334,1.061247944831848,1.711616039276123,2.8027519583702087,3.2223680913448334,11.660274274914755,inf,KEEP
9,1,long_balanced,23,2.7594240307807922,2.288991928100586,1.077728033065796,0.8412479758262634,2.7594240307807922,2.288991928100586,11.609015555137246,inf,KEEP
9,1,long_balanced,24,2.973728060722351,2.3545599281787872,1.152608036994934,0.8405439853668213,2.973728060722351,2.3545599281787872,11.787284720351428,inf,KEEP
9,1,long_balanced,25,2.856127977371216,2.4333759546279907,1.0944960117340088,0.8336960077285767,2.856127977371216,2.4333759546279907,11.697650166640129,inf,KEEP
9,1,long_balanced,26,2.844223976135254,2.3698560297489166,1.038591980934143,0.8583040237426758,2.844223976135254,2.3698560297489166,11.712649131241276,inf,KEEP
9,1,long_balanced,27,2.861408054828644,2.2898240089416504,1.0905280113220217,0.8079040050506592,2.861408054828644,2.2898240089416504,11.704839784035876,inf,KEEP
9,1,long_balanced,28,2.858367919921875,2.385055959224701,1.1796159744262695,0.8639360070228577,2.858367919921875,2.385055959224701,11.658927419817566,inf,KEEP
9,1,long_balanced,29,2.7394880056381226,2.3819519877433777,1.1200640201568604,0.8166080117225647,2.7394880056381226,2.3819519877433777,11.568705979141532,inf,KEEP
9,1,long_balanced,30,3.0207359790802,2.257984042167663,1.1857279539108276,0.8121280074119568,3.0207359790802,2.257984042167663,11.818354181668388,inf,KEEP
9,1,long_balanced,31,3.637376070022583,2.2344320714473724,1.6567360162734983,0.8230400085449219,3.637376070022583,2.2344320714473724,12.208328795552243,inf,KEEP
9,1,long_balanced,32,2.8019200563430786,2.3617279529571533,1.1017600297927856,0.8514879941940308,2.8019200563430786,2.3617279529571533,11.639946547236054,inf,KEEP
9,1,long_balanced,33,2.9999680519104004,2.255008041858673,1.1532800197601318,0.808351993560791,2.9999680519104004,2.255008041858673,11.813201330038778,inf,KEEP
9,1,long_balanced,34,3.150976061820984,2.170111984014511,1.222815990447998,0.8377919793128967,3.150976061820984,2.170111984014511,11.930746210062305,inf,KEEP
9,1,long_balanced,35,2.724224030971527,2.3464639484882355,1.167392015457153,0.8527359962463379,2.724224030971527,2.3464639484882355,11.530666125482224,inf,KEEP
9,1,long_balanced,36,2.795520007610321,2.4144960045814514,1.1041280031204224,0.8429759740829468,2.795520007610321,2.4144960045814514,11.632406947300545,inf,KEEP
9,1,long_balanced,37,2.918016016483307,2.305056005716324,1.1796159744262695,0.8208640217781067,2.918016016483307,2.305056005716324,11.718575516378998,inf,KEEP
9,1,long_balanced,38,2.9337920546531677,2.375903934240341,1.1450560092926023,0.855135977268219,2.9337920546531677,2.375903934240341,11.75098301292529,inf,KEEP
9,1,long_balanced,39,2.894144058227539,2.4352000057697296,1.1833280324935913,0.8280320167541504,2.894144058227539,2.4352000057697296,11.69291718655142,inf,KEEP
9,1,long_balanced,40,2.9813761115074158,2.464672088623047,1.1492160558700562,0.8486400246620178,2.9813761115074158,2.464672088623047,11.796565110540595,inf,KEEP
9,1,long_balanced,41,3.029344081878662,2.19295996427536,1.2009600400924685,0.8132479786872864,3.029344081878662,2.19295996427536,11.819632074313674,inf,KEEP
9,1,long_balanced,42,2.55676805973053,2.288512021303177,1.0562560558319092,0.8421120047569275,2.55676805973053,2.288512021303177,11.416692647047086,inf,KEEP
9,1,long_balanced,43,3.208351969718933,2.1516480445861816,1.2021119594573977,0.8434240221977234,3.208351969718933,2.1516480445861816,11.998085618453171,inf,KEEP
9,1,long_balanced,44,2.454047977924347,2.2354560196399684,1.019487977027893,0.8453760147094727,2.454047977924347,2.2354560196399684,11.33166664478772,inf,KEEP
9,1,long_balanced,45,2.7486079931259155,2.425984025001526,1.005120038986206,0.8738880157470703,2.7486079931259155,2.425984025001526,11.633141011973478,inf,KEEP
9,1,long_balanced,46,2.521631956100464,2.38591992855072,1.0329279899597168,0.8474239706993103,2.521631956100464,2.38591992855072,11.392782820846856,inf,KEEP
9,1,long_balanced,47,2.715231955051422,2.2327680587768555,1.031615972518921,0.833952009677887,2.715231955051422,2.2327680587768555,11.587014208266273,inf,KEEP
11,1,long_math,0,3.435456097126007,2.4611520171165466,1.25872004032135,1.0675840377807615,3.435456097126007,2.4611520171165466,12.197947966621834,inf,KEEP
11,1,long_math,1,2.99919992685318,2.510336011648178,1.3592959642410278,1.0159679651260376,2.99919992685318,2.510336011648178,11.713291160356704,inf,KEEP
11,1,long_math,2,2.8345920741558075,2.3368000388145447,1.323040008544922,1.1847360134124756,2.8345920741558075,2.3368000388145447,11.566130935737814,inf,KEEP
11,1,long_math,3,2.4793600738048553,2.3793599605560303,1.2238080501556396,1.0427199602127075,2.4793600738048553,2.3793599605560303,11.258652808377766,inf,KEEP
11,1,long_math,4,2.4828799962997437,2.1172160506248474,1.1974079608917236,1.0428800582885742,2.4828799962997437,2.1172160506248474,11.274877372906543,inf,KEEP
11,1,long_math,5,3.101888060569763,2.3149439692497253,1.284160017967224,1.0498239994049072,3.101888060569763,2.3149439692497253,11.85213732716717,inf,KEEP
11,1,long_math,6,3.2666879296302795,2.0641279816627502,1.3515839576721191,0.9761279821395874,3.2666879296302795,2.0641279816627502,11.984490449176874,inf,KEEP
11,1,long_math,7,2.8750399947166443,2.071712017059326,1.3473279476165771,0.9946560263633728,2.8750399947166443,2.071712017059326,11.594890654468665,inf,KEEP
11,1,long_math,8,2.558016061782837,1.812384009361267,1.2559360265731812,0.956991970539093,2.558016061782837,1.812384009361267,11.321847695615608,inf,KEEP
11,1,long_math,9,3.31795197725296,2.126112014055252,1.4249919652938845,0.988960027694702,3.31795197725296,2.126112014055252,12.000428007940661,inf,KEEP
11,1,long_math,10,3.287743955850601,2.042495995759964,1.4853119850158691,1.001695990562439,3.287743955850601,2.042495995759964,11.941191893095741,inf,KEEP
11,1,long_math,11,2.858688086271286,2.415071964263916,1.3155200481414795,1.0382399559020996,2.858688086271286,2.415071964263916,11.593845814595737,inf,KEEP
11,1,long_math,12,3.024127960205078,2.2121919989585876,1.3921279907226562,1.065376043319702,3.024127960205078,2.2121919989585876,11.722419279567161,inf,KEEP
11,1,long_math,13,3.5335999727249146,2.1565440595149994,1.4721599817276,1.0120320320129397,3.5335999727249146,2.1565440595149994,12.193377111819927,inf,KEEP
11,1,long_math,14,3.0623999536037445,2.216256022453308,1.3542720079421997,0.9831680059432985,3.0623999536037445,2.216256022453308,11.778908889779878,inf,KEEP
11,1,long_math,15,2.848607987165451,1.9421120285987854,1.306879997253418,0.9709439873695374,2.848607987165451,1.9421120285987854,11.58792360876784,inf,KEEP
11,1,long_math,16,6.781759977340698,2.2865599989891052,2.193120002746582,0.9717440009117126,6.781759977340698,2.2865599989891052,15.094586055163717,inf,KEEP
11,1,long_math,17,7.002560019493103,2.263071984052658,1.8250559568405151,0.98854398727417,7.002560019493103,2.263071984052658,15.492511329811935,inf,KEEP
11,1,long_math,18,5.108448028564453,2.6092799603939056,1.6565760374069214,1.0518399477005005,5.108448028564453,2.6092799603939056,13.679477741494136,inf,KEEP
11,1,long_math,19,4.193087935447693,2.163808047771454,1.5186879634857178,0.959936022758484,4.193087935447693,2.163808047771454,12.830474189917776,inf,KEEP
11,1,long_math,20,4.24124801158905,2.154592007398605,1.580351948738098,1.0017600059509275,4.24124801158905,2.154592007398605,12.848959409615171,inf,KEEP
11,1,long_math,21,3.680320084095001,2.2354559898376465,1.5528960227966309,0.9870399832725524,3.680320084095001,2.2354559898376465,12.301244229521643,inf,KEEP
