duration_ms,layer,modality,p10_ms,p90_ms,repetitions,stage,tokens
2.1464799642562866,15,text,1.9554080367088318,2.7352960109710693,6,moe,2363
0.8126240074634552,16,text,0.7592799961566925,1.0111839771270752,6,attention,2363
0.4511519819498062,16,text,0.2361919954419136,0.7915039956569672,6,combine,1182
0.5885760188102722,16,text,0.39187200367450714,1.1303359866142273,6,dispatch,1182
0.845471978187561,16,text,0.04339199885725975,0.9163839817047119,21,expert,4404
2.915552020072937,16,text,2.790495991706848,3.005952000617981,6,layer_total,2363
1.9966560006141663,16,text,1.9179199934005737,2.343311905860901,6,moe,2363
0.8105759918689728,17,text,0.7687999904155731,0.9133280217647552,6,attention,2363
0.3835519850254059,17,text,0.20006399601697922,0.5927039980888367,6,combine,1182
0.599935993552208,17,text,0.3728960007429123,1.1422719955444336,6,dispatch,1182
0.8511360287666321,17,text,0.03782400116324425,0.9151999950408936,21,expert,4510
2.930240035057068,17,text,2.7229440212249756,2.9817920923233032,6,layer_total,2363
1.9794400334358215,17,text,1.8536480069160461,2.268847942352295,6,moe,2363
0.797760009765625,18,text,0.7612319886684418,0.9363840222358704,6,attention,2363
0.22128000110387802,18,text,0.19169599562883377,0.3181439936161041,6,combine,1182
0.6184639930725098,18,text,0.43007999658584595,1.0443679690361023,6,dispatch,1182
0.8409759998321533,18,text,0.4876703888177871,0.9237312078475952,18,expert,4242
2.9220319986343384,18,text,2.695072054862976,3.0669440031051636,6,layer_total,2363
2.0174399614334106,18,text,1.8244799971580505,2.2684799432754517,6,moe,2363
0.7978560030460358,19,text,0.7177119851112366,1.0168319940567017,6,attention,2363
0.19484800100326538,19,text,0.17683199793100357,0.35763199627399445,6,combine,1182
0.4814720004796982,19,text,0.4092960059642792,1.0984159708023071,6,dispatch,1182
0.8578400015830994,19,text,0.5222336143255234,0.9024671852588654,18,expert,4656
2.9517120122909546,19,text,2.7233920097351074,3.121551990509033,6,layer_total,2363
2.014623999595642,19,text,1.8747040033340454,2.3095359802246094,6,moe,2363
0.7590239942073822,20,text,0.7289920151233673,1.0435680150985718,6,attention,2363
0.492031991481781,20,text,0.28222399950027466,0.5593279898166656,6,combine,1182
0.47756800055503845,20,text,0.3874399960041046,1.0459679961204529,6,dispatch,1182
0.7969920039176941,20,text,0.018880000337958336,0.953216016292572,21,expert,4344
2.972991943359375,20,text,2.783631920814514,3.010416030883789,6,layer_total,2363
2.048784017562866,20,text,1.8804320096969604,2.252784013748169,6,moe,2363
0.8217600286006927,21,text,0.7597120106220245,0.9856800138950348,6,attention,2363
0.4250880107283592,21,text,0.23609600216150284,0.7625600099563599,6,combine,1182
0.6052479892969131,21,text,0.3946879953145981,0.942111998796463,6,dispatch,1182
0.8333439826965332,21,text,0.03641600161790848,0.928991973400116,21,expert,4394
2.939087986946106,21,text,2.7719520330429077,3.0338720083236694,6,layer_total,2363
2.007408022880554,21,text,1.9106079936027527,2.1996320486068726,6,moe,2363
0.8202880024909973,22,text,0.7465440034866333,1.3641440272331238,6,attention,2363
0.3919679969549179,22,text,0.18374400585889816,1.0315200090408325,6,combine,1182
0.7529599815607071,22,text,0.40719999372959137,1.7702720165252686,6,dispatch,1182
0.8535680174827576,22,text,0.03030399978160858,0.9329919815063477,21,expert,4084
2.9703359603881836,22,text,2.8716959953308105,4.742655992507935,6,layer_total,2363
2.1331039667129517,22,text,1.9711840152740479,3.4411520957946777,6,moe,2363
0.8616159856319427,23,text,0.7629440128803253,1.3670400083065033,6,attention,2363
0.44492799788713455,23,text,0.17132800072431564,0.982560008764267,6,combine,1182
0.6136319935321808,23,text,0.4063519984483719,1.1919200122356415,6,dispatch,1182
0.8709759712219238,23,text,0.04224000126123428,0.917087972164154,21,expert,4332
2.9529759883880615,23,text,2.914720058441162,4.024688124656677,6,layer_total,2363
2.0331839323043823,23,text,1.9847999811172485,2.716912031173706,6,moe,2363
0.8071840107440948,24,text,0.772159993648529,1.1654079854488373,6,attention,2363
0.4429280012845993,24,text,0.2600160017609596,0.6905919909477234,6,combine,1182
0.7210560142993927,24,text,0.3835199922323227,1.3092319965362549,6,dispatch,1182
0.8221759796142578,24,text,0.026367999613285065,0.9568960070610046,21,expert,4318
3.024367928504944,24,text,2.8571200370788574,3.6270240545272827,6,layer_total,2363
2.0519200563430786,24,text,1.9636479616165161,2.5499680042266846,6,moe,2363
0.9441600143909454,25,text,0.7693120241165161,1.1144160032272339,6,attention,2363
0.5611999928951263,25,text,0.20876800268888474,0.8659200072288513,6,combine,1182
