attention_concurrent_ms,attention_ms,concurrent_wall_ms,eta,iteration,modality,phase,stage_concurrent_ms,stage_ms,wall_saving_pct
2.72544002532959,2.8321280479431152,3.6098239421844482,0.34994392036133304,0,text,dispatch,2.8894081115722656,1.1963520050048828,10.392408681710652
0.750432014465332,0.9335359930992126,1.1831680536270142,0.7403077549772109,1,text,dispatch,0.44460800290107727,0.9407359957695007,36.873193397018156
0.7549759745597839,0.7807999849319458,1.177024006843567,0.12870306564444658,2,text,dispatch,0.45820799469947815,0.45475199818611145,4.736990193386137
0.7671679854393005,0.8300480246543884,1.2138240337371826,0.03523449946563768,3,text,dispatch,0.434688001871109,0.3977920114994049,1.141516973213863
0.6862720251083374,0.8165119886398315,1.168287992477417,0.1431132583774385,4,text,dispatch,0.4813759922981262,0.4105280041694641,4.788108022246817
0.7817919850349426,0.7534080147743225,1.1998080015182495,-0.013513515342261057,5,text,dispatch,0.4232639968395233,0.44044798612594604,-0.49855264064448956
0.7614399790763855,0.7622399926185608,1.212224006652832,-0.017437247754172353,6,text,dispatch,0.46134400367736816,0.44227200746536255,-0.6402598370436552
0.8049920201301575,0.833952009677887,1.240831971168518,-0.03013846849759624,7,text,dispatch,0.5082560181617737,0.3949759900569916,-0.9686467747669125
0.7213760018348694,0.7351040244102478,1.1631360054016113,-0.00692560762770316,8,text,dispatch,0.42531201243400574,0.42508798837661743,-0.25375046391453715
0.7938879728317261,0.7640640139579773,1.2179839611053467,-0.12767300840670612,9,text,dispatch,0.4344640076160431,0.40252798795700073,-4.405307005877623
0.7381119728088379,0.7385280132293701,1.157088041305542,0.3129169352468374,10,text,dispatch,0.430400013923645,0.6091840267181396,14.144267691590272
0.7717440128326416,0.7572159767150879,1.2612160444259644,-0.03170456003367061,11,text,dispatch,0.4755200147628784,0.4885120093822479,-1.2432937608755301
0.8635839819908142,0.7679039835929871,1.1895999908447266,0.0032524085581927963,0,text,combine,0.4363200068473816,0.4230720102787018,0.11553574833100821
0.9033920168876648,0.766048014163971,1.2387839555740356,-0.01316766552356474,1,text,combine,0.4540480077266693,0.466592013835907,-0.4984364806104091
0.925823986530304,0.7635200023651123,1.2397119998931885,-0.08264825730874804,2,text,combine,0.4381119906902313,0.4398399889469147,-3.0208756185692076
0.9831680059432983,0.7795519828796387,1.3664640188217163,-0.2102277472434111,3,text,combine,0.5531520247459412,0.48495998978614807,-8.062560763343264
0.8840320110321045,0.8444799780845642,1.2121920585632324,0.16888450239041264,4,text,combine,0.49535998702049255,0.4424319863319397,5.806139652074027
0.8853759765625,0.7739520072937012,1.2052479982376099,0.0781121670418181,5,text,combine,0.44700801372528076,0.4678399860858917,2.9428435145991694
0.901856005191803,0.6975359916687012,1.2267520427703857,-0.11750806545248817,6,text,combine,0.44995200634002686,0.47356799244880676,-4.751760681167161
0.8335360288619995,0.7815359830856323,1.147744059562683,0.20067038050807004,7,text,combine,0.39395201206207275,0.45814400911331177,7.416101995256453
0.8543040156364441,0.7172480225563049,1.2063679695129395,0.019689718831022957,8,text,combine,0.39366400241851807,0.4989440143108368,0.8077727082894448
0.8631359934806824,0.7572799921035767,1.1908479928970337,0.04402738231596325,9,text,combine,0.43987199664115906,0.4535360038280487,1.6491360455828774
0.8601279854774475,0.7935360074043274,1.2153279781341553,0.11023360329366567,10,text,combine,0.47491198778152466,0.474047988653183,4.122489561708242
0.8858879804611206,0.6944320201873779,1.2063360214233398,-0.20124651899221066,11,text,combine,0.4193280041217804,0.426144003868103,-7.6532065229706125
0.749504029750824,0.8082240223884583,2.0794880390167236,-0.03005107247929147,0,text,expert,1.1584960222244263,1.2469760179519653,-1.1817827072578835
0.7411519885063171,0.7601600289344788,2.0451838970184326,0.012081905573343012,1,text,expert,1.1688640117645264,1.29420804977417,0.4470562887634588
0.7973440289497375,0.7727360129356384,2.105407953262329,-0.003022980156597021,2,text,expert,1.1168960332870483,1.3303359746932983,-0.11107397403100627
0.812063992023468,0.7728319764137268,2.131455898284912,-0.1105957449073031,3,text,expert,1.1532479524612427,1.2731519937515259,-4.177546323237125
0.7686079740524292,0.7965440154075623,2.0407679080963135,0.030612346451691738,4,text,expert,1.12118399143219,1.2686079740524292,1.1807402790752541
0.7375040054321289,0.7818560004234314,2.008255958557129,0.06556704558163234,5,text,expert,1.1034239530563354,1.2776639461517334,2.4891231620885357
0.792415976524353,0.7422080039978027,2.0883519649505615,-0.0828230614003134,6,text,expert,1.1416000127792358,1.2846720218658447,-3.032835604599793
0.7975680232048035,0.8732799887657166,2.1157760620117188,0.07204095880974175,7,text,expert,1.1436799764633179,1.305408000946045,2.8876061187800395
0.7729600071907043,0.7553920149803162,2.0872960090637207,-0.06350076439780247,8,text,expert,1.1428159475326538,1.2839360237121582,-2.3521458765408454
0.7739840149879456,0.750656008720398,2.0482559204101562,0.002131663871402053,9,text,expert,1.1243840456008911,1.2992000579833984,0.0780613975601363
0.7440000176429749,0.7451840043067932,2.075455904006958,-0.06883660386048343,10,text,expert,1.1251519918441772,1.2789759635925293,-2.5341839044900505
0.7742400169372559,0.7182719707489014,2.076767921447754,-0.1026907862875587,11,text,expert,1.1451200246810913,1.2847360372543335,-3.682457241798498
0.7223039865493774,0.7711679935455322,2.425407886505127,-0.009253324998230027,0,text,moe,2.4223361015319824,1.647104024887085,-0.295081281928522
0.7403519749641418,0.7652480006217957,2.436800003051758,0.003679880823112502,1,text,moe,2.433759927749634,1.6743680238723755,0.11542887955071635
0.7228800058364868,0.7572799921035767,2.5729920864105225,-0.14472859217397807,2,text,moe,2.569888114929199,1.706112027168274,-4.449152480857199
0.7336320281028748,0.7204800248146057,2.4869439601898193,-0.10095486723679684,3,text,moe,2.483680009841919,1.693727970123291,-3.0128292758716313
0.7251520156860352,0.7756159901618958,2.435231924057007,0.026157338724383923,4,text,moe,2.432192087173462,1.6799039840698242,0.8262221601785469
0.7571200132369995,0.8447039723396301,2.4891839027404785,0.05330162807342281,5,text,moe,2.485919952392578,1.6895040273666382,1.7766535726747135
0.7492160201072693,0.8261759877204895,2.449471950531006,0.03768700130070609,6,text,moe,2.4463040828704834,1.6544320583343506,1.2551799778829698
0.9097920060157776,0.7746559977531433,2.628671884536743,-0.21092186546743752,7,text,moe,2.6256000995635986,1.6906239986419678,-6.6277213290398596
0.8381119966506958,0.7454720139503479,2.560800075531006,-0.1677970919357205,8,text,moe,2.5577919483184814,1.6902400255203247,-5.135583929187182
0.7326719760894775,0.7940800189971924,2.447295904159546,0.0077776973788308635,9,text,moe,2.444159984588623,1.65939199924469,0.2517295504662842
0.7544320225715637,0.7813760042190552,2.563744068145752,-0.13404057603624414,10,text,moe,2.5606720447540283,1.6776319742202759,-4.259282223756511
0.7776640057563782,0.7190719842910767,2.4468801021575928,-0.04561445739589752,11,text,moe,2.443711996078491,1.6950080394744873,-1.3586988860819105
2.747391939163208,2.627903938293457,3.470207929611206,0.1725503560052464,0,vision,dispatch,2.759200096130371,1.0179519653320312,4.817743176289979
0.7479680180549622,1.012287974357605,1.162816047668457,0.8184623990728754,1,vision,dispatch,0.4642559885978699,0.8291839957237244,36.85399145026895
0.7211520075798035,0.7544320225715637,1.1624640226364136,0.011397112394561908,2,vision,dispatch,0.4311999976634979,0.4127359986305237,0.4030266834100793
0.7528960108757019,0.7528319954872131,1.1579519510269165,-0.011505137342172414,3,vision,dispatch,0.40675199031829834,0.4005120098590851,-0.399529165561896
0.6982399821281433,0.7672320008277893,1.1143360137939453,0.22182361636056983,4,vision,dispatch,0.40809598565101624,0.44604799151420593,8.155082023322436
0.7221119999885559,0.7396159768104553,1.1389440298080444,-0.007508628606807272,5,vision,dispatch,0.42556801438331604,0.39635199308395386,-0.26198449186132233
0.7697920203208923,0.7189760208129883,1.1856640577316284,-0.23750543995924783,6,vision,dispatch,0.40355199575424194,0.3771199882030487,-8.171551395027565
1.0134079456329346,0.762336015701294,1.5089279413223267,-0.7683035515760273,7,vision,dispatch,0.7670400142669678,0.4222080111503601,-27.384707289676502
0.9181119799613953,0.8936319947242737,1.3488320112228394,0.05065396759651206,8,vision,dispatch,0.5859519839286804,0.47948798537254333,1.7688162160647614
0.7893120050430298,0.7269440293312073,1.2001279592514038,-0.20887817201296482,9,vision,dispatch,0.43990400433540344,0.3914240002632141,-7.310646182065206
0.8435199856758118,0.7440000176429749,1.2501120567321777,-0.29416586351113866,10,vision,dispatch,0.5111039876937866,0.39107200503349304,-10.13504268957741
0.7518399953842163,0.7700799703598022,1.1626559495925903,-0.025152481021004137,11,vision,dispatch,0.40937599539756775,0.3829439878463745,-0.8353678445154333
0.8723520040512085,0.7814080119132996,1.194591999053955,0.15342251282461494,0,vision,combine,0.4410240054130554,0.4880639910697937,5.8985155838947145
0.8828480243682861,0.8295999765396118,1.282431960105896,-0.023580413488353012,1,vision,combine,0.5426239967346191,0.4424000084400177,-0.8201238403657385
0.8492479920387268,0.7291200160980225,1.2034239768981934,0.0032951070025172826,2,vision,combine,0.4243200123310089,0.4758720099925995,0.13012942479925238
0.8755519986152649,0.7206400036811829,1.2497600317001343,-0.15978123554504972,3,vision,combine,0.47331199049949646,0.4562239944934845,-6.194091555059011
0.7954239845275879,0.7490879893302917,1.160256028175354,0.11251544967545228,4,vision,combine,0.4445439875125885,0.46329599618911743,4.2996243736857505
0.901856005191803,0.9641600251197815,1.3554240465164185,0.004234828900291525,5,vision,combine,0.5976319909095764,0.39292800426483154,0.1226142175131506
