workload_id,layer,tokens,split,split_fraction,is_modality_boundary,attention_all_ms,moe_all_ms,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,base_ms,ideal_wave_ms,ideal_improvement_pct
W2_standard,15,248,124,0.5,False,0.6234879791736603,1.3016319870948792,0.31174398958683014,0.31174398958683014,0.6508159935474396,0.6508159935474396,1.9251199662685394,1.6133759766817093,16.1934837853811
W2_standard,15,248,132,0.532258064516129,False,0.6234879791736603,1.3016319870948792,0.33185650504404496,0.2916314741296153,0.6928041221634034,0.6088278649314758,1.9251199662685394,1.633488492138924,15.148742896001677
W2_standard,15,248,166,0.6693548387096774,False,0.6234879791736603,1.3016319870948792,0.41733469573720805,0.2061532834364522,0.8712536687812497,0.43037831831362944,1.9251199662685394,1.718966682832087,10.708594116139125
W2_standard,15,248,186,0.75,False,0.6234879791736603,1.3016319870948792,0.4676159843802452,0.15587199479341507,0.9762239903211594,0.3254079967737198,1.9251199662685394,1.7692479714751244,8.09674189269055
W2_standard,15,248,198,0.7983870967741935,False,0.6234879791736603,1.3016319870948792,0.49778475756606744,0.1257032216075928,1.0392061832451052,0.2624258038497741,1.9251199662685394,1.7994167446609466,6.529630558621413
W2_standard,15,248,223,0.8991935483870968,False,0.6234879791736603,1.3016319870948792,0.5606363683698639,0.0628516108037964,1.170419085169992,0.13121290192488705,1.9251199662685394,1.862268355464743,3.2648152793107066
W2_standard,15,248,232,0.9354838709677419,True,0.6234879791736603,1.3016319870948792,0.5832629482592305,0.04022503091442973,1.2176557298629513,0.08397625723192775,1.9251199662685394,1.8848949353541096,2.0894817787588615
W2_standard,15,248,247,0.9959677419354839,False,0.6234879791736603,1.3016319870948792,0.6209739147415084,0.0025140644321518537,1.2963834710178836,0.005248516076995476,1.9251199662685394,1.9226059018363875,0.13059261117243093
W2_standard,16,248,1,0.004032258064516129,False,0.633215993642807,1.292672038078308,0.0025532902969468024,0.6306627033458602,0.005212387250315758,1.2874596508279923,1.9258880317211151,1.9206756444707993,0.2706485093869948
W2_standard,16,248,4,0.016129032258064516,True,0.633215993642807,1.292672038078308,0.01021316118778721,0.6230028324550199,0.020849549001263033,1.271822489077045,1.9258880317211151,1.9050384827198523,1.0825940375479681
W2_standard,16,248,12,0.04838709677419355,False,0.633215993642807,1.292672038078308,0.030639483563361627,0.6025765100794455,0.0625486470037891,1.230123391074519,1.9258880317211151,1.8633393847173263,3.2477821126439377
W2_standard,16,248,25,0.10080645161290322,False,0.633215993642807,1.292672038078308,0.06383225742367006,0.569383736219137,0.13030968125789397,1.1623623568204142,1.9258880317211151,1.7955783504632212,6.7662127346749035
W2_standard,16,248,37,0.14919354838709678,False,0.633215993642807,1.292672038078308,0.09447174098703169,0.5387442526557753,0.19285832826168306,1.099813709816625,1.9258880317211151,1.733029703459432,10.013994847318862
W2_standard,16,248,50,0.20161290322580644,False,0.633215993642807,1.292672038078308,0.12766451484734012,0.5055514787954668,0.26061936251578793,1.0320526755625201,1.9258880317211151,1.665268669205327,13.532425469349828
W2_standard,16,248,62,0.25,False,0.633215993642807,1.292672038078308,0.15830399841070175,0.47491199523210526,0.323168009519577,0.9695040285587311,1.9258880317211151,1.602720022201538,16.780207581993768
