run_id,wave,request_id,workload_id,iteration,layer,stage,tokens,duration_ms,source_run
baseline_r1,8,W1_text,W1_text,0,22,combine,1182,0.14496000111103058,baseline_v2
baseline_r1,8,W1_text,W1_text,0,22,dispatch,1182,0.2672640085220337,baseline_v2
baseline_r1,8,W1_text,W1_text,0,22,expert,-1,0.5518079996109009,baseline_v2
baseline_r1,8,W1_text,W1_text,0,22,layer_total,2363,2.0335679054260254,baseline_v2
baseline_r1,8,W1_text,W1_text,0,22,moe_total,2363,1.2729599475860596,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,attention_total,2363,0.6770560145378113,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,combine,1182,0.13513599336147308,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,dispatch,1182,0.3136959969997406,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,expert,-1,0.5554879903793335,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,layer_total,2363,2.0934081077575684,baseline_v2
baseline_r1,8,W1_text,W1_text,0,23,moe_total,2363,1.3179199695587158,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,attention_total,2363,0.6875200271606445,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,combine,1182,0.13542400300502777,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,dispatch,1182,0.3842880129814148,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,expert,-1,0.6948480010032654,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,layer_total,2363,2.3449599742889404,baseline_v2
baseline_r1,8,W1_text,W1_text,0,24,moe_total,2363,1.552448034286499,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,attention_total,2363,0.7072640061378479,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,combine,1182,0.1401599943637848,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,dispatch,1182,0.30137598514556885,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,expert,-1,0.5541759729385376,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,layer_total,2363,2.1233279705047607,baseline_v2
baseline_r1,8,W1_text,W1_text,0,25,moe_total,2363,1.3101119995117188,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,attention_total,2363,0.6622080206871033,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,combine,1182,0.13126400113105774,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,dispatch,1182,0.26684799790382385,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,expert,-1,0.565343976020813,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,layer_total,2363,2.0443201065063477,baseline_v2
baseline_r1,8,W1_text,W1_text,0,26,moe_total,2363,1.28985595703125,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,attention_total,2363,0.7094399929046631,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,combine,1182,0.14057600498199463,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,dispatch,1182,0.3121599853038788,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,expert,-1,0.5478079915046692,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,layer_total,2363,2.148224115371704,baseline_v2
baseline_r1,8,W1_text,W1_text,0,27,moe_total,2363,1.3552000522613525,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,attention_total,2363,0.7049599885940552,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,combine,1182,0.179967999458313,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,dispatch,1182,0.3296320140361786,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,expert,-1,0.5291839838027954,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,layer_total,2363,2.133471965789795,baseline_v2
baseline_r1,8,W1_text,W1_text,0,28,moe_total,2363,1.3700480461120605,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,attention_total,2363,0.7114560008049011,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,combine,1182,0.1318719983100891,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,dispatch,1182,0.3906239867210388,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,expert,-1,0.5702400207519531,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,layer_total,2363,2.196415901184082,baseline_v2
baseline_r1,8,W1_text,W1_text,0,29,moe_total,2363,1.418239951133728,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,attention_total,2363,0.6826879978179932,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,combine,1182,0.1753920018672943,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,dispatch,1182,0.27327999472618103,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,expert,-1,0.5688959956169128,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,layer_total,2363,2.088639974594116,baseline_v2
baseline_r1,8,W1_text,W1_text,0,30,moe_total,2363,1.3167359828948975,baseline_v2
baseline_r1,8,W1_text,W1_text,0,31,attention_total,2363,0.7040960192680359,baseline_v2
baseline_r1,8,W1_text,W1_text,0,31,combine,1182,0.14707200229167938,baseline_v2
baseline_r1,8,W1_text,W1_text,0,31,dispatch,1182,0.2778559923171997,baseline_v2
