wave,layer,request_id,pair_budget_fraction,strategy,available_pairs,removed_assignments,actual_removed_fraction,max_rank_load_reduction,critical_pair_fraction,pair_cosine_median
12,16,single_astronaut,0.75,CRITICAL_RANK_AWARE,7,6,0.0034403669724770644,0.006006006006005982,0.3333333333333333,0.9007489681243896
12,16,single_astronaut,1.0,RANDOM_MATCHED,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
12,16,single_astronaut,1.0,REDUNDANCY_ONLY,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
12,16,single_astronaut,1.0,CRITICAL_RANK_AWARE,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
12,40,single_astronaut,0.25,RANDOM_MATCHED,25,7,0.0040137614678899085,0.0,0.0,0.9061341881752014
12,40,single_astronaut,0.25,REDUNDANCY_ONLY,25,7,0.0040137614678899085,0.0034602076124568004,0.14285714285714285,0.9115833044052124
12,40,single_astronaut,0.25,CRITICAL_RANK_AWARE,25,7,0.0040137614678899085,0.01730103806228378,0.7142857142857143,0.9061341881752014
12,40,single_astronaut,0.5,RANDOM_MATCHED,25,13,0.007454128440366973,0.01038062283737029,0.23076923076923078,0.9061341881752014
12,40,single_astronaut,0.5,REDUNDANCY_ONLY,25,13,0.007454128440366973,0.01038062283737029,0.23076923076923078,0.9061342477798462
12,40,single_astronaut,0.5,CRITICAL_RANK_AWARE,25,13,0.007454128440366973,0.01730103806228378,0.38461538461538464,0.9061342477798462
12,40,single_astronaut,0.75,RANDOM_MATCHED,25,19,0.010894495412844037,0.01730103806228378,0.2631578947368421,0.9061341881752014
12,40,single_astronaut,0.75,REDUNDANCY_ONLY,25,19,0.010894495412844037,0.01384083044982698,0.21052631578947367,0.9061341881752014
12,40,single_astronaut,0.75,CRITICAL_RANK_AWARE,25,19,0.010894495412844037,0.01730103806228378,0.2631578947368421,0.9061341881752014
12,40,single_astronaut,1.0,RANDOM_MATCHED,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
12,40,single_astronaut,1.0,REDUNDANCY_ONLY,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
12,40,single_astronaut,1.0,CRITICAL_RANK_AWARE,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
13,16,pair_natural,0.25,RANDOM_MATCHED,7,2,0.0006009615384615385,0.001677852348993314,0.5,0.9007489681243896
13,16,pair_natural,0.25,REDUNDANCY_ONLY,7,2,0.0006009615384615385,0.001677852348993314,0.5,0.9007489681243896
13,16,pair_natural,0.25,CRITICAL_RANK_AWARE,7,2,0.0006009615384615385,0.001677852348993314,0.5,0.9007489681243896
13,16,pair_natural,0.5,RANDOM_MATCHED,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
13,16,pair_natural,0.5,REDUNDANCY_ONLY,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
13,16,pair_natural,0.5,CRITICAL_RANK_AWARE,7,4,0.001201923076923077,0.001677852348993314,0.25,0.9007489681243896
13,16,pair_natural,0.75,RANDOM_MATCHED,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
13,16,pair_natural,0.75,REDUNDANCY_ONLY,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
13,16,pair_natural,0.75,CRITICAL_RANK_AWARE,7,6,0.0018028846153846155,0.001677852348993314,0.16666666666666666,0.9007489681243896
13,16,pair_natural,1.0,RANDOM_MATCHED,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
13,16,pair_natural,1.0,REDUNDANCY_ONLY,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
13,16,pair_natural,1.0,CRITICAL_RANK_AWARE,7,7,0.0021033653846153845,0.001677852348993314,0.14285714285714285,0.9007489681243896
13,40,pair_natural,0.25,RANDOM_MATCHED,6,2,0.0006009615384615385,0.0,0.0,0.9115833044052124
13,40,pair_natural,0.25,REDUNDANCY_ONLY,6,2,0.0006009615384615385,0.0019011406844106071,0.5,0.9115833044052124
13,40,pair_natural,0.25,CRITICAL_RANK_AWARE,6,2,0.0006009615384615385,0.0019011406844106071,0.5,0.9115833044052124
13,40,pair_natural,0.5,RANDOM_MATCHED,6,3,0.0009014423076923077,0.0,0.0,0.9115833044052124
13,40,pair_natural,0.5,REDUNDANCY_ONLY,6,3,0.0009014423076923077,0.0019011406844106071,0.3333333333333333,0.9115833044052124
13,40,pair_natural,0.5,CRITICAL_RANK_AWARE,6,3,0.0009014423076923077,0.0019011406844106071,0.3333333333333333,0.9115833044052124
13,40,pair_natural,0.75,RANDOM_MATCHED,6,5,0.0015024038461538462,0.0,0.0,0.9115833044052124
13,40,pair_natural,0.75,REDUNDANCY_ONLY,6,5,0.0015024038461538462,0.0019011406844106071,0.2,0.9115833044052124
13,40,pair_natural,0.75,CRITICAL_RANK_AWARE,6,5,0.0015024038461538462,0.0019011406844106071,0.2,0.9115833044052124
13,40,pair_natural,1.0,RANDOM_MATCHED,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
13,40,pair_natural,1.0,REDUNDANCY_ONLY,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
13,40,pair_natural,1.0,CRITICAL_RANK_AWARE,6,6,0.0018028846153846155,0.0019011406844106071,0.16666666666666666,0.9115833044052124
14,16,pair_resolution,0.25,RANDOM_MATCHED,37,10,0.0010416666666666667,0.000694444444444442,0.1,0.9147680401802063
14,16,pair_resolution,0.25,REDUNDANCY_ONLY,37,10,0.0010416666666666667,0.000694444444444442,0.1,0.9309894442558289
14,16,pair_resolution,0.25,CRITICAL_RANK_AWARE,37,10,0.0010416666666666667,0.002777777777777768,0.4,0.9309894442558289
14,16,pair_resolution,0.5,RANDOM_MATCHED,37,19,0.001979166666666667,0.002083333333333326,0.15789473684210525,0.9173963069915771
14,16,pair_resolution,0.5,REDUNDANCY_ONLY,37,19,0.001979166666666667,0.001388888888888884,0.10526315789473684,0.9305993914604187
14,16,pair_resolution,0.5,CRITICAL_RANK_AWARE,37,19,0.001979166666666667,0.002777777777777768,0.21052631578947367,0.9305993914604187
14,16,pair_resolution,0.75,RANDOM_MATCHED,37,28,0.002916666666666667,0.002083333333333326,0.10714285714285714,0.9121396541595459
14,16,pair_resolution,0.75,REDUNDANCY_ONLY,37,28,0.002916666666666667,0.002083333333333326,0.10714285714285714,0.9173963665962219
14,16,pair_resolution,0.75,CRITICAL_RANK_AWARE,37,28,0.002916666666666667,0.002777777777777768,0.14285714285714285,0.9173963665962219
14,16,pair_resolution,1.0,RANDOM_MATCHED,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
14,16,pair_resolution,1.0,REDUNDANCY_ONLY,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
14,16,pair_resolution,1.0,CRITICAL_RANK_AWARE,37,37,0.0038541666666666668,0.002777777777777768,0.10810810810810811,0.9121397137641907
14,24,pair_resolution,0.25,RANDOM_MATCHED,96,24,0.0025,0.0006180469715698633,0.041666666666666664,0.9389979541301727
14,24,pair_resolution,0.25,REDUNDANCY_ONLY,96,24,0.0025,0.0,0.0,0.9692374467849731
14,24,pair_resolution,0.25,CRITICAL_RANK_AWARE,96,24,0.0025,0.008652657601977753,0.5833333333333334,0.9368665218353271
14,24,pair_resolution,0.5,RANDOM_MATCHED,96,48,0.005,0.0049443757725586845,0.16666666666666666,0.9314201176166534
14,24,pair_resolution,0.5,REDUNDANCY_ONLY,96,48,0.005,0.0030902348578492056,0.10416666666666667,0.9457111358642578
14,24,pair_resolution,0.5,CRITICAL_RANK_AWARE,96,48,0.005,0.008652657601977753,0.2916666666666667,0.9457111358642578
14,24,pair_resolution,0.75,RANDOM_MATCHED,96,72,0.0075,0.0067985166872682745,0.1527777777777778,0.9281212985515594
14,24,pair_resolution,0.75,REDUNDANCY_ONLY,96,72,0.0075,0.005562422744128548,0.125,0.9384279549121857
14,24,pair_resolution,0.75,CRITICAL_RANK_AWARE,96,72,0.0075,0.008652657601977753,0.19444444444444445,0.9384279549121857
14,24,pair_resolution,1.0,RANDOM_MATCHED,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
14,24,pair_resolution,1.0,REDUNDANCY_ONLY,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
14,24,pair_resolution,1.0,CRITICAL_RANK_AWARE,96,96,0.01,0.008652657601977753,0.14583333333333334,0.9286317527294159
14,40,pair_resolution,0.25,RANDOM_MATCHED,214,54,0.005625,0.007442489851150258,0.2037037037037037,0.9317313432693481
14,40,pair_resolution,0.25,REDUNDANCY_ONLY,214,54,0.005625,0.006765899864682012,0.18518518518518517,0.9546833634376526
14,40,pair_resolution,0.25,CRITICAL_RANK_AWARE,214,54,0.005625,0.026387009472259804,0.7222222222222222,0.940811812877655
14,40,pair_resolution,0.5,RANDOM_MATCHED,214,107,0.011145833333333334,0.012178619756427644,0.16822429906542055,0.932991087436676
14,40,pair_resolution,0.5,REDUNDANCY_ONLY,214,107,0.011145833333333334,0.012855209742895779,0.17757009345794392,0.9469950199127197
14,40,pair_resolution,0.5,CRITICAL_RANK_AWARE,214,107,0.011145833333333334,0.026387009472259804,0.3644859813084112,0.9469950199127197
14,40,pair_resolution,0.75,RANDOM_MATCHED,214,161,0.016770833333333332,0.01826792963464141,0.16770186335403728,0.9304713010787964
14,40,pair_resolution,0.75,REDUNDANCY_ONLY,214,161,0.016770833333333332,0.01962110960757779,0.18012422360248448,0.9353962540626526
14,40,pair_resolution,0.75,CRITICAL_RANK_AWARE,214,161,0.016770833333333332,0.026387009472259804,0.2422360248447205,0.9353962540626526
14,40,pair_resolution,1.0,RANDOM_MATCHED,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
14,40,pair_resolution,1.0,REDUNDANCY_ONLY,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
14,40,pair_resolution,1.0,CRITICAL_RANK_AWARE,214,214,0.022291666666666668,0.026387009472259804,0.1822429906542056,0.9304713010787964
15,16,quad_diverse,0.25,RANDOM_MATCHED,27,7,0.0011792452830188679,0.0008802816901408717,0.14285714285714285,0.904375433921814
15,16,quad_diverse,0.25,REDUNDANCY_ONLY,27,7,0.0011792452830188679,0.002640845070422504,0.42857142857142855,0.9130926728248596
15,16,quad_diverse,0.25,CRITICAL_RANK_AWARE,27,7,0.0011792452830188679,0.0061619718309858795,1.0,0.904375433921814
15,16,quad_diverse,0.5,RANDOM_MATCHED,27,14,0.0023584905660377358,0.0035211267605633756,0.2857142857142857,0.904375433921814
15,16,quad_diverse,0.5,REDUNDANCY_ONLY,27,14,0.0023584905660377358,0.005281690140845119,0.42857142857142855,0.904375433921814
15,16,quad_diverse,0.5,CRITICAL_RANK_AWARE,27,14,0.0023584905660377358,0.008802816901408494,0.7142857142857143,0.904375433921814
15,16,quad_diverse,0.75,RANDOM_MATCHED,27,21,0.003537735849056604,0.0061619718309858795,0.3333333333333333,0.9037532806396484
15,16,quad_diverse,0.75,REDUNDANCY_ONLY,27,21,0.003537735849056604,0.008802816901408494,0.47619047619047616,0.904375433921814
15,16,quad_diverse,0.75,CRITICAL_RANK_AWARE,27,21,0.003537735849056604,0.008802816901408494,0.47619047619047616,0.904375433921814
15,16,quad_diverse,1.0,RANDOM_MATCHED,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
15,16,quad_diverse,1.0,REDUNDANCY_ONLY,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
15,16,quad_diverse,1.0,CRITICAL_RANK_AWARE,27,27,0.004548517520215634,0.008802816901408494,0.37037037037037035,0.904375433921814
15,24,quad_diverse,0.25,RANDOM_MATCHED,10,3,0.0005053908355795149,0.0010672358591248265,0.3333333333333333,0.9085761308670044
15,24,quad_diverse,0.25,REDUNDANCY_ONLY,10,3,0.0005053908355795149,0.0010672358591248265,0.3333333333333333,0.9295401573181152
15,24,quad_diverse,0.25,CRITICAL_RANK_AWARE,10,3,0.0005053908355795149,0.002134471718249764,0.6666666666666666,0.9295401573181152
15,24,quad_diverse,0.5,RANDOM_MATCHED,10,5,0.0008423180592991914,0.0010672358591248265,0.2,0.9295400381088257
15,24,quad_diverse,0.5,REDUNDANCY_ONLY,10,5,0.0008423180592991914,0.0010672358591248265,0.2,0.9295401573181152
15,24,quad_diverse,0.5,CRITICAL_RANK_AWARE,10,5,0.0008423180592991914,0.002134471718249764,0.4,0.9295401573181152
15,24,quad_diverse,0.75,RANDOM_MATCHED,10,8,0.0013477088948787063,0.0010672358591248265,0.125,0.9295401573181152
15,24,quad_diverse,0.75,REDUNDANCY_ONLY,10,8,0.0013477088948787063,0.002134471718249764,0.25,0.9295401573181152
15,24,quad_diverse,0.75,CRITICAL_RANK_AWARE,10,8,0.0013477088948787063,0.002134471718249764,0.25,0.9295401573181152
15,24,quad_diverse,1.0,RANDOM_MATCHED,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
15,24,quad_diverse,1.0,REDUNDANCY_ONLY,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
15,24,quad_diverse,1.0,CRITICAL_RANK_AWARE,10,10,0.0016846361185983828,0.002134471718249764,0.2,0.9295400977134705
15,40,quad_diverse,0.25,RANDOM_MATCHED,29,8,0.0013477088948787063,0.0,0.0,0.912318229675293
15,40,quad_diverse,0.25,REDUNDANCY_ONLY,29,8,0.0013477088948787063,0.0011235955056180247,0.125,0.9409657120704651
15,40,quad_diverse,0.25,CRITICAL_RANK_AWARE,29,8,0.0013477088948787063,0.003370786516853963,0.375,0.9409657120704651
15,40,quad_diverse,0.5,RANDOM_MATCHED,29,15,0.002526954177897574,0.0011235955056180247,0.06666666666666667,0.912318229675293
15,40,quad_diverse,0.5,REDUNDANCY_ONLY,29,15,0.002526954177897574,0.0022471910112359383,0.13333333333333333,0.9372482895851135
15,40,quad_diverse,0.5,CRITICAL_RANK_AWARE,29,15,0.002526954177897574,0.003370786516853963,0.2,0.9372482895851135
15,40,quad_diverse,0.75,RANDOM_MATCHED,29,22,0.003706199460916442,0.003370786516853963,0.13636363636363635,0.912318229675293
15,40,quad_diverse,0.75,REDUNDANCY_ONLY,29,22,0.003706199460916442,0.003370786516853963,0.13636363636363635,0.9123183786869049
15,40,quad_diverse,0.75,CRITICAL_RANK_AWARE,29,22,0.003706199460916442,0.003370786516853963,0.13636363636363635,0.9123183786869049
15,40,quad_diverse,1.0,RANDOM_MATCHED,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
15,40,quad_diverse,1.0,REDUNDANCY_ONLY,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
15,40,quad_diverse,1.0,CRITICAL_RANK_AWARE,29,29,0.00488544474393531,0.003370786516853963,0.10344827586206896,0.912318229675293
16,16,quad_repeated,0.25,RANDOM_MATCHED,445,112,0.017241379310344827,0.019943019943019946,0.1875,0.9485055208206177
16,16,quad_repeated,0.25,REDUNDANCY_ONLY,445,112,0.017241379310344827,0.018043684710351338,0.25892857142857145,0.9660402536392212
16,16,quad_repeated,0.25,CRITICAL_RANK_AWARE,445,112,0.017241379310344827,0.007597340930674212,0.75,0.957542896270752
16,16,quad_repeated,0.5,RANDOM_MATCHED,445,223,0.03432881773399015,0.0417853751187085,0.19730941704035873,0.9456799030303955
16,16,quad_repeated,0.5,REDUNDANCY_ONLY,445,223,0.03432881773399015,0.03703703703703709,0.21524663677130046,0.9567295908927917
16,16,quad_repeated,0.5,CRITICAL_RANK_AWARE,445,223,0.03432881773399015,0.02754036087369416,0.37668161434977576,0.9567295908927917
16,16,quad_repeated,0.75,RANDOM_MATCHED,445,334,0.05141625615763547,0.05792972459639123,0.19161676646706588,0.9456295371055603
16,16,quad_repeated,0.75,REDUNDANCY_ONLY,445,334,0.05141625615763547,0.05318138651471982,0.19161676646706588,0.9517463445663452
16,16,quad_repeated,0.75,CRITICAL_RANK_AWARE,445,334,0.05141625615763547,0.04938271604938271,0.25149700598802394,0.9517463445663452
16,16,quad_repeated,1.0,RANDOM_MATCHED,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
16,16,quad_repeated,1.0,REDUNDANCY_ONLY,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
16,16,quad_repeated,1.0,CRITICAL_RANK_AWARE,445,445,0.06850369458128079,0.07312440645773977,0.18876404494382024,0.9456295371055603
16,24,quad_repeated,0.25,RANDOM_MATCHED,3,1,0.0001539408866995074,0.0,0.0,0.9296649098396301
16,24,quad_repeated,0.25,REDUNDANCY_ONLY,3,1,0.0001539408866995074,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.25,CRITICAL_RANK_AWARE,3,1,0.0001539408866995074,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.5,RANDOM_MATCHED,3,2,0.0003078817733990148,0.0,0.0,0.9296649396419525
16,24,quad_repeated,0.5,REDUNDANCY_ONLY,3,2,0.0003078817733990148,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.5,CRITICAL_RANK_AWARE,3,2,0.0003078817733990148,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.75,RANDOM_MATCHED,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.75,REDUNDANCY_ONLY,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,24,quad_repeated,0.75,CRITICAL_RANK_AWARE,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,24,quad_repeated,1.0,RANDOM_MATCHED,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,24,quad_repeated,1.0,REDUNDANCY_ONLY,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,24,quad_repeated,1.0,CRITICAL_RANK_AWARE,3,3,0.00046182266009852215,0.0,0.0,0.9296649694442749
16,40,quad_repeated,0.25,RANDOM_MATCHED,34,9,0.0013854679802955665,0.003039513677811523,0.3333333333333333,0.9187129139900208
16,40,quad_repeated,0.25,REDUNDANCY_ONLY,34,9,0.0013854679802955665,0.0020263424518743856,0.2222222222222222,0.928690493106842
16,40,quad_repeated,0.25,CRITICAL_RANK_AWARE,34,9,0.0013854679802955665,0.006079027355623046,0.6666666666666666,0.9188067317008972
16,40,quad_repeated,0.5,RANDOM_MATCHED,34,17,0.0026169950738916255,0.004052684903748771,0.23529411764705882,0.918613612651825
16,40,quad_repeated,0.5,REDUNDANCY_ONLY,34,17,0.0026169950738916255,0.003039513677811523,0.17647058823529413,0.9188067317008972
16,40,quad_repeated,0.5,CRITICAL_RANK_AWARE,34,17,0.0026169950738916255,0.006079027355623046,0.35294117647058826,0.9188067317008972
16,40,quad_repeated,0.75,RANDOM_MATCHED,34,26,0.0040024630541871924,0.006079027355623046,0.23076923076923078,0.9186632633209229
16,40,quad_repeated,0.75,REDUNDANCY_ONLY,34,26,0.0040024630541871924,0.005065856129685908,0.19230769230769232,0.9187597930431366
16,40,quad_repeated,0.75,CRITICAL_RANK_AWARE,34,26,0.0040024630541871924,0.006079027355623046,0.23076923076923078,0.9187597930431366
16,40,quad_repeated,1.0,RANDOM_MATCHED,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
16,40,quad_repeated,1.0,REDUNDANCY_ONLY,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
16,40,quad_repeated,1.0,CRITICAL_RANK_AWARE,34,34,0.005233990147783251,0.006079027355623046,0.17647058823529413,0.9187129139900208
17,16,quad_fine,0.25,RANDOM_MATCHED,32,8,0.0014005602240896359,0.005853658536585371,0.75,0.9003173112869263
17,16,quad_fine,0.25,REDUNDANCY_ONLY,32,8,0.0014005602240896359,0.0039024390243902474,0.5,0.9186351299285889
17,16,quad_fine,0.25,CRITICAL_RANK_AWARE,32,8,0.0014005602240896359,0.007804878048780495,1.0,0.9075247943401337
17,16,quad_fine,0.5,RANDOM_MATCHED,32,16,0.0028011204481792717,0.006829268292682933,0.4375,0.9003173112869263
17,16,quad_fine,0.5,REDUNDANCY_ONLY,32,16,0.0028011204481792717,0.006829268292682933,0.4375,0.9112853407859802
17,16,quad_fine,0.5,CRITICAL_RANK_AWARE,32,16,0.0028011204481792717,0.013658536585365866,0.875,0.9037642478942871
17,16,quad_fine,0.75,RANDOM_MATCHED,32,24,0.004201680672268907,0.01073170731707318,0.4583333333333333,0.9020407795906067
17,16,quad_fine,0.75,REDUNDANCY_ONLY,32,24,0.004201680672268907,0.009756097560975618,0.4166666666666667,0.9075247347354889
17,16,quad_fine,0.75,CRITICAL_RANK_AWARE,32,24,0.004201680672268907,0.013658536585365866,0.5833333333333334,0.9075247347354889
17,16,quad_fine,1.0,RANDOM_MATCHED,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
17,16,quad_fine,1.0,REDUNDANCY_ONLY,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
17,16,quad_fine,1.0,CRITICAL_RANK_AWARE,32,32,0.0056022408963585435,0.013658536585365866,0.4375,0.9037642478942871
17,24,quad_fine,0.25,RANDOM_MATCHED,23,6,0.0010504201680672268,0.0011918951132300348,0.16666666666666666,0.9519882798194885
17,24,quad_fine,0.25,REDUNDANCY_ONLY,23,6,0.0010504201680672268,0.0011918951132300348,0.16666666666666666,0.9554640650749207
17,24,quad_fine,0.25,CRITICAL_RANK_AWARE,23,6,0.0010504201680672268,0.0023837902264600697,0.3333333333333333,0.9554640650749207
17,24,quad_fine,0.5,RANDOM_MATCHED,23,12,0.0021008403361344537,0.0023837902264600697,0.16666666666666666,0.948512613773346
17,24,quad_fine,0.5,REDUNDANCY_ONLY,23,12,0.0021008403361344537,0.0011918951132300348,0.08333333333333333,0.9554640650749207
17,24,quad_fine,0.5,CRITICAL_RANK_AWARE,23,12,0.0021008403361344537,0.0023837902264600697,0.16666666666666666,0.9554640650749207
17,24,quad_fine,0.75,RANDOM_MATCHED,23,18,0.0031512605042016808,0.0023837902264600697,0.1111111111111111,0.9485124945640564
17,24,quad_fine,0.75,REDUNDANCY_ONLY,23,18,0.0031512605042016808,0.0023837902264600697,0.1111111111111111,0.9485127329826355
17,24,quad_fine,0.75,CRITICAL_RANK_AWARE,23,18,0.0031512605042016808,0.0023837902264600697,0.1111111111111111,0.9485127329826355
17,24,quad_fine,1.0,RANDOM_MATCHED,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
17,24,quad_fine,1.0,REDUNDANCY_ONLY,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
17,24,quad_fine,1.0,CRITICAL_RANK_AWARE,23,23,0.004026610644257703,0.0023837902264600697,0.08695652173913043,0.9485124945640564
17,40,quad_fine,0.25,RANDOM_MATCHED,74,19,0.003326330532212885,0.005928853754940677,0.3157894736842105,0.9244086146354675
17,40,quad_fine,0.25,REDUNDANCY_ONLY,74,19,0.003326330532212885,0.0039525691699604515,0.21052631578947367,0.9459089040756226
17,40,quad_fine,0.25,CRITICAL_RANK_AWARE,74,19,0.003326330532212885,0.013833992094861691,0.7368421052631579,0.9244086742401123
17,40,quad_fine,0.5,RANDOM_MATCHED,74,37,0.006477591036414566,0.008893280632411016,0.24324324324324326,0.9244086146354675
17,40,quad_fine,0.5,REDUNDANCY_ONLY,74,37,0.006477591036414566,0.00691699604743079,0.1891891891891892,0.9263859391212463
17,40,quad_fine,0.5,CRITICAL_RANK_AWARE,74,37,0.006477591036414566,0.013833992094861691,0.3783783783783784,0.9263859391212463
17,40,quad_fine,0.75,RANDOM_MATCHED,74,56,0.00980392156862745,0.00988142292490124,0.17857142857142858,0.9209161102771759
17,40,quad_fine,0.75,REDUNDANCY_ONLY,74,56,0.00980392156862745,0.00988142292490124,0.17857142857142858,0.9244086444377899
17,40,quad_fine,0.75,CRITICAL_RANK_AWARE,74,56,0.00980392156862745,0.013833992094861691,0.25,0.9244086444377899
17,40,quad_fine,1.0,RANDOM_MATCHED,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
17,40,quad_fine,1.0,REDUNDANCY_ONLY,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
17,40,quad_fine,1.0,CRITICAL_RANK_AWARE,74,74,0.012955182072829132,0.013833992094861691,0.1891891891891892,0.9125972986221313
18,16,single_astronaut,0.25,RANDOM_MATCHED,7,2,0.0011467889908256881,0.0030030030030030463,0.5,0.9007489681243896
18,16,single_astronaut,0.25,REDUNDANCY_ONLY,7,2,0.0011467889908256881,0.0,0.0,0.9007489681243896
18,16,single_astronaut,0.25,CRITICAL_RANK_AWARE,7,2,0.0011467889908256881,0.006006006006005982,1.0,0.9007489681243896
18,16,single_astronaut,0.5,RANDOM_MATCHED,7,4,0.0022935779816513763,0.0030030030030030463,0.25,0.9007489681243896
18,16,single_astronaut,0.5,REDUNDANCY_ONLY,7,4,0.0022935779816513763,0.0,0.0,0.9007489681243896
18,16,single_astronaut,0.5,CRITICAL_RANK_AWARE,7,4,0.0022935779816513763,0.006006006006005982,0.5,0.9007489681243896
18,16,single_astronaut,0.75,RANDOM_MATCHED,7,6,0.0034403669724770644,0.006006006006005982,0.3333333333333333,0.9007489681243896
18,16,single_astronaut,0.75,REDUNDANCY_ONLY,7,6,0.0034403669724770644,0.006006006006005982,0.3333333333333333,0.9007489681243896
18,16,single_astronaut,0.75,CRITICAL_RANK_AWARE,7,6,0.0034403669724770644,0.006006006006005982,0.3333333333333333,0.9007489681243896
18,16,single_astronaut,1.0,RANDOM_MATCHED,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
18,16,single_astronaut,1.0,REDUNDANCY_ONLY,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
18,16,single_astronaut,1.0,CRITICAL_RANK_AWARE,7,7,0.0040137614678899085,0.006006006006005982,0.2857142857142857,0.9007489681243896
18,40,single_astronaut,0.25,RANDOM_MATCHED,25,7,0.0040137614678899085,0.0,0.0,0.9061341881752014
18,40,single_astronaut,0.25,REDUNDANCY_ONLY,25,7,0.0040137614678899085,0.0034602076124568004,0.14285714285714285,0.9115833044052124
18,40,single_astronaut,0.25,CRITICAL_RANK_AWARE,25,7,0.0040137614678899085,0.01730103806228378,0.7142857142857143,0.9061341881752014
18,40,single_astronaut,0.5,RANDOM_MATCHED,25,13,0.007454128440366973,0.0034602076124568004,0.07692307692307693,0.9045541286468506
18,40,single_astronaut,0.5,REDUNDANCY_ONLY,25,13,0.007454128440366973,0.01038062283737029,0.23076923076923078,0.9061342477798462
18,40,single_astronaut,0.5,CRITICAL_RANK_AWARE,25,13,0.007454128440366973,0.01730103806228378,0.38461538461538464,0.9061342477798462
18,40,single_astronaut,0.75,RANDOM_MATCHED,25,19,0.010894495412844037,0.01038062283737029,0.15789473684210525,0.9045541286468506
18,40,single_astronaut,0.75,REDUNDANCY_ONLY,25,19,0.010894495412844037,0.01384083044982698,0.21052631578947367,0.9061341881752014
18,40,single_astronaut,0.75,CRITICAL_RANK_AWARE,25,19,0.010894495412844037,0.01730103806228378,0.2631578947368421,0.9061341881752014
18,40,single_astronaut,1.0,RANDOM_MATCHED,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
18,40,single_astronaut,1.0,REDUNDANCY_ONLY,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
18,40,single_astronaut,1.0,CRITICAL_RANK_AWARE,25,25,0.014334862385321102,0.01730103806228378,0.2,0.9061341881752014
