layer,length,repetitions,qkv_norm_ms,qkv_a2a_ms,attention_ms,return_a2a_ms,o_proj_ms,residual_norm_ms,router_topk_ms,dispatch_critical_ms,expert_ms,combine_critical_ms,attention_path_ms,cp_to_first_expert_ms,moe_path_ms,layer_path_ms,perfect_block_overlap_oracle_pct,naive_return_plus_dispatch_pct
4,8192,30,1.0423679947853088,0.8048960268497467,0.3609120100736618,0.19521600008010864,0.04803199879825115,0.1764639988541603,0.1886879950761795,0.5658079981803894,0.9762080013751984,0.418272003531456,2.023568034172058,0.9736639857292175,1.8920799493789673,3.9089280366897583,48.232149193370695,19.468866940435277
4,32768,30,1.8749600052833557,0.4508800059556961,3.0046560764312744,0.3238240033388138,0.17670399695634842,0.3765920102596283,0.12955199927091599,0.934607982635498,2.6486400365829468,1.0127200484275818,5.761888027191162,1.9334880113601685,4.714895963668823,10.470576286315918,44.97066952540692,12.01874616604405
24,4096,30,0.9149279892444611,0.6157439947128296,0.19630400091409683,0.16555199772119522,0.08022399991750717,0.16705600172281265,0.15504000335931778,0.4628159999847412,0.6628959774971008,0.18519999831914902,1.639952003955841,0.8530240058898926,1.423088014125824,3.0332319736480713,45.9338415853678,20.71612073079256
24,8192,30,0.9380960166454315,0.6460320055484772,0.3425599932670593,0.16729599982500076,0.049167999997735023,0.10339199751615524,0.14023999869823456,0.4272319972515106,0.8898879885673523,0.3441600054502487,1.8083999752998352,0.8035520017147064,1.6735519766807556,3.4588959217071533,47.71742150578236,17.188374861047553
24,16384,30,1.0623040199279785,0.3057920038700104,0.8728800117969513,0.20473600178956985,0.09398400038480759,0.20054399967193604,0.0814560018479824,0.5017440021038055,1.5458399653434753,0.8347519934177399,2.4557119607925415,1.076640009880066,2.6579359769821167,5.105279922485352,47.93750749541309,13.838222675740116
24,32768,30,1.8650720119476318,0.43404799699783325,3.003664016723633,0.33876800537109375,0.17897600680589676,0.3766559958457947,0.124719999730587,0.9573599994182587,3.0124160051345825,1.6621920466423035,5.7418718338012695,1.9714720249176025,5.10267186164856,10.838607788085938,47.02389876942613,11.958436269038982
47,8192,30,0.6962240040302277,0.2905599921941757,0.3113439977169037,0.12641599774360657,0.04825599864125252,0.10294400155544281,0.06409600004553795,0.27878400683403015,0.8079040050506592,0.2847200036048889,1.4057440161705017,0.6074720025062561,1.4342719912528992,2.8304320573806763,49.3267472182252,14.315835758043766
47,32768,30,1.8627039790153503,0.4116000086069107,2.9706400632858276,0.30347199738025665,0.17667199671268463,0.3760320097208023,0.13195200264453888,0.9479840099811554,2.5947039127349854,0.9055840075016022,5.684895992279053,1.9284160137176514,4.682591915130615,10.366575717926025,45.161293883681836,12.072028810799857
24,65536,30,3.6396960020065308,0.7843039929866791,11.612095832824707,0.6473439931869507,0.3524959981441498,0.7194399833679199,0.22193600237369537,1.905776023864746,6.00380802154541,3.348352074623108,16.847023963928223,3.8187519311904907,10.123824119567871,26.963215827941895,37.51849159450148,9.468900272666685
