active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_mean_rank_ms,full_moe_ms,iteration,layer,max_expert_load,mean_active_expert_load,prepare_finalize_backend,rank_count,rank_cv,rank_max_mean_load,topology,total_assignments,workload
121,0.012480000033974648,3,0.01775999926030636,TritonExperts,0.7627716896070299,1.0312644363982162,0.6246079802513123,5.557687997817993,5.588160037994385,0,46,785.0,199.80165289256198,MoEPrepareAndFinalizeNoDPEPModular,4,0.15989377087305898,1.1977167438782264,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
120,0.011744000017642975,3,0.017535999417304993,TritonExperts,0.7645464314384979,1.0362267953300708,0.6290559768676758,5.625831961631775,5.654719829559326,0,47,667.0,201.46666666666667,MoEPrepareAndFinalizeNoDPEPModular,4,0.13668163584321305,1.1120119126406354,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01190400030463934,2,0.02486399933695793,TritonExperts,0.7896506850561618,1.0202448650744862,0.6672319769859314,5.748623847961426,5.784671783447266,1,0,828.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.07804576381324958,1.1308735936465917,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011744000017642975,2,0.019168000668287277,TritonExperts,0.7323801488352785,1.0180205602624828,0.6318079829216003,5.651104092597961,5.680384159088135,1,1,998.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.09172175792394968,1.1386499007279947,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011615999974310398,2,0.018783999606966972,TritonExperts,0.9119728185655734,1.0272172806335185,0.6255999803543091,5.555263996124268,5.582367897033691,1,2,1294.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.16588514962875878,1.2609199205823958,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011487999930977821,2,0.019392000511288643,TritonExperts,0.9129789181320269,1.0690428726323706,0.6593599915504456,5.719959855079651,5.749663829803467,1,3,1102.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.1331623448933434,1.2116148246194574,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012319999746978283,1,0.01711999997496605,TritonExperts,0.9899874147859559,1.0063864069708541,0.6151999831199646,5.520088195800781,5.546304225921631,1,4,1312.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.12861685586273405,1.1007610853739245,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01196799986064434,0,0.01942400075495243,TritonExperts,1.0746822105705982,1.0392271002814761,0.7693439722061157,5.686223983764648,5.712863922119141,1,5,1284.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.16735607603885436,1.2629053606882858,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.012319999746978283,3,0.017791999503970146,TritonExperts,1.1370057487219143,1.0198247070738464,0.6403520107269287,6.719496130943298,6.759456157684326,1,6,1393.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.14407932204886448,1.162971542025149,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.012319999746978283,0,0.017696000635623932,TritonExperts,1.2410192337441182,1.0303132684296776,0.6349120140075684,5.6221359968185425,5.652639865875244,1,7,1244.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.1531564956540489,1.2410655195234943,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012191999703645706,0,0.01788800023496151,TritonExperts,0.9459313549548267,1.0333741590574341,0.6413120031356812,5.649288058280945,5.675968170166016,1,8,884.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.13185619304713223,1.1224354731965587,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.01196799986064434,0,0.01759999990463257,TritonExperts,0.9994577941591158,1.077669536574918,0.6592320203781128,5.5359920263290405,5.56825590133667,1,9,1502.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.31731882791636024,1.5393778954334878,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01190400030463934,0,0.019711999222636223,TritonExperts,0.9821852224070049,1.0549421742727751,0.642848014831543,5.553128123283386,5.5814080238342285,1,10,1028.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.08311235376086935,1.098941098610192,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011807999573647976,0,0.019392000511288643,TritonExperts,0.9541563272969216,1.0253186404422017,0.6132799983024597,5.555264115333557,5.580704212188721,1,11,931.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.08940568004806729,1.1427862342819326,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012000000104308128,2,0.01836800016462803,TritonExperts,0.9533836778730902,1.0171471483505117,0.6131200194358826,5.542736053466797,5.570720195770264,1,12,1314.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.15505322052467868,1.2677035076108538,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011935999616980553,3,0.03372799977660179,TritonExperts,1.0012468569429374,1.0273675649237193,0.6405760049819946,5.647464036941528,5.6769280433654785,1,13,1207.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.17480468594081158,1.156187954996691,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.011776000261306763,2,0.01744000054895878,TritonExperts,0.8390699989505256,1.0115719557829705,0.6175040006637573,5.582687973976135,5.608704090118408,1,14,835.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.11071561077323563,1.1819986763732628,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012191999703645706,0,0.016992000862956047,TritonExperts,0.9376949604512502,1.041997183870343,0.6421120166778564,5.701367974281311,5.7282562255859375,1,15,1159.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.1745822867106916,1.1881204500330906,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.01206399966031313,2,0.016896000131964684,TritonExperts,0.8714464677469952,1.0118306854711823,0.6007360219955444,5.516135931015015,5.5447998046875,1,16,872.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.02641223070196263,1.036896095301125,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.01196799986064434,3,0.018079999834299088,TritonExperts,0.6567138179136903,1.0336002697931648,0.642304003238678,5.770688056945801,5.802048206329346,1,17,639.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.1274054658164055,1.1955658504301787,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.011935999616980553,2,0.018271999433636665,TritonExperts,0.8284576656503534,1.0213061847978209,0.6342719793319702,5.72268807888031,5.749919891357422,1,18,643.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.16562226651243278,1.1520516214427532,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
127,0.012095999903976917,0,0.018079999834299088,TritonExperts,0.8963957134732683,1.0304869146919964,0.6276159882545471,5.6786240339279175,5.707520008087158,1,19,851.0,190.36220472440945,MoEPrepareAndFinalizeNoDPEPModular,4,0.12767515660253798,1.1651224354731966,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
