layer,left_request,right_request,left_hhi,right_hhi,hhi_delta,left_dispatch_ms,right_dispatch_ms,left_combine_ms,right_combine_ms,left_comm_total_ms,right_comm_total_ms
21,clock_motion,coins,0.2535726584022039,0.2636131656804734,0.010040507278269495,0.4414080083370209,0.29679998755455017,0.11161600053310394,0.1308159977197647,0.5530240088701248,0.4276159852743149
21,clock_motion,coins,0.2535726584022039,0.2636131656804734,0.010040507278269495,0.4171839952468872,0.29679998755455017,0.11001600325107574,0.1308159977197647,0.527199998497963,0.4276159852743149
