sample_id,layer,strategy,granularity,wave,max_rank_assignments,predicted_window_ms,actual_window_ms,speedup,hidden_comm_per_wave_ms
cat,47,generic,4x4,8,84,0.4087488823403645,0.33809590339660645,0.9996688427359012,0.0
cat,47,generic,4x4,9,108,0.40947079884628335,0.3372957706451416,0.9996688427359012,0.0
cat,47,generic,4x4,10,88,0.40886920175801766,0.3425278663635254,0.9996688427359012,0.0
cat,47,generic,4x4,11,100,0.40923016001097706,0.33609580993652344,0.9996688427359012,0.0
cat,47,generic,4x4,12,72,0.4083879240874051,0.33611202239990234,0.9996688427359012,0.0
cat,47,generic,4x4,13,88,0.40886920175801766,0.3504166603088379,0.9996688427359012,0.0
cat,47,generic,4x4,14,76,0.4085082435050582,0.3396162986755371,0.9996688427359012,0.0
cat,47,generic,4x4,15,84,0.4087488823403645,0.3340640068054199,0.9996688427359012,0.0
model_card,0,spatial,2x2,0,1864,0.46229102319601106,0.47019197046756744,0.9935770803829262,0.018487997353076935
model_card,0,spatial,2x2,1,1940,0.4645770921314207,0.4280959963798523,0.9935770803829262,0.018487997353076935
model_card,0,spatial,2x2,2,1812,0.46072687076652025,0.4196639657020569,0.9935770803829262,0.018487997353076935
model_card,0,spatial,2x2,3,1880,0.46277230086662363,0.40839993953704834,0.9935770803829262,0.018487997353076935
model_card,0,sequential,2x2,0,1880,0.46277230086662363,0.47812798619270325,1.0010247068601132,0.01862797886133194
model_card,0,sequential,2x2,1,1920,0.463975495043155,0.4158560037612915,1.0010247068601132,0.01862797886133194
model_card,0,sequential,2x2,2,2004,0.4665022028138709,0.4213598966598511,1.0010247068601132,0.01862797886133194
model_card,0,sequential,2x2,3,1708,0.45759856590753867,0.4030880928039551,1.0010247068601132,0.01862797886133194
model_card,0,generic,2x2,0,1840,0.4615691066900922,0.4720959961414337,0.9980564729783652,0.018420010805130005
model_card,0,generic,2x2,1,1808,0.46060655134886713,0.42103999853134155,0.9980564729783652,0.018420010805130005
model_card,0,generic,2x2,2,1676,0.4566360105663136,0.4201119542121887,0.9980564729783652,0.018420010805130005
model_card,0,generic,2x2,3,1840,0.4615691066900922,0.4073439836502075,0.9980564729783652,0.018420010805130005
model_card,0,spatial,4x4,0,540,0.4224652959528223,0.4479840099811554,1.369413785738313,0.0
model_card,0,spatial,4x4,1,488,0.42090114352333147,0.3689280152320862,1.369413785738313,0.0
model_card,0,spatial,4x4,2,520,0.4218636988645566,0.3617919683456421,1.369413785738313,0.0
model_card,0,spatial,4x4,3,588,0.42390912896465993,0.34995198249816895,1.369413785738313,0.0
model_card,0,spatial,4x4,4,520,0.4218636988645566,0.34563207626342773,1.369413785738313,0.0
model_card,0,spatial,4x4,5,476,0.42054018527037207,0.3551201820373535,1.369413785738313,0.0
model_card,0,spatial,4x4,6,564,0.4231872124587411,0.3447682857513428,1.369413785738313,0.0
model_card,0,spatial,4x4,7,516,0.42174337944690343,0.3471519947052002,1.369413785738313,0.0
model_card,0,spatial,4x4,8,464,0.42017922701741267,0.34671998023986816,1.369413785738313,0.0
model_card,0,spatial,4x4,9,536,0.4223449765351691,0.3521599769592285,1.369413785738313,0.0
model_card,0,spatial,4x4,10,560,0.42306689304108797,0.3441915512084961,1.369413785738313,0.0
model_card,0,spatial,4x4,11,528,0.4221043376998629,0.3584160804748535,1.369413785738313,0.0
model_card,0,spatial,4x4,12,468,0.4202995464350658,0.34233570098876953,1.369413785738313,0.0
model_card,0,spatial,4x4,13,420,0.41885571342322814,0.3399200439453125,1.369413785738313,0.0
model_card,0,spatial,4x4,14,496,0.42114178235863775,0.34731197357177734,1.369413785738313,0.0
model_card,0,spatial,4x4,15,564,0.4231872124587411,0.35063982009887695,1.369413785738313,0.0
model_card,0,sequential,4x4,0,492,0.42102146294098464,0.44460800290107727,1.0230314887165917,0.0
model_card,0,sequential,4x4,1,460,0.4200589075997595,0.37321603298187256,1.0230314887165917,0.0
model_card,0,sequential,4x4,2,504,0.42138242119394403,0.36297595500946045,1.0230314887165917,0.0
model_card,0,sequential,4x4,3,472,0.4204198658527189,0.35568010807037354,1.0230314887165917,0.0
model_card,0,sequential,4x4,4,436,0.4193369910938407,0.3527200222015381,1.0230314887165917,0.0
model_card,0,sequential,4x4,5,516,0.42174337944690343,0.3457760810852051,1.0230314887165917,0.0
model_card,0,sequential,4x4,6,520,0.4218636988645566,0.3573441505432129,1.0230314887165917,0.0
model_card,0,sequential,4x4,7,564,0.4231872124587411,0.34929609298706055,1.0230314887165917,0.0
model_card,0,sequential,4x4,8,472,0.4204198658527189,0.3512003421783447,1.0230314887165917,0.0
model_card,0,sequential,4x4,9,536,0.4223449765351691,0.35132789611816406,1.0230314887165917,0.0
model_card,0,sequential,4x4,10,488,0.42090114352333147,0.3540318012237549,1.0230314887165917,0.0
model_card,0,sequential,4x4,11,508,0.42150274061159715,0.3475198745727539,1.0230314887165917,0.0
model_card,0,sequential,4x4,12,436,0.4193369910938407,0.3505282402038574,1.0230314887165917,0.0
model_card,0,sequential,4x4,13,472,0.4204198658527189,0.34961557388305664,1.0230314887165917,0.0
model_card,0,sequential,4x4,14,436,0.4193369910938407,0.35196828842163086,1.0230314887165917,0.0
model_card,0,sequential,4x4,15,464,0.42017922701741267,0.3487839698791504,1.0230314887165917,0.0
model_card,0,generic,4x4,0,464,0.42017922701741267,0.4551360309123993,0.9975984535796097,0.0
model_card,0,generic,4x4,1,452,0.4198182687644532,0.3808000683784485,0.9975984535796097,0.0
model_card,0,generic,4x4,2,480,0.4206605046880252,0.36502397060394287,0.9975984535796097,0.0
model_card,0,generic,4x4,3,436,0.4193369910938407,0.35875213146209717,0.9975984535796097,0.0
model_card,0,generic,4x4,4,484,0.42078082410567835,0.3559681177139282,0.9975984535796097,0.0
model_card,0,generic,4x4,5,456,0.4199385881821064,0.3606722354888916,0.9975984535796097,0.0
model_card,0,generic,4x4,6,440,0.4194573105114938,0.3599839210510254,0.9975984535796097,0.0
model_card,0,generic,4x4,7,432,0.41921667167618754,0.3514719009399414,0.9975984535796097,0.0
model_card,0,generic,4x4,8,440,0.4194573105114938,0.3538398742675781,0.9975984535796097,0.0
model_card,0,generic,4x4,9,444,0.41957762992914693,0.3616321086883545,0.9975984535796097,0.0
model_card,0,generic,4x4,10,452,0.4198182687644532,0.3518078327178955,0.9975984535796097,0.0
model_card,0,generic,4x4,11,460,0.4200589075997595,0.3541278839111328,0.9975984535796097,0.0
model_card,0,generic,4x4,12,444,0.41957762992914693,0.3547043800354004,0.9975984535796097,0.0
model_card,0,generic,4x4,13,464,0.42017922701741267,0.35527992248535156,0.9975984535796097,0.0
model_card,0,generic,4x4,14,448,0.4196979493468001,0.35553598403930664,0.9975984535796097,0.0
model_card,0,generic,4x4,15,476,0.42054018527037207,0.3527359962463379,0.9975984535796097,0.0
model_card,12,spatial,2x2,0,1912,0.4637348562078487,0.4660799950361252,1.0030629173322723,0.02093598246574402
model_card,12,spatial,2x2,1,1748,0.45880176008407003,0.422480046749115,1.0030629173322723,0.02093598246574402
model_card,12,spatial,2x2,2,1796,0.46024559309590773,0.41243213415145874,1.0030629173322723,0.02093598246574402
model_card,12,spatial,2x2,3,1788,0.46000495426060145,0.40167999267578125,1.0030629173322723,0.02093598246574402
model_card,12,sequential,2x2,0,1832,0.461328467854786,0.462911993265152,1.0069271198424201,0.02063199132680893
model_card,12,sequential,2x2,1,1732,0.4583204824134575,0.4211840033531189,1.0069271198424201,0.02063199132680893
model_card,12,sequential,2x2,2,1844,0.4616894261077454,0.41433602571487427,1.0069271198424201,0.02063199132680893
model_card,12,sequential,2x2,3,1736,0.45844080183111063,0.4056481122970581,1.0069271198424201,0.02063199132680893
model_card,12,generic,2x2,0,1736,0.45844080183111063,0.4739520102739334,0.9946541398739421,0.02194397896528244
model_card,12,generic,2x2,1,1812,0.46072687076652025,0.4243360161781311,0.9946541398739421,0.02194397896528244
model_card,12,generic,2x2,2,1676,0.4566360105663136,0.4234880208969116,0.9946541398739421,0.02194397896528244
model_card,12,generic,2x2,3,1736,0.45844080183111063,0.40974390506744385,0.9946541398739421,0.02194397896528244
model_card,12,spatial,4x4,0,624,0.4249920037235382,0.4487360119819641,1.0245667156589227,0.0
model_card,12,spatial,4x4,1,464,0.42017922701741267,0.3718079924583435,1.0245667156589227,0.0
model_card,12,spatial,4x4,2,468,0.4202995464350658,0.3564639091491699,1.0245667156589227,0.0
model_card,12,spatial,4x4,3,432,0.41921667167618754,0.3580160140991211,1.0245667156589227,0.0
model_card,12,spatial,4x4,4,476,0.42054018527037207,0.3418079614639282,1.0245667156589227,0.0
model_card,12,spatial,4x4,5,460,0.4200589075997595,0.3446080684661865,1.0245667156589227,0.0
model_card,12,spatial,4x4,6,500,0.42126210177629086,0.34640002250671387,1.0245667156589227,0.0
model_card,12,spatial,4x4,7,440,0.4194573105114938,0.3494560718536377,1.0245667156589227,0.0
model_card,12,spatial,4x4,8,500,0.42126210177629086,0.33772802352905273,1.0245667156589227,0.0
model_card,12,spatial,4x4,9,436,0.4193369910938407,0.34104013442993164,1.0245667156589227,0.0
model_card,12,spatial,4x4,10,552,0.4228262542057817,0.35089588165283203,1.0245667156589227,0.0
model_card,12,spatial,4x4,11,484,0.42078082410567835,0.3437919616699219,1.0245667156589227,0.0
model_card,12,spatial,4x4,12,480,0.4206605046880252,0.3449282646179199,1.0245667156589227,0.0
model_card,12,spatial,4x4,13,448,0.4196979493468001,0.3521280288696289,1.0245667156589227,0.0
model_card,12,spatial,4x4,14,460,0.4200589075997595,0.34571218490600586,1.0245667156589227,0.0
model_card,12,spatial,4x4,15,508,0.42150274061159715,0.3442559242248535,1.0245667156589227,0.0
model_card,12,sequential,4x4,0,520,0.4218636988645566,0.44256001710891724,0.9953114325782673,0.0
model_card,12,sequential,4x4,1,516,0.42174337944690343,0.36657601594924927,0.9953114325782673,0.0
model_card,12,sequential,4x4,2,448,0.4196979493468001,0.363584041595459,0.9953114325782673,0.0
model_card,12,sequential,4x4,3,440,0.4194573105114938,0.35291194915771484,0.9953114325782673,0.0
model_card,12,sequential,4x4,4,468,0.4202995464350658,0.3517920970916748,0.9953114325782673,0.0
model_card,12,sequential,4x4,5,436,0.4193369910938407,0.3524320125579834,0.9953114325782673,0.0
model_card,12,sequential,4x4,6,488,0.42090114352333147,0.3517756462097168,0.9953114325782673,0.0
model_card,12,sequential,4x4,7,492,0.42102146294098464,0.3501439094543457,0.9953114325782673,0.0
model_card,12,sequential,4x4,8,540,0.4224652959528223,0.3464958667755127,0.9953114325782673,0.0
model_card,12,sequential,4x4,9,488,0.42090114352333147,0.3416159152984619,0.9953114325782673,0.0
model_card,12,sequential,4x4,10,452,0.4198182687644532,0.34572839736938477,0.9953114325782673,0.0
model_card,12,sequential,4x4,11,464,0.42017922701741267,0.3546876907348633,0.9953114325782673,0.0
model_card,12,sequential,4x4,12,448,0.4196979493468001,0.3480958938598633,0.9953114325782673,0.0
model_card,12,sequential,4x4,13,440,0.4194573105114938,0.35094356536865234,0.9953114325782673,0.0
model_card,12,sequential,4x4,14,428,0.4190963522585344,0.35660791397094727,0.9953114325782673,0.0
model_card,12,sequential,4x4,15,484,0.42078082410567835,0.34038448333740234,0.9953114325782673,0.0
model_card,12,generic,4x4,0,472,0.4204198658527189,0.4555039703845978,0.9972884114905449,0.0
model_card,12,generic,4x4,1,456,0.4199385881821064,0.3812640309333801,0.9972884114905449,0.0
model_card,12,generic,4x4,2,440,0.4194573105114938,0.3637279272079468,0.9972884114905449,0.0
model_card,12,generic,4x4,3,452,0.4198182687644532,0.35423994064331055,0.9972884114905449,0.0
model_card,12,generic,4x4,4,460,0.4200589075997595,0.36161601543426514,0.9972884114905449,0.0
model_card,12,generic,4x4,5,496,0.42114178235863775,0.35582399368286133,0.9972884114905449,0.0
model_card,12,generic,4x4,6,448,0.4196979493468001,0.3579518795013428,0.9972884114905449,0.0
model_card,12,generic,4x4,7,424,0.41897603284088125,0.3544001579284668,0.9972884114905449,0.0
model_card,12,generic,4x4,8,480,0.4206605046880252,0.3559839725494385,0.9972884114905449,0.0
model_card,12,generic,4x4,9,468,0.4202995464350658,0.35225605964660645,0.9972884114905449,0.0
model_card,12,generic,4x4,10,516,0.42174337944690343,0.35454392433166504,0.9972884114905449,0.0
model_card,12,generic,4x4,11,412,0.41861507458792185,0.35399913787841797,0.9972884114905449,0.0
model_card,12,generic,4x4,12,424,0.41897603284088125,0.35859251022338867,0.9972884114905449,0.0
model_card,12,generic,4x4,13,452,0.4198182687644532,0.3577437400817871,0.9972884114905449,0.0
model_card,12,generic,4x4,14,464,0.42017922701741267,0.3589444160461426,0.9972884114905449,0.0
model_card,12,generic,4x4,15,416,0.41873539400557497,0.3527679443359375,0.9972884114905449,0.0
model_card,24,spatial,2x2,0,1996,0.46626156397856466,0.47571200132369995,0.9994969148012234,0.01797199249267578
model_card,24,spatial,2x2,1,1836,0.4614487872724391,0.4212799668312073,0.9994969148012234,0.01797199249267578
model_card,24,spatial,2x2,2,1736,0.45844080183111063,0.41683197021484375,0.9994969148012234,0.01797199249267578
model_card,24,spatial,2x2,3,1792,0.46012527367825456,0.4033440351486206,0.9994969148012234,0.01797199249267578
model_card,24,sequential,2x2,0,1936,0.46445677271376756,0.4614879935979843,1.0105415204065347,0.01938001811504364
model_card,24,sequential,2x2,1,1872,0.46253166203131735,0.4244479537010193,1.0105415204065347,0.01938001811504364
model_card,24,sequential,2x2,2,1832,0.461328467854786,0.41430407762527466,1.0105415204065347,0.01938001811504364
model_card,24,sequential,2x2,3,1692,0.4571172882369261,0.4018878936767578,1.0105415204065347,0.01938001811504364
model_card,24,generic,2x2,0,1752,0.4589220795017232,0.47433599829673767,1.0002485893336617,0.019952014088630676
model_card,24,generic,2x2,1,1732,0.4583204824134575,0.43430399894714355,1.0002485893336617,0.019952014088630676
model_card,24,generic,2x2,2,1760,0.4591627183370295,0.4200959801673889,1.0002485893336617,0.019952014088630676
model_card,24,generic,2x2,3,1824,0.4610878290194797,0.41396796703338623,1.0002485893336617,0.019952014088630676
model_card,24,spatial,4x4,0,504,0.42138242119394403,0.44811201095581055,0.9986039241085618,0.0
model_card,24,spatial,4x4,1,516,0.42174337944690343,0.37116801738739014,0.9986039241085618,0.0
model_card,24,spatial,4x4,2,500,0.42126210177629086,0.36132800579071045,0.9986039241085618,0.0
model_card,24,spatial,4x4,3,444,0.41957762992914693,0.35199999809265137,0.9986039241085618,0.0
model_card,24,spatial,4x4,4,520,0.4218636988645566,0.3484799861907959,0.9986039241085618,0.0
model_card,24,spatial,4x4,5,468,0.4202995464350658,0.34465599060058594,0.9986039241085618,0.0
model_card,24,spatial,4x4,6,468,0.4202995464350658,0.3431999683380127,0.9986039241085618,0.0
model_card,24,spatial,4x4,7,484,0.42078082410567835,0.34566402435302734,0.9986039241085618,0.0
model_card,24,spatial,4x4,8,436,0.4193369910938407,0.3442721366882324,0.9986039241085618,0.0
model_card,24,spatial,4x4,9,420,0.41885571342322814,0.3441920280456543,0.9986039241085618,0.0
model_card,24,spatial,4x4,10,564,0.4231872124587411,0.3514404296875,0.9986039241085618,0.0
model_card,24,spatial,4x4,11,428,0.4190963522585344,0.34465646743774414,0.9986039241085618,0.0
model_card,24,spatial,4x4,12,492,0.42102146294098464,0.3419523239135742,0.9986039241085618,0.0
model_card,24,spatial,4x4,13,468,0.4202995464350658,0.3498239517211914,0.9986039241085618,0.0
model_card,24,spatial,4x4,14,468,0.4202995464350658,0.34772777557373047,0.9986039241085618,0.0
model_card,24,spatial,4x4,15,432,0.41921667167618754,0.34148740768432617,0.9986039241085618,0.0
model_card,24,sequential,4x4,0,564,0.4231872124587411,0.44921597838401794,0.9989127247379114,0.0
model_card,24,sequential,4x4,1,484,0.42078082410567835,0.3680800199508667,0.9989127247379114,0.0
model_card,24,sequential,4x4,2,452,0.4198182687644532,0.36620795726776123,0.9989127247379114,0.0
model_card,24,sequential,4x4,3,468,0.4202995464350658,0.35798394680023193,0.9989127247379114,0.0
model_card,24,sequential,4x4,4,540,0.4224652959528223,0.3549278974533081,0.9989127247379114,0.0
model_card,24,sequential,4x4,5,472,0.4204198658527189,0.3538241386413574,0.9989127247379114,0.0
model_card,24,sequential,4x4,6,436,0.4193369910938407,0.35227203369140625,0.9989127247379114,0.0
model_card,24,sequential,4x4,7,468,0.4202995464350658,0.35524797439575195,0.9989127247379114,0.0
model_card,24,sequential,4x4,8,544,0.4225856153704754,0.34070396423339844,0.9989127247379114,0.0
model_card,24,sequential,4x4,9,448,0.4196979493468001,0.34231996536254883,0.9989127247379114,0.0
model_card,24,sequential,4x4,10,460,0.4200589075997595,0.35127997398376465,0.9989127247379114,0.0
model_card,24,sequential,4x4,11,416,0.41873539400557497,0.34833621978759766,0.9989127247379114,0.0
model_card,24,sequential,4x4,12,456,0.4199385881821064,0.34926414489746094,0.9989127247379114,0.0
model_card,24,sequential,4x4,13,448,0.4196979493468001,0.34924793243408203,0.9989127247379114,0.0
model_card,24,sequential,4x4,14,452,0.4198182687644532,0.3457760810852051,0.9989127247379114,0.0
model_card,24,sequential,4x4,15,432,0.41921667167618754,0.3421440124511719,0.9989127247379114,0.0
model_card,24,generic,4x4,0,484,0.42078082410567835,0.4556480050086975,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,1,468,0.4202995464350658,0.3821920156478882,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,2,444,0.41957762992914693,0.3605920076370239,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,3,488,0.42090114352333147,0.3576478958129883,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,4,464,0.42017922701741267,0.36142396926879883,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,5,456,0.4199385881821064,0.3593599796295166,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,6,424,0.41897603284088125,0.36012792587280273,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,7,432,0.41921667167618754,0.35595202445983887,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,8,468,0.4202995464350658,0.3488481044769287,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,9,420,0.41885571342322814,0.3596160411834717,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,10,472,0.4204198658527189,0.3544161319732666,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,11,432,0.41921667167618754,0.3547677993774414,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,12,472,0.4204198658527189,0.3498401641845703,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,13,424,0.41897603284088125,0.3599519729614258,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,14,440,0.4194573105114938,0.3579673767089844,0.9953405945301722,0.00020301342010498047
model_card,24,generic,4x4,15,448,0.4196979493468001,0.3544960021972656,0.9953405945301722,0.00020301342010498047
model_card,36,spatial,2x2,0,1932,0.4643364532961144,0.4673120230436325,0.9972735206911402,0.018340006470680237
model_card,36,spatial,2x2,1,1908,0.4636145367901956,0.42318397760391235,0.9972735206911402,0.018340006470680237
model_card,36,spatial,2x2,2,1828,0.4612081484371328,0.4199519157409668,0.9972735206911402,0.018340006470680237
model_card,36,spatial,2x2,3,1916,0.4638551756255019,0.41729605197906494,0.9972735206911402,0.018340006470680237
model_card,36,sequential,2x2,0,1824,0.4610878290194797,0.4704800099134445,1.0061979111461516,0.021236032247543335
model_card,36,sequential,2x2,1,2008,0.46662252223152406,0.4270240068435669,1.0061979111461516,0.021236032247543335
model_card,36,sequential,2x2,2,1908,0.4636145367901956,0.4181920886039734,1.0061979111461516,0.021236032247543335
model_card,36,sequential,2x2,3,1984,0.4659006057256052,0.4109760522842407,1.0061979111461516,0.021236032247543335
model_card,36,generic,2x2,0,1844,0.4616894261077454,0.4742399752140045,0.9887672755348934,0.020016014575958252
model_card,36,generic,2x2,1,1828,0.4612081484371328,0.4291839599609375,0.9887672755348934,0.020016014575958252
model_card,36,generic,2x2,2,1916,0.4638551756255019,0.42191994190216064,0.9887672755348934,0.020016014575958252
model_card,36,generic,2x2,3,1996,0.46626156397856466,0.4166080951690674,0.9887672755348934,0.020016014575958252
model_card,36,spatial,4x4,0,460,0.4200589075997595,0.44739198684692383,1.0007559779180202,0.0
model_card,36,spatial,4x4,1,500,0.42126210177629086,0.37060803174972534,1.0007559779180202,0.0
model_card,36,spatial,4x4,2,500,0.42126210177629086,0.3663519620895386,1.0007559779180202,0.0
model_card,36,spatial,4x4,3,500,0.42126210177629086,0.3612319231033325,1.0007559779180202,0.0
model_card,36,spatial,4x4,4,504,0.42138242119394403,0.3552800416946411,1.0007559779180202,0.0
model_card,36,spatial,4x4,5,464,0.42017922701741267,0.3498079776763916,1.0007559779180202,0.0
model_card,36,spatial,4x4,6,544,0.4225856153704754,0.35064005851745605,1.0007559779180202,0.0
model_card,36,spatial,4x4,7,484,0.42078082410567835,0.3478240966796875,1.0007559779180202,0.0
model_card,36,spatial,4x4,8,488,0.42090114352333147,0.349168062210083,1.0007559779180202,0.0
model_card,36,spatial,4x4,9,456,0.4199385881821064,0.34705591201782227,1.0007559779180202,0.0
model_card,36,spatial,4x4,10,520,0.4218636988645566,0.3477756977081299,1.0007559779180202,0.0
model_card,36,spatial,4x4,11,456,0.4199385881821064,0.3494400978088379,1.0007559779180202,0.0
model_card,36,spatial,4x4,12,448,0.4196979493468001,0.3470878601074219,1.0007559779180202,0.0
model_card,36,spatial,4x4,13,520,0.4218636988645566,0.35454416275024414,1.0007559779180202,0.0
model_card,36,spatial,4x4,14,540,0.4224652959528223,0.3478398323059082,1.0007559779180202,0.0
model_card,36,spatial,4x4,15,440,0.4194573105114938,0.3419041633605957,1.0007559779180202,0.0
model_card,36,sequential,4x4,0,476,0.42054018527037207,0.4443039894104004,1.0006797133663596,0.0
model_card,36,sequential,4x4,1,468,0.4202995464350658,0.3677600026130676,1.0006797133663596,0.0
model_card,36,sequential,4x4,2,492,0.42102146294098464,0.36430394649505615,1.0006797133663596,0.0
model_card,36,sequential,4x4,3,508,0.42150274061159715,0.3588639497756958,1.0006797133663596,0.0
model_card,36,sequential,4x4,4,540,0.4224652959528223,0.3549919128417969,1.0006797133663596,0.0
model_card,36,sequential,4x4,5,476,0.42054018527037207,0.3464479446411133,1.0006797133663596,0.0
model_card,36,sequential,4x4,6,472,0.4204198658527189,0.3513600826263428,1.0006797133663596,0.0
model_card,36,sequential,4x4,7,520,0.4218636988645566,0.3501601219177246,1.0006797133663596,0.0
model_card,36,sequential,4x4,8,504,0.42138242119394403,0.3415520191192627,1.0006797133663596,0.0
model_card,36,sequential,4x4,9,484,0.42078082410567835,0.34599995613098145,1.0006797133663596,0.0
model_card,36,sequential,4x4,10,508,0.42150274061159715,0.3488161563873291,1.0006797133663596,0.0
model_card,36,sequential,4x4,11,440,0.4194573105114938,0.34961605072021484,1.0006797133663596,0.0
model_card,36,sequential,4x4,12,492,0.42102146294098464,0.3457756042480469,1.0006797133663596,0.0
model_card,36,sequential,4x4,13,516,0.42174337944690343,0.34174394607543945,1.0006797133663596,0.0
model_card,36,sequential,4x4,14,508,0.42150274061159715,0.35027170181274414,1.0006797133663596,0.0
model_card,36,sequential,4x4,15,492,0.42102146294098464,0.3442726135253906,1.0006797133663596,0.0
model_card,36,generic,4x4,0,472,0.4204198658527189,0.45105603337287903,0.9992181311424895,0.0
model_card,36,generic,4x4,1,440,0.4194573105114938,0.38070404529571533,0.9992181311424895,0.0
model_card,36,generic,4x4,2,428,0.4190963522585344,0.3580000400543213,0.9992181311424895,0.0
model_card,36,generic,4x4,3,484,0.42078082410567835,0.354591965675354,0.9992181311424895,0.0
model_card,36,generic,4x4,4,488,0.42090114352333147,0.35451197624206543,0.9992181311424895,0.0
model_card,36,generic,4x4,5,464,0.42017922701741267,0.3580801486968994,0.9992181311424895,0.0
model_card,36,generic,4x4,6,464,0.42017922701741267,0.3563838005065918,0.9992181311424895,0.0
model_card,36,generic,4x4,7,472,0.4204198658527189,0.3546881675720215,0.9992181311424895,0.0
model_card,36,generic,4x4,8,496,0.42114178235863775,0.3553919792175293,0.9992181311424895,0.0
model_card,36,generic,4x4,9,468,0.4202995464350658,0.3560800552368164,0.9992181311424895,0.0
model_card,36,generic,4x4,10,492,0.42102146294098464,0.3520636558532715,0.9992181311424895,0.0
model_card,36,generic,4x4,11,456,0.4199385881821064,0.3619842529296875,0.9992181311424895,0.0
model_card,36,generic,4x4,12,516,0.42174337944690343,0.34726381301879883,0.9992181311424895,0.0
model_card,36,generic,4x4,13,504,0.42138242119394403,0.36188793182373047,0.9992181311424895,0.0
model_card,36,generic,4x4,14,500,0.42126210177629086,0.34596776962280273,0.9992181311424895,0.0
model_card,36,generic,4x4,15,448,0.4196979493468001,0.35713624954223633,0.9992181311424895,0.0
model_card,47,spatial,2x2,0,1828,0.4612081484371328,0.4626079946756363,0.9877092872419512,0.014211997389793396
model_card,47,spatial,2x2,1,1744,0.4586814406664169,0.41129595041275024,0.9877092872419512,0.014211997389793396
model_card,47,spatial,2x2,2,1760,0.4591627183370295,0.41243207454681396,0.9877092872419512,0.014211997389793396
model_card,47,spatial,2x2,3,1700,0.4573579270722324,0.41206395626068115,0.9877092872419512,0.014211997389793396
model_card,47,sequential,2x2,0,1848,0.4618097455253985,0.46083201467990875,0.9884831479834754,0.015523985028266907
model_card,47,sequential,2x2,1,1740,0.4585611212487638,0.4169759750366211,0.9884831479834754,0.015523985028266907
model_card,47,sequential,2x2,2,1756,0.4590423989193763,0.40484797954559326,0.9884831479834754,0.015523985028266907
model_card,47,sequential,2x2,3,1792,0.46012527367825456,0.40193605422973633,0.9884831479834754,0.015523985028266907
model_card,47,generic,2x2,0,1792,0.46012527367825456,0.47092799842357635,1.0005916154240686,0.016099989414215088
model_card,47,generic,2x2,1,1800,0.46036591251356085,0.4140160083770752,1.0005916154240686,0.016099989414215088
model_card,47,generic,2x2,2,1676,0.4566360105663136,0.4112800359725952,1.0005916154240686,0.016099989414215088
model_card,47,generic,2x2,3,1716,0.45783920474284495,0.4062079191207886,1.0005916154240686,0.016099989414215088
model_card,47,spatial,4x4,0,500,0.42126210177629086,0.4519999623298645,0.9964336446735942,0.0
model_card,47,spatial,4x4,1,488,0.42090114352333147,0.38099199533462524,0.9964336446735942,0.0
model_card,47,spatial,4x4,2,444,0.41957762992914693,0.3653600215911865,0.9964336446735942,0.0
model_card,47,spatial,4x4,3,520,0.4218636988645566,0.34332799911499023,0.9964336446735942,0.0
model_card,47,spatial,4x4,4,488,0.42090114352333147,0.34380781650543213,0.9964336446735942,0.0
model_card,47,spatial,4x4,5,476,0.42054018527037207,0.3415200710296631,0.9964336446735942,0.0
model_card,47,spatial,4x4,6,440,0.4194573105114938,0.3536801338195801,0.9964336446735942,0.0
model_card,47,spatial,4x4,7,436,0.4193369910938407,0.33974409103393555,0.9964336446735942,0.0
model_card,47,spatial,4x4,8,584,0.4237888095470068,0.3346078395843506,0.9964336446735942,0.0
model_card,47,spatial,4x4,9,460,0.4200589075997595,0.3428802490234375,0.9964336446735942,0.0
model_card,47,spatial,4x4,10,456,0.4199385881821064,0.3491518497467041,0.9964336446735942,0.0
model_card,47,spatial,4x4,11,488,0.42090114352333147,0.3386554718017578,0.9964336446735942,0.0
model_card,47,spatial,4x4,12,456,0.4199385881821064,0.34004783630371094,0.9964336446735942,0.0
model_card,47,spatial,4x4,13,444,0.41957762992914693,0.35265636444091797,0.9964336446735942,0.0
model_card,47,spatial,4x4,14,440,0.4194573105114938,0.3468317985534668,0.9964336446735942,0.0
model_card,47,spatial,4x4,15,500,0.42126210177629086,0.3442082405090332,0.9964336446735942,0.0
model_card,47,sequential,4x4,0,480,0.4206605046880252,0.443200021982193,0.9983992377747202,0.0
