run_id,status,batch_size,warmups_completed,measured_iterations,requested_tp_size,actual_ep_size,dp_size,pp_size,vision_token_count,text_token_count,T_layer_ms,T_attention_ms,T_norm_router_ms,T_dispatch_ms,T_expert_max_ms,T_combine_ms,critical_rank,expert_fraction,exposed_nonexpert_fraction,T_optimistic_ms,oracle_speedup,reason
smoke_tp7_20260803,BLOCKED_CONFIG_VALIDATION,1,0,0,7,,1,1,,,,,,,,,,,,,,"32 attention heads are not divisible by TP=7; no model or profiling run occurred"
