request_id,layer,iteration,phase,sequence_ids,block_starts,remaining_masked_positions,fresh_position_ratio,physical_m,assignments,remote_assignments,remote_fraction,dispatch_payload_bytes_bf16,combine_payload_bytes_bf16,active_experts,tiny_expert_fraction_le4,expert_group_p10,expert_group_p50,expert_group_p90,rank_load_max,rank_load_mean,rank_load_cv,rank_fanout_mean,rank_fanout_p95,input_rel_l2_lag1_median,input_cosine_lag1_median,moe_output_rel_l2_lag1_median,moe_output_cosine_lag1_median,rank_load_0,rank_load_1,rank_load_2,rank_load_3,router_critical_ms,router_median_rank_ms,dispatch_critical_ms,dispatch_median_rank_ms,expert_critical_ms,expert_median_rank_ms,combine_critical_ms,combine_median_rank_ms,shared_critical_ms,shared_median_rank_ms,gather_critical_ms,gather_median_rank_ms,moe_critical_sum_ms
measured_0,1,0,unknown,[],[],0,nan,32,256,198,0.7734375,1622016,1622016,121,0.9338842975206612,1.0,1.0,4.0,81,64.0,0.2658546801120868,2.9375,4.0,nan,nan,nan,nan,66,81,73,36,0.17343999445438385,0.16950400173664093,0.29977598786354065,0.2743680030107498,0.5838080048561096,0.5587039887905121,0.08108799904584885,0.07185600325465202,0.22230400145053864,0.2195039987564087,0.0995199978351593,0.09860800206661224,1.459935985505581
measured_0,1,1,unknown,[],[],0,nan,32,256,184,0.71875,1507328,1507328,70,0.8142857142857143,1.0,2.0,9.400000000000006,108,64.0,0.5248930322575258,2.625,4.0,1.0666544437408447,0.12162501737475395,0.8737791180610657,0.4940006732940674,35,85,108,28,0.15670399367809296,0.15280000120401382,0.20550400018692017,0.18718399852514267,0.5158720016479492,0.49987199902534485,0.09279999881982803,0.08219200000166893,0.19494399428367615,0.18860799819231033,0.09462399780750275,0.09270399808883667,1.2604479864239693
measured_0,1,2,unknown,[],[],0,nan,32,256,198,0.7734375,1622016,1622016,77,0.8181818181818182,1.0,1.0,10.0,84,64.0,0.3087667632088985,2.84375,4.0,0.2582332268357277,0.9604892134666443,0.08190063759684563,0.9977012276649475,40,83,84,49,0.15059199929237366,0.14896000176668167,0.24793599545955658,0.23347199708223343,0.5024319887161255,0.49055999517440796,0.08879999816417694,0.08409599959850311,0.19283199310302734,0.1836320012807846,0.09254399687051773,0.09169600158929825,1.2751359716057777
measured_0,1,3,unknown,[],[],0,nan,32,256,213,0.83203125,1744896,1744896,82,0.8292682926829268,1.0,2.0,8.800000000000011,81,64.0,0.2744401260976609,2.8125,4.0,0.35985928773880005,0.9357091784477234,0.12793747708201408,0.9897119402885437,56,81,80,39,0.15964800119400024,0.15324800461530685,0.2077759951353073,0.19179199635982513,0.49116799235343933,0.4816640019416809,0.08873599767684937,0.08348799869418144,0.197952002286911,0.18583999574184418,0.09590400010347366,0.09291199967265129,1.241183988749981
measured_0,1,4,unknown,[],[],0,nan,32,256,199,0.77734375,1630208,1630208,89,0.8651685393258427,1.0,2.0,7.200000000000003,80,64.0,0.24705294220065463,2.84375,4.0,0.25106094777584076,0.9683219194412231,0.11549168452620506,0.9924160838127136,66,72,80,38,0.15241600573062897,0.14894399791955948,0.2248000055551529,0.2096799984574318,0.5001279711723328,0.47172801196575165,0.10384000092744827,0.1021759994328022,0.19926400482654572,0.16230399906635284,0.125791996717453,0.1141120009124279,1.3062399849295616
measured_0,1,5,unknown,[],[],0,nan,32,256,200,0.78125,1638400,1638400,119,0.9159663865546218,1.0,1.0,4.0,92,64.0,0.3125,3.09375,4.0,0.8511179313063622,0.6911617368459702,0.5955250784754753,0.8299070596694946,92,60,68,36,0.16105599701404572,0.15617600083351135,0.25651198625564575,0.20929600298404694,0.5626239776611328,0.5054240077733994,0.1093439981341362,0.09417599812150002,0.17340800166130066,0.1637279987335205,0.0923520028591156,0.09110399708151817,1.3552959635853767
measured_0,1,6,unknown,[],[],0,nan,64,512,363,0.708984375,2973696,2973696,126,0.7936507936507936,1.0,2.0,9.0,186,128.0,0.4448325264214612,2.75,4.0,nan,nan,nan,nan,104,186,176,46,0.15587200224399567,0.15272000432014465,0.23577600717544556,0.22577599436044693,0.5848640203475952,0.554064005613327,0.12131199985742569,0.0664959978312254,0.1560640037059784,0.08875199779868126,0.14326399564743042,0.1382400020956993,1.397152028977871
measured_0,1,7,unknown,[],[],0,nan,32,256,182,0.7109375,1490944,1490944,35,0.6,1.0,2.0,24.000000000000007,118,64.0,0.7391797607821794,2.59375,3.0,nan,nan,nan,nan,14,118,104,20,0.40803200006484985,0.02755199931561947,1.207808017730713,1.2045440077781677,1.302880048751831,0.7683680057525635,0.7410879731178284,0.7172640264034271,0.45238399505615234,0.029215999878942966,0.6226879954338074,0.6168000102043152,4.734880030155182
measured_0,1,8,unknown,[],[],0,nan,32,256,181,0.70703125,1482752,1482752,51,0.7450980392156863,1.0,2.0,15.0,116,64.0,0.7231522790878834,2.65625,4.0,0.272034615278244,0.9624928832054138,0.08829045295715332,0.9964765012264252,22,116,104,14,0.1629440039396286,0.15939199924468994,0.23071999847888947,0.20121599733829498,0.5237439870834351,0.514272004365921,0.10249599814414978,0.09134400263428688,0.20496000349521637,0.19302400201559067,0.11366400122642517,0.09327999874949455,1.3385279923677444
measured_0,1,9,unknown,[],[],0,nan,32,256,206,0.8046875,1687552,1687552,80,0.825,1.0,1.0,7.1000000000000085,100,64.0,0.5185758367273778,2.8125,4.0,0.44820384681224823,0.9020910561084747,0.33149808645248413,0.9302147030830383,35,100,94,27,0.16995200514793396,0.15247999876737595,0.2678399980068207,0.22057600319385529,0.5064640045166016,0.5001759976148605,0.08662399649620056,0.08075200021266937,0.2317119985818863,0.19356799870729446,0.1284479945898056,0.11276800185441971,1.3910399973392487
