phase,stage,logical_invocations,median_critical_ms,p95_critical_ms,mean_critical_ms,sum_critical_ms
all,router,12245,0.1661120057106018,0.19924480319023125,0.17195007530048265,2105.52867205441
all,dispatch,12245,0.2741119861602783,0.46286719441413865,0.29680326663021556,3634.3559998869896
all,expert,12245,0.5013120174407959,0.599839985370636,0.5223163271933587,6395.7634264826775
all,combine,12245,0.09046400338411331,0.1765311956405639,0.1127580172738624,1380.721921518445
all,shared,12245,0.2017280012369156,0.24223999679088593,0.20565787179782688,2518.28064016439
all,gather,12245,0.10681600123643875,0.2335360050201409,0.12365037547580353,1514.0988477012143
