M,fast_active_experts,fast_fanout,fast_median_ms,fast_rank_imbalance,fast_total_assignments,layer,n,p50_ms,p95_ms,phase,slow_active_experts,slow_fanout,slow_median_ms,slow_rank_imbalance,slow_total_assignments,source,tail_gap_mean_pct,tail_gap_pct
1,8.0,2.4724245577523414,0.866815984249115,1.0398601200102167,8.0,44,1922,0.9017439782619476,2.0219599485397333,decode,8.0,2.463917525773196,2.3010239601135254,1.2614029530933397,8.0,online_trace_long_steady,540.1563379409556,165.45702916463267
1,8.0,2.0784823284823286,0.8580320179462433,1.0421632031875414,8.0,45,1922,0.8922240138053894,2.0793679833412138,decode,8.0,2.0876288659793816,2.313568115234375,1.2479668226431464,8.0,online_trace_long_steady,948.3236007464202,169.63657146155896
1,8.0,2.3122406639004147,0.8618560135364532,1.0412786938873908,8.0,46,1922,0.8944960236549377,2.0139599680900573,decode,8.0,2.3402061855670104,2.294719934463501,1.253566797922335,8.0,online_trace_long_steady,1120.8328185533262,166.25328342792616
1,8.0,2.224245577523413,0.8634560108184814,1.0394390254569004,8.0,47,1922,0.8976480066776276,2.0555088996887183,decode,8.0,2.2577319587628866,2.296799898147583,1.2484911104226644,8.0,online_trace_long_steady,253.41352357892785,166.00080019927776
284,32.0,3.996478873239436,0.9515039920806885,1.0543479572535888,2272.0,0,31,1.0323840379714966,2.315760016441345,prefill,32.0,3.9964788732394365,3.344543933868408,1.2469756123696112,2272.0,online_trace_long_steady,254.73908332554922,251.5007778950309
284,29.5,3.438380281690141,0.889712005853653,1.0414570763812403,2272.0,1,31,0.921504020690918,3.963919997215271,prefill,29.5,3.438380281690141,4.888015985488892,1.3036077842645595,2272.0,online_trace_long_steady,453.5742053868179,449.39305677846704
284,35.5,3.485915492957747,0.8962239921092987,1.037210260290345,2272.0,2,31,0.91075199842453,3.435312032699585,prefill,35.5,3.485915492957747,4.73417592048645,1.3743037353852383,2272.0,online_trace_long_steady,432.727171105247,428.23579397156027
284,39.0,3.654929577464789,0.8951680064201355,1.0350569128389444,2272.0,3,31,0.9399679899215698,3.2420159578323364,prefill,39.0,3.654929577464789,4.517072081565857,1.3435522774538247,2272.0,online_trace_long_steady,405.86966228247843,404.60606826488635
284,40.0,3.698943661971831,0.8797280192375183,1.0397401125322887,2272.0,4,31,0.9088320136070251,3.1907999515533447,prefill,40.0,3.698943661971831,4.445136070251465,1.3860427437990692,2272.0,online_trace_long_steady,411.0174104532361,405.2852669283081
284,45.0,3.769366197183098,0.905919998884201,1.0487510996931326,2272.0,5,31,0.9344639778137207,3.2283999919891357,prefill,45.0,3.769366197183098,6.9200639724731445,1.4743711293531074,2272.0,online_trace_long_steady,672.6027704689213,663.871421426812
284,47.0,3.808098591549296,0.8703039884567261,1.038051672285255,2272.0,6,31,0.9100160002708435,3.2110719680786133,prefill,47.0,3.808098591549296,6.011408090591431,1.5240505047999588,2272.0,online_trace_long_steady,593.4853154132304,590.7250995419778
284,50.5,3.589788732394366,0.8847360014915466,1.0374248809691706,2272.0,7,31,0.921343982219696,3.1871039867401123,prefill,50.5,3.589788732394366,4.362640023231506,1.4594123102853667,2272.0,online_trace_long_steady,395.9799937506676,393.1007685764734
284,44.5,3.4454225352112675,0.8684640228748322,1.0361267871430269,2272.0,8,31,0.9294400215148926,3.2127519845962524,prefill,44.5,3.4454225352112675,3.5240800380706787,1.4198248449057003,2272.0,online_trace_long_steady,304.47251180901844,305.7830773924334
284,43.0,3.151408450704226,0.8860639929771423,1.0463937011734084,2272.0,9,31,0.9290879964828491,3.0888800621032715,prefill,43.0,3.151408450704226,3.295199990272522,1.408963535003877,2272.0,online_trace_long_steady,270.8739234918252,271.89187421983513
284,47.5,3.603873239436619,0.874096006155014,1.032515642638506,2272.0,10,31,0.9208959937095642,2.4934720396995544,prefill,47.5,3.6038732394366195,3.1528639793395996,1.4118918492103059,2272.0,online_trace_long_steady,260.13304668997654,260.69996397831125
284,45.0,3.913732394366197,0.8651520013809204,1.0302141149503992,2272.0,11,31,0.9071679711341858,3.309328079223633,prefill,45.0,3.913732394366197,3.7772480249404907,1.2793804637735164,2272.0,online_trace_long_steady,335.8356415156895,336.5993512016426
284,48.0,3.867957746478873,0.8666079938411713,1.0264948833381504,2272.0,12,31,0.8903359770774841,3.258255958557129,prefill,48.0,3.867957746478873,3.605023980140686,1.2766533606994053,2272.0,online_trace_long_steady,317.12745077405424,315.99246784679923
284,49.0,3.512323943661972,0.8778719902038574,1.0374189422005249,2272.0,13,31,0.9068160057067871,3.1685439348220825,prefill,49.0,3.512323943661972,3.2986239194869995,1.2656651082965538,2272.0,online_trace_long_steady,277.46875126470735,275.7522687012993
284,49.5,3.170774647887324,0.8753440082073212,1.0349792400539206,2272.0,14,31,0.8998399972915649,3.196735978126526,prefill,49.5,3.170774647887324,3.2968159914016724,1.4235456445447543,2272.0,online_trace_long_steady,277.8256545817352,276.63089716586836
284,54.0,3.878521126760563,0.9149920046329498,1.046411266166913,2272.0,15,31,0.9336959719657898,3.2594239711761475,prefill,54.0,3.878521126760563,4.399807929992676,1.4586493175932902,2272.0,online_trace_long_steady,385.3343149834,380.85752746592095
284,54.0,3.186619718309859,0.8811840116977692,1.0312481452985485,2272.0,16,31,0.9421759843826294,2.7575680017471313,prefill,54.0,3.186619718309859,3.2254079580307007,1.4168684138361982,2272.0,online_trace_long_steady,264.57481145073587,266.0311484560048
284,60.5,3.788732394366197,0.8902239799499512,1.0334922199160832,2272.0,17,31,0.9169600009918213,2.767248034477234,prefill,60.5,3.788732394366197,3.236191987991333,1.4236168869229715,2272.0,online_trace_long_steady,267.2849741286246,263.5255914102244
284,67.5,3.426056338028169,0.898496001958847,1.0355724373777782,2272.0,18,31,0.909600019454956,2.7717440128326416,prefill,67.5,3.426056338028169,3.003343939781189,1.4667140065438113,2272.0,online_trace_long_steady,238.4339324952835,234.26347287368404
284,65.0,3.65669014084507,0.8838079869747162,1.0316365294769847,2272.0,19,31,0.9002879858016968,2.8479679822921753,prefill,65.0,3.65669014084507,3.143664002418518,1.4028265988629376,2272.0,online_trace_long_steady,258.6561273006984,255.69536016264746
284,57.5,3.922535211267606,0.8856959939002991,1.0408165719199076,2272.0,20,31,0.9147199988365173,2.8609119653701782,prefill,57.5,3.922535211267606,3.2368639707565308,1.418374405036836,2272.0,online_trace_long_steady,268.3713080997178,265.45993129085366
284,62.0,3.197183098591549,0.8590719997882843,1.0348173748037826,2272.0,21,31,0.9120320081710815,2.868127942085266,prefill,62.0,3.197183098591549,3.201375961303711,1.4104296045980895,2272.0,online_trace_long_steady,269.71061415504056,272.6551397426472
284,60.0,3.60387323943662,0.8806400001049042,1.0407996210082442,2272.0,22,31,0.9214720129966736,2.729151964187622,prefill,60.0,3.60387323943662,3.1195839643478394,1.4063149871084906,2272.0,online_trace_long_steady,252.77678461511724,254.24054823465704
284,56.5,3.818661971830986,0.8990879952907562,1.045461984713757,2272.0,23,31,0.9267839789390564,3.0201759338378906,prefill,56.5,3.818661971830986,3.241887927055359,1.4187131262157873,2272.0,online_trace_long_steady,261.7064301447147,260.5751543823426
284,58.5,3.419014084507042,0.9029920101165771,1.0375435023477722,2272.0,24,31,0.9728639721870422,2.818063974380493,prefill,58.5,3.4190140845070425,3.2703360319137573,1.4173139486242101,2272.0,online_trace_long_steady,263.135035481205,262.16666318995806
284,64.5,3.697183098591549,0.8852799832820892,1.0403402785612035,2272.0,25,31,0.9044479727745056,2.843727946281433,prefill,64.5,3.697183098591549,3.1864960193634033,1.4126025918577185,2272.0,online_trace_long_steady,261.84359371518633,259.9421741749069
284,68.0,3.230633802816901,0.8885599970817566,1.0322995622922304,2272.0,26,31,0.9227200150489807,3.3119839429855347,prefill,68.0,3.230633802816901,4.25326406955719,1.3682646999315722,2272.0,online_trace_long_steady,379.5327940959866,378.66931704354676
284,58.5,3.772887323943662,0.8814239799976349,1.0324221792156876,2272.0,27,31,0.9084479808807373,3.2629120349884033,prefill,58.5,3.772887323943662,4.650480031967163,1.3695689637748485,2272.0,online_trace_long_steady,428.67150762855624,427.6098832681368
284,65.0,3.2535211267605635,0.8791200220584869,1.0342490628272982,2272.0,28,31,0.8999999761581421,3.2445439100265503,prefill,65.0,3.2535211267605635,4.5415040254592896,1.3647930702907756,2272.0,online_trace_long_steady,419.9322260562649,416.5965865299087
284,59.5,3.887323943661972,0.888560026884079,1.0382651073145253,2272.0,29,31,0.9298880100250244,3.2691680192947388,prefill,59.5,3.887323943661972,4.55459189414978,1.3695775371045475,2272.0,online_trace_long_steady,413.7294636716735,412.5812276428055
284,79.0,3.677816901408451,0.8931359946727753,1.0311935073965892,2272.0,30,31,0.9325439929962158,3.3181920051574707,prefill,79.0,3.677816901408451,6.371472120285034,1.5068906315340278,2272.0,online_trace_long_steady,612.9207050711368,613.3820782369502
284,67.5,3.563380281690141,0.8919840157032013,1.0386281364419858,2272.0,31,31,0.9403200149536133,3.2365599870681763,prefill,67.5,3.563380281690141,4.864032030105591,1.4875207499089367,2272.0,online_trace_long_steady,443.47819007174843,445.30484229210623
284,62.5,3.225352112676056,0.8999679982662201,1.031474845268223,2272.0,32,31,0.9341440200805664,3.2640159130096436,prefill,62.5,3.225352112676056,4.097504019737244,1.4587659734406269,2272.0,online_trace_long_steady,360.1352063254991,355.29441353775843
284,62.0,3.295774647887324,0.8810400068759918,1.0354572072460746,2272.0,33,31,0.9165120124816895,2.8769919872283936,prefill,62.0,3.295774647887324,3.2589759826660156,1.444396138442766,2272.0,online_trace_long_steady,272.4237534235395,269.90102120550176
284,62.5,3.649647887323944,0.8701920211315155,1.0346454054828402,2272.0,34,31,0.9164800047874451,3.0582720041275024,prefill,62.5,3.649647887323944,3.222272038459778,1.4179845439837557,2272.0,online_trace_long_steady,267.8014838565997,270.29436724404076
284,58.5,3.852112676056338,0.8692480027675629,1.0317241274959468,2272.0,35,31,0.8944960236549377,2.815392017364502,prefill,58.5,3.852112676056338,3.263967990875244,1.4089236649716748,2272.0,online_trace_long_steady,277.5075450686642,275.49329771025947
284,68.0,3.253521126760563,0.9008640050888062,1.0439218107128085,2272.0,36,31,0.9192320108413696,2.7990400791168213,prefill,68.0,3.253521126760563,3.218640089035034,1.4067052384485375,2272.0,online_trace_long_steady,261.2001501942533,257.2836822040827
284,55.0,3.443661971830986,0.8963200151920319,1.042286071149539,2272.0,37,31,0.9540159702301025,2.8121280670166016,prefill,55.0,3.443661971830986,3.243167996406555,1.4165648972084135,2272.0,online_trace_long_steady,264.35586837847563,261.8314822200088
284,57.5,3.397887323943662,0.8988479971885681,1.040508847111877,2272.0,38,31,0.9445440173149109,2.92958402633667,prefill,57.5,3.397887323943662,3.215839982032776,1.414256110436062,2272.0,online_trace_long_steady,258.26535541950574,257.77350476262467
284,55.5,3.904929577464789,0.8813439905643463,1.0349612780732784,2272.0,39,31,0.9200320243835449,2.9132319688796997,prefill,55.5,3.904929577464789,3.1848959922790527,1.4144175871516746,2272.0,online_trace_long_steady,262.4768962787508,261.3680953604814
284,50.0,3.658450704225352,0.8834719955921173,1.0351450769739818,2272.0,40,31,0.9052479863166809,2.7535359859466553,prefill,50.0,3.658450704225352,3.2123520374298096,1.4134309479325724,2272.0,online_trace_long_steady,265.7615510001466,263.60541742743106
284,49.0,3.751760563380282,0.8754560053348541,1.0300810567258316,2272.0,41,31,0.8997439742088318,2.820479989051819,prefill,49.0,3.7517605633802815,3.2948960065841675,1.4117263292391093,2272.0,online_trace_long_steady,278.2775698329631,276.3634022158698
284,43.5,3.926056338028169,0.9049600064754486,1.0463825084594836,2272.0,42,31,0.9242879748344421,2.9970719814300537,prefill,43.5,3.926056338028169,3.173311948776245,1.4063403828317411,2272.0,online_trace_long_steady,253.33929224666736,250.65770045826108
284,40.0,3.816901408450704,0.8659520149230957,1.0362125563352524,2272.0,43,31,0.924127995967865,2.525472044944763,prefill,40.0,3.816901408450704,2.8441760540008545,1.4171005874204965,2272.0,online_trace_long_steady,227.1996089875689,228.4449952173341
284,43.0,3.514084507042254,0.9036479890346527,1.0416331533752308,2272.0,44,31,0.9255359768867493,2.9450560808181763,prefill,43.0,3.5140845070422535,3.2491360902786255,1.4227240974324737,2272.0,online_trace_long_steady,261.8094968965167,259.55771823794026
284,42.5,3.623239436619718,0.8669759929180145,1.0356367005454064,2272.0,45,31,0.9089919924736023,2.99728000164032,prefill,42.5,3.623239436619718,3.2346080541610718,1.4155989348690539,2272.0,online_trace_long_steady,272.5700020767293,273.0908445655451
284,39.5,3.519366197183099,0.9037759900093079,1.0456731488643691,2272.0,46,31,0.9524480104446411,2.863823890686035,prefill,39.5,3.519366197183099,3.175391912460327,1.4115411254116261,2272.0,online_trace_long_steady,252.6841683741021,251.34723068103534
284,37.0,3.8327464788732395,0.8785440027713776,1.0406461615922467,2272.0,47,31,0.9171199798583984,2.7296159267425537,prefill,37.0,3.8327464788732395,3.002143979072571,1.454586915141466,2272.0,online_trace_long_steady,243.5206765451178,241.71811196705625
1,8.0,2.4005102040816326,0.9113119840621948,1.0516608773733047,8.0,0,391,0.9571840167045593,1.2379840016365051,decode,8.0,2.3,1.7188479900360107,1.15637823325268,8.0,online_trace_mbt4096_c8,140.75115561904704,88.61246423791322
1,8.0,2.015228426395939,0.8803520202636719,1.0440870741049366,8.0,1,391,0.9125760197639465,1.160863995552063,decode,8.0,2.325,1.7772639989852905,1.161393306304477,8.0,online_trace_mbt4096_c8,148.29697726161325,101.88106099330221
1,8.0,2.0433673469387754,0.8734879791736603,1.0374989065661582,8.0,2,391,0.8972799777984619,1.1969119906425476,decode,8.0,2.05,1.6958240270614624,1.2148554154394176,8.0,online_trace_mbt4096_c8,250.72707740519462,94.14394559439839
1,8.0,2.3443877551020407,0.8733440041542053,1.0367783249963,8.0,3,391,0.902176022529602,1.2627840042114258,decode,8.0,2.25,1.9125440120697021,1.1909700993801065,8.0,online_trace_mbt4096_c8,191.56238028644933,118.99091342829172
1,8.0,2.0357142857142856,0.8650400042533875,1.04594823545762,8.0,4,391,0.8979200124740601,1.2696959972381592,decode,8.0,2.025,1.9186559915542603,1.2208456361553912,8.0,online_trace_mbt4096_c8,204.44718563730976,121.7996834966062
1,8.0,2.5,0.8664639890193939,1.0362501989628214,8.0,5,391,0.8960000276565552,1.240768015384674,decode,8.0,2.5,1.819808006286621,1.2076277466709238,8.0,online_trace_mbt4096_c8,189.92562500449392,110.02696353775279
1,8.0,2.433673469387755,0.8743680119514465,1.0349327453892885,8.0,6,391,0.9045119881629944,1.2239360213279724,decode,8.0,2.325,1.6482880115509033,1.1964346495117302,8.0,online_trace_mbt4096_c8,160.16257705606398,88.51192964748432
1,8.0,2.3418367346938775,0.8750239908695221,1.0369810040566725,8.0,7,391,0.9033920168876648,1.1766719818115234,decode,8.0,2.2,1.9758719205856323,1.2297699472903314,8.0,online_trace_mbt4096_c8,222.9010825055703,125.80774255354143
1,8.0,2.0255102040816326,0.8642399907112122,1.0440638326195106,8.0,8,391,0.8986240029335022,1.1814559698104858,decode,8.0,2.05,1.655135989189148,1.2369219578399648,8.0,online_trace_mbt4096_c8,849.4895484335847,91.51346928833573
1,8.0,2.482142857142857,0.8709120154380798,1.039337631055274,8.0,9,391,0.8988479971885681,1.1814719438552856,decode,8.0,2.5,1.9045119881629944,1.187205115118054,8.0,online_trace_mbt4096_c8,165.91927780514678,118.68018288894703
1,8.0,2.4770408163265305,0.8717119991779327,1.0360989735232822,8.0,10,391,0.8979520201683044,1.3150879740715027,decode,8.0,2.4,2.0690239667892456,1.2515115872880263,8.0,online_trace_mbt4096_c8,182.88333798082252,137.35178232478884
1,8.0,2.0306122448979593,0.8640799820423126,1.0346420377484342,8.0,11,391,0.892799973487854,1.1953920125961304,decode,8.0,2.15,2.0475040078163147,1.2506031389685928,8.0,online_trace_mbt4096_c8,183.49870033898432,136.9576949318428
1,8.0,2.5,0.8813120126724243,1.0380991338746972,8.0,12,391,0.9077439904212952,1.3460479974746704,decode,8.0,2.5,1.9316960573196411,1.2223738650958056,8.0,online_trace_mbt4096_c8,154.76444868635002,119.18412883774491
1,8.0,2.056122448979592,0.86735999584198,1.0358182158974052,8.0,13,391,0.8990399837493896,1.3645280003547668,decode,8.0,2.225,1.8803199529647827,1.2144677598031535,8.0,online_trace_mbt4096_c8,151.65651108573115,116.78656635971727
1,8.0,2.306122448979592,0.8712959885597229,1.0372486152877978,8.0,14,391,0.9030399918556213,1.2406880259513855,decode,8.0,2.225,1.731391966342926,1.2110586503914909,8.0,online_trace_mbt4096_c8,140.31425776002763,98.71455728884729
1,8.0,2.5,0.8744799792766571,1.0367356870283506,8.0,15,391,0.9024959802627563,1.2629280090332031,decode,8.0,2.5,1.804975986480713,1.222369009252766,8.0,online_trace_mbt4096_c8,162.12701113096946,106.40563869428657
1,8.0,1.9566326530612246,0.8699040114879608,1.0448521953141312,8.0,16,391,0.8999360203742981,1.184336006641388,decode,8.0,2.225,1.6887360215187073,1.2201894383270768,8.0,online_trace_mbt4096_c8,136.85451682293834,94.12900724865062
1,8.0,2.4591836734693877,0.8767840266227722,1.0397430213817074,8.0,17,391,0.9085119962692261,1.1557279825210571,decode,8.0,2.425,1.6080639958381653,1.1799818055965627,8.0,online_trace_mbt4096_c8,120.31054763782866,83.40480061336531
1,8.0,2.5,0.8736319839954376,1.037881607679686,8.0,18,391,0.8992959856987,1.166271984577179,decode,8.0,2.5,1.5865119695663452,1.1437635108636361,8.0,online_trace_mbt4096_c8,105.60218550441402,81.59957495029332
1,8.0,2.5,0.8730240166187286,1.0350713279141712,8.0,19,391,0.9017599821090698,1.0849279761314392,decode,8.0,2.5,1.541920006275177,1.1821979709443138,8.0,online_trace_mbt4096_c8,142.09622514427465,76.61828047369809
1,8.0,2.4846938775510203,0.8683199882507324,1.0382443431318307,8.0,20,391,0.8956159949302673,1.1276320219039917,decode,8.0,2.475,1.4612480401992798,1.2297068455502798,8.0,online_trace_mbt4096_c8,140.70923240929972,68.28451031541303
1,8.0,2.170918367346939,0.8615520000457764,1.034074594306931,8.0,21,391,0.8941439986228943,1.071615993976593,decode,8.0,2.2,1.4615039825439453,1.2230444660798736,8.0,online_trace_mbt4096_c8,129.251031166277,69.63618939606613
1,8.0,2.438775510204082,0.8728000223636627,1.035991904594543,8.0,22,391,0.9037119746208191,1.143712043762207,decode,8.0,2.475,1.5250400304794312,1.1809243333343722,8.0,online_trace_mbt4096_c8,113.7721509929092,74.7296048811577
1,8.0,2.1122448979591835,0.8691359758377075,1.0363398554400696,8.0,23,391,0.8950080275535583,1.1905120015144348,decode,8.0,2.075,1.5226240158081055,1.224773369308195,8.0,online_trace_mbt4096_c8,1218.6943358182523,75.18823960080452
1,8.0,2.372448979591837,0.8726879954338074,1.0380099350921614,8.0,24,391,0.8988800048828125,1.177008032798767,decode,8.0,2.375,1.4906880259513855,1.2165113035551394,8.0,online_trace_mbt4096_c8,150.26943808844945,70.81569057331495
1,8.0,1.9158163265306123,0.865664005279541,1.0392642730667274,8.0,25,391,0.895904004573822,1.1378400325775146,decode,8.0,1.975,1.9354400038719177,1.2331252189560122,8.0,online_trace_mbt4096_c8,174.79157936114555,123.57866239866216
1,8.0,2.461734693877551,0.880480021238327,1.0381184052674706,8.0,26,391,0.911903977394104,1.1985599994659424,decode,8.0,2.5,2.0584640502929688,1.1974665125964234,8.0,online_trace_mbt4096_c8,154.3649133774931,133.7888425221234
1,8.0,2.5,0.8648160099983215,1.035260453436257,8.0,27,391,0.895583987236023,1.354848027229309,decode,8.0,2.5,2.126960039138794,1.2261271746462465,8.0,online_trace_mbt4096_c8,198.66952259140078,145.94364749809182
1,8.0,2.4693877551020407,0.863647997379303,1.035453391991258,8.0,28,391,0.9005759954452515,1.4787200093269348,decode,8.0,2.45,2.9683040380477905,1.2759580011454277,8.0,online_trace_mbt4096_c8,311.6343727712146,243.6937325221068
1,8.0,2.0510204081632653,0.8680959939956665,1.038002246085373,8.0,29,391,0.8975039720535278,1.3069440126419067,decode,8.0,2.2,2.336176037788391,1.2764004526158352,8.0,online_trace_mbt4096_c8,242.26083054184312,169.11494281107835
1,8.0,2.5,0.8714559972286224,1.0380188325385071,8.0,30,391,0.9049599766731262,1.1043359637260437,decode,8.0,2.5,1.7347359657287598,1.1953184392780354,8.0,online_trace_mbt4096_c8,147.77053706105355,99.06179672232713
1,8.0,2.5,0.8726879954338074,1.0371807796565542,8.0,31,391,0.9018880128860474,1.2673119902610779,decode,8.0,2.5,1.6651999950408936,1.207853477050602,8.0,online_trace_mbt4096_c8,173.65922618761124,90.81275367059743
1,8.0,2.5,0.8649919927120209,1.0347087743922483,8.0,32,391,0.8929280042648315,1.166096031665802,decode,8.0,2.5,1.7765600085258484,1.1996381656964676,8.0,online_trace_mbt4096_c8,192.29099669518175,105.38456118590443
1,8.0,2.489795918367347,0.8775520026683807,1.0403248032589951,8.0,33,391,0.9118720293045044,1.085696041584015,decode,8.0,2.425,1.7776480317115784,1.2351421635149609,8.0,online_trace_mbt4096_c8,185.38473488660432,102.56896757174975
1,8.0,2.4183673469387754,0.867680013179779,1.0366494420462264,8.0,34,391,0.8981119990348816,1.1160800457000732,decode,8.0,2.45,1.8404160141944885,1.2079438856430178,8.0,online_trace_mbt4096_c8,174.4552005900742,112.10768788470898
1,8.0,2.1377551020408165,0.8665919899940491,1.0376784741749214,8.0,35,391,0.8974080085754395,1.1851199865341187,decode,8.0,2.125,1.7049440145492554,1.2593732241228415,8.0,online_trace_mbt4096_c8,175.34421858185559,96.74126165878776
1,8.0,2.2806122448979593,0.8697120249271393,1.0382775007650842,8.0,36,391,0.8965759873390198,1.130735993385315,decode,8.0,2.425,1.6533920168876648,1.211700601723527,8.0,online_trace_mbt4096_c8,172.22974201611746,90.10798626422094
1,8.0,2.181122448979592,0.865664005279541,1.0371694553091597,8.0,37,391,0.8933759927749634,1.0978879928588867,decode,8.0,2.225,1.6462880373001099,1.209787717583977,8.0,online_trace_mbt4096_c8,142.94495313127126,90.17633022266962
1,8.0,2.4744897959183674,0.8728640079498291,1.036827062824899,8.0,38,391,0.903328001499176,1.053056001663208,decode,8.0,2.45,1.5868799686431885,1.196398240997485,8.0,online_trace_mbt4096_c8,122.33418982351587,81.80151251391521
1,8.0,2.461734693877551,0.8699199855327606,1.0357973160385245,8.0,39,391,0.9008640050888062,1.0551199913024902,decode,8.0,2.475,1.3882079720497131,1.1580264636386877,8.0,online_trace_mbt4096_c8,94.23170071278234,59.57881128560856
1,8.0,2.4642857142857144,0.8706720173358917,1.0377807579402487,8.0,40,391,0.9021120071411133,1.1705920100212097,decode,8.0,2.5,1.3682079911231995,1.1391400760580639,8.0,online_trace_mbt4096_c8,86.80986743720014,57.14390308638973
1,8.0,2.4642857142857144,0.8723039925098419,1.0370498691193415,8.0,41,391,0.9068160057067871,1.0952479839324951,decode,8.0,2.35,1.3305279612541199,1.1657014762614455,8.0,online_trace_mbt4096_c8,107.76769995022576,52.53030740181814
1,8.0,2.5,0.8672319948673248,1.0360451510247115,8.0,42,391,0.8980159759521484,1.1189280152320862,decode,8.0,2.5,1.5956799983978271,1.1641100268989841,8.0,online_trace_mbt4096_c8,120.02892787046177,83.99690138751228
1,8.0,2.3596938775510203,0.8670560121536255,1.0359849501888543,8.0,43,391,0.8993279933929443,1.0613920092582703,decode,8.0,2.2,1.5893279910087585,1.2054935660954644,8.0,online_trace_mbt4096_c8,135.2207422771292,83.301651649966
1,8.0,2.4744897959183674,0.8673440217971802,1.0345021441893008,8.0,44,391,0.896448016166687,1.1204960346221924,decode,8.0,2.4,1.6073920130729675,1.1741320311547998,8.0,online_trace_mbt4096_c8,126.14445343429571,85.32346712225187
1,8.0,2.045918367346939,0.8619199991226196,1.039512786588226,8.0,45,391,0.89273601770401,1.1077920198440552,decode,8.0,2.175,1.8946880102157593,1.1944970840833256,8.0,online_trace_mbt4096_c8,164.0928109342564,119.82179461472461
1,8.0,2.3071065989847717,0.8705599904060364,1.0362531439906233,8.0,46,391,0.9008640050888062,1.1289759874343872,decode,8.0,2.35,1.712224006652832,1.2239838179355007,8.0,online_trace_mbt4096_c8,168.8185974163276,96.68076014534849
1,8.0,2.232142857142857,0.8702400028705597,1.0380201755237228,8.0,47,391,0.8984959721565247,1.240176022052765,decode,8.0,2.275,2.098847985267639,1.215454028823483,8.0,online_trace_mbt4096_c8,173.27997223479517,141.1803615488832
1,8.0,2.355371900826446,0.8943359851837158,1.0514314156197169,8.0,0,242,0.9454880058765411,1.249748808145522,decode,8.0,2.3461538461538463,1.9867520332336426,1.2055977675804572,8.0,online_trace_medium8,221.2198919509394,122.14828276470386
1,8.0,2.103305785123967,0.8826559782028198,1.0441978015902351,8.0,1,242,0.9184959828853607,1.3255664169788355,decode,8.0,2.0,1.9436479806900024,1.2532953664326931,8.0,online_trace_medium8,235.33230381472293,120.20447702017174
1,8.0,2.0327868852459017,0.8855520188808441,1.0468824623025266,8.0,2,242,0.9195520281791687,1.4881519854068752,decode,8.0,2.0,1.9352960586547852,1.2209627872988107,8.0,online_trace_medium8,218.66792604548462,118.54120564248913
1,8.0,2.330578512396694,0.873088002204895,1.043934300141789,8.0,3,242,0.9072479903697968,1.4009104192256914,decode,8.0,2.423076923076923,1.8231040239334106,1.2592101772401767,8.0,online_trace_medium8,227.4428461348064,108.81102699020701
1,8.0,2.020661157024793,0.8697599768638611,1.0419007785006686,8.0,4,242,0.900767982006073,1.257924747467041,decode,8.0,2.076923076923077,1.7999039888381958,1.2354677792651712,8.0,online_trace_medium8,183.4056294824579,106.94260907786699
1,8.0,2.5,0.8920320272445679,1.0484300979548185,8.0,5,242,0.9279360175132751,1.2520719707012173,decode,8.0,2.5,1.637984037399292,1.218848598013977,8.0,online_trace_medium8,151.70932607162683,83.623904453082
1,8.0,2.4008264462809916,0.8813760280609131,1.0437606551270586,8.0,6,242,0.9124799966812134,1.304500770568847,decode,8.0,2.3846153846153846,1.9951039552688599,1.2328221386879936,8.0,online_trace_medium8,163.30092526538112,126.36240285056992
1,8.0,2.3801652892561984,0.8823680281639099,1.0456376778411287,8.0,7,242,0.9241760075092316,1.1954704403877257,decode,8.0,2.3076923076923075,2.052448034286499,1.2172286341678649,8.0,online_trace_medium8,144.79651077921037,132.60679997166753
1,8.0,2.0289256198347108,0.8695359826087952,1.0387773205452298,8.0,8,242,0.9054720103740692,1.3386495769023887,decode,8.0,2.0384615384615383,2.0736000537872314,1.257313336728384,8.0,online_trace_medium8,181.59253059938095,138.472023614779
1,8.0,2.479338842975207,0.8892160058021545,1.0454851653766262,8.0,9,242,0.9219840168952942,1.3436704099178305,decode,8.0,2.4615384615384617,1.9032000303268433,1.2249785416308758,8.0,online_trace_medium8,141.910130424662,114.03123851879405
1,8.0,2.4834710743801653,0.8786560297012329,1.0426331582898503,8.0,10,242,0.9198559820652008,1.4181391716003413,decode,8.0,2.4615384615384617,1.9335360527038574,1.266868474409192,8.0,online_trace_medium8,1904.1688145307464,120.05608421763316
1,8.0,2.0578512396694215,0.8672639727592468,1.0495343047156407,8.0,11,242,0.9015040099620819,1.2362287700176238,decode,8.0,2.0,1.5633599758148193,1.1819408690548774,8.0,online_trace_medium8,100.6200770966882,80.26345206524643
1,8.0,2.5,0.8672959804534912,1.0364494310003607,8.0,12,242,0.8983840048313141,1.171615970134735,decode,8.0,2.5,1.3651520013809204,1.1763154267998996,8.0,online_trace_medium8,84.21418471636518,57.40324320038201
1,8.0,2.090909090909091,0.876479983329773,1.0520099697415277,8.0,13,242,0.9090879857540131,1.159364813566207,decode,8.0,2.076923076923077,1.374079942703247,1.16288082129172,8.0,online_trace_medium8,99.15542025960312,56.772541168882114
