active_id,cuda_device,duration_ms,layer,pid,rows,stage
prefix_4,0,2.1733438968658447,41,1836931,1,decode
prefix_4,0,2.1340479850769043,42,1836931,1,decode
prefix_4,0,2.13155198097229,43,1836931,1,decode
prefix_4,0,1.960800051689148,44,1836931,1,decode
prefix_4,0,2.1428799629211426,45,1836931,1,decode
prefix_4,0,2.1912319660186768,46,1836931,1,decode
prefix_4,0,2.119328022003174,47,1836931,1,decode
prefix_4,0,3.9048640727996826,0,1836931,1,decode
prefix_4,0,3.0422399044036865,1,1836931,1,decode
prefix_4,0,2.2581119537353516,2,1836931,1,decode
prefix_4,0,2.127487897872925,3,1836931,1,decode
prefix_4,0,2.094304084777832,4,1836931,1,decode
prefix_4,0,3.721407890319824,5,1836931,1,decode
prefix_4,0,2.452831983566284,6,1836931,1,decode
prefix_4,0,2.179231882095337,7,1836931,1,decode
prefix_4,0,7.895648002624512,8,1836931,1,decode
prefix_4,0,2.269792079925537,9,1836931,1,decode
prefix_4,0,2.1593921184539795,10,1836931,1,decode
prefix_4,0,2.2332799434661865,11,1836931,1,decode
prefix_4,0,2.0397439002990723,12,1836931,1,decode
prefix_4,0,2.0714240074157715,13,1836931,1,decode
prefix_4,0,2.2131199836730957,14,1836931,1,decode
prefix_4,0,2.224575996398926,15,1836931,1,decode
prefix_4,0,2.2378880977630615,16,1836931,1,decode
prefix_4,0,2.2255680561065674,17,1836931,1,decode
prefix_4,0,2.200671911239624,18,1836931,1,decode
prefix_4,0,2.3849918842315674,19,1836931,1,decode
prefix_4,0,2.2392001152038574,20,1836931,1,decode
prefix_4,0,2.207200050354004,21,1836931,1,decode
prefix_4,0,2.1995201110839844,22,1836931,1,decode
prefix_4,0,1.9589120149612427,23,1836931,1,decode
prefix_4,0,1.9597439765930176,24,1836931,1,decode
prefix_4,0,2.007904052734375,25,1836931,1,decode
prefix_4,0,2.2338879108428955,26,1836931,1,decode
prefix_4,0,2.265183925628662,27,1836931,1,decode
prefix_4,0,2.1988160610198975,28,1836931,1,decode
prefix_4,0,2.24566388130188,29,1836931,1,decode
prefix_4,0,2.1336960792541504,30,1836931,1,decode
prefix_4,0,2.238624095916748,31,1836931,1,decode
prefix_4,0,2.2094719409942627,32,1836931,1,decode
prefix_4,0,2.198591947555542,33,1836931,1,decode
prefix_4,0,2.161184072494507,34,1836931,1,decode
prefix_4,0,2.2209599018096924,35,1836931,1,decode
prefix_4,0,2.1623361110687256,36,1836931,1,decode
prefix_4,0,2.1461119651794434,37,1836931,1,decode
prefix_4,0,2.195904016494751,38,1836931,1,decode
prefix_4,0,2.1871039867401123,39,1836931,1,decode
prefix_4,0,2.212383985519409,40,1836931,1,decode
prefix_4,0,2.2160000801086426,41,1836931,1,decode
prefix_4,0,2.2151999473571777,42,1836931,1,decode
prefix_4,0,2.204927921295166,43,1836931,1,decode
prefix_4,0,2.1950080394744873,44,1836931,1,decode
prefix_4,0,2.115328073501587,45,1836931,1,decode
prefix_4,0,1.968224048614502,46,1836931,1,decode
prefix_4,0,1.999519944190979,47,1836931,1,decode
prefix_4,0,2.531424045562744,0,1836931,1,decode
prefix_4,0,2.444256067276001,1,1836931,1,decode
prefix_4,0,2.4631359577178955,2,1836931,1,decode
prefix_4,0,4.794367790222168,3,1836931,1,decode
prefix_4,0,2.285504102706909,4,1836931,1,decode
prefix_4,0,2.2550721168518066,5,1836931,1,decode
prefix_4,0,2.2677760124206543,6,1836931,1,decode
prefix_4,0,2.1557118892669678,7,1836931,1,decode
prefix_4,0,2.061408042907715,8,1836931,1,decode
prefix_4,0,1.9306559562683105,9,1836931,1,decode
prefix_4,0,1.9525439739227295,10,1836931,1,decode
prefix_4,0,2.1210238933563232,11,1836931,1,decode
prefix_4,0,2.1795198917388916,12,1836931,1,decode
prefix_4,0,2.1779839992523193,13,1836931,1,decode
prefix_4,0,2.1779520511627197,14,1836931,1,decode
prefix_4,0,2.1898560523986816,15,1836931,1,decode
prefix_4,0,2.0051519870758057,16,1836931,1,decode
prefix_4,0,2.082495927810669,17,1836931,1,decode
prefix_4,0,2.1390719413757324,18,1836931,1,decode
prefix_4,0,1.9490879774093628,19,1836931,1,decode
prefix_4,0,2.060960054397583,20,1836931,1,decode
prefix_4,0,2.148416042327881,21,1836931,1,decode
prefix_4,0,2.265023946762085,22,1836931,1,decode
prefix_4,0,2.2824959754943848,23,1836931,1,decode
prefix_4,0,2.162911891937256,24,1836931,1,decode
prefix_4,0,2.1354880332946777,25,1836931,1,decode
prefix_4,0,1.9454079866409302,26,1836931,1,decode
prefix_4,0,2.1059200763702393,27,1836931,1,decode
prefix_4,0,2.0120320320129395,28,1836931,1,decode
prefix_4,0,1.954367995262146,29,1836931,1,decode
prefix_4,0,2.024480104446411,30,1836931,1,decode
prefix_4,0,2.1702721118927,31,1836931,1,decode
prefix_4,0,2.2020480632781982,32,1836931,1,decode
prefix_4,0,2.1800320148468018,33,1836931,1,decode
prefix_4,0,2.183135986328125,34,1836931,1,decode
prefix_4,0,2.015712022781372,35,1836931,1,decode
prefix_4,0,1.952895998954773,36,1836931,1,decode
prefix_4,0,1.94159996509552,37,1836931,1,decode
prefix_4,0,1.9319360256195068,38,1836931,1,decode
prefix_4,0,1.938431978225708,39,1836931,1,decode
prefix_4,0,2.0030720233917236,40,1836931,1,decode
prefix_4,0,2.204063892364502,41,1836931,1,decode
prefix_4,0,2.1975998878479004,42,1836931,1,decode
prefix_4,0,2.2031679153442383,43,1836931,1,decode
prefix_4,0,2.113856077194214,44,1836931,1,decode
prefix_4,0,2.094048023223877,45,1836931,1,decode
prefix_4,0,1.9766720533370972,46,1836931,1,decode
prefix_4,0,2.060544013977051,47,1836931,1,decode
prefix_4,0,2.0397119522094727,0,1836931,1,decode
prefix_4,0,1.9733439683914185,1,1836931,1,decode
prefix_4,0,2.220576047897339,2,1836931,1,decode
prefix_4,0,5.717088222503662,3,1836931,1,decode
prefix_4,0,2.482208013534546,4,1836931,1,decode
prefix_4,0,2.2900478839874268,5,1836931,1,decode
prefix_4,0,2.3605759143829346,6,1836931,1,decode
prefix_4,0,2.303744077682495,7,1836931,1,decode
prefix_4,0,2.217695951461792,8,1836931,1,decode
prefix_4,0,2.133791923522949,9,1836931,1,decode
prefix_4,0,2.243680000305176,10,1836931,1,decode
prefix_4,0,2.2057600021362305,11,1836931,1,decode
prefix_4,0,2.1295039653778076,12,1836931,1,decode
prefix_4,0,2.470400094985962,13,1836931,1,decode
prefix_4,0,2.173759937286377,14,1836931,1,decode
prefix_4,0,2.1497600078582764,15,1836931,1,decode
prefix_4,0,2.309823989868164,16,1836931,1,decode
prefix_4,0,2.1863999366760254,17,1836931,1,decode
prefix_4,0,2.2559359073638916,18,1836931,1,decode
prefix_4,0,2.1718719005584717,19,1836931,1,decode
prefix_4,0,2.176192045211792,20,1836931,1,decode
prefix_4,0,2.2434239387512207,21,1836931,1,decode
prefix_4,0,2.1899518966674805,22,1836931,1,decode
prefix_4,0,2.268480062484741,23,1836931,1,decode
prefix_4,0,2.1707839965820312,24,1836931,1,decode
prefix_4,0,1.9319679737091064,25,1836931,1,decode
prefix_4,0,1.956063985824585,26,1836931,1,decode
prefix_4,0,1.8820159435272217,27,1836931,1,decode
prefix_4,0,1.966048002243042,28,1836931,1,decode
prefix_4,0,2.016319990158081,29,1836931,1,decode
prefix_4,0,1.9512319564819336,30,1836931,1,decode
prefix_4,0,1.9562560319900513,31,1836931,1,decode
prefix_4,0,1.9495359659194946,32,1836931,1,decode
prefix_4,0,1.9435839653015137,33,1836931,1,decode
prefix_4,0,2.1636478900909424,34,1836931,1,decode
prefix_4,0,2.008608102798462,35,1836931,1,decode
prefix_4,0,1.9296319484710693,36,1836931,1,decode
prefix_4,0,2.0219199657440186,37,1836931,1,decode
prefix_4,0,1.9648640155792236,38,1836931,1,decode
prefix_4,0,1.9553920030593872,39,1836931,1,decode
prefix_4,0,2.0279040336608887,40,1836931,1,decode
prefix_4,0,2.0728960037231445,41,1836931,1,decode
prefix_4,0,1.9540480375289917,42,1836931,1,decode
prefix_4,0,1.9225599765777588,43,1836931,1,decode
prefix_4,0,1.9290560483932495,44,1836931,1,decode
prefix_4,0,1.934432029724121,45,1836931,1,decode
prefix_4,0,1.8986879587173462,46,1836931,1,decode
prefix_4,0,1.9564160108566284,47,1836931,1,decode
prefix_4,0,2.001471996307373,0,1836931,1,decode
prefix_4,0,2.01311993598938,1,1836931,1,decode
prefix_4,0,1.9606080055236816,2,1836931,1,decode
prefix_4,0,1.911903977394104,3,1836931,1,decode
prefix_4,0,1.9279999732971191,4,1836931,1,decode
prefix_4,0,1.8947199583053589,5,1836931,1,decode
prefix_4,0,1.963744044303894,6,1836931,1,decode
prefix_4,0,1.9833920001983643,7,1836931,1,decode
prefix_4,0,1.9853119850158691,8,1836931,1,decode
prefix_4,0,2.6036479473114014,9,1836931,1,decode
prefix_4,0,2.4335999488830566,10,1836931,1,decode
prefix_4,0,2.3433279991149902,11,1836931,1,decode
prefix_4,0,2.117471933364868,12,1836931,1,decode
prefix_4,0,7.681119918823242,13,1836931,1,decode
prefix_4,0,2.5456960201263428,14,1836931,1,decode
prefix_4,0,2.7466559410095215,15,1836931,1,decode
prefix_4,0,2.700576066970825,16,1836931,1,decode
prefix_4,0,8.366047859191895,17,1836931,1,decode
prefix_4,0,7.86729621887207,18,1836931,1,decode
prefix_4,0,2.1837120056152344,19,1836931,1,decode
prefix_4,0,2.24070405960083,20,1836931,1,decode
prefix_4,0,2.1558399200439453,21,1836931,1,decode
prefix_4,0,2.161600112915039,22,1836931,1,decode
prefix_4,0,2.1708478927612305,23,1836931,1,decode
prefix_4,0,1.9487680196762085,24,1836931,1,decode
prefix_4,0,1.9806079864501953,25,1836931,1,decode
prefix_4,0,2.0051839351654053,26,1836931,1,decode
prefix_4,0,2.0303680896759033,27,1836931,1,decode
prefix_4,0,1.996608018875122,28,1836931,1,decode
prefix_4,0,1.9563519954681396,29,1836931,1,decode
prefix_4,0,1.9956480264663696,30,1836931,1,decode
prefix_4,0,1.972991943359375,31,1836931,1,decode
prefix_4,0,1.972383975982666,32,1836931,1,decode
prefix_4,0,1.9604159593582153,33,1836931,1,decode
prefix_4,0,1.9521280527114868,34,1836931,1,decode
prefix_4,0,2.0281920433044434,35,1836931,1,decode
prefix_4,0,1.9486720561981201,36,1836931,1,decode
prefix_4,0,1.9786880016326904,37,1836931,1,decode
prefix_4,0,1.9428479671478271,38,1836931,1,decode
prefix_4,0,1.9857280254364014,39,1836931,1,decode
prefix_4,0,1.9279359579086304,40,1836931,1,decode
prefix_4,0,1.9604480266571045,41,1836931,1,decode
prefix_4,0,1.9736640453338623,42,1836931,1,decode
prefix_4,0,1.986464023590088,43,1836931,1,decode
prefix_4,0,1.9471039772033691,44,1836931,1,decode
prefix_4,0,1.9781440496444702,45,1836931,1,decode
prefix_4,0,1.9208639860153198,46,1836931,1,decode
prefix_4,0,2.0448639392852783,47,1836931,1,decode
independent_1,0,2.8864641189575195,0,1836931,221,prefill
independent_1,0,2.3668160438537598,1,1836931,221,prefill
independent_1,0,2.2331199645996094,2,1836931,221,prefill
independent_1,0,2.2144320011138916,3,1836931,221,prefill
independent_1,0,2.283263921737671,4,1836931,221,prefill
independent_1,0,2.4120960235595703,5,1836931,221,prefill
independent_1,0,2.575551986694336,6,1836931,221,prefill
independent_1,0,2.3862719535827637,7,1836931,221,prefill
independent_1,0,2.2053439617156982,8,1836931,221,prefill
independent_1,0,2.2607040405273438,9,1836931,221,prefill
independent_1,0,2.0123519897460938,10,1836931,221,prefill
independent_1,0,2.2331840991973877,11,1836931,221,prefill
independent_1,0,2.205728054046631,12,1836931,221,prefill
independent_1,0,2.223167896270752,13,1836931,221,prefill
independent_1,0,2.0566399097442627,14,1836931,221,prefill
independent_1,0,2.3940160274505615,15,1836931,221,prefill
independent_1,0,2.2323200702667236,16,1836931,221,prefill
independent_1,0,2.351871967315674,17,1836931,221,prefill
independent_1,0,2.207360029220581,18,1836931,221,prefill
independent_1,0,2.3772799968719482,19,1836931,221,prefill
independent_1,0,2.2514240741729736,20,1836931,221,prefill
independent_1,0,2.1633920669555664,21,1836931,221,prefill
independent_1,0,2.044447898864746,22,1836931,221,prefill
independent_1,0,2.092319965362549,23,1836931,221,prefill
independent_1,0,2.2489919662475586,24,1836931,221,prefill
independent_1,0,2.2749440670013428,25,1836931,221,prefill
independent_1,0,2.1835200786590576,26,1836931,221,prefill
independent_1,0,2.2898879051208496,27,1836931,221,prefill
independent_1,0,2.3047680854797363,28,1836931,221,prefill
independent_1,0,1.9936959743499756,29,1836931,221,prefill
independent_1,0,1.9939199686050415,30,1836931,221,prefill
independent_1,0,1.967360019683838,31,1836931,221,prefill
independent_1,0,2.0343680381774902,32,1836931,221,prefill
independent_1,0,2.0039360523223877,33,1836931,221,prefill
independent_1,0,2.169951915740967,34,1836931,221,prefill
independent_1,0,2.1858561038970947,35,1836931,221,prefill
independent_1,0,2.181407928466797,36,1836931,221,prefill
independent_1,0,2.310976028442383,37,1836931,221,prefill
independent_1,0,2.4048960208892822,38,1836931,221,prefill
independent_1,0,2.05295991897583,39,1836931,221,prefill
independent_1,0,1.9773759841918945,40,1836931,221,prefill
independent_1,0,2.008928060531616,41,1836931,221,prefill
independent_1,0,2.046015977859497,42,1836931,221,prefill
independent_1,0,1.9478720426559448,43,1836931,221,prefill
independent_1,0,1.9999359846115112,44,1836931,221,prefill
independent_1,0,2.0112318992614746,45,1836931,221,prefill
independent_1,0,2.0354559421539307,46,1836931,221,prefill
independent_1,0,1.9896639585494995,47,1836931,221,prefill
independent_1,0,1.9763840436935425,0,1836931,1,decode
independent_1,0,1.9528319835662842,1,1836931,1,decode
independent_1,0,1.9690560102462769,2,1836931,1,decode
independent_1,0,1.922592043876648,3,1836931,1,decode
independent_1,0,1.9897600412368774,4,1836931,1,decode
independent_1,0,1.9110080003738403,5,1836931,1,decode
independent_1,0,1.9521280527114868,6,1836931,1,decode
independent_1,0,1.8958719968795776,7,1836931,1,decode
independent_1,0,2.026655912399292,8,1836931,1,decode
independent_1,0,1.9251840114593506,9,1836931,1,decode
independent_1,0,1.9264960289001465,10,1836931,1,decode
independent_1,0,1.9325120449066162,11,1836931,1,decode
independent_1,0,1.908959984779358,12,1836931,1,decode
independent_1,0,1.9698879718780518,13,1836931,1,decode
independent_1,0,1.954848051071167,14,1836931,1,decode
independent_1,0,2.021536111831665,15,1836931,1,decode
independent_1,0,1.9884480237960815,16,1836931,1,decode
independent_1,0,1.902176022529602,17,1836931,1,decode
independent_1,0,1.9370239973068237,18,1836931,1,decode
independent_1,0,1.9462080001831055,19,1836931,1,decode
independent_1,0,1.9873600006103516,20,1836931,1,decode
independent_1,0,2.251296043395996,21,1836931,1,decode
independent_1,0,2.139296054840088,22,1836931,1,decode
independent_1,0,2.016671895980835,23,1836931,1,decode
independent_1,0,2.1275839805603027,24,1836931,1,decode
independent_1,0,2.251904010772705,25,1836931,1,decode
independent_1,0,2.1910719871520996,26,1836931,1,decode
independent_1,0,1.903872013092041,27,1836931,1,decode
independent_1,0,2.050112009048462,28,1836931,1,decode
independent_1,0,2.041408061981201,29,1836931,1,decode
independent_1,0,2.2138240337371826,30,1836931,1,decode
independent_1,0,2.1843841075897217,31,1836931,1,decode
independent_1,0,2.1229119300842285,32,1836931,1,decode
independent_1,0,1.9910720586776733,33,1836931,1,decode
independent_1,0,1.9807360172271729,34,1836931,1,decode
independent_1,0,2.1446080207824707,35,1836931,1,decode
independent_1,0,2.14083194732666,36,1836931,1,decode
independent_1,0,2.2649919986724854,37,1836931,1,decode
independent_1,0,2.136415958404541,38,1836931,1,decode
independent_1,0,2.1257920265197754,39,1836931,1,decode
independent_1,0,2.416800022125244,40,1836931,1,decode
independent_1,0,2.211168050765991,41,1836931,1,decode
independent_1,0,2.2463040351867676,42,1836931,1,decode
independent_1,0,2.2139201164245605,43,1836931,1,decode
independent_1,0,2.1729280948638916,44,1836931,1,decode
independent_1,0,2.233567953109741,45,1836931,1,decode
independent_1,0,2.2269439697265625,46,1836931,1,decode
independent_1,0,2.4810240268707275,47,1836931,1,decode
independent_1,0,2.268928050994873,0,1836931,1,decode
independent_1,0,2.214463949203491,1,1836931,1,decode
independent_1,0,2.1489920616149902,2,1836931,1,decode
independent_1,0,2.299999952316284,3,1836931,1,decode
independent_1,0,2.1624960899353027,4,1836931,1,decode
independent_1,0,2.2322559356689453,5,1836931,1,decode
independent_1,0,2.140223979949951,6,1836931,1,decode
independent_1,0,2.206496000289917,7,1836931,1,decode
independent_1,0,2.268415927886963,8,1836931,1,decode
independent_1,0,2.2933759689331055,9,1836931,1,decode
independent_1,0,2.1613759994506836,10,1836931,1,decode
independent_1,0,2.1819519996643066,11,1836931,1,decode
independent_1,0,2.185120105743408,12,1836931,1,decode
independent_1,0,2.129823923110962,13,1836931,1,decode
independent_1,0,2.0973761081695557,14,1836931,1,decode
independent_1,0,2.159104108810425,15,1836931,1,decode
independent_1,0,2.1984000205993652,16,1836931,1,decode
independent_1,0,2.183743953704834,17,1836931,1,decode
independent_1,0,2.245824098587036,18,1836931,1,decode
independent_1,0,2.265727996826172,19,1836931,1,decode
independent_1,0,2.2252800464630127,20,1836931,1,decode
independent_1,0,2.226367950439453,21,1836931,1,decode
independent_1,0,2.214240074157715,22,1836931,1,decode
independent_1,0,2.1908159255981445,23,1836931,1,decode
independent_1,0,2.0994880199432373,24,1836931,1,decode
independent_1,0,2.146752119064331,25,1836931,1,decode
independent_1,0,2.2344000339508057,26,1836931,1,decode
independent_1,0,2.298464059829712,27,1836931,1,decode
independent_1,0,2.228287935256958,28,1836931,1,decode
independent_1,0,2.237056016921997,29,1836931,1,decode
independent_1,0,2.148063898086548,30,1836931,1,decode
independent_1,0,2.2389440536499023,31,1836931,1,decode
independent_1,0,2.2843520641326904,32,1836931,1,decode
independent_1,0,2.15231990814209,33,1836931,1,decode
independent_1,0,2.1638400554656982,34,1836931,1,decode
independent_1,0,2.1175999641418457,35,1836931,1,decode
independent_1,0,2.231935977935791,36,1836931,1,decode
independent_1,0,2.1382079124450684,37,1836931,1,decode
independent_1,0,2.21996808052063,38,1836931,1,decode
independent_1,0,2.350048065185547,39,1836931,1,decode
independent_1,0,2.218111991882324,40,1836931,1,decode
independent_1,0,2.1527678966522217,41,1836931,1,decode
independent_1,0,2.1321918964385986,42,1836931,1,decode
independent_1,0,2.2269439697265625,43,1836931,1,decode
independent_1,0,2.1797120571136475,44,1836931,1,decode
independent_1,0,1.8791680335998535,45,1836931,1,decode
independent_1,0,2.029855966567993,46,1836931,1,decode
independent_1,0,1.9757119417190552,47,1836931,1,decode
independent_1,0,6.828991889953613,0,1836931,1,decode
independent_1,0,2.4066240787506104,1,1836931,1,decode
independent_1,0,2.126336097717285,2,1836931,1,decode
independent_1,0,2.1244161128997803,3,1836931,1,decode
independent_1,0,2.1036159992218018,4,1836931,1,decode
independent_1,0,2.075968027114868,5,1836931,1,decode
independent_1,0,2.044287919998169,6,1836931,1,decode
independent_1,0,2.0085439682006836,7,1836931,1,decode
independent_1,0,2.283328056335449,8,1836931,1,decode
independent_1,0,2.2326080799102783,9,1836931,1,decode
independent_1,0,2.1878719329833984,10,1836931,1,decode
independent_1,0,2.256959915161133,11,1836931,1,decode
independent_1,0,2.111392021179199,12,1836931,1,decode
independent_1,0,2.004960060119629,13,1836931,1,decode
independent_1,0,2.0054399967193604,14,1836931,1,decode
independent_1,0,2.1450560092926025,15,1836931,1,decode
independent_1,0,2.0364480018615723,16,1836931,1,decode
independent_1,0,2.08787202835083,17,1836931,1,decode
independent_1,0,2.2489280700683594,18,1836931,1,decode
independent_1,0,2.6760001182556152,19,1836931,1,decode
independent_1,0,2.776479959487915,20,1836931,1,decode
independent_1,0,2.543071985244751,21,1836931,1,decode
independent_1,0,2.1640000343322754,22,1836931,1,decode
independent_1,0,2.017791986465454,23,1836931,1,decode
independent_1,0,2.292992115020752,24,1836931,1,decode
independent_1,0,1.9518400430679321,25,1836931,1,decode
independent_1,0,2.2347519397735596,26,1836931,1,decode
independent_1,0,2.177216053009033,27,1836931,1,decode
independent_1,0,2.153088092803955,28,1836931,1,decode
independent_1,0,2.165855884552002,29,1836931,1,decode
independent_1,0,2.107680082321167,30,1836931,1,decode
independent_1,0,2.0546560287475586,31,1836931,1,decode
independent_1,0,1.9972800016403198,32,1836931,1,decode
independent_1,0,1.941823959350586,33,1836931,1,decode
independent_1,0,1.926144003868103,34,1836931,1,decode
independent_1,0,2.066848039627075,35,1836931,1,decode
independent_1,0,7.478720188140869,36,1836931,1,decode
independent_1,0,3.5385279655456543,37,1836931,1,decode
independent_1,0,7.372608184814453,38,1836931,1,decode
independent_1,0,4.661344051361084,39,1836931,1,decode
independent_1,0,3.694432020187378,40,1836931,1,decode
independent_1,0,3.1946239471435547,41,1836931,1,decode
independent_1,0,3.0143680572509766,42,1836931,1,decode
independent_1,0,2.6749119758605957,43,1836931,1,decode
independent_1,0,2.323359966278076,44,1836931,1,decode
independent_1,0,2.4451839923858643,45,1836931,1,decode
independent_1,0,2.2487359046936035,46,1836931,1,decode
independent_1,0,2.11625599861145,47,1836931,1,decode
independent_1,0,2.2808001041412354,0,1836931,1,decode
independent_1,0,2.3077120780944824,1,1836931,1,decode
independent_1,0,2.2092161178588867,2,1836931,1,decode
independent_1,0,2.296031951904297,3,1836931,1,decode
independent_1,0,2.4852800369262695,4,1836931,1,decode
independent_1,0,2.237504005432129,5,1836931,1,decode
independent_1,0,1.9419840574264526,6,1836931,1,decode
independent_1,0,1.9787839651107788,7,1836931,1,decode
independent_1,0,2.019040107727051,8,1836931,1,decode
independent_1,0,2.0282559394836426,9,1836931,1,decode
independent_1,0,2.1972479820251465,10,1836931,1,decode
independent_1,0,2.1901440620422363,11,1836931,1,decode
independent_1,0,2.170559883117676,12,1836931,1,decode
independent_1,0,2.135551929473877,13,1836931,1,decode
independent_1,0,2.0537919998168945,14,1836931,1,decode
independent_1,0,1.9072320461273193,15,1836931,1,decode
independent_1,0,1.9748159646987915,16,1836931,1,decode
independent_1,0,1.964352011680603,17,1836931,1,decode
independent_1,0,1.9462720155715942,18,1836931,1,decode
independent_1,0,2.0246078968048096,19,1836931,1,decode
independent_1,0,2.218496084213257,20,1836931,1,decode
independent_1,0,2.2367680072784424,21,1836931,1,decode
independent_1,0,2.16211199760437,22,1836931,1,decode
independent_1,0,2.1643519401550293,23,1836931,1,decode
independent_1,0,2.022336006164551,24,1836931,1,decode
independent_1,0,2.0021119117736816,25,1836931,1,decode
independent_1,0,2.244447946548462,26,1836931,1,decode
independent_1,0,2.1562559604644775,27,1836931,1,decode
independent_1,0,2.0648000240325928,28,1836931,1,decode
independent_1,0,1.945024013519287,29,1836931,1,decode
independent_1,0,2.2062718868255615,30,1836931,1,decode
independent_1,0,2.1526401042938232,31,1836931,1,decode
independent_1,0,2.178623914718628,32,1836931,1,decode
independent_1,0,2.112639904022217,33,1836931,1,decode
independent_1,0,2.029536008834839,34,1836931,1,decode
independent_1,0,1.900928020477295,35,1836931,1,decode
independent_1,0,1.9263999462127686,36,1836931,1,decode
independent_1,0,1.9230400323867798,37,1836931,1,decode
independent_1,0,1.9001599550247192,38,1836931,1,decode
independent_1,0,1.9502079486846924,39,1836931,1,decode
independent_1,0,2.094815969467163,40,1836931,1,decode
independent_1,0,2.2945919036865234,41,1836931,1,decode
independent_1,0,2.1246719360351562,42,1836931,1,decode
independent_1,0,2.1348800659179688,43,1836931,1,decode
independent_1,0,2.144160032272339,44,1836931,1,decode
independent_1,0,1.9342080354690552,45,1836931,1,decode
independent_1,0,1.9370880126953125,46,1836931,1,decode
independent_1,0,1.8997759819030762,47,1836931,1,decode
independent_1,0,1.9305919408798218,0,1836931,1,decode
independent_1,0,1.9055360555648804,1,1836931,1,decode
independent_1,0,1.9526079893112183,2,1836931,1,decode
independent_1,0,2.336992025375366,3,1836931,1,decode
independent_1,0,2.1097280979156494,4,1836931,1,decode
independent_1,0,3.183648109436035,5,1836931,1,decode
independent_1,0,4.217855930328369,6,1836931,1,decode
independent_1,0,2.035775899887085,7,1836931,1,decode
independent_1,0,2.1776320934295654,8,1836931,1,decode
independent_1,0,2.198944091796875,9,1836931,1,decode
independent_1,0,2.082751989364624,10,1836931,1,decode
independent_1,0,2.2909440994262695,11,1836931,1,decode
independent_1,0,2.232991933822632,12,1836931,1,decode
independent_1,0,2.073888063430786,13,1836931,1,decode
independent_1,0,2.1544320583343506,14,1836931,1,decode
independent_1,0,1.947424054145813,15,1836931,1,decode
independent_1,0,2.0376319885253906,16,1836931,1,decode
independent_1,0,1.9451839923858643,17,1836931,1,decode
independent_1,0,1.9532480239868164,18,1836931,1,decode
independent_1,0,1.975808024406433,19,1836931,1,decode
independent_1,0,1.9356160163879395,20,1836931,1,decode
independent_1,0,1.9869120121002197,21,1836931,1,decode
independent_1,0,1.9131519794464111,22,1836931,1,decode
independent_1,0,1.9926079511642456,23,1836931,1,decode
independent_1,0,1.943552017211914,24,1836931,1,decode
independent_1,0,1.954591989517212,25,1836931,1,decode
independent_1,0,1.9991040229797363,26,1836931,1,decode
independent_1,0,1.9648640155792236,27,1836931,1,decode
independent_1,0,1.9436160326004028,28,1836931,1,decode
independent_1,0,1.97433602809906,29,1836931,1,decode
independent_1,0,1.9092479944229126,30,1836931,1,decode
independent_1,0,1.914080023765564,31,1836931,1,decode
independent_1,0,1.9652479887008667,32,1836931,1,decode
independent_1,0,1.92576003074646,33,1836931,1,decode
independent_1,0,1.951200008392334,34,1836931,1,decode
independent_1,0,1.9430079460144043,35,1836931,1,decode
independent_1,0,1.8971840143203735,36,1836931,1,decode
independent_1,0,1.9550080299377441,37,1836931,1,decode
independent_1,0,1.9593600034713745,38,1836931,1,decode
independent_1,0,1.9258559942245483,39,1836931,1,decode
independent_1,0,1.9946880340576172,40,1836931,1,decode
independent_1,0,1.8710720539093018,41,1836931,1,decode
independent_1,0,2.0294079780578613,42,1836931,1,decode
independent_1,0,2.242464065551758,43,1836931,1,decode
independent_1,0,2.120896100997925,44,1836931,1,decode
independent_1,0,2.1898560523986816,45,1836931,1,decode
independent_1,0,2.1642560958862305,46,1836931,1,decode
independent_1,0,2.127808094024658,47,1836931,1,decode
independent_1,0,2.2791359424591064,0,1836931,1,decode
independent_1,0,2.0427839756011963,1,1836931,1,decode
independent_1,0,1.9575680494308472,2,1836931,1,decode
independent_1,0,2.1054399013519287,3,1836931,1,decode
independent_1,0,1.8804800510406494,4,1836931,1,decode
independent_1,0,1.95414400100708,5,1836931,1,decode
independent_1,0,1.9122560024261475,6,1836931,1,decode
independent_1,0,1.9128960371017456,7,1836931,1,decode
independent_1,0,1.9749120473861694,8,1836931,1,decode
independent_1,0,1.891584038734436,9,1836931,1,decode
independent_1,0,1.9299839735031128,10,1836931,1,decode
independent_1,0,1.9561920166015625,11,1836931,1,decode
independent_1,0,2.2071681022644043,12,1836931,1,decode
independent_1,0,2.1432321071624756,13,1836931,1,decode
independent_1,0,2.097440004348755,14,1836931,1,decode
independent_1,0,2.0772159099578857,15,1836931,1,decode
independent_1,0,2.1699841022491455,16,1836931,1,decode
independent_1,0,2.1630399227142334,17,1836931,1,decode
independent_1,0,2.3807361125946045,18,1836931,1,decode
independent_1,0,2.4536960124969482,19,1836931,1,decode
independent_1,0,1.9595520496368408,20,1836931,1,decode
independent_1,0,1.9469759464263916,21,1836931,1,decode
independent_1,0,2.0374081134796143,22,1836931,1,decode
independent_1,0,2.054624080657959,23,1836931,1,decode
independent_1,0,1.9305599927902222,24,1836931,1,decode
independent_1,0,1.9195200204849243,25,1836931,1,decode
independent_1,0,1.8969919681549072,26,1836931,1,decode
independent_1,0,2.0037119388580322,27,1836931,1,decode
