case_id,ranks,wall_ms,critical_wall_ms,dispatch_ms,expert_ms,combine_ms,layout_ms,iterations
B_steady_0,4,2.07366406917572,2.0893120765686035,0.20335999503731728,0.9892799854278564,0.18665587902069092,0.027295999228954315,3
B_steady_1,4,2.0094399452209473,2.030240058898926,0.20892799459397793,0.9438400268554688,0.1887040138244629,0.027488000690937042,3
B_steady_2,4,2.0122880935668945,2.025631904602051,0.20393600687384605,0.9603840708732605,0.19523203372955322,0.027264000847935677,3
B_steady_3,4,2.0387200117111206,2.0477120876312256,0.19750399328768253,0.9837440252304077,0.1872960329055786,0.028063999488949776,3
B_steady_4,4,1.9993919730186462,2.023808002471924,0.20211199391633272,1.0123519897460938,0.19507205486297607,0.026528000831604004,3
B_steady_prime,4,2.197360038757324,2.261791944503784,0.2821760047227144,1.034720003604889,0.27776002883911133,0.08441600203514099,3
