ep_size,sample_id,request_id,block_id,iteration_id,nfe,layer_id,virtual_rank,active_experts,assignments,recv_unique_activation_rows,max_rows_per_expert,cv_rows_per_expert,latency_ms,p10_ms,p90_ms,split,backend
8,request1_nfe23_layer19_rank5,1,46,12,23,19,5,29,1710,861,262,1.134746160697873,0.5767359733581543,0.5660608172416687,0.5885823965072632,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe9_layer3_rank1,3,46,3,9,3,1,28,1118,622,202,1.1833452322129274,0.5079039931297302,0.50245760679245,0.5203007936477662,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe49_layer2_rank3,3,48,8,49,2,3,32,1536,806,308,1.2425777907126065,0.5653120279312134,0.5569471955299378,0.5775232076644897,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe32_layer19_rank3,3,47,9,32,19,3,25,1284,633,294,1.3016006362113495,0.5141119956970215,0.5018176198005676,0.5275392174720764,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe7_layer16_rank2,3,46,1,7,16,2,20,366,196,92,1.377341889265244,0.40460801124572754,0.3966912031173706,0.41942400932312013,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe0_layer14_rank6,3,45,0,0,14,6,26,2386,986,480,1.4395436832586388,0.6155200004577637,0.6044544219970703,0.6307648181915283,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request1_nfe18_layer9_rank2,1,46,7,18,9,2,26,1340,638,261,1.535744743771513,0.5210559964179993,0.5116351962089538,0.5304127931594849,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request1_nfe19_layer17_rank0,1,46,8,19,17,0,21,1569,777,519,1.7101587554951103,0.5479679703712463,0.5352960109710694,0.556659209728241,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe34_layer17_rank6,3,47,11,34,17,6,24,1739,824,668,1.9047760904525621,0.5640959739685059,0.5552511811256409,0.5705087780952454,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request3_nfe3_layer10_rank0,3,45,3,3,10,0,30,1556,954,799,2.703823363447476,0.582144021987915,0.5779328227043152,0.6012223839759827,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe2_layer15_rank4,5,46,2,2,15,4,18,222,154,35,0.8686572259453079,0.40198400616645813,0.3854527950286865,0.42054399847984314,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe20_layer2_rank2,0,47,15,20,2,2,32,835,505,107,0.93619838946271,0.4864000082015991,0.4687616050243378,0.4953792095184326,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe46_layer16_rank0,0,49,1,46,16,0,31,1127,698,312,1.5718756707077626,0.5397440195083618,0.5337023973464966,0.5569663882255554,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe104_layer2_rank4,5,51,6,104,2,4,31,1344,702,153,0.8892312288083353,0.5317760109901428,0.5284927964210511,0.5487424015998841,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe86_layer17_rank7,5,50,3,86,17,7,25,1602,718,351,1.3227414821529273,0.5385599732398987,0.528275191783905,0.5477120161056519,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe70_layer4_rank1,0,50,11,70,4,1,28,1845,914,275,1.009277983883088,0.5888640284538269,0.5764800071716308,0.6032000064849854,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe7_layer5_rank3,0,47,2,7,5,3,28,2303,1097,667,1.8176324468418794,0.6365759968757629,0.6256319999694824,0.651468825340271,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe99_layer18_rank0,5,51,1,99,18,0,25,4676,1501,1206,1.615002789031853,0.7795839905738831,0.7686719775199891,0.7943168163299561,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request0_nfe0_layer15_rank1,0,46,0,0,15,1,18,885,513,236,1.3417264322571587,0.46272000670433044,0.45598080158233645,0.48123520612716675,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe72_layer5_rank2,5,49,15,72,5,2,24,658,350,154,1.499324657115688,0.44598400592803955,0.4357632040977478,0.4594304025173187,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe39_layer19_rank4,5,48,6,39,19,4,26,2068,1045,535,1.531882839181667,0.6278079748153687,0.6066367864608765,0.6396095991134644,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
