ep_size,sample_id,request_id,block_id,iteration_id,nfe,layer_id,virtual_rank,active_experts,assignments,recv_unique_activation_rows,max_rows_per_expert,cv_rows_per_expert,latency_ms,p10_ms,p90_ms,split,backend
4,request1_nfe0_layer15_rank0,1,45,0,0,15,0,38,2095,1048,410,1.4138677018856525,0.6341120004653931,0.625164806842804,0.6484351992607117,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe32_layer16_rank1,3,47,9,32,16,1,44,3774,1366,1047,2.2262709801782896,0.7562559843063354,0.7515135884284974,0.7643264174461365,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe18_layer18_rank2,3,46,12,18,18,2,48,2913,1182,415,1.3508458555109892,0.7089920043945312,0.6988479852676391,0.7209792256355285,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe28_layer5_rank1,1,46,17,28,5,1,51,2883,1273,646,2.012764247125915,0.728223979473114,0.7192575931549072,0.7390719890594483,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe30_layer19_rank1,1,47,0,30,19,1,52,2631,1040,298,1.1190897832795275,0.6815360188484192,0.6704320073127746,0.687014377117157,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe33_layer4_rank3,3,47,10,33,4,3,53,2513,1129,336,1.3767966106807703,0.7018560171127319,0.6888960003852844,0.7183679938316345,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe34_layer10_rank1,3,47,11,34,10,1,54,2680,1102,312,1.334283072122093,0.7042880058288574,0.6973696112632751,0.7143231987953186,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe33_layer5_rank0,3,47,10,33,5,0,55,1503,839,205,1.512415113229639,0.6255679726600647,0.6188672065734864,0.6416384100914001,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe2_layer5_rank2,3,45,2,2,5,2,56,3329,1270,450,1.2997699411243517,0.7365440130233765,0.7267264008522034,0.7547263979911805,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe10_layer12_rank1,1,45,10,10,12,1,57,3703,1346,720,1.5369330145782565,0.7703679800033569,0.7617984056472779,0.7829119801521301,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe46_layer12_rank1,3,48,5,46,12,1,57,3928,1428,740,1.5038369462515087,0.7859519720077515,0.783731210231781,0.8001279950141906,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe24_layer12_rank2,3,47,1,24,12,2,58,2838,1050,212,1.1114217610283765,0.6978240013122559,0.6891456127166748,0.7074687957763672,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe11_layer1_rank3,3,46,5,11,1,3,60,3093,1171,370,1.1711191480394463,0.7245759963989258,0.715827202796936,0.7368383884429932,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe4_layer9_rank2,3,45,4,4,9,2,61,3244,1241,565,1.7780029934422972,0.7587199807167053,0.7442944169044494,0.7757888197898865,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe43_layer7_rank0,3,48,2,43,7,0,62,2971,1238,286,1.0158961494280123,0.7532479763031006,0.7473855972290039,0.7608576059341431,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe50_layer2_rank3,3,48,9,50,2,3,64,2855,1028,160,0.864779730805468,0.7075520157814026,0.7028927803039551,0.71632000207901,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe11_layer15_rank2,1,46,0,11,15,2,44,1290,690,123,1.108271234083777,0.560096025466919,0.54552321434021,0.5740415930747986,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe21_layer4_rank2,1,46,10,21,4,2,52,1824,882,171,1.2946204646860298,0.636352002620697,0.6235648274421692,0.6582528114318847,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe42_layer13_rank3,3,48,1,42,13,3,56,2316,1134,214,1.0917270445402714,0.7046399712562561,0.6939391851425171,0.712441599369049,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe22_layer7_rank0,3,46,16,22,7,0,61,2812,1187,270,1.012552762670506,0.7184960246086121,0.7111231803894043,0.7300032019615174,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe41_layer19_rank1,3,48,0,41,19,1,51,2570,1035,292,1.1040417036473906,0.6721919775009155,0.6611584067344666,0.6804735898971558,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe34_layer1_rank0,3,47,11,34,1,0,63,3394,1303,303,1.0092708379134816,0.7758399844169617,0.7656447768211365,0.7813952088356018,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe32_layer6_rank0,3,47,9,32,6,0,47,1846,964,338,1.5175971015519585,0.6428160071372986,0.6325248122215271,0.6617855787277221,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe48_layer13_rank2,3,48,7,48,13,2,57,3500,1327,416,1.3016096157591703,0.7521600127220154,0.7409472107887268,0.768012797832489,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe6_layer5_rank2,1,45,6,6,5,2,57,3340,1280,445,1.3057648610767634,0.7432960271835327,0.7301888227462768,0.7561215996742249,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe3_layer17_rank0,1,45,3,3,17,0,43,2094,959,516,1.9391904125640538,0.6495680212974548,0.6403648257255554,0.6624704003334045,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe3_layer17_rank3,1,45,3,3,17,3,49,3081,1190,598,1.661682422031513,0.7252159714698792,0.7191423892974853,0.7343039989471436,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe30_layer5_rank1,1,47,0,30,5,1,51,2935,1298,645,1.9757705680661137,0.7315840125083923,0.7237887978553772,0.7540223956108093,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe5_layer6_rank1,1,45,5,5,6,1,61,3419,1332,770,1.8768193877408028,0.7718080282211304,0.761683177947998,0.7746816158294678,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe44_layer16_rank1,3,48,3,44,16,1,48,3851,1393,1049,2.304513316798644,0.7693439722061157,0.7641472101211548,0.7870911955833435,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe41_layer13_rank0,3,48,0,41,13,0,52,4741,1540,1290,2.5545601168804755,0.8609920144081116,0.8514111995697021,0.8751231908798218,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe30_layer2_rank3,1,47,0,30,2,3,64,2769,1021,156,0.8269801649540149,0.7005760073661804,0.6890687942504883,0.7165055871009827,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe31_layer1_rank0,1,47,1,31,1,0,63,3379,1299,292,0.9753863261680208,0.7661120295524597,0.7561471939086915,0.7782144188880921,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe20_layer19_rank1,3,46,14,20,19,1,51,2504,1006,291,1.1166349861025961,0.6751360297203064,0.6668224096298218,0.6861056089401245,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe47_layer10_rank3,3,48,6,47,10,3,57,3164,1226,291,1.1558470113605104,0.7379199862480164,0.7312575936317444,0.7497536063194274,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe25_layer8_rank3,1,46,14,25,8,3,56,2776,1159,297,1.1953185640029014,0.70905601978302,0.6984384059906006,0.7238847851753235,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe20_layer2_rank1,3,46,14,20,2,1,64,2303,1074,299,1.2498332737899638,0.7066559791564941,0.6972799897193909,0.7135808110237122,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe1_layer5_rank2,3,45,1,1,5,2,56,3329,1273,452,1.3011532300707636,0.7510719895362854,0.7408511757850647,0.7617600083351135,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe31_layer4_rank2,3,47,8,31,4,2,53,1860,911,173,1.3444962814734958,0.639680027961731,0.6337983846664429,0.6537280082702637,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe22_layer11_rank1,3,46,16,22,11,1,57,4654,1394,740,1.3963832018900282,0.8260800242424011,0.8176895976066589,0.8355712056159973,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe15_layer3_rank1,3,46,9,15,3,1,55,3007,1220,377,1.4429125684452426,0.8622720241546631,0.773305606842041,1.0144575834274292,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe40_layer9_rank3,3,47,17,40,9,3,58,3736,1283,620,1.4992209681121285,0.7816960215568542,0.7665984034538269,0.8037439942359924,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe10_layer6_rank2,1,45,10,10,6,2,51,3161,1228,500,1.5486577477119057,0.7342720031738281,0.7264448046684265,0.7444416046142578,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe39_layer9_rank2,1,47,9,39,9,2,61,3404,1286,568,1.7294753547374686,0.7608640193939209,0.7489792108535767,0.7737215995788574,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe37_layer17_rank0,3,47,14,37,17,0,44,2230,1019,534,1.9517988605007017,0.657535970211029,0.6464383840560913,0.6661184072494507,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe1_layer18_rank1,1,45,1,1,18,1,52,2618,1183,751,2.2785791095347503,0.7183039784431458,0.7029376029968262,0.7289983868598938,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request3_nfe3_layer10_rank0,3,45,3,3,10,0,57,2191,1091,799,2.7076100206900025,0.7021759748458862,0.6910463809967041,0.7100160002708436,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request1_nfe0_layer1_rank0,1,45,0,0,1,0,63,3260,1254,287,0.9924783934354746,0.7509120106697083,0.7431551933288574,0.7639487981796265,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe0_layer15_rank2,5,46,0,0,15,2,44,1301,688,125,1.1217890070708938,0.5594239830970764,0.5546752095222474,0.5694720029830933,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe3_layer3_rank3,5,46,3,3,3,3,51,2230,1003,338,1.4378899817405282,0.6675199866294861,0.6596863865852356,0.6761791825294494,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe28_layer12_rank3,0,47,23,28,12,3,54,2698,1113,435,1.530771785014448,0.710207998752594,0.7009536027908325,0.7185663938522339,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe51_layer11_rank3,5,48,18,51,11,3,61,2976,1240,279,1.0926578235426943,0.7450240254402161,0.738431990146637,0.7538240075111389,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe62_layer11_rank0,0,50,3,62,11,0,55,3209,1263,367,1.1831519631253882,0.737887978553772,0.7308735966682434,0.7437568068504333,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe46_layer6_rank3,5,48,13,46,6,3,47,3564,1467,1272,2.473296126485238,0.7738239765167236,0.7609344005584717,0.7849279999732971,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe89_layer6_rank1,5,50,6,89,6,1,61,4018,1489,850,1.8302122018261517,0.806335985660553,0.7982848167419434,0.8155263900756836,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe60_layer15_rank3,0,50,1,60,15,3,58,6238,1574,817,1.3603153536809567,0.8925120234489441,0.8824384093284607,0.9084351897239685,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe0_layer15_rank0,0,46,0,0,15,0,38,2124,1061,414,1.4175650511500992,0.6427839994430542,0.6316543817520142,0.6570240020751953,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe95_layer18_rank2,5,50,12,95,18,2,48,3119,1296,401,1.2841149579422448,0.7250239849090576,0.7148671865463256,0.7362304091453552,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe66_layer14_rank3,0,50,7,66,14,3,53,3851,1294,519,1.4479832411922149,0.7613760232925415,0.7568511843681336,0.776307201385498,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe58_layer11_rank2,5,49,1,58,11,2,55,1705,851,322,1.5164721643281496,0.6240320205688477,0.6134848117828369,0.6401024222373962,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe26_layer12_rank1,0,47,21,26,12,1,57,3873,1407,762,1.5559661883007934,0.7803199887275696,0.7717887878417968,0.7890943884849548,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe25_layer14_rank2,5,47,12,25,14,2,58,2732,1096,266,1.1572255237965223,0.7132480144500732,0.7010240077972412,0.7250495910644531,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe71_layer9_rank2,5,49,14,71,9,2,61,3452,1334,559,1.6887663963122155,0.7754560112953186,0.7708928227424622,0.7882879734039306,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe110_layer2_rank3,5,51,12,110,2,3,64,3017,1088,163,0.7823811117670036,0.7256320118904114,0.713747215270996,0.7394751906394958,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe5_layer15_rank2,0,47,0,5,15,2,46,1341,714,123,1.166205361196343,0.5752639770507812,0.5670207858085632,0.5891583800315857,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe78_layer17_rank2,5,49,21,78,17,2,48,2400,1189,259,1.2321999296650956,0.6985599994659424,0.6927744269371032,0.7070976138114929,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe86_layer19_rank1,5,50,3,86,19,1,52,2669,1068,298,1.1249399853040176,0.6866880059242249,0.6760191917419434,0.7036800265312195,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe49_layer19_rank0,0,49,4,49,19,0,53,3903,1257,355,1.287554002865367,0.7549120187759399,0.744057583808899,0.7611264228820801,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe46_layer8_rank2,5,48,13,46,8,2,59,3985,1384,436,1.33943910796226,0.7856640219688416,0.7784767866134643,0.7964799880981446,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe1_layer17_rank1,5,46,1,1,17,1,52,4633,1382,589,1.418487575017415,0.8362879753112793,0.821011197566986,0.8435711741447449,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe70_layer12_rank1,0,50,11,70,12,1,57,4133,1495,777,1.4976679677945024,0.8490239977836609,0.830950403213501,0.8597696185111999,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe98_layer6_rank3,5,51,0,98,6,3,47,3768,1559,1350,2.481929027404153,0.7820479869842529,0.7735487937927246,0.7939008116722107,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe98_layer2_rank3,5,51,0,98,2,3,64,3071,1116,163,0.7744432301986032,0.7205759882926941,0.7131071805953979,0.7453311920166016,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe26_layer19_rank1,5,47,13,26,19,1,51,2530,1014,295,1.114262548804358,0.6831679940223694,0.6679936170578002,0.6875455737113952,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe61_layer8_rank1,0,50,2,61,8,1,56,3185,1264,412,1.2078057921462722,0.7411519885063171,0.7320127844810486,0.7533183813095092,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe57_layer15_rank3,5,49,0,57,15,3,58,5923,1536,757,1.3151468758321987,0.8776320219039917,0.8718720078468323,0.890073585510254,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe78_layer3_rank1,5,49,21,78,3,1,55,3171,1297,385,1.4273555648523504,0.7466560006141663,0.7346367955207824,1.0464576005935669,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe20_layer7_rank3,0,47,15,20,7,3,62,3045,1156,429,1.5229065964810966,0.7976639866828918,0.7587007761001587,0.8609216094017028,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request5_nfe76_layer17_rank0,5,49,19,76,17,0,42,2193,1014,541,1.9088611323597215,0.661728024482727,0.6477952003479004,0.6750591993331909,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,request0_nfe1_layer10_rank0,0,46,1,1,10,0,57,2220,1106,805,2.69309124300419,0.6984959840774536,0.6868736147880554,0.7044415831565857,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_1_rank3,-1,-1,-1,-1,-1,3,1,1,1,1,0.0,0.3893439918756485,0.3648288130760193,0.5040735960006717,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_233345_rank3,-1,-1,-1,-1,-1,3,6,9,5,2,0.3333333333333333,0.3803680092096329,0.36499840021133423,0.4058752000331879,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_67250_rank0,-1,-1,-1,-1,-1,0,10,14,7,3,0.5714285714285715,0.4031199961900711,0.3673888027667999,0.7828927874565125,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_126929_rank0,-1,-1,-1,-1,-1,0,6,17,10,5,0.5911691541835817,0.3758399933576584,0.3628160059452057,0.39968960285186766,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_62761_rank0,-1,-1,-1,-1,-1,0,8,20,15,7,0.8,0.3978720009326935,0.372803208231926,0.8085024118423462,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_178082_rank2,-1,-1,-1,-1,-1,2,13,22,12,4,0.4853217387286959,0.37755198776721954,0.36452480852603913,0.3928671896457672,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_233366_rank2,-1,-1,-1,-1,-1,2,13,24,8,6,0.7614861201040443,0.40297600626945496,0.380496010184288,0.7805343866348267,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_236956_rank3,-1,-1,-1,-1,-1,3,13,26,14,6,0.7337993857053428,0.37940800189971924,0.359836807847023,0.40393598675727843,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_198637_rank3,-1,-1,-1,-1,-1,3,10,28,14,5,0.47380354147934295,0.40081600844860077,0.36723518967628477,0.8019648134708405,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_136144_rank0,-1,-1,-1,-1,-1,0,12,30,15,8,0.7745966692414834,0.3728639930486679,0.3616351902484894,0.4065248012542725,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_56212_rank0,-1,-1,-1,-1,-1,0,11,32,16,5,0.426193178030808,0.3885120004415512,0.3641023874282837,0.526262411475182,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_223575_rank3,-1,-1,-1,-1,-1,3,9,33,28,25,2.05703790890632,0.3855680078268051,0.3682240039110184,0.4431200027465825,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_97359_rank2,-1,-1,-1,-1,-1,2,15,35,17,5,0.6194138111051085,0.3898079991340637,0.37229120433330537,0.41749438941478734,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_239341_rank3,-1,-1,-1,-1,-1,3,11,36,18,7,0.6655082528172744,0.4020799994468689,0.38373119533061983,0.8020768105983734,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_95776_rank0,-1,-1,-1,-1,-1,0,12,38,12,7,0.6678198705499747,0.37700799107551575,0.3640895962715149,0.39587201178073883,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_218382_rank3,-1,-1,-1,-1,-1,3,14,39,23,13,1.1284964658802763,0.3978399932384491,0.3724031984806061,0.8105088174343109,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_53286_rank2,-1,-1,-1,-1,-1,2,17,41,19,9,0.8052475131326429,0.37728001177310944,0.3617888122797012,0.4082911878824234,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_159327_rank3,-1,-1,-1,-1,-1,3,14,42,20,7,0.5909368402852789,0.39579199254512787,0.37177919447422025,0.7838400065898895,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_257642_rank0,-1,-1,-1,-1,-1,0,16,43,21,9,0.83946723943163,0.37830398976802826,0.36620159447193146,0.4093887895345688,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_76899_rank2,-1,-1,-1,-1,-1,2,13,45,16,11,0.8821970329457426,0.40372800827026367,0.3746655941009521,0.7866719961166382,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_161219_rank1,-1,-1,-1,-1,-1,1,13,46,22,11,0.8266588409491976,0.3816800117492676,0.36707200706005094,0.3985536009073257,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_239672_rank3,-1,-1,-1,-1,-1,3,19,47,18,5,0.5621210558988471,0.3993919938802719,0.3715295881032944,0.8034911930561066,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_33239_rank2,-1,-1,-1,-1,-1,2,11,49,22,14,0.9048897664243007,0.3755040019750595,0.366086408495903,0.4005439937114716,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_109818_rank0,-1,-1,-1,-1,-1,0,12,50,26,17,1.0814804667676619,0.3920639902353287,0.37048639357089996,0.8046879947185517,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_176523_rank0,-1,-1,-1,-1,-1,0,19,51,23,7,0.6514999108171039,0.38023999333381653,0.36660480201244355,0.40263680517673495,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_243895_rank0,-1,-1,-1,-1,-1,0,19,52,19,7,0.6896315798861964,0.3839839994907379,0.3715391904115677,0.4185599952936173,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
4,discovery_single_27741_rank1,-1,-1,-1,-1,-1,1,23,54,21,4,0.42793407438116077,0.3789279907941818,0.3617792040109634,0.5610912144184116,discovery_shape_calibration,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
