metric,count,fraction_pct
same_position_route_duplicates,184876,51.0008386299435
exact_input_duplicates,107,0.02951756709039548
near_input_duplicates_1pct,4111,1.134081479519774
near_input_duplicates_5pct,13310,3.6717646539548023
