request_id,source,category,budget,layer,strategy,total_tokens,vision_tokens,vision_ratio,chunks,min_chunk,max_chunk,chunk_size_cv,all_tile_sum,all_padded_rows,all_assignments,all_active_expert_sum,all_median_expert_batch,all_p10_expert_batch,all_tiny_le_1_fraction,all_tiny_le_4_fraction,vision_tile_sum,vision_padded_rows,vision_assignments,vision_active_expert_sum,vision_median_expert_batch,vision_p10_expert_batch,vision_tiny_le_1_fraction,vision_tiny_le_4_fraction
coffee_rocket,short,multi_image,128,24,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,487.0,25064.0,4088.0,487.0,5.0,1.0,0.15605749486652978,0.43121149897330596,437.0,24064.0,3904.0,437.0,6.0,1.0,0.12356979405034325,0.40274599542334094
coffee_rocket,short,multi_image,128,25,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,483.0,24664.0,4088.0,483.0,5.0,1.0,0.12629399585921325,0.4472049689440994,435.0,23936.0,3904.0,435.0,6.0,1.0,0.1103448275862069,0.41839080459770117
coffee_rocket,short,multi_image,128,26,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,483.0,24616.0,4088.0,483.0,6.0,1.0,0.13871635610766045,0.4306418219461698,434.0,23872.0,3904.0,434.0,6.0,1.0,0.1175115207373272,0.39631336405529954
coffee_rocket,short,multi_image,128,27,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,478.0,24536.0,4088.0,478.0,6.0,1.0,0.14225941422594143,0.40794979079497906,430.0,23616.0,3904.0,430.0,6.0,1.0,0.12325581395348838,0.3697674418604651
coffee_rocket,short,multi_image,128,28,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,489.0,24904.0,4088.0,489.0,6.0,1.0,0.1738241308793456,0.43558282208588955,436.0,24000.0,3904.0,436.0,6.0,1.0,0.13990825688073394,0.39908256880733944
coffee_rocket,short,multi_image,128,29,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,491.0,25080.0,4088.0,491.0,6.0,1.0,0.15071283095723015,0.42362525458248473,440.0,24256.0,3904.0,440.0,7.0,1.0,0.1409090909090909,0.39090909090909093
coffee_rocket,short,multi_image,128,30,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,459.0,23608.0,4088.0,459.0,5.0,1.0,0.11764705882352941,0.420479302832244,420.0,22976.0,3904.0,420.0,6.0,1.0,0.11428571428571428,0.40476190476190477
coffee_rocket,short,multi_image,128,31,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,454.0,23480.0,4088.0,452.0,5.0,1.0,0.16371681415929204,0.45353982300884954,421.0,23040.0,3904.0,419.0,5.0,1.0,0.16706443914081145,0.4486873508353222
coffee_rocket,short,multi_image,128,32,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,490.0,25304.0,4088.0,490.0,5.0,1.0,0.16326530612244897,0.44693877551020406,446.0,24640.0,3904.0,446.0,6.0,1.0,0.15246636771300448,0.42152466367713004
coffee_rocket,short,multi_image,128,33,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,486.0,25192.0,4088.0,486.0,5.5,1.0,0.12139917695473251,0.43621399176954734,445.0,24576.0,3904.0,445.0,6.0,1.0,0.11685393258426967,0.4157303370786517
coffee_rocket,short,multi_image,128,34,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,500.0,25512.0,4088.0,500.0,6.0,1.0,0.12,0.414,447.0,24704.0,3904.0,447.0,6.0,2.0,0.08277404921700224,0.37360178970917224
coffee_rocket,short,multi_image,128,35,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,512.0,26040.0,4088.0,512.0,5.0,1.0,0.146484375,0.43359375,453.0,25088.0,3904.0,453.0,6.0,1.0,0.11479028697571744,0.3841059602649007
coffee_rocket,short,multi_image,128,36,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,509.0,26424.0,4088.0,509.0,6.0,1.0,0.13163064833005894,0.4204322200392927,463.0,25728.0,3904.0,463.0,6.0,1.0,0.12526997840172785,0.38660907127429806
coffee_rocket,short,multi_image,128,37,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,514.0,26264.0,4088.0,514.0,5.0,1.0,0.13424124513618677,0.45525291828793774,461.0,25600.0,3904.0,461.0,5.0,1.0,0.11062906724511931,0.420824295010846
coffee_rocket,short,multi_image,128,38,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,501.0,25480.0,4088.0,501.0,5.0,1.0,0.1317365269461078,0.44510978043912175,444.0,24512.0,3904.0,444.0,6.0,1.0,0.1036036036036036,0.3963963963963964
coffee_rocket,short,multi_image,128,39,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,506.0,25896.0,4088.0,506.0,6.0,1.0,0.16600790513833993,0.4031620553359684,452.0,25024.0,3904.0,452.0,6.0,1.0,0.13495575221238937,0.3606194690265487
coffee_rocket,short,multi_image,128,40,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,494.0,25032.0,4088.0,494.0,6.0,1.0,0.15384615384615385,0.44534412955465585,440.0,24256.0,3904.0,440.0,6.0,1.0,0.125,0.4090909090909091
coffee_rocket,short,multi_image,128,41,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,491.0,24792.0,4088.0,491.0,5.0,1.0,0.15478615071283094,0.46028513238289204,435.0,23936.0,3904.0,435.0,6.0,1.0,0.135632183908046,0.4091954022988506
coffee_rocket,short,multi_image,128,42,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,479.0,24120.0,4088.0,479.0,6.0,1.0,0.13569937369519833,0.407098121085595,425.0,23296.0,3904.0,425.0,7.0,2.0,0.0988235294117647,0.36470588235294116
coffee_rocket,short,multi_image,128,43,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,480.0,24424.0,4088.0,480.0,6.0,1.0,0.14166666666666666,0.39375,428.0,23488.0,3904.0,428.0,7.0,1.0,0.102803738317757,0.35514018691588783
coffee_rocket,short,multi_image,128,44,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,493.0,25256.0,4088.0,493.0,6.0,1.0,0.1440162271805274,0.40162271805273836,443.0,24448.0,3904.0,443.0,7.0,1.0,0.11963882618510158,0.37020316027088035
coffee_rocket,short,multi_image,128,45,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,475.0,24152.0,4088.0,474.0,6.0,1.0,0.12869198312236288,0.3987341772151899,429.0,23552.0,3904.0,428.0,6.0,1.0,0.10514018691588785,0.3621495327102804
coffee_rocket,short,multi_image,128,46,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,481.0,24392.0,4088.0,480.0,6.0,1.0,0.13541666666666666,0.3541666666666667,429.0,23552.0,3904.0,428.0,7.0,1.0,0.102803738317757,0.308411214953271
coffee_rocket,short,multi_image,128,47,strict,511,488,0.9549902152641878,5,17,128,0.4216029090384978,490.0,24392.0,4088.0,490.0,7.0,1.0,0.14489795918367346,0.3877551020408163,427.0,23424.0,3904.0,427.0,8.0,1.0,0.1053864168618267,0.3161592505854801
coffee_rocket,short,multi_image,128,0,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,471.0,26056.0,4088.0,471.0,6.0,1.0,0.10828025477707007,0.3609341825902335,453.0,25088.0,3904.0,453.0,6.0,1.0,0.11699779249448124,0.36644591611479027
coffee_rocket,short,multi_image,128,1,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,462.0,25480.0,4088.0,462.0,6.0,1.0,0.11471861471861472,0.3874458874458874,441.0,24320.0,3904.0,441.0,6.0,1.0,0.13378684807256236,0.39909297052154197
coffee_rocket,short,multi_image,128,2,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,465.0,25672.0,4088.0,465.0,6.0,1.0,0.14408602150537633,0.43655913978494626,445.0,24576.0,3904.0,445.0,6.0,1.0,0.15730337078651685,0.45393258426966293
coffee_rocket,short,multi_image,128,3,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,441.0,24136.0,4088.0,440.0,6.0,1.0,0.1340909090909091,0.4113636363636364,419.0,22912.0,3904.0,418.0,6.0,1.0,0.13636363636363635,0.4138755980861244
coffee_rocket,short,multi_image,128,4,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,425.0,23112.0,4088.0,422.0,5.0,1.0,0.13270142180094788,0.4431279620853081,404.0,21952.0,3904.0,401.0,5.0,1.0,0.17206982543640897,0.4538653366583541
coffee_rocket,short,multi_image,128,5,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,442.0,24200.0,4088.0,440.0,6.0,1.0,0.11363636363636363,0.40454545454545454,420.0,22976.0,3904.0,418.0,6.0,1.0,0.1339712918660287,0.4138755980861244
coffee_rocket,short,multi_image,128,6,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,398.0,21384.0,4088.0,394.0,5.0,1.0,0.14213197969543148,0.434010152284264,365.0,19456.0,3904.0,361.0,6.0,1.0,0.13019390581717452,0.4376731301939058
coffee_rocket,short,multi_image,128,7,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,399.0,21448.0,4088.0,397.0,6.0,1.0,0.2040302267002519,0.4357682619647355,375.0,20096.0,3904.0,373.0,6.0,1.0,0.20911528150134048,0.4289544235924933
coffee_rocket,short,multi_image,128,8,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,425.0,23112.0,4088.0,424.0,5.0,1.0,0.16037735849056603,0.44575471698113206,387.0,20864.0,3904.0,386.0,6.0,1.0,0.13730569948186527,0.43005181347150256
coffee_rocket,short,multi_image,128,9,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,416.0,22536.0,4088.0,416.0,7.0,1.0,0.12740384615384615,0.38221153846153844,386.0,20800.0,3904.0,386.0,7.0,1.0,0.12176165803108809,0.36528497409326427
coffee_rocket,short,multi_image,128,10,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,434.0,23688.0,4088.0,433.0,6.0,1.0,0.10854503464203233,0.40877598152424943,406.0,22080.0,3904.0,405.0,6.0,1.0,0.1111111111111111,0.4024691358024691
coffee_rocket,short,multi_image,128,11,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,427.0,23240.0,4088.0,425.0,6.0,1.0,0.12,0.38588235294117645,404.0,21952.0,3904.0,402.0,6.0,1.0,0.14925373134328357,0.40049751243781095
coffee_rocket,short,multi_image,128,12,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,422.0,22920.0,4088.0,421.0,6.0,1.0,0.12589073634204276,0.38717339667458434,392.0,21184.0,3904.0,391.0,7.0,1.0,0.12531969309462915,0.37595907928388744
coffee_rocket,short,multi_image,128,13,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,425.0,23112.0,4088.0,425.0,6.0,1.0,0.12705882352941175,0.4023529411764706,403.0,21888.0,3904.0,403.0,6.0,1.0,0.1513647642679901,0.4143920595533499
coffee_rocket,short,multi_image,128,14,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,452.0,24840.0,4088.0,451.0,6.0,1.0,0.11751662971175167,0.3858093126385809,430.0,23616.0,3904.0,429.0,6.0,1.0,0.1351981351981352,0.41025641025641024
coffee_rocket,short,multi_image,128,15,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,428.0,23304.0,4088.0,428.0,6.0,1.0,0.16355140186915887,0.42757009345794394,406.0,22080.0,3904.0,406.0,5.0,1.0,0.1748768472906404,0.43596059113300495
coffee_rocket,short,multi_image,128,16,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,431.0,23496.0,4088.0,430.0,6.0,1.0,0.14186046511627906,0.40232558139534885,413.0,22528.0,3904.0,412.0,6.0,1.0,0.1529126213592233,0.4223300970873786
coffee_rocket,short,multi_image,128,17,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,455.0,25032.0,4088.0,453.0,6.0,1.0,0.141280353200883,0.41721854304635764,434.0,23872.0,3904.0,432.0,6.0,1.0,0.1597222222222222,0.4305555555555556
coffee_rocket,short,multi_image,128,18,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,414.0,22408.0,4088.0,412.0,5.0,1.0,0.1383495145631068,0.441747572815534,393.0,21248.0,3904.0,391.0,5.0,1.0,0.13043478260869565,0.45012787723785164
coffee_rocket,short,multi_image,128,19,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,413.0,22344.0,4088.0,410.0,5.0,1.0,0.16341463414634147,0.43658536585365854,392.0,21184.0,3904.0,389.0,5.0,1.0,0.16452442159383032,0.442159383033419
coffee_rocket,short,multi_image,128,20,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,423.0,22984.0,4088.0,422.0,6.0,1.0,0.14691943127962084,0.4431279620853081,401.0,21760.0,3904.0,400.0,5.0,1.0,0.1375,0.455
coffee_rocket,short,multi_image,128,21,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,424.0,23048.0,4088.0,424.0,6.0,1.0,0.125,0.43160377358490565,404.0,21952.0,3904.0,404.0,6.0,1.0,0.13613861386138615,0.43564356435643564
coffee_rocket,short,multi_image,128,22,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,453.0,24904.0,4088.0,451.0,6.0,1.0,0.1352549889135255,0.3946784922394678,436.0,24000.0,3904.0,434.0,6.0,1.0,0.1313364055299539,0.41705069124423966
coffee_rocket,short,multi_image,128,23,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,440.0,24072.0,4088.0,438.0,6.0,1.0,0.13470319634703196,0.4132420091324201,419.0,22912.0,3904.0,417.0,6.0,1.0,0.1366906474820144,0.4244604316546763
coffee_rocket,short,multi_image,128,24,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,446.0,24456.0,4088.0,445.0,6.0,1.0,0.1258426966292135,0.37303370786516854,426.0,23360.0,3904.0,425.0,6.0,1.0,0.1223529411764706,0.3952941176470588
coffee_rocket,short,multi_image,128,25,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,436.0,23816.0,4088.0,436.0,6.0,2.0,0.09403669724770643,0.4059633027522936,420.0,22976.0,3904.0,420.0,6.0,1.0,0.10714285714285714,0.4261904761904762
coffee_rocket,short,multi_image,128,26,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,441.0,24136.0,4088.0,440.0,7.0,2.0,0.09090909090909091,0.3931818181818182,425.0,23296.0,3904.0,424.0,6.0,2.0,0.09198113207547169,0.4033018867924528
coffee_rocket,short,multi_image,128,27,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,443.0,24264.0,4088.0,443.0,6.0,1.0,0.12866817155756208,0.3905191873589165,428.0,23488.0,3904.0,428.0,6.0,1.0,0.13551401869158877,0.4135514018691589
coffee_rocket,short,multi_image,128,28,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,442.0,24200.0,4088.0,442.0,6.0,1.0,0.13122171945701358,0.40271493212669685,431.0,23680.0,3904.0,431.0,6.0,1.0,0.1531322505800464,0.4222737819025522
coffee_rocket,short,multi_image,128,29,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,447.0,24520.0,4088.0,445.0,7.0,1.0,0.10561797752808989,0.36404494382022473,432.0,23744.0,3904.0,430.0,6.0,1.0,0.13488372093023257,0.38372093023255816
coffee_rocket,short,multi_image,128,30,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,434.0,23688.0,4088.0,431.0,6.0,1.0,0.12064965197215777,0.41531322505800466,418.0,22848.0,3904.0,415.0,6.0,1.0,0.13734939759036144,0.42891566265060244
coffee_rocket,short,multi_image,128,31,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,426.0,23176.0,4088.0,423.0,6.0,1.0,0.1607565011820331,0.42080378250591016,416.0,22720.0,3904.0,413.0,6.0,1.0,0.1791767554479419,0.43341404358353514
coffee_rocket,short,multi_image,128,32,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,447.0,24520.0,4088.0,446.0,6.0,1.0,0.1367713004484305,0.39461883408071746,431.0,23680.0,3904.0,430.0,5.5,1.0,0.1372093023255814,0.40232558139534885
coffee_rocket,short,multi_image,128,33,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,446.0,24456.0,4088.0,446.0,6.0,2.0,0.09641255605381166,0.3721973094170404,437.0,24064.0,3904.0,437.0,6.0,1.0,0.11899313501144165,0.40274599542334094
coffee_rocket,short,multi_image,128,34,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,451.0,24776.0,4088.0,450.0,6.5,1.0,0.10222222222222223,0.3422222222222222,441.0,24320.0,3904.0,440.0,6.0,1.0,0.11136363636363636,0.36363636363636365
coffee_rocket,short,multi_image,128,35,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,459.0,25288.0,4088.0,458.0,6.0,1.0,0.10698689956331878,0.36899563318777295,444.0,24512.0,3904.0,443.0,6.0,1.0,0.11060948081264109,0.38826185101580135
coffee_rocket,short,multi_image,128,36,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,458.0,25224.0,4088.0,458.0,7.0,1.0,0.1091703056768559,0.3646288209606987,448.0,24768.0,3904.0,448.0,6.0,1.0,0.12276785714285714,0.3861607142857143
coffee_rocket,short,multi_image,128,37,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,457.0,25160.0,4088.0,457.0,6.0,1.0,0.11159737417943107,0.38293216630196936,449.0,24832.0,3904.0,449.0,6.0,1.0,0.12026726057906459,0.41648106904231624
coffee_rocket,short,multi_image,128,38,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,450.0,24712.0,4088.0,449.0,6.0,2.0,0.0935412026726058,0.39198218262806234,433.0,23808.0,3904.0,432.0,6.0,2.0,0.09953703703703703,0.4074074074074074
coffee_rocket,short,multi_image,128,39,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,451.0,24776.0,4088.0,451.0,7.0,1.0,0.10864745011086474,0.3436807095343681,436.0,24000.0,3904.0,436.0,7.0,1.0,0.12385321100917432,0.3532110091743119
coffee_rocket,short,multi_image,128,40,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,444.0,24328.0,4088.0,444.0,6.0,1.0,0.11486486486486487,0.38288288288288286,434.0,23872.0,3904.0,434.0,6.0,1.0,0.12672811059907835,0.4055299539170507
coffee_rocket,short,multi_image,128,41,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,435.0,23752.0,4088.0,435.0,6.0,1.0,0.11264367816091954,0.39770114942528734,420.0,22976.0,3904.0,420.0,6.0,1.0,0.11190476190476191,0.4
coffee_rocket,short,multi_image,128,42,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,432.0,23560.0,4088.0,430.0,7.0,2.0,0.09534883720930233,0.3581395348837209,418.0,22848.0,3904.0,416.0,6.0,2.0,0.0985576923076923,0.38461538461538464
coffee_rocket,short,multi_image,128,43,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,433.0,23624.0,4088.0,433.0,7.0,1.0,0.10623556581986143,0.3348729792147806,419.0,22912.0,3904.0,419.0,7.0,1.0,0.10739856801909307,0.3412887828162291
coffee_rocket,short,multi_image,128,44,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,444.0,24328.0,4088.0,443.0,7.0,1.0,0.10835214446952596,0.3476297968397291,433.0,23808.0,3904.0,432.0,7.0,1.0,0.11342592592592593,0.36574074074074076
coffee_rocket,short,multi_image,128,45,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,428.0,23304.0,4088.0,427.0,6.0,2.0,0.07259953161592506,0.3395784543325527,418.0,22848.0,3904.0,417.0,6.0,2.0,0.08872901678657075,0.3669064748201439
coffee_rocket,short,multi_image,128,46,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,432.0,23560.0,4088.0,431.0,7.0,1.0,0.10440835266821345,0.30162412993039445,418.0,22848.0,3904.0,417.0,7.0,1.0,0.10551558752997602,0.302158273381295
coffee_rocket,short,multi_image,128,47,relaxed,511,488,0.9549902152641878,4,97,160,0.2408476496684855,432.0,23560.0,4088.0,432.0,8.0,1.0,0.10648148148148148,0.30787037037037035,420.0,22976.0,3904.0,420.0,8.0,1.0,0.11666666666666667,0.33095238095238094
coffee_rocket,short,multi_image,256,0,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,251.0,11976.0,4088.0,249.0,13.0,3.0,0.04819277108433735,0.1606425702811245,245.0,11776.0,3904.0,243.0,12.0,3.0,0.05761316872427984,0.16049382716049382
coffee_rocket,short,multi_image,256,1,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,251.0,11976.0,4088.0,248.0,12.0,3.0,0.04435483870967742,0.18951612903225806,241.0,11520.0,3904.0,238.0,12.0,2.700000000000003,0.058823529411764705,0.18907563025210083
coffee_rocket,short,multi_image,256,2,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,256.0,12296.0,4088.0,251.0,11.0,3.0,0.05179282868525897,0.21912350597609562,254.0,12352.0,3904.0,249.0,10.0,2.0,0.0642570281124498,0.2931726907630522
coffee_rocket,short,multi_image,256,3,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,249.0,11848.0,4088.0,241.0,11.0,2.0,0.07053941908713693,0.21991701244813278,240.0,11456.0,3904.0,233.0,11.0,2.0,0.07725321888412018,0.2446351931330472
coffee_rocket,short,multi_image,256,4,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,251.0,11976.0,4088.0,240.0,10.0,2.0,0.09166666666666666,0.25416666666666665,241.0,11520.0,3904.0,230.0,9.0,1.0,0.11739130434782609,0.27391304347826084
coffee_rocket,short,multi_image,256,5,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,255.0,12232.0,4088.0,246.0,11.0,2.0,0.07723577235772358,0.23577235772357724,245.0,11776.0,3904.0,236.0,10.0,2.0,0.06779661016949153,0.2457627118644068
coffee_rocket,short,multi_image,256,6,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,241.0,11336.0,4088.0,227.0,9.0,2.0,0.07929515418502203,0.2643171806167401,227.0,10624.0,3904.0,213.0,8.0,2.0,0.09859154929577464,0.27699530516431925
coffee_rocket,short,multi_image,256,7,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,240.0,11272.0,4088.0,229.0,9.0,1.0,0.1222707423580786,0.3231441048034934,225.0,10496.0,3904.0,214.0,10.0,1.0,0.12149532710280374,0.32710280373831774
coffee_rocket,short,multi_image,256,8,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,250.0,11912.0,4088.0,242.0,9.0,2.0,0.09917355371900827,0.30578512396694213,231.0,10880.0,3904.0,223.0,9.0,2.0,0.09865470852017937,0.3004484304932735
coffee_rocket,short,multi_image,256,9,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,238.0,11144.0,4088.0,234.0,12.0,2.0,0.05128205128205128,0.24786324786324787,222.0,10304.0,3904.0,218.0,12.0,2.0,0.07339449541284404,0.23394495412844038
coffee_rocket,short,multi_image,256,10,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,252.0,12040.0,4088.0,244.0,11.0,2.0,0.06557377049180328,0.22950819672131148,240.0,11456.0,3904.0,232.0,11.0,2.0,0.06896551724137931,0.24568965517241378
coffee_rocket,short,multi_image,256,11,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,247.0,11720.0,4088.0,237.0,11.0,2.0,0.05907172995780591,0.23628691983122363,239.0,11392.0,3904.0,229.0,11.0,2.0,0.09170305676855896,0.2663755458515284
coffee_rocket,short,multi_image,256,12,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,248.0,11784.0,4088.0,242.0,11.0,2.0,0.0743801652892562,0.25206611570247933,232.0,10944.0,3904.0,226.0,11.0,2.0,0.07964601769911504,0.2610619469026549
coffee_rocket,short,multi_image,256,13,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,244.0,11528.0,4088.0,236.0,11.5,2.0,0.07203389830508475,0.23728813559322035,239.0,11392.0,3904.0,231.0,11.0,2.0,0.09090909090909091,0.2857142857142857
coffee_rocket,short,multi_image,256,14,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,253.0,12104.0,4088.0,248.0,11.0,2.0,0.04435483870967742,0.22983870967741934,249.0,12032.0,3904.0,244.0,11.0,2.0,0.0860655737704918,0.26639344262295084
coffee_rocket,short,multi_image,256,15,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,241.0,11336.0,4088.0,237.0,9.0,2.0,0.06751054852320675,0.2742616033755274,233.0,11008.0,3904.0,229.0,9.0,2.0,0.06550218340611354,0.30131004366812225
coffee_rocket,short,multi_image,256,16,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,247.0,11720.0,4088.0,239.0,11.0,2.0,0.0794979079497908,0.24686192468619247,240.0,11456.0,3904.0,232.0,11.0,2.0,0.08620689655172414,0.27155172413793105
coffee_rocket,short,multi_image,256,17,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,251.0,11976.0,4088.0,246.0,11.0,2.0,0.06910569105691057,0.21544715447154472,243.0,11648.0,3904.0,238.0,10.0,2.0,0.07563025210084033,0.25210084033613445
coffee_rocket,short,multi_image,256,18,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,240.0,11272.0,4088.0,230.0,9.0,2.0,0.07391304347826087,0.25217391304347825,234.0,11072.0,3904.0,224.0,9.0,2.0,0.08482142857142858,0.27232142857142855
coffee_rocket,short,multi_image,256,19,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,241.0,11336.0,4088.0,230.0,9.5,2.0,0.09130434782608696,0.2826086956521739,235.0,11136.0,3904.0,225.0,9.0,1.4000000000000021,0.10222222222222223,0.32
coffee_rocket,short,multi_image,256,20,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,250.0,11912.0,4088.0,237.0,10.0,2.0,0.05485232067510549,0.29535864978902954,242.0,11584.0,3904.0,231.0,10.0,2.0,0.06493506493506493,0.33766233766233766
coffee_rocket,short,multi_image,256,21,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,243.0,11464.0,4088.0,237.0,11.0,2.0,0.05907172995780591,0.26582278481012656,235.0,11136.0,3904.0,230.0,11.0,2.0,0.08695652173913043,0.2826086956521739
coffee_rocket,short,multi_image,256,22,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,248.0,11784.0,4088.0,244.0,12.0,2.0,0.04918032786885246,0.21311475409836064,244.0,11712.0,3904.0,240.0,11.5,2.0,0.0625,0.21666666666666667
coffee_rocket,short,multi_image,256,23,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,243.0,11464.0,4088.0,238.0,12.0,2.700000000000003,0.05042016806722689,0.22268907563025211,239.0,11392.0,3904.0,234.0,11.0,2.0,0.06837606837606838,0.25213675213675213
coffee_rocket,short,multi_image,256,24,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,248.0,11784.0,4088.0,244.0,12.0,2.0,0.045081967213114756,0.22540983606557377,242.0,11584.0,3904.0,238.0,11.0,2.0,0.046218487394957986,0.24789915966386555
coffee_rocket,short,multi_image,256,25,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,248.0,11784.0,4088.0,242.0,11.0,3.0,0.0371900826446281,0.21074380165289255,244.0,11712.0,3904.0,238.0,9.0,2.0,0.037815126050420166,0.23949579831932774
coffee_rocket,short,multi_image,256,26,fixed,511,488,0.9549902152641878,2,255,256,0.0019569471624266144,245.0,11592.0,4088.0,240.0,12.0,3.0,0.041666666666666664,0.1875,241.0,11520.0,3904.0,236.0,11.5,2.0,0.038135593220338986,0.2245762711864407
