case_id,M,active_experts_per_rank,ranks,rank_wall_median,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,correctness,expert_ms_per_assignment,fragmentation_ratio
balanced_rank_A16_M1024,1024,16,4,1.8204959630966187,1.8345279693603516,0.0306560005992651,0.28492800518870354,0.8803200125694275,0.8622399568557739,True,0.00021492187806870788,0.015625
balanced_rank_A16_M128,128,16,4,1.9808000326156616,2.0016000270843506,0.02735999971628189,0.215680000372231,0.9809600114822388,0.17449605464935303,True,0.00023949219030328095,0.015625
balanced_rank_A16_M512,512,16,4,1.7931840419769287,1.807647943496704,0.028063999488949776,0.2489280141890049,0.8744319677352905,0.9848639965057373,True,0.00021348436712287366,0.015625
balanced_rank_A1_M1024,1024,1,4,1.7972479462623596,1.8067519664764404,0.028991999104619026,0.2858880115672946,0.8499520421028137,0.8551039695739746,True,0.00020750782277900726,0.0009765625
balanced_rank_A1_M128,128,1,4,2.166287899017334,2.200511932373047,0.06419199705123901,0.27427198737859726,1.0390719771385193,0.17574405670166016,True,0.0002536796819185838,0.0009765625
balanced_rank_A1_M512,512,1,4,1.7585920095443726,1.7665599584579468,0.02739199995994568,0.24079998675733805,0.878432035446167,0.9617600440979004,True,0.00021446094615384936,0.0009765625
balanced_rank_A2_M1024,1024,2,4,1.8488960266113281,1.8581759929656982,0.027135999873280525,0.28172800969332457,0.8872960209846497,0.9024640321731567,True,0.00021662500512320548,0.001953125
balanced_rank_A2_M128,128,2,4,2.1332000494003296,2.1561920642852783,0.031808000057935715,0.2708160104230046,1.008031964302063,0.2109440565109253,True,0.00024610155378468335,0.001953125
balanced_rank_A2_M512,512,2,4,1.7616320252418518,1.775712013244629,0.027295999228954315,0.23017600551247597,0.883296012878418,0.9785279631614685,True,0.000215648440644145,0.001953125
balanced_rank_A4_M1024,1024,4,4,1.8051999807357788,1.8120959997177124,0.029184000566601753,0.28649599477648735,0.8650559782981873,0.8537919521331787,True,0.00021119530720170587,0.00390625
balanced_rank_A4_M128,128,4,4,1.998960018157959,2.0252480506896973,0.02828799933195114,0.19686399772763252,0.930400013923645,0.18742406368255615,True,0.0002271484408993274,0.00390625
balanced_rank_A4_M512,512,4,4,1.7700960040092468,1.7803200483322144,0.02579200081527233,0.23171199951320887,0.875711977481842,0.9917440414428711,True,0.00021379686950240284,0.00390625
balanced_rank_A8_M1024,1024,8,4,1.8219199776649475,1.8321599960327148,0.02831999957561493,0.29884800128638744,0.8884479403495789,0.8878080248832703,True,0.0002169062354369089,0.0078125
balanced_rank_A8_M128,128,8,4,1.9930400252342224,2.012320041656494,0.027264000847935677,0.19443199411034584,0.9705279469490051,0.1774080991744995,True,0.00023694529954809695,0.0078125
balanced_rank_A8_M512,512,8,4,1.7898240089416504,1.7984000444412231,0.027936000376939774,0.2341760043054819,0.8686080574989319,0.9886400103569031,True,0.00021206251403782517,0.0078125
