block,policy,workload,requests,e2e_mean_reduction_pct,paired_request_reduction_median_pct,paired_request_reduction_p10_pct,paired_request_reduction_p90_pct,output_text_exact_fraction,output_prefix_32char_exact_fraction
0,cost_static,heterogeneous_steady,48,-14.910263631398912,-15.000675174646016,-18.266365344585157,-12.627950923927887,0.25,1
0,cost_static,heterogeneous_bursty,48,-11.741680267797516,-11.390865513800652,-13.59881194119938,-9.988815996498028,0.4375,1
1,cost_static,heterogeneous_bursty,48,-11.982198718238113,-11.153549512470995,-16.254746346540607,-8.136367421235917,0.4166666666666667,1
1,cost_static,heterogeneous_steady,48,-17.537918527165818,-17.621948258124732,-21.338577101142768,-14.422685904503455,0.3125,1
2,cost_static,heterogeneous_steady,48,-6.9296170814710845,-7.1275263786323535,-10.059118643199502,-4.633488205686569,0.125,1
2,cost_static,heterogeneous_bursty,48,-16.42207823768924,-16.45732035390982,-17.79708695282954,-13.901508137281056,0.3125,1
