context,iteration,layer,rank,n,g,q,histogram,block_m,dispatch_ms,expert_ms,combine_ms,dispatch_expert_overlap_ms,expert_combine_overlap_ms,previous_expert_ms,previous_combine_ms,static_median_ms,tail
controlled,0,0,0,2167,31,34,"94,72,30,107,96,4,108,45,35,9,7,73,65,38,86,3,92,53,47,2,0,97,104,103,134,68,91,176,79,64,133,52",128,1.1965759992599487,0.4878399968147278,0.5162240266799927,0.0,0.0,0.0,0.0,0.47891199588775635,False
controlled,0,1,0,2705,32,39,"6,206,91,48,120,29,135,50,111,18,317,52,27,35,62,98,37,60,104,18,25,111,13,20,44,75,39,243,152,114,42,203",128,1.3681919574737549,0.461760014295578,0.5021119713783264,0.0,0.009503841400146484,0.4878399968147278,0.5162240266799927,0.4708479940891266,False
controlled,0,2,0,2825,31,42,"60,48,62,79,43,558,28,35,61,26,19,2,58,174,39,33,7,7,30,0,13,28,5,248,60,73,67,178,58,194,228,304",128,1.3565119504928589,0.44950398802757263,0.5241600275039673,0.0,0.026047706604003906,0.461760014295578,0.5021119713783264,0.4668480008840561,False
controlled,0,3,0,2751,31,39,"84,85,80,182,122,95,183,36,33,1,36,69,69,178,9,0,104,79,52,90,70,89,3,71,170,129,48,23,288,65,29,179",128,1.3764159679412842,0.48025599122047424,0.506496012210846,0.0,0.02684783935546875,0.44950398802757263,0.5241600275039673,0.47036799788475037,False
controlled,0,4,0,2269,31,39,"67,125,235,8,72,150,38,35,98,1,87,43,10,2,18,11,251,6,11,83,0,322,42,32,1,32,17,147,1,6,275,43",128,1.3540799617767334,0.4896320104598999,0.4546239972114563,0.0,0.020224571228027344,0.48025599122047424,0.506496012210846,0.45900799334049225,False
controlled,0,5,0,2627,30,42,"187,151,46,3,3,7,51,28,43,35,151,1,939,53,53,0,40,40,81,0,31,3,2,58,96,51,143,183,13,2,123,10",128,1.3218879699707031,0.48790401220321655,0.4727360010147095,0.0,0.021024703979492188,0.4896320104598999,0.4546239972114563,0.46665599942207336,False
controlled,0,6,0,2305,30,39,"4,7,14,11,3,185,23,4,98,0,12,39,31,231,35,2,0,191,292,221,52,439,32,2,74,125,91,28,3,2,53,1",128,1.3355519771575928,0.4633919894695282,0.49142399430274963,0.0,0.026079177856445312,0.48790401220321655,0.4727360010147095,0.4628319889307022,False
controlled,0,7,0,3101,30,43,"197,10,15,40,25,16,89,201,109,197,91,6,6,5,61,3,73,0,23,229,0,4,8,4,67,23,2,294,896,81,91,235",128,1.3596800565719604,0.450111985206604,0.513759970664978,0.0,0.00592041015625,0.4633919894695282,0.49142399430274963,0.4655359983444214,False
controlled,0,8,0,2150,31,38,"5,11,92,169,113,9,64,375,1,13,8,20,0,3,61,85,68,52,79,173,142,2,38,1,84,1,13,54,27,3,272,112",128,1.4310719966888428,0.46646401286125183,0.4715520143508911,0.0,0.0260162353515625,0.450111985206604,0.513759970664978,0.46217599511146545,False
controlled,0,9,0,2092,27,33,"41,17,50,5,10,21,157,245,24,123,55,91,146,0,20,4,3,215,0,0,0,61,30,189,32,41,58,35,122,0,256,41",128,1.2975679636001587,0.4406079947948456,0.51910400390625,0.0,0.014430999755859375,0.46646401286125183,0.4715520143508911,0.45102401077747345,False
controlled,0,10,0,2613,32,42,"48,17,92,36,332,26,6,19,4,23,81,2,159,178,57,87,63,86,174,12,200,245,10,2,21,12,161,285,38,51,40,46",128,1.3859200477600098,0.46243199706077576,0.5124800205230713,0.0,0.030080795288085938,0.4406079947948456,0.51910400390625,0.46292799711227417,False
controlled,0,11,0,1841,30,35,"13,70,10,39,9,43,11,33,39,2,13,0,0,20,194,9,95,60,188,37,7,72,4,19,78,66,165,39,38,119,337,12",128,1.3088959455490112,0.47574400901794434,0.54995197057724,0.0,0.02262115478515625,0.46243199706077576,0.5124800205230713,0.4591359943151474,False
controlled,0,12,0,2419,30,37,"164,20,130,5,114,14,33,58,98,104,10,8,81,5,81,107,4,179,5,12,36,61,0,39,132,0,47,122,51,122,98,479",128,1.3758080005645752,0.4493120014667511,0.5264639854431152,0.0,0.0286712646484375,0.47574400901794434,0.54995197057724,0.4655359983444214,False
controlled,0,13,0,2503,29,38,"118,39,39,4,289,72,162,255,314,18,128,0,57,7,7,130,49,0,56,85,43,51,60,18,59,7,136,29,187,23,0,61",128,1.3812479972839355,0.45260798931121826,0.5104960203170776,0.0,0.02585601806640625,0.4493120014667511,0.5264639854431152,0.46036800742149353,False
controlled,0,14,0,3818,32,49,"284,381,18,416,174,29,31,272,40,5,154,38,129,3,81,165,70,124,108,13,164,67,44,51,77,218,115,4,34,48,357,104",128,1.3814719915390015,0.6331520080566406,0.3270399868488312,0.0,0.02655792236328125,0.45260798931121826,0.5104960203170776,0.4901600033044815,True
controlled,0,15,0,1620,32,38,"46,9,31,38,22,22,3,7,36,1,25,11,6,3,4,9,59,76,132,81,111,16,13,88,2,12,9,13,178,270,281,6",128,1.1431039571762085,0.4607360064983368,0.498879998922348,0.0,0.02387237548828125,0.6331520080566406,0.3270399868488312,0.45796799659729004,False
controlled,0,16,0,2041,32,38,"283,35,4,3,29,44,53,30,179,26,29,42,23,221,116,12,13,5,18,378,24,36,24,101,100,1,11,52,75,51,18,5",128,1.3384640216827393,0.4625279903411865,0.4930559992790222,0.0,0.032192230224609375,0.4607360064983368,0.498879998922348,0.46772798895835876,False
controlled,0,17,0,3345,31,48,"94,52,98,10,7,336,10,191,0,48,57,286,10,3,27,21,594,152,272,186,85,65,74,427,1,41,169,1,7,1,16,4",128,1.3106240034103394,0.4792320132255554,0.5048320293426514,0.0,0.04892730712890625,0.4625279903411865,0.4930559992790222,0.4877279996871948,False
controlled,0,18,0,2125,32,40,"12,10,14,16,3,105,17,3,85,13,18,7,22,108,111,15,4,272,55,509,23,296,45,10,26,60,75,16,13,3,158,1",128,1.3761919736862183,0.46489599347114563,0.4727039933204651,0.0,0.0,0.4792320132255554,0.5048320293426514,0.4705760031938553,False
controlled,0,19,0,2994,28,45,"108,8,20,25,17,10,22,135,151,250,51,4,0,0,4,5,148,0,1,291,0,2,2,8,26,37,1,206,918,175,84,285",128,1.2377599477767944,0.4775039851665497,0.47679999470710754,0.0,0.026432037353515625,0.46489599347114563,0.4727039933204651,0.4779839962720871,False
controlled,0,20,0,2119,27,34,"5,8,49,112,100,4,59,403,0,13,2,18,0,5,43,150,40,38,55,114,202,0,126,0,97,3,1,82,16,0,214,160",128,1.3123199939727783,1.0472320318222046,0.312063992023468,0.0,0.0,0.4775039851665497,0.47679999470710754,0.4583840072154999,True
controlled,0,21,0,2332,28,38,"89,26,19,8,12,13,166,230,12,176,27,58,208,1,23,12,11,183,0,0,0,41,17,498,21,24,19,3,44,0,310,81",128,0.5895040035247803,0.8995199799537659,0.2141440063714981,0.0,0.0,1.0472320318222046,0.312063992023468,0.4633120000362396,True
controlled,0,22,0,2673,31,40,"51,15,132,11,305,66,16,22,12,52,56,0,99,115,32,54,61,118,148,53,378,204,2,81,30,11,102,275,75,33,6,58",128,0.477183997631073,0.7003520131111145,0.19859200716018677,0.0,0.0,0.8995199799537659,0.2141440063714981,0.4774719923734665,True
controlled,0,23,0,2331,31,39,"3,127,5,28,27,49,4,23,48,126,13,4,0,25,219,19,46,29,296,34,6,68,65,114,172,81,131,47,7,112,394,9",128,0.5199999809265137,0.6667839884757996,0.14294399321079254,0.0,0.0,0.7003520131111145,0.19859200716018677,0.47124800086021423,True
controlled,0,24,0,2735,30,39,"203,15,94,24,109,51,58,30,85,69,10,7,85,0,39,166,10,240,3,12,18,37,0,71,64,120,81,84,29,284,92,545",128,0.3811520040035248,0.5920320153236389,0.38012799620628357,0.0,0.0,0.6667839884757996,0.14294399321079254,0.46592000126838684,True
controlled,0,25,0,2333,31,38,"101,10,27,3,249,159,150,128,235,1,49,3,44,31,9,177,22,0,127,84,21,31,121,23,46,5,118,144,176,2,2,35",128,0.8550080060958862,0.5723839998245239,0.25433599948883057,0.0,0.0,0.5920320153236389,0.38012799620628357,0.4643840044736862,True
controlled,0,26,0,3486,32,48,"206,416,29,169,149,42,20,283,14,8,104,19,100,11,45,214,39,132,122,28,153,61,37,28,62,225,120,22,29,22,549,28",128,0.7657920122146606,0.5538240075111389,0.3349120020866394,0.0,0.0,0.5723839998245239,0.25433599948883057,0.4921119958162308,False
controlled,0,27,0,1678,31,35,"111,10,39,61,48,56,4,4,36,1,20,16,9,8,2,8,69,19,83,39,102,11,2,67,4,106,15,8,173,295,252,0",128,0.94268798828125,0.4986560046672821,0.41519999504089355,0.0,0.0,0.5538240075111389,0.3349120020866394,0.46400000154972076,False
controlled,0,28,0,1527,32,36,"298,19,3,3,33,28,44,35,128,33,29,19,28,265,28,16,8,5,12,98,21,69,17,72,65,1,8,28,51,24,19,20",128,1.1502079963684082,0.49113601446151733,0.45392000675201416,0.0,0.00514984130859375,0.4986560046672821,0.41519999504089355,0.4615039974451065,False
controlled,0,29,0,3251,30,46,"112,154,84,25,3,315,9,200,0,16,131,249,17,22,22,32,657,43,133,127,79,92,40,493,1,7,162,1,0,1,21,3",128,1.195680022239685,0.5037440061569214,0.6016960144042969,0.0,0.034271240234375,0.49113601446151733,0.45392000675201416,0.4885440021753311,False
controlled,0,30,0,1846,31,38,"8,7,10,15,3,234,13,3,47,1,26,5,56,25,98,1,0,277,38,200,81,345,28,7,38,49,129,14,22,1,64,1",128,1.3937920331954956,0.46988800168037415,0.47222399711608887,0.0,0.02434539794921875,0.5037440061569214,0.6016960144042969,0.46478399634361267,False
controlled,0,31,0,2961,30,44,"150,4,26,28,15,15,118,89,128,257,47,6,4,4,12,3,119,0,19,235,0,2,1,66,1,32,7,245,936,130,82,180",128,1.3666239976882935,0.48025599122047424,0.46963199973106384,0.0,0.0326690673828125,0.46988800168037415,0.47222399711608887,0.47487999498844147,False
controlled,0,32,0,2229,29,37,"8,6,43,90,109,4,59,452,0,86,16,10,0,10,42,89,56,19,40,140,250,1,153,5,50,7,2,52,29,0,239,162",128,1.330016016960144,0.4487040042877197,0.5490880012512207,0.0,0.00608062744140625,0.48025599122047424,0.46963199973106384,0.4703360050916672,False
controlled,0,33,0,2293,30,40,"34,20,42,5,7,11,108,259,13,115,24,49,197,3,33,25,79,198,9,1,0,44,23,480,8,4,41,1,28,0,287,145",128,1.345855951309204,0.4618239998817444,0.4696959853172302,0.0,0.0,0.4487040042877197,0.5490880012512207,0.463359996676445,False
controlled,0,34,0,3030,31,43,"43,25,84,12,315,15,34,76,9,104,9,0,152,125,39,52,177,213,184,74,242,276,5,177,34,4,79,293,66,24,4,84",128,1.2828480005264282,0.4588159918785095,0.5165119767189026,0.0,0.028900146484375,0.4618239998817444,0.4696959853172302,0.4657279998064041,False
controlled,0,35,0,2786,31,43,"16,101,4,86,91,55,6,21,28,179,20,15,0,22,306,11,29,27,326,50,17,44,16,134,140,251,141,44,7,88,506,5",128,1.3733439445495605,0.4700799882411957,0.5000960230827332,0.0,0.03157806396484375,0.4588159918785095,0.5165119767189026,0.4702720046043396,False
controlled,0,36,0,2541,31,42,"153,16,64,23,152,5,17,29,83,65,7,4,57,0,46,119,3,105,16,13,32,79,10,137,129,154,31,71,10,318,76,517",128,1.3724479675292969,0.47862398624420166,0.4883520007133484,0.0,0.01853179931640625,0.4700799882411957,0.5000960230827332,0.4721279889345169,False
controlled,0,37,0,2506,31,39,"133,17,9,4,299,289,126,215,312,14,6,9,43,28,14,125,38,0,119,80,96,27,22,43,48,15,124,50,95,36,4,66",128,1.2615679502487183,0.4429759979248047,0.5308480262756348,0.0,0.03545379638671875,0.47862398624420166,0.4883520007133484,0.4713760018348694,False
controlled,0,38,0,2986,32,41,"113,444,16,39,220,59,15,103,22,3,122,38,175,15,20,227,84,110,161,27,119,118,57,8,58,90,147,30,38,43,236,29",128,1.3770240545272827,0.46371200680732727,0.5312640070915222,0.0,0.03430938720703125,0.4429759979248047,0.5308480262756348,0.47224000096321106,False
controlled,0,39,0,2023,31,39,"105,4,92,62,127,27,3,6,6,1,29,64,11,18,5,27,7,5,27,44,137,18,11,71,19,136,34,15,257,331,324,0",128,1.413599967956543,0.4569920003414154,0.5244160294532776,0.0,0.0254364013671875,0.46371200680732727,0.5312640070915222,0.4658239930868149,False
controlled,0,40,0,1651,32,35,"297,62,4,3,26,48,79,32,128,15,32,6,27,256,15,35,7,41,6,2,34,81,57,91,28,5,14,23,51,68,28,50",128,1.7129919528961182,0.48105600476264954,0.48179200291633606,0.0,0.02019500732421875,0.4569920003414154,0.5244160294532776,0.4700800031423569,False
controlled,0,41,0,3037,28,44,"136,48,110,25,3,316,9,278,0,13,48,199,6,18,37,57,662,6,44,112,58,77,36,538,0,4,176,0,4,0,16,1",128,1.3007680177688599,0.4628480076789856,0.5119040012359619,0.0,0.021881103515625,0.48105600476264954,0.48179200291633606,0.45956799387931824,False
controlled,0,42,0,2378,27,36,"7,135,3,13,85,15,84,23,112,100,29,0,305,0,6,27,0,78,166,0,25,137,54,74,52,75,0,43,66,613,20,31",128,1.3082560300827026,0.4570559859275818,0.5195519924163818,0.0,0.0356903076171875,0.4628480076789856,0.5119040012359619,0.4660319983959198,False
controlled,0,43,0,2992,31,46,"276,13,58,7,50,52,15,10,41,625,64,30,97,48,14,52,109,1,59,32,898,2,1,0,28,303,4,1,2,41,20,39",128,1.3704960346221924,0.5066879987716675,0.4511680006980896,0.0,0.036834716796875,0.4570559859275818,0.5195519924163818,0.4814240038394928,False
controlled,0,44,0,2849,31,41,"116,152,69,95,12,62,14,21,306,31,4,47,55,73,95,4,171,61,511,46,101,276,2,170,0,31,84,6,27,104,12,91",128,1.5271680355072021,0.46457600593566895,0.49487999081611633,0.0,0.0280303955078125,0.5066879987716675,0.4511680006980896,0.46716800332069397,False
controlled,0,45,0,2984,30,45,"136,1037,34,33,22,69,15,353,31,2,17,314,5,1,145,52,14,88,82,85,23,19,48,62,38,0,52,67,0,131,5,4",128,1.3600959777832031,0.49030399322509766,0.5028799772262573,0.0,0.0333099365234375,0.46457600593566895,0.49487999081611633,0.4804319888353348,False
controlled,0,46,0,4019,30,49,"39,161,92,204,608,421,362,3,240,41,121,186,13,50,21,14,113,22,23,17,14,27,1,228,0,170,196,366,0,33,61,172",128,1.3243839740753174,0.495168000459671,0.5031039714813232,0.0,0.0495452880859375,0.49030399322509766,0.5028799772262573,0.48284800350666046,False
controlled,0,47,0,2992,32,46,"62,69,142,154,306,59,10,14,118,72,19,31,5,8,58,420,154,76,40,27,178,321,18,137,10,49,221,51,9,2,3,149",128,1.305888056755066,0.4750399887561798,0.5022720098495483,0.0,0.041412353515625,0.495168000459671,0.5031039714813232,0.4800480008125305,False
controlled,0,0,1,2539,31,35,"143,83,58,35,228,105,174,14,61,29,59,63,83,117,78,65,91,67,45,0,217,93,62,1,97,54,126,63,55,33,90,50",128,0.3544960021972656,0.6571840047836304,0.1706240028142929,0.0,0.0,0.0,0.0,0.6615359783172607,False
controlled,0,1,1,1884,32,34,"86,93,90,28,35,66,59,58,38,22,42,37,75,99,43,100,39,97,94,13,168,31,32,6,41,71,8,41,25,43,38,166",128,0.3630400002002716,0.6552000045776367,0.14713600277900696,0.0,0.0,0.6571840047836304,0.1706240028142929,0.6450400054454803,False
controlled,0,2,1,2660,31,43,"22,33,2,4,236,3,178,51,258,34,1,0,88,187,155,45,175,152,34,8,3,130,23,72,12,66,225,36,367,2,24,34",128,0.36748799681663513,0.6572800278663635,0.13875199854373932,0.0,0.0,0.6552000045776367,0.14713600277900696,0.6510720252990723,False
controlled,0,3,1,2273,30,36,"35,88,144,95,76,99,15,10,108,87,42,168,328,80,50,55,9,78,6,63,0,305,0,32,54,9,13,38,127,2,49,8",128,0.36537599563598633,0.6691200137138367,0.1412159949541092,0.0,0.0,0.6572800278663635,0.13875199854373932,0.6556479930877686,False
controlled,0,4,1,2373,30,38,"300,91,44,37,59,614,54,49,15,0,0,16,4,16,10,17,31,148,103,29,22,35,57,50,41,56,76,4,128,38,53,176",128,0.3580799996852875,0.6573439836502075,0.13859200477600098,0.0,0.0,0.6691200137138367,0.1412159949541092,0.6520639955997467,False
controlled,0,5,1,2411,31,39,"21,162,18,337,0,121,134,80,85,54,152,89,59,14,29,60,123,8,11,39,20,20,201,36,140,6,77,57,43,143,2,70",128,0.3720000088214874,0.6551039814949036,0.13843199610710144,0.0,0.0,0.6573439836502075,0.13859200477600098,0.6516639888286591,False
controlled,0,6,1,2748,30,43,"557,21,25,113,0,13,3,95,17,69,18,64,64,0,99,191,11,2,14,544,31,3,1,74,82,2,16,596,4,2,12,5",128,0.38198399543762207,0.6314560174942017,0.13923199474811554,0.0,0.0,0.6551039814949036,0.13843199610710144,0.6494559943675995,False
controlled,0,7,1,1684,31,35,"53,24,51,1,117,6,6,41,66,13,0,64,184,15,24,6,33,157,49,42,36,5,3,147,78,1,116,65,33,38,60,150",128,0.3840959966182709,0.6546559929847717,0.15699200332164764,0.0,0.0,0.6314560174942017,0.13923199474811554,0.6495999991893768,False
controlled,0,8,1,3460,30,45,"77,0,186,264,42,46,105,85,71,99,5,767,86,97,55,12,0,307,155,26,35,95,15,86,4,146,5,86,439,31,10,23",128,0.37222400307655334,0.6279680132865906,0.15731200575828552,0.0,0.0,0.6546559929847717,0.15699200332164764,0.6520000100135803,False
controlled,0,9,1,2759,32,43,"61,45,28,39,80,5,63,52,214,54,3,48,38,82,7,3,33,72,288,16,15,37,480,20,11,242,1,448,12,61,192,9",128,0.3877440094947815,0.631712019443512,0.144896000623703,0.0,0.0,0.6279680132865906,0.15731200575828552,0.6517280042171478,False
controlled,0,10,1,3055,30,43,"0,183,5,11,23,112,7,169,129,196,37,106,3,249,21,197,65,90,236,12,9,81,38,135,23,187,210,136,0,140,66,179",128,0.3869119882583618,0.6294400095939636,0.13990400731563568,0.0,0.0,0.631712019443512,0.144896000623703,0.6492959856987,False
controlled,0,11,1,3153,32,47,"45,6,303,34,20,85,13,326,1,137,101,64,15,380,16,18,77,130,169,13,67,288,71,131,192,6,29,144,70,152,9,41",128,0.3915199935436249,0.6558079719543457,0.14268800616264343,0.0,0.0,0.6294400095939636,0.13990400731563568,0.654992014169693,False
controlled,0,12,1,2038,32,37,"147,6,9,90,180,43,140,8,10,227,5,73,4,28,72,31,10,34,113,26,203,68,16,88,76,41,35,6,86,34,25,104",128,0.3931199908256531,0.6263999938964844,0.14233599603176117,0.0,0.0,0.6558079719543457,0.14268800616264343,0.6535360217094421,False
controlled,0,13,1,2301,29,38,"86,34,17,24,86,8,131,20,46,130,105,6,70,269,3,397,32,59,18,38,61,0,28,31,0,176,77,0,42,93,180,34",128,0.3678399920463562,0.6392959952354431,0.14403200149536133,0.0,0.0,0.6263999938964844,0.14233599603176117,0.6473599970340729,False
controlled,0,14,1,1760,28,32,"60,111,17,11,72,32,155,115,0,17,7,56,35,84,48,153,179,78,0,15,44,49,0,52,11,10,0,2,164,86,79,18",128,0.3710399866104126,0.6343680024147034,0.14105600118637085,0.0,0.0,0.6392959952354431,0.14403200149536133,0.6382240056991577,False
controlled,0,15,1,2571,32,42,"144,25,29,76,23,272,13,14,41,41,182,77,6,196,231,58,169,40,24,53,100,131,50,8,18,67,379,20,20,7,20,37",128,0.3794560134410858,0.644320011138916,0.1443839967250824,0.0,0.0,0.6343680024147034,0.14105600118637085,0.6478399932384491,False
controlled,0,16,1,1732,29,33,"1,57,1,34,81,0,0,12,85,87,78,63,119,127,5,77,52,11,107,150,2,1,38,15,12,12,1,394,73,4,33,0",128,0.36800000071525574,0.628928005695343,0.1558080017566681,0.0,0.0,0.644320011138916,0.1443839967250824,0.6363199949264526,False
controlled,0,17,1,2310,30,40,"13,0,182,75,298,35,12,65,0,47,135,10,204,39,64,19,3,48,265,4,3,144,117,36,1,279,19,30,10,46,58,49",128,0.36083200573921204,0.6492159962654114,0.14310400187969208,0.0,0.0,0.628928005695343,0.1558080017566681,0.6483519971370697,False
controlled,0,18,1,2789,29,44,"652,13,8,93,0,7,3,131,12,71,76,20,41,1,48,66,4,1,1,451,200,1,0,131,104,0,13,568,57,2,4,10",128,0.3584960103034973,0.647487998008728,0.13439999520778656,0.0,0.0,0.6492159962654114,0.14310400187969208,0.647680014371872,False
controlled,0,19,1,1946,29,35,"46,20,294,0,107,4,2,47,7,6,2,83,293,12,6,12,44,182,66,111,27,0,0,187,48,4,63,45,22,16,63,127",128,0.38284799456596375,0.6408640146255493,0.14323200285434723,0.0,0.0,0.647487998008728,0.13439999520778656,0.6446560025215149,False
controlled,0,20,1,3354,31,47,"51,0,94,117,32,35,113,122,47,88,31,839,136,93,33,9,8,298,138,3,32,40,4,97,1,141,4,151,517,70,5,5",128,0.3633280098438263,0.6638079881668091,0.6318079829216003,0.0,0.0,0.6408640146255493,0.14323200285434723,0.6546719968318939,False
controlled,0,21,1,2525,31,40,"15,78,19,75,116,1,30,28,233,66,1,27,16,60,0,116,28,83,125,16,70,20,378,15,2,133,2,533,17,35,185,2",128,2.28604793548584,0.6490880250930786,0.6643840074539185,0.0,0.0,0.6638079881668091,0.6318079829216003,0.6474240124225616,False
controlled,0,22,1,3133,32,45,"3,162,19,16,37,58,4,157,261,192,23,120,20,222,17,175,47,191,147,2,12,11,27,192,94,128,179,114,6,179,75,243",128,1.498528003692627,0.6478080153465271,0.3335680067539215,0.0,0.0,0.6490880250930786,0.6643840074539185,0.6561760008335114,False
controlled,0,23,1,3114,30,44,"25,4,290,52,20,152,2,187,0,69,180,61,5,351,52,11,85,174,140,9,64,219,87,169,217,0,26,182,42,182,9,48",128,0.4076800048351288,0.6405760049819946,0.1992959976196289,0.0,0.0,0.6478080153465271,0.3335680067539215,0.6460159718990326,False
controlled,0,24,1,1762,32,36,"50,30,1,90,240,21,156,42,5,164,1,111,2,12,39,20,5,11,48,40,201,74,15,78,38,40,29,6,67,21,12,93",128,0.3717760145664215,0.8184319734573364,0.16035200655460358,0.0,0.0,0.6405760049819946,0.1992959976196289,0.6472959816455841,True
controlled,0,25,1,2473,31,39,"81,39,16,29,82,8,134,26,16,76,70,5,79,341,11,362,92,38,1,28,50,5,26,37,15,191,129,0,45,121,234,86",128,0.35555198788642883,0.669215977191925,0.14079999923706055,0.0,0.0,0.8184319734573364,0.16035200655460358,0.653328001499176,False
controlled,0,26,1,1806,30,34,"104,143,56,15,67,28,194,63,0,38,8,59,20,63,52,121,173,62,0,2,51,23,1,41,23,3,3,12,214,51,55,61",128,0.36028799414634705,0.638975977897644,0.1387840062379837,0.0,0.0,0.669215977191925,0.14079999923706055,0.643807977437973,False
controlled,0,27,1,2821,31,42,"100,12,40,67,42,264,26,0,11,36,236,124,7,231,281,77,129,63,15,46,110,120,57,6,12,15,549,10,17,1,73,44",128,0.3822399973869324,0.6632320284843445,0.13996799290180206,0.0,0.0,0.638975977897644,0.1387840062379837,0.6510240137577057,False
controlled,0,28,1,1925,28,34,"2,56,38,95,50,0,0,77,50,38,66,46,230,93,23,81,10,9,133,71,0,6,58,12,7,2,8,534,63,3,64,0",128,0.3601599931716919,0.6688960194587708,0.16051200032234192,0.0,0.0,0.6632320284843445,0.13996799290180206,0.6458240151405334,False
controlled,0,29,1,2257,30,39,"5,2,162,52,387,25,4,55,4,54,139,3,256,38,60,4,12,45,239,7,19,98,88,52,0,278,15,44,0,37,38,35",128,0.3739199936389923,0.6553599834442139,0.2534080147743225,0.0,0.0,0.6688960194587708,0.16051200032234192,0.6486400067806244,False
controlled,0,30,1,2916,32,48,"672,11,1,138,5,7,1,39,17,55,58,14,55,5,137,35,5,16,2,528,86,1,1,56,98,2,28,729,65,24,9,16",128,0.37536001205444336,0.6397759914398193,0.1424960047006607,0.0,0.0,0.6553599834442139,0.2534080147743225,0.6507680118083954,False
controlled,0,31,1,1791,31,37,"45,16,147,8,38,2,16,47,7,12,4,89,347,5,2,26,41,150,44,80,17,0,1,179,83,7,64,51,20,21,74,148",128,0.38233599066734314,0.6316480040550232,0.1393280029296875,0.0,0.0,0.6397759914398193,0.1424960047006607,0.6458079814910889,False
controlled,0,32,1,3309,31,46,"54,0,340,157,34,30,101,121,21,95,24,672,138,77,25,1,17,334,131,15,54,44,6,38,1,94,7,120,500,38,8,12",128,0.4042559862136841,0.6597440242767334,0.16016000509262085,0.0,0.0,0.6316480040550232,0.1393280029296875,0.6653439998626709,False
controlled,0,33,1,2874,30,43,"58,64,22,127,184,2,27,25,280,49,0,24,22,55,0,178,45,103,178,32,11,20,428,18,12,101,21,563,23,28,168,6",128,0.390720009803772,0.6269440054893494,0.1586879938840866,0.0,0.0,0.6597440242767334,0.16016000509262085,0.6512640118598938,False
controlled,0,34,1,2772,31,41,"7,166,15,10,58,96,4,142,125,150,8,171,1,84,39,163,14,124,105,1,10,2,14,204,123,169,197,126,0,113,20,311",128,0.38393598794937134,0.6228160262107849,0.1581760048866272,0.0,0.0,0.6269440054893494,0.1586879938840866,0.6476479768753052,False
controlled,0,35,1,2790,32,44,"26,23,201,35,19,31,5,124,1,15,144,39,1,369,31,37,68,135,139,3,61,259,139,154,255,9,29,243,19,122,14,40",128,0.3837119936943054,0.6346880197525024,0.14790399372577667,0.0,0.0,0.6228160262107849,0.1581760048866272,0.6482560038566589,False
controlled,0,36,1,1761,31,35,"69,19,0,131,132,26,124,73,6,201,5,72,2,20,12,29,4,1,62,8,237,57,17,113,45,26,15,8,127,17,20,83",128,0.38201600313186646,0.6529279947280884,0.1438719928264618,0.0,0.0,0.6346880197525024,0.14790399372577667,0.6447359919548035,False
controlled,0,37,1,2854,30,42,"139,96,15,49,73,3,185,36,2,121,42,5,49,286,0,375,134,65,6,14,99,14,26,31,0,155,89,1,83,158,353,150",128,0.3913919925689697,0.6315839886665344,0.14511999487876892,0.0,0.0,0.6529279947280884,0.1438719928264618,0.6493439972400665,False
controlled,0,38,1,1909,28,33,"116,174,16,6,22,28,95,46,1,64,0,62,9,52,217,104,120,69,1,0,67,12,0,72,0,4,30,10,182,129,53,148",128,0.36348798871040344,0.6633920073509216,0.1332480013370514,0.0,0.0,0.6315839886665344,0.14511999487876892,0.6351360082626343,False
controlled,0,39,1,2645,32,42,"54,34,27,8,104,152,33,4,5,48,112,130,10,281,271,76,76,96,42,54,144,114,222,3,13,14,311,27,52,2,61,65",128,0.3665919899940491,0.6496639847755432,0.14921599626541138,0.0,0.0,0.6633920073509216,0.1332480013370514,0.6515839993953705,False
controlled,0,40,1,2215,28,37,"5,48,46,110,36,0,0,15,54,26,107,63,173,16,18,192,137,8,129,112,0,12,130,39,1,4,17,544,122,0,11,40",128,0.3561919927597046,0.6562560200691223,0.14841599762439728,0.0,0.0,0.6496639847755432,0.14921599626541138,0.6409759819507599,False
controlled,0,41,1,2619,30,40,"14,26,174,92,202,62,13,69,10,69,153,0,295,31,82,1,51,87,269,10,24,81,109,105,0,315,17,68,9,32,14,135",128,0.36451199650764465,0.667743980884552,0.1430719941854477,0.0,0.0,0.6562560200691223,0.14841599762439728,0.6456639766693115,False
controlled,0,42,1,2589,30,41,"33,64,583,321,6,32,12,102,24,9,0,3,138,31,55,215,16,135,75,0,230,5,40,32,96,9,193,72,9,5,32,12",128,0.37116798758506775,0.6513919830322266,0.13734400272369385,0.0,0.0,0.667743980884552,0.1430719941854477,0.6500000059604645,False
controlled,0,43,1,2594,31,44,"21,11,35,33,1,74,22,1,586,129,1,32,33,782,74,145,6,82,7,14,21,74,4,23,10,1,225,1,0,33,99,14",128,0.359935998916626,0.6382719874382019,0.16047999262809753,0.0,0.0,0.6513919830322266,0.13734400272369385,0.648496001958847,False
controlled,0,44,1,2202,32,40,"36,172,46,10,390,62,23,31,21,2,63,20,4,46,244,67,97,13,22,42,11,109,41,1,9,133,258,29,22,5,121,52",128,0.5144320130348206,0.6358720064163208,0.15919999778270721,0.0,0.0,0.6382719874382019,0.16047999262809753,0.6512799859046936,False
