request_id,category,layer,M,active_experts_text,active_experts_vision,combine_ms_per_token_text,combine_ms_per_token_vision,critical_wall_ms_text,critical_wall_ms_vision,dispatch_ms_per_token_text,dispatch_ms_per_token_vision,effective_experts_text,effective_experts_vision,expert_ms_per_token_text,expert_ms_per_token_vision,p50_active_expert_m_text,p50_active_expert_m_vision,rank_cv_text,rank_cv_vision,total_ms_per_token_text,total_ms_per_token_vision,critical_wall_ms_vision_minus_text_pct,total_ms_per_token_vision_minus_text_pct,dispatch_ms_per_token_vision_minus_text_pct,expert_ms_per_token_vision_minus_text_pct,combine_ms_per_token_vision_minus_text_pct
deep_field,natural,4,32,63.0,49.0,0.0034549999982118607,0.0030635008588433266,0.8665440082550049,0.8648159801959991,0.0054814999748487025,0.005682000162778422,44.6124949613747,30.18901894194327,0.012603499926626682,0.012783999554812908,3.0,3.0,0.1649899381401787,0.2390165396996618,0.027079500257968903,0.027025499381124973,-0.19941607610737946,-0.19941607610737946,3.6577613581992905,1.4321389236087891,-11.331378858788854
deep_field,natural,4,64,84.0,68.0,0.0015582498162984848,0.0014769998379051685,0.8575679957866669,0.8521279990673065,0.0027985000706394203,0.0028527500762720592,50.63209226580502,40.920325625091735,0.006305000279098749,0.006260249763727188,4.0,4.5,0.1280153875638589,0.1968687995055336,0.01339949993416667,0.013314499985426664,-0.6343516486258466,-0.6343516486258466,1.9385386551104686,-0.7097623059575469,-5.214181804707027
deep_field,natural,4,128,103.0,88.0,0.0009321251418441534,0.0009173750877380371,0.8679679930210114,0.8778400123119354,0.00151800004823599,0.0014960000407882035,62.191636277186845,49.31651418974652,0.003382499795407057,0.0032317498698830605,7.0,5.0,0.19160544481923,0.2506248295276851,0.006780999945476651,0.0068581250961869955,1.1373713512826613,1.1373713512826613,-1.4492758068981617,-4.456760817212549,-1.582411357013094
deep_field,natural,4,256,112.0,110.0,0.0004556250059977174,0.00042449997272342443,0.8798080086708069,0.8662879765033722,0.0007970000133354915,0.0007691250139032491,60.82165279956983,56.6339567087788,0.0018001249991357327,0.001785187516361475,9.5,8.0,0.2285197983059092,0.2207808906136494,0.0034367500338703394,0.0033839374082162976,-1.5367025571704487,-1.5367025571704487,-3.4974904599541947,-0.8298025293482049,-6.8312829332393745
deep_field,natural,4,512,117.0,117.0,0.0010439062025398016,0.0010115000768564641,1.371343970298767,1.3536800146102905,0.00046606249725300586,0.0004500624991123914,61.45964110335357,61.22073176343038,0.001266874955035746,0.001224343664944172,19.0,17.0,0.2191964090373363,0.1827046394047227,0.0026784061919897795,0.0026439062785357237,-1.2880762282148814,-1.2880762282148814,-3.433015579438212,-3.3571813794656737,-3.1043139320845143
deep_field,natural,24,32,66.0,46.0,0.0028085000813007355,0.0028315000236034393,0.8489600121974945,0.8649599850177765,0.005598000003374182,0.005841999998665415,40.887221569426686,29.71107777885374,0.012486000079661608,0.012619999703019857,1.5,3.0,0.2653951211166098,0.1494619255446015,0.026530000381171703,0.027029999531805515,1.8846556481343306,1.8846556481343306,4.358699448806049,1.0731989628649856,0.8189404179063298
deep_field,natural,24,64,82.0,81.0,0.0015567499212920666,0.0014874995686113834,0.8563680052757263,0.8556800186634064,0.0028364999379846267,0.002825750081683509,46.12529220971657,51.10581619446337,0.006247999845072627,0.0063657499849796295,3.0,4.0,0.2251437257967119,0.199103827146479,0.013380750082433224,0.013370000291615725,-0.08033772958372423,-0.08033772958372423,-0.3789831318930193,1.8846053589432143,-4.448392881446683
deep_field,natural,24,128,97.0,104.0,0.0007861247286200523,0.0008337500039488077,0.8755519986152649,0.8756960034370422,0.0016022499912651256,0.0014946249830245506,55.672464255986505,67.43653561712374,0.0032546251313760877,0.0033817498479038477,6.0,6.5,0.2389367265142463,0.1942745859501282,0.006840249989181757,0.0068413750268518925,0.01644731803537603,0.01644731803537603,-6.717117105776671,3.9059710841110125,6.058233966555897
deep_field,natural,24,256,103.0,115.0,0.0003697499632835388,0.00036299985367804766,0.8627039790153503,0.8656480014324188,0.0007896249881014228,0.0007943749969854252,57.25065193645314,76.12950679357436,0.0017986875027418137,0.0018121250323019922,13.0,11.0,0.1976568289887765,0.2091577114098055,0.0033699374180287123,0.003381437505595386,0.34125522643684225,0.34125522643684225,0.6015525034767951,0.7470741604472783,-1.8255876337477581
deep_field,natural,24,512,110.0,122.0,0.0002354687312617898,0.00025040621403604746,0.9446879923343658,0.9485760033130646,0.0004460937607291271,0.00045203124864201527,58.88001636122279,83.48812882034309,0.0010448750108480453,0.0010542187374085188,19.0,24.0,0.1733460331201332,0.1841046954300583,0.0018450937350280583,0.0018526875064708292,0.41156561851614976,0.41156561851614976,1.330995507129157,0.8942434706032305,6.343722452749126
deep_field,natural,44,32,74.0,47.0,0.0028880005702376366,0.002909999340772629,0.8416639864444733,0.843423992395401,0.0054280000331345946,0.0053350000525824726,51.66017597343498,25.47629798892094,0.0125059993006289,0.012593999970704317,2.0,3.0,0.0506307867063114,0.1939011507186071,0.02630199957638979,0.02635699976235628,0.2091102838274816,0.2091102838274816,-1.7133378773842012,0.7036676395063544,0.7617301312784044
deep_field,natural,44,64,86.0,80.0,0.001440499909222126,0.0013712500222027302,0.8527040183544159,0.848143994808197,0.0028007500441162847,0.0028682500196737237,53.934843548379256,44.68397476079947,0.006310249911621213,0.006198750343173742,4.0,3.0,0.1034971976522794,0.0452181129015243,0.013323500286787748,0.013252249918878078,-0.5347721422749945,-0.5347721422749945,2.410067820912493,-1.7669596293187775,-4.807351015856083
deep_field,natural,44,128,91.0,97.0,0.0007108747959136963,0.0007694999221712351,0.8557440042495728,0.8646400272846222,0.0014627499804191757,0.001490124996053055,49.79687663483882,59.910266317414106,0.0032331248512491584,0.0032658750424161553,6.0,7.0,0.0587887380597359,0.0574763240998521,0.006685500033199787,0.006755000213161111,1.0395659205173893,1.0395659205173893,1.8714760553976872,1.0129578248221225,8.246898974971701
deep_field,natural,44,256,100.0,106.0,0.000379437580704689,0.0003460624720901251,0.8692959845066071,0.8680159747600555,0.0007809374892531196,0.0007808750069671078,47.9072376616598,68.10781482367265,0.001806874992325902,0.001849562511779368,8.5,12.5,0.037083667082124,0.0794804294897492,0.003395687439478934,0.003390687401406467,-0.14724671105872167,-0.14724671105872167,-0.008000933092808436,2.3625054104333127,-8.795941760059693
deep_field,natural,44,512,107.0,114.0,0.00017337501049041748,0.00020431249868124723,0.9467359781265259,0.93886399269104,0.00046165625917637954,0.0004578749931170023,45.58827114359863,76.99206836577707,0.001043500000378117,0.0010614375350996852,13.0,25.0,0.0683907573054609,0.0915393870478905,0.0018490937072783709,0.0018337187357246876,-0.8314868788512222,-0.8314868788512222,-0.8190652642992905,1.7189779314871565,17.844260313708638
model_card,chart_document,4,32,63.0,64.0,0.003744499757885933,0.004720000550150871,0.8646079897880554,1.5886560082435608,0.005736999926739372,0.007303500082343817,39.18179846163307,39.23715994654144,0.012959000188857317,0.015534499660134315,2.0,2.0,0.134411332297541,0.2176310668310018,0.027018999680876732,0.049645500257611275,83.74292477137459,83.74292477137459,27.305214844141823,19.874214320110276,26.051565104538447
model_card,chart_document,4,64,76.0,82.0,0.0014407499693334103,0.008934501092880964,0.8504800200462341,1.3629599809646606,0.002856999999494292,0.002886500005843118,44.266126053688566,50.53823980314285,0.006276250118389726,0.006951499730348587,3.0,4.0,0.1545809291985107,0.2160124462921639,0.013288750313222408,0.021296249702572823,60.25773079190818,60.25773079190818,1.0325518499841684,10.758806599825368,520.1284943989746
model_card,chart_document,4,128,93.0,111.0,0.0008536248933523893,0.005922500044107437,0.8532959818840027,1.7874239683151245,0.0014144999986456241,0.001504749983723741,54.92759228464052,69.01743790005914,0.003222874947823584,0.00658762501552701,7.0,5.0,0.1404893008465191,0.1956832418791751,0.006666374858468771,0.01396424975246191,109.47291517401139,109.47291517401139,6.380345363346112,104.40212922240903,593.8059199337969
model_card,chart_document,4,256,102.0,118.0,0.000435812515206635,0.0038092498434707522,0.8756159842014313,1.7970880270004272,0.0007864999861340038,0.0008237500169343548,55.22796672137521,78.63580092949357,0.0017941250698640943,0.0033107500057667494,12.0,11.5,0.1781791738480231,0.1335429133904037,0.003420374938286841,0.007019875105470419,105.23700565372683,105.23700565372683,4.736176917618443,84.53284341082977,774.0570108833714
