active_experts,active_src_dst_pairs,backend,ep_size,expert_entropy,expert_hhi,expert_load_max,expert_load_max_over_mean,expert_load_mean,fanout_density,frac_f1,frac_f2,frac_f3,frac_f4,frac_full_fanout,layer_id,mean_fanout,median_fanout,num_experts,num_tokens,p90_fanout,p99_fanout,phase,placement_hash,rank_load_cv,rank_load_max,rank_load_max_over_mean,rank_load_mean,request_id,route_hash,run_id,source_ep_rank,step_id,top_k,workload_id
118,4,allgather_reducescatter,4,4.121677623166771,0.02556689103369464,311,8.510667903525047,36.54237288135593,0.9192949907235621,0.0,0.012987012987012988,0.29684601113172543,0.6901669758812616,0.6901669758812616,26,3.6771799628942485,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2544611615814842,1359,1.2606679035250463,1078.0,dp1-r0,fa81219d424c7a34a99d0f3b0d043488d1f422a5a39c7995b5659d7fdf0a253b,profile-r1-agrs,2,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.180027990090313,0.02264218851649278,284,7.705936920222635,36.85470085470085,0.87152133580705,0.0,0.029684601113172542,0.45454545454545453,0.5157699443413729,0.5157699443413729,27,3.4860853432282,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3012215210469297,1519,1.4090909090909092,1078.0,dp1-r0,747ec690c69db36b1a6d11950d85fcc742004952339843996ebfd70dea1f129a,profile-r1-agrs,2,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.20461105998751,0.02116477810554142,246,6.674860853432283,36.85470085470085,0.9202226345083488,0.0,0.03153988868274583,0.2560296846011132,0.712430426716141,0.712430426716141,28,3.6808905380333954,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19165780619288814,1310,1.215213358070501,1078.0,dp1-r0,a1af70bf1de5499a6f80d094433513a4a1b96ee8e1075153afd6c1ff0e64ca7c,profile-r1-agrs,2,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.234718090376367,0.02078819173140668,262,7.352040816326531,35.63636363636363,0.8984230055658627,0.0,0.02411873840445269,0.3580705009276438,0.6178107606679035,0.6178107606679035,29,3.593692022263451,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.21996407883776878,1412,1.3098330241187384,1078.0,dp1-r0,cb845568b117940bf500fdb5063c7fc0359959e9dc984e48697384913a8b80c1,profile-r1-agrs,2,1,8,image1024_c2
116,4,allgather_reducescatter,4,4.132575746041339,0.02420737227257238,281,7.559369202226346,37.172413793103445,0.9063079777365491,0.0,0.00927643784786642,0.3562152133580705,0.634508348794063,0.634508348794063,30,3.6252319109461966,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2641448370336236,1515,1.4053803339517625,1078.0,dp1-r0,2e6aef37eed84408127205a95a62125d74d5a8ef8e6bc5cfa45d66c5c96df512,profile-r1-agrs,2,1,8,image1024_c2
120,4,allgather_reducescatter,4,4.2822172898453505,0.0195050443857759,294,8.181818181818183,35.93333333333333,0.8696660482374768,0.0,0.03710575139146568,0.44712430426716143,0.5157699443413729,0.5157699443413729,31,3.4786641929499074,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.21064153489712942,1355,1.2569573283859,1078.0,dp1-r0,edfa019a3e511087535b9bfc3811c1d42e4d6dc3265e41ad3cfc823ccf2310cd,profile-r1-agrs,2,1,8,image1024_c2
115,4,allgather_reducescatter,4,4.21448994555157,0.021122612478960214,271,7.227504638218924,37.495652173913044,0.8854359925788498,0.0,0.016697588126159554,0.424860853432282,0.5584415584415584,0.5584415584415584,32,3.541743970315399,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2632408881504818,1434,1.3302411873840445,1078.0,dp1-r0,a465181c525b125de3f25eaecd2ff5736cd0565ebf4b6e19357ce19e1ed7413d,profile-r1-agrs,2,1,8,image1024_c2
120,4,allgather_reducescatter,4,4.268727649251332,0.01986850778429098,238,6.623376623376624,35.93333333333333,0.9290352504638218,0.0,0.0055658627087198514,0.2727272727272727,0.7217068645640075,0.7217068645640075,33,3.7161410018552874,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2352889417974327,1480,1.37291280148423,1078.0,dp1-r0,ad74aa3c93b4348c76ffe68a9035dfd0ea698a68f26d317c34a84e40a0920adb,profile-r1-agrs,2,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.30834445458466,0.017963525011961266,188,5.275510204081633,35.63636363636363,0.9202226345083488,0.0,0.012987012987012988,0.29313543599257885,0.6938775510204082,0.6938775510204082,34,3.6808905380333954,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.10624457793406906,1207,1.1196660482374767,1078.0,dp1-r0,cd5abd802d66541b1745af32555a3ff5089cb95a84419c98695c6a51f387c402,profile-r1-agrs,2,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.1968737854501565,0.021362913524323544,227,6.369897959183674,35.63636363636363,0.8775510204081632,0.0,0.02411873840445269,0.44155844155844154,0.5343228200371057,0.5343228200371057,35,3.510204081632653,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2700327877597114,1383,1.282931354359926,1078.0,dp1-r0,dbb37923f9775374aa0ffd0cb51c3a7bb7a271f3170c3a0e8a42ee58f758115d,profile-r1-agrs,2,1,8,image1024_c2
119,4,allgather_reducescatter,4,4.189663297384839,0.024104109513597986,323,8.91396103896104,36.23529411764706,0.9230055658627088,0.0,0.0037105751391465678,0.300556586270872,0.6957328385899815,0.6957328385899815,36,3.692022263450835,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25096407816449184,1509,1.3998144712430427,1078.0,dp1-r0,1683d6a49c8a3b65f37cdb6a0a21d1d80e292aef2c07a9ee8359e238d19649fd,profile-r1-agrs,2,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.347462968472126,0.01721745157837127,230,6.454081632653062,35.63636363636363,0.8812615955473099,0.0,0.03339517625231911,0.40816326530612246,0.5584415584415584,0.5584415584415584,37,3.5250463821892395,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.14757556074498068,1291,1.1975881261595547,1078.0,dp1-r0,0b37d87f59f5df9341ce0d3273baa27eba3d649bdbb88164e41c832d6c39b3ba,profile-r1-agrs,2,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.298796637998851,0.018672380826170912,255,6.978200371057514,36.54237288135593,0.9030612244897959,0.0,0.011131725417439703,0.3654916512059369,0.6233766233766234,0.6233766233766234,38,3.6122448979591835,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19467594440014893,1292,1.1985157699443414,1078.0,dp1-r0,d648c1d5db40f5ce70947854680e10f5325e2bea42a79c78d8b135564bdd1dfc,profile-r1-agrs,2,1,8,image1024_c2
119,4,allgather_reducescatter,4,4.329864889320604,0.017273923399685392,203,5.6022727272727275,36.23529411764706,0.9206864564007421,0.0,0.01855287569573284,0.28014842300556586,0.7012987012987013,0.7012987012987013,39,3.6827458256029684,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.09278292949944332,1184,1.098330241187384,1078.0,dp1-r0,a947a5b4190fb3e6fbcb53a9c6cf4fb68116845608205eff341f008ab3dc5e46,profile-r1-agrs,2,1,8,image1024_c2
119,4,allgather_reducescatter,4,4.31496103740397,0.018526414613745653,296,8.168831168831169,36.23529411764706,0.9132653061224489,0.0,0.016697588126159554,0.313543599257885,0.6697588126159555,0.6697588126159555,40,3.6530612244897958,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1938586865328547,1396,1.294990723562152,1078.0,dp1-r0,9fb3f363e5a1846101faf381e60bf336b606244ea5fee1f309a7bc19976c0915,profile-r1-agrs,2,1,8,image1024_c2
113,4,allgather_reducescatter,4,4.21323863050315,0.01998371029977179,234,6.132189239332097,38.15929203539823,0.9132653061224489,0.0,0.0074211502782931356,0.3320964749536178,0.660482374768089,0.660482374768089,41,3.6530612244897958,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.19752605573439597,1424,1.320964749536178,1078.0,dp1-r0,6c1617f17d651d81118d29ab8e78fa2150ed3f38956874d9ed8373daa612fd49,profile-r1-agrs,2,1,8,image1024_c2
113,4,allgather_reducescatter,4,4.218573228161069,0.019632294223137052,209,5.4770408163265305,38.15929203539823,0.9035250463821892,0.0,0.029684601113172542,0.32653061224489793,0.6437847866419295,0.6437847866419295,42,3.614100185528757,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25857228120092496,1551,1.4387755102040816,1078.0,dp1-r0,6f696ff0b46b8af568dfa10ac734ddd4a93fdcc32d1776fee0336689dbe0e9a1,profile-r1-agrs,2,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.388918122944962,0.015318062205486005,154,4.178571428571429,36.85470085470085,0.9021335807050093,0.0,0.022263450834879406,0.3469387755102041,0.6307977736549165,0.6307977736549165,43,3.608534322820037,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.178596123873681,1404,1.3024118738404453,1078.0,dp1-r0,36fa12fa6f59a5c6f0039004ee36e0d223b5136b5486df81a6cc8e0b63b99c15,profile-r1-agrs,2,1,8,image1024_c2
112,4,allgather_reducescatter,4,4.25947881497021,0.01867668344112818,207,5.376623376623376,38.5,0.8919294990723562,0.0,0.027829313543599257,0.37662337662337664,0.5955473098330241,0.5955473098330241,44,3.5677179962894248,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25511131708551804,1423,1.3200371057513915,1078.0,dp1-r0,40bb760ba7710156f42312df2996a09ddf30fcdd2e98a941068965d9504a6df7,profile-r1-agrs,2,1,8,image1024_c2
109,4,allgather_reducescatter,4,4.235537029774536,0.019992530660434184,263,6.6481910946196665,39.559633027522935,0.9053803339517625,0.0,0.027829313543599257,0.3228200371057514,0.6493506493506493,0.6493506493506493,45,3.62152133580705,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.15556229480709421,1296,1.202226345083488,1078.0,dp1-r0,a069709321da8a2d40f558771e1d5ca325a2909de2e403e018e29c69124494e2,profile-r1-agrs,2,1,8,image1024_c2
114,4,allgather_reducescatter,4,4.325798443875959,0.016741905060219397,191,5.049628942486085,37.824561403508774,0.8951762523191095,0.0,0.014842300556586271,0.38961038961038963,0.5955473098330241,0.5955473098330241,46,3.580705009276438,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.23812906858739744,1428,1.3246753246753247,1078.0,dp1-r0,5e659e394d9ccd4df42bc2d624006f33f95106e9dd2e024fce0a376b65c5f921,profile-r1-agrs,2,1,8,image1024_c2
107,4,allgather_reducescatter,4,4.287493461232211,0.017924693911971937,229,5.682513914656773,40.299065420560744,0.9021335807050093,0.0,0.016697588126159554,0.3580705009276438,0.6252319109461967,0.6252319109461967,47,3.608534322820037,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.22557294772673542,1479,1.3719851576994435,1078.0,dp1-r0,9b0818c4ae203cc164f5fc7dbddcc730e5f861a07719bbbed010a18404ce8639,profile-r1-agrs,2,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.234254180890694,0.020202068008853057,279,7.570269016697589,36.85470085470085,0.8798701298701299,0.0018552875695732839,0.029684601113172542,0.4155844155844156,0.5528756957328386,0.5528756957328386,0,3.5194805194805197,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1724980992937819,1241,1.1512059369202226,1078.0,dp1-r0,8bcf2f33eaf18dd3ca7879debbe6487f5eb6edf59df8b5afbe8423d94142a7bc,profile-r1-agrs,3,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.041426798626807,0.02651916728911163,292,7.923005565862709,36.85470085470085,0.9030612244897959,0.0018552875695732839,0.012987012987012988,0.3562152133580705,0.6289424860853432,0.6289424860853432,1,3.6122448979591835,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.13284914863562794,1318,1.2226345083487942,1078.0,dp1-r0,c07df167f5f596945e52b4622522220b2806b1c0e5a0402f3e804cf53696f1d3,profile-r1-agrs,3,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.270247749882313,0.01803613163936514,194,5.308905380333952,36.54237288135593,0.9063079777365491,0.0018552875695732839,0.03710575139146568,0.2949907235621521,0.6660482374768089,0.6660482374768089,2,3.6252319109461966,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.17844910635871664,1330,1.2337662337662338,1078.0,dp1-r0,c1901b7379ea2f608559662a11195bb48a046dc28c1d44a78c695d7fa1c4dd1d,profile-r1-agrs,3,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.101629252718128,0.02510414479504064,276,7.552875695732839,36.54237288135593,0.87708719851577,0.0018552875695732839,0.029684601113172542,0.4267161410018553,0.5417439703153989,0.5417439703153989,3,3.50834879406308,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.37787225420085446,1781,1.6521335807050093,1078.0,dp1-r0,2665c14d1dbcad7a168e81d489fc681f6a3864c871eae6bc6fde763e9e4315b6,profile-r1-agrs,3,1,8,image1024_c2
112,4,allgather_reducescatter,4,4.0684364322344155,0.02590625978844903,316,8.207792207792208,38.5,0.9179035250463822,0.0018552875695732839,0.011131725417439703,0.300556586270872,0.686456400742115,0.686456400742115,4,3.6716141001855287,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.27564291575764543,1586,1.471243042671614,1078.0,dp1-r0,767d41f61fa838feeed4681a97b0bebf858e812a28e4b503d2d289d43c786576,profile-r1-agrs,3,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.132056063241739,0.022818703295114633,229,6.26669758812616,36.54237288135593,0.9267161410018553,0.0018552875695732839,0.0,0.287569573283859,0.7105751391465677,0.7105751391465677,5,3.706864564007421,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.11376218848968091,1210,1.1224489795918366,1078.0,dp1-r0,069699efe85c99a14d1afdd5604019f25a09f25c73f298f2dfe3eef3d5e2197a,profile-r1-agrs,3,1,8,image1024_c2
113,4,allgather_reducescatter,4,4.041384167531774,0.024996686986482906,275,7.206632653061225,38.15929203539823,0.891465677179963,0.0018552875695732839,0.025974025974025976,0.37662337662337664,0.5955473098330241,0.5955473098330241,6,3.565862708719852,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.33916070028973316,1711,1.5871985157699444,1078.0,dp1-r0,9a0931c1ee93b27f8f526aef6475783e4f26d533cfe85344d2447f99ab0cf8d0,profile-r1-agrs,3,1,8,image1024_c2
112,4,allgather_reducescatter,4,4.039703254703522,0.026366854719624404,317,8.233766233766234,38.5,0.9206864564007421,0.0018552875695732839,0.0074211502782931356,0.29684601113172543,0.6938775510204082,0.6938775510204082,7,3.6827458256029684,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.25258242971723,1446,1.3413729128014842,1078.0,dp1-r0,d218e20725f9068bcb38e9c1c74655a4ecf717767567cab3fb40fc1804c0158f,profile-r1-agrs,3,1,8,image1024_c2
109,4,allgather_reducescatter,4,3.9663926037702963,0.027217589262049903,267,6.74930426716141,39.559633027522935,0.900278293135436,0.0018552875695732839,0.012987012987012988,0.3673469387755102,0.6178107606679035,0.6178107606679035,8,3.601113172541744,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.23878224940143167,1494,1.385899814471243,1078.0,dp1-r0,7d75edf9182f74a1ed9f239d9965f2d71279d11204a787b599c69d3b4781dc47,profile-r1-agrs,3,1,8,image1024_c2
116,4,allgather_reducescatter,4,4.031214343473921,0.0273786146268256,294,7.90909090909091,37.172413793103445,0.9090909090909091,0.0018552875695732839,0.02411873840445269,0.3098330241187384,0.6641929499072357,0.6641929499072357,9,3.6363636363636362,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3103983987613015,1645,1.525974025974026,1078.0,dp1-r0,044c7357d01106410abfffc90826ff665f9bc8d55118ec88140a4ef4152400dd,profile-r1-agrs,3,1,8,image1024_c2
116,4,allgather_reducescatter,4,4.145810627461926,0.023378903762550727,319,8.581632653061225,37.172413793103445,0.9128014842300557,0.0018552875695732839,0.0018552875695732839,0.3395176252319109,0.6567717996289425,0.6567717996289425,10,3.6512059369202228,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1453280635002535,1225,1.1363636363636365,1078.0,dp1-r0,b34f5681ef583703d1b63c8ef55b721173dd34f494c4e416356ac0b6e344b0a4,profile-r1-agrs,3,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.093747959901713,0.024978078176792727,359,9.740955473098332,36.85470085470085,0.9128014842300557,0.0018552875695732839,0.011131725417439703,0.3209647495361781,0.6660482374768089,0.6660482374768089,11,3.6512059369202228,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.2051215283816223,1390,1.2894248608534322,1078.0,dp1-r0,cff241c23584bf333a0af073a65b3d3dc69aadc82eb0fecc1bf00b5c30d46dd2,profile-r1-agrs,3,1,8,image1024_c2
116,4,allgather_reducescatter,4,4.065019609760825,0.02663404710847064,333,8.958256029684602,37.172413793103445,0.9081632653061225,0.0018552875695732839,0.016697588126159554,0.32838589981447125,0.6530612244897959,0.6530612244897959,12,3.63265306122449,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1541717737085065,1318,1.2226345083487942,1078.0,dp1-r0,77a1ab5314a970835f71f92d82721034541b5969fba01af742bd85733714a6d4,profile-r1-agrs,3,1,8,image1024_c2
117,4,allgather_reducescatter,4,4.133706323035542,0.022571840761941478,259,7.0275974025974035,36.85470085470085,0.8794063079777366,0.0037105751391465678,0.02411873840445269,0.4230055658627087,0.549165120593692,0.549165120593692,13,3.5176252319109462,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3296184796342655,1608,1.4916512059369202,1078.0,dp1-r0,4061e4c384227604ef280dd83bb7cbb607ec93b3d3e97eb5af4a93bb7baed0e7,profile-r1-agrs,3,1,8,image1024_c2
120,4,allgather_reducescatter,4,4.1571746795187865,0.023941578233587245,309,8.599257884972172,35.93333333333333,0.9035250463821892,0.0018552875695732839,0.016697588126159554,0.3469387755102041,0.634508348794063,0.634508348794063,14,3.614100185528757,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.20441973174443626,1373,1.2736549165120594,1078.0,dp1-r0,c7859a2917ee1b6ad655555d074077ae19645749d17a3d7185aae1e7efadd303,profile-r1-agrs,3,1,8,image1024_c2
112,4,allgather_reducescatter,4,4.0616549824320565,0.02610740703770123,362,9.402597402597403,38.5,0.887291280148423,0.0018552875695732839,0.029684601113172542,0.38589981447124305,0.5825602968460112,0.5825602968460112,15,3.549165120593692,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.24740626690741618,1533,1.422077922077922,1078.0,dp1-r0,dac0f99b517e7a6e0b9dc4af33c2f48b42ea2ed4d473a3aa659939bb62acd8bc,profile-r1-agrs,3,1,8,image1024_c2
115,4,allgather_reducescatter,4,4.138139336037226,0.02419650816980528,325,8.667671614100186,37.495652173913044,0.890074211502783,0.0018552875695732839,0.01855287569573284,0.3970315398886827,0.5825602968460112,0.5825602968460112,16,3.560296846011132,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.3071166460951074,1592,1.476808905380334,1078.0,dp1-r0,68d35251d972d32cb9fde435f003b6b69c302a2fbb4848ba97c9db6c881609cd,profile-r1-agrs,3,1,8,image1024_c2
116,4,allgather_reducescatter,4,4.268385723994652,0.01957442405196182,286,7.6938775510204085,37.172413793103445,0.9206864564007421,0.0018552875695732839,0.011131725417439703,0.2894248608534323,0.6975881261595547,0.6975881261595547,17,3.6827458256029684,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1902778083287842,1402,1.300556586270872,1078.0,dp1-r0,66b308bfe61e61a0856b441825fadbdc516f1a61f2f573a9d188fb6ee8e7c4de,profile-r1-agrs,3,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.050098329402582,0.028070475111954037,329,9.003246753246753,36.54237288135593,0.8733766233766234,0.0018552875695732839,0.03339517625231911,0.43413729128014844,0.5306122448979592,0.5306122448979592,18,3.4935064935064934,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.32972810927745716,1642,1.523191094619666,1078.0,dp1-r0,19c3a74ad1b9daecae4653846eff3f0f8ff916cb476d08726f463ecfc1aff2d2,profile-r1-agrs,3,1,8,image1024_c2
114,4,allgather_reducescatter,4,3.980667985263052,0.02973225257382427,329,8.698051948051948,37.824561403508774,0.9109461966604824,0.0018552875695732839,0.01855287569573284,0.313543599257885,0.6660482374768089,0.6660482374768089,19,3.6437847866419295,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.09817697299911142,1227,1.1382189239332097,1078.0,dp1-r0,a206c367d2daf64cba44c7d38e7d0e1b63dcbd67b251cba1447f531097d783af,profile-r1-agrs,3,1,8,image1024_c2
109,4,allgather_reducescatter,4,4.096903988778179,0.022953805404772806,223,5.637059369202227,39.559633027522935,0.8835807050092764,0.0018552875695732839,0.05009276437847866,0.35992578849721707,0.588126159554731,0.588126159554731,20,3.5343228200371057,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.24317452413479212,1434,1.3302411873840445,1078.0,dp1-r0,a7d2ce5719d0660ff0e5fd592ee1d5b616d27c2fb3cbb3e4b7582e6110a95498,profile-r1-agrs,3,1,8,image1024_c2
118,4,allgather_reducescatter,4,4.11431678267684,0.0243321481063331,275,7.525510204081633,36.54237288135593,0.935064935064935,0.0018552875695732839,0.011131725417439703,0.23191094619666047,0.7551020408163265,0.7551020408163265,21,3.74025974025974,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1724369781881973,1380,1.280148423005566,1078.0,dp1-r0,036acbcba094e65bb331292b2aefb776b83f2e1c02fce1f8ff628bad2e8b8d42,profile-r1-agrs,3,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.236529034712151,0.02036804138082961,196,5.500000000000001,35.63636363636363,0.9169758812615956,0.0018552875695732839,0.0055658627087198514,0.31539888682745826,0.6771799628942486,0.6771799628942486,22,3.6679035250463823,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1278248031495424,1281,1.1883116883116882,1078.0,dp1-r0,5c7e41bf35dcc7be47ca81c8240f113695bc3ab7bad49f0ad5fd3cca71152d86,profile-r1-agrs,3,1,8,image1024_c2
120,4,allgather_reducescatter,4,4.136681706588819,0.02383315233666413,287,7.987012987012988,35.93333333333333,0.9053803339517625,0.0018552875695732839,0.02040816326530612,0.3320964749536178,0.6456400742115028,0.6456400742115028,23,3.62152133580705,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1724906162404004,1308,1.2133580705009277,1078.0,dp1-r0,33aae91db081c8d2c96b82187d389a970c679cf7de85c8f47d80e01f5b434233,profile-r1-agrs,3,1,8,image1024_c2
123,4,allgather_reducescatter,4,4.295656079851089,0.019569691175508826,242,6.903061224489797,35.05691056910569,0.9114100185528757,0.0018552875695732839,0.03153988868274583,0.2857142857142857,0.6808905380333952,0.6808905380333952,24,3.645640074211503,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.1887829175336941,1393,1.2922077922077921,1078.0,dp1-r0,d55c4c985734c8c50904ec27a4d03cb19797fc5cd315fc81a82ac9458919208b,profile-r1-agrs,3,1,8,image1024_c2
121,4,allgather_reducescatter,4,4.299033853613944,0.019001746001149657,210,5.892857142857143,35.63636363636363,0.8970315398886828,0.0018552875695732839,0.0074211502782931356,0.3914656771799629,0.5992578849721707,0.5992578849721707,25,3.588126159554731,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.17967337038184042,1401,1.2996289424860854,1078.0,dp1-r0,0d249826c0fd7789bad05c30025da070fd11f7fc958fa233cc3320a154f187eb,profile-r1-agrs,3,1,8,image1024_c2
123,4,allgather_reducescatter,4,4.210325949247026,0.022793102736118905,268,7.644712430426717,35.05691056910569,0.9271799628942486,0.0018552875695732839,0.014842300556586271,0.2560296846011132,0.7272727272727273,0.7272727272727273,26,3.7087198515769946,4.0,128,539,4.0,4.0,prefill,bc846e9db6f8fdff9a9d7423e6f72977c773f112014b6e3b38059df6e0f2c2b4,0.21666887533108736,1338,1.2411873840445269,1078.0,dp1-r0,c800d8828e5baf3e25e7735376c7b23e907da7780d36f1019e341276563a5627,profile-r1-agrs,3,1,8,image1024_c2
