block,policy,workload,requests,tokens_s,elapsed_s,joint_slo_fraction_ttft2_tpot02,max_arrival_lateness_ms,coalesced_requests,request_max_itl_mean_s,request_max_itl_p99_s,joint_all_token_slo_ttft1_tbt50ms,joint_all_token_slo_ttft1_tbt100ms,joint_all_token_slo_ttft1_tbt200ms,joint_all_token_slo_ttft2_tbt50ms,joint_all_token_slo_ttft2_tbt100ms,joint_all_token_slo_ttft2_tbt200ms,joint_all_token_slo_ttft5_tbt50ms,joint_all_token_slo_ttft5_tbt100ms,joint_all_token_slo_ttft5_tbt200ms,e2e_s_mean,e2e_s_p50,e2e_s_p90,e2e_s_p99,ttft_s_mean,ttft_s_p50,ttft_s_p90,ttft_s_p99,tpot_s_mean,tpot_s_p50,tpot_s_p90,tpot_s_p99
1,layered4,heterogeneous_bursty,48,286.2669627642527,25.03956422628835,1,1.672434210777285,0,0.05356689653126523,0.059706956329755485,0,0.5625,0.5625,0.0625,1,1,0.0625,1,1,3.3900156258314382,3.138163133058697,4.795750485220924,4.8618598628789185,0.8669771313434467,0.8847721884958446,1.3964923441875725,1.583225458022207,0.01859502704187427,0.01704293892207537,0.025427682003715923,0.031921866699269726
1,layered4,heterogeneous_steady,48,266.0799927291473,26.93926712218672,1,2.1310122683644295,0,0.0452589125391872,0.054744114531204105,0.5625,1,1,0.5625,1,1,0.5625,1,1,2.307755333274448,2.0061016217805445,3.9617065760772676,3.9787753521231934,0.14342826254627047,0.15576585032977164,0.23435808694921434,0.23919263142626732,0.014490327624104906,0.014750423529824499,0.015233280116019828,0.015848371133814373
1,chunk2048,heterogeneous_bursty,48,284.664026561352,25.1805614028126,1,2.2468906827270985,0,0.04999931653340658,0.052474422506056724,0,0.6875,0.6875,0.0625,1,1,0.0625,1,1,3.429372970461069,3.284075287170708,5.032431306410581,5.235193848717026,0.6903494444171278,0.7283296429086477,1.2037975094746798,1.402792256777175,0.020176562215349678,0.01917505448502059,0.026712551035193943,0.031510201365066076
1,chunk2048,heterogeneous_steady,48,266.80202646067534,26.86636265506968,1,1.9309259951114655,0,0.045143072512776904,0.04974195290356875,1,1,1,1,1,1,1,1,1,2.1727320443994054,1.868809515144676,3.738783193193376,3.7785307443886995,0.13392026608926244,0.12527355342172086,0.24948104391805828,0.25335114779882134,0.0136547382160487,0.013792132351584004,0.014354890486680148,0.014879253060512599
1,layered24,heterogeneous_bursty,48,264.3503627903642,27.11552927084267,0.5208333333333334,2.099558059125428,0,0.03343822209474941,0.05476010897196829,0.22916666666666666,0.2708333333333333,0.2708333333333333,0.4166666666666667,0.5208333333333334,0.5208333333333334,0.7916666666666666,1,1,4.6232702435130095,4.719598880736157,6.76374466312118,7.65239996092394,1.989618566944652,1.8392900654580444,3.539090917585418,4.3422436369489885,0.01841113923165257,0.01858409452343396,0.023702596343951082,0.02442474135382485
1,layered24,heterogeneous_steady,48,262.4508601500038,27.311779416166246,1,2.0042648538947105,0,0.026067574246553704,0.028881858186796307,1,1,1,1,1,1,1,1,1,2.9118066524582296,2.4761028974317014,5.130861273501068,5.3755481065670025,0.3251649738037183,0.28465881338343024,0.5818357738666237,0.5930212181666866,0.017358339707612004,0.01813995788494746,0.019014753713937745,0.0192768693710934
2,chunk2048,heterogeneous_steady,48,249.52777309362767,28.726261253934354,1,2.1391548216342926,0,0.050745548612515755,0.056152526554651555,0.20833333333333334,1,1,0.20833333333333334,1,1,0.20833333333333334,1,1,3.661183664041649,3.2267609210684896,6.319289848487824,6.7859416186157615,0.15243000320818587,0.13619923312216997,0.27016738974489274,0.3087929488020018,0.02380405079248456,0.02368970990235753,0.026717176376080117,0.027789851246433562
2,chunk2048,heterogeneous_bursty,48,256.39241427715626,27.957145378924906,1,2.0247521065179797,0,0.050923345426175125,0.05354988839477301,0,0.6875,0.6875,0.0625,1,1,0.0625,1,1,4.748833838840558,4.202925220364705,7.474542910931632,7.7604291548719635,0.7029774969172043,0.7473592613823712,1.2323593029752373,1.4269533584592864,0.028269813199164148,0.02740323880207244,0.03339090778211516,0.03625859411862043
2,layered24,heterogeneous_steady,48,259.4958115533352,27.622796518728137,1,1.887728925794363,0,0.0387614908007284,0.047318600858561696,1,1,1,1,1,1,1,1,1,3.8844118760413644,3.5786097573582083,6.551270796963945,7.4205239824811,0.4773173947566344,0.42249280819669366,0.8657680859789252,0.8826403789361938,0.0230901468709966,0.024284408040104875,0.025967220531813072,0.02615247610269666
2,layered24,heterogeneous_bursty,48,263.13720256880055,27.240541930310428,0.5208333333333334,2.1470610983662652,0,0.0368418452659777,0.05664637965615839,0.16666666666666666,0.1875,0.1875,0.4166666666666667,0.5208333333333334,0.5208333333333334,0.7708333333333334,1,1,4.766497530295358,4.719557879958302,6.768183447746562,8.685861279098317,2.0712719834409654,1.9239449396263808,3.661756750894711,4.516138535216451,0.01892293148470054,0.018871547077738103,0.02462877006905656,0.02547432656126422
2,layered12,heterogeneous_steady,48,266.11614839966376,26.93560703890398,1,1.9542118534445763,0,0.026296401609821867,0.044113413146696985,1,1,1,1,1,1,1,1,1,2.2642919683033447,1.978359763044864,3.8744902080856263,3.993563721110113,0.19824237635475583,0.2046121177263558,0.3457177685108036,0.35151542869396507,0.013836982739121163,0.013973290241470508,0.014529212255271574,0.01494907241274403
2,layered12,heterogeneous_bursty,48,279.12066593786346,25.68064953526482,0.8125,2.071355264632757,0,0.02903911499500585,0.03432931754738092,0.4375,0.4375,0.4375,0.8125,0.8125,0.8125,1,1,1,3.6710940225457307,3.4479991625994444,5.226029643928633,5.505121919349767,1.2055905965389684,1.2110688299871981,2.0754920227453115,2.3769320713216437,0.01790506993816942,0.016955234895588138,0.02441297867852781,0.02495330303803914
2,layered4,heterogeneous_steady,48,266.4812698481064,26.89870100095868,1,2.127112355083227,0,0.04316268961216944,0.050820858678780494,0.9375,1,1,0.9375,1,1,0.9375,1,1,2.2136227282559653,1.9284848559182137,3.787657699547708,3.8694689477793873,0.14060814548671866,0.14758250839076936,0.22411740152165296,0.2463253194047138,0.0139060657504505,0.014081389278940419,0.014716001631641534,0.015023256436704104
2,layered4,heterogeneous_bursty,48,288.3103428676111,24.86209800420329,1,2.0783879049126597,0,0.051325551903573796,0.05606394803151488,0,0.625,0.625,0.08333333333333333,1,1,0.08333333333333333,1,1,3.239378933678381,2.986079025780782,4.580015169410035,4.6895107793621715,0.8144349418677544,0.84163714107126,1.3513426569290459,1.5317770902020857,0.017810941301942173,0.016294613831082837,0.024385575173304433,0.030068831294553268
