case_id,M,active_experts_per_rank,ranks,rank_wall_median,critical_wall_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,correctness,expert_ms_per_assignment,fragmentation_ratio
balanced_rank_A2_M512,512,2,4,2.0883359909057617,2.1080960035324097,0.046560000628232956,0.24625600269064307,0.953760027885437,0.20027196407318115,True,0.00023285156930796802,0.001953125
balanced_rank_A32_M512,512,32,4,0.9309519976377487,0.9457759857177734,0.029184000566601753,0.23668799921870232,0.532448023557663,0.08816000819206238,True,0.00012999219325138256,0.03125
