scope,layer,samples,critical_rank_mode,t_layer_ms_median,t_layer_ms_p90,t_layer_ms_mean,t_layer_ms_stdev,t_attention_ms_median,t_attention_ms_p90,t_attention_ms_mean,t_attention_ms_stdev,t_norm_router_ms_median,t_norm_router_ms_p90,t_norm_router_ms_mean,t_norm_router_ms_stdev,t_dispatch_ms_median,t_dispatch_ms_p90,t_dispatch_ms_mean,t_dispatch_ms_stdev,t_expert_max_ms_median,t_expert_max_ms_p90,t_expert_max_ms_mean,t_expert_max_ms_stdev,t_combine_ms_median,t_combine_ms_p90,t_combine_ms_mean,t_combine_ms_stdev,t_moe_max_ms_median,t_moe_max_ms_p90,t_moe_max_ms_mean,t_moe_max_ms_stdev,expert_fraction_median,expert_fraction_p90,expert_fraction_mean,expert_fraction_stdev,exposed_nonexpert_fraction_median,exposed_nonexpert_fraction_p90,exposed_nonexpert_fraction_mean,exposed_nonexpert_fraction_stdev,t_optimistic_ms_median,t_optimistic_ms_p90,t_optimistic_ms_mean,t_optimistic_ms_stdev,oracle_speedup_median,oracle_speedup_p90,oracle_speedup_mean,oracle_speedup_stdev
layer,10,20,1,1.5043519735336304,1.5443072199821473,1.5083440005779267,0.04696290086372507,0.9085280001163483,1.4085472345352172,0.9918288052082062,0.19414911603547663,0.21161599922925234,0.3374495904892683,0.23358719917014242,0.053725345291333645,0.0,0.0,0.0,0.0,0.4459199905395508,0.6005280196666718,0.4798624023795128,0.06616247489823382,0.8233279883861542,1.4215743899345399,0.9248512029647827,0.25315661182279103,1.0708640217781067,1.6563968420028687,1.179585614800453,0.23672685605568572,0.3033122401655709,0.3872666012227469,0.31841450149436484,0.04442070018874016,0.7532527728958478,1.1452802649531444,0.8124825712363316,0.16109478860206017,1.9225760325789452,3.1740063801407814,2.1502672073431315,0.49052620396940777,0.778501928169022,0.8086339427425444,0.728093215280306,0.12553315953971245
layer,11,20,1,1.5044159889221191,1.5903680086135867,1.6391183972358703,0.5358755055717199,0.9148319959640503,1.3850399613380433,0.9842895984649658,0.1847114774501914,0.2117119962349534,0.33746879920363426,0.23507839851081372,0.05072805507192738,0.0,0.0,0.0,0.0,0.4424480050802231,0.6039487838745118,0.4675344005227089,0.062003511966019165,0.8161280155181885,1.4277536511421203,0.9049696058034897,0.23580428131319495,1.0581440329551697,1.667846405506134,1.1552864074707032,0.22713588423930367,0.29330407855198404,0.32136085887325716,0.295880477261898,0.049734921140762826,0.7518257202979275,0.8704052418993611,0.768605209093663,0.15655695772835138,1.9291199743747711,3.1684096045792103,2.1243376027792693,0.4661526923098603,0.7752142476161632,0.8677339079893891,0.7780699190905318,0.1515658769345265
layer,12,20,3,1.524351954460144,1.7406496167182925,1.680161601305008,0.609281943146595,0.8983039855957031,1.3706815600395204,0.991795203089714,0.20578545679947854,0.20956799946725368,0.33594880327582355,0.22947520008310676,0.0508723026166815,0.0,0.0,0.0,0.0,0.4527200013399124,0.6666559875011445,0.5560784012079238,0.2320044075878219,0.8357920050621033,1.5344288110733038,1.016899198293686,0.3799320343078209,1.0950559973716736,1.7911872148513799,1.2885952174663544,0.39527917748145625,0.30078498466243664,0.4502580676234741,0.349411857195815,0.16172553948476848,0.733705761276808,0.8560332347086292,0.7572308803355774,0.17437505817252016,1.9488799907267094,3.174255957081914,2.2561056023463606,0.5670592774980056,0.7831775266347116,0.8568389768111342,0.761988359880596,0.19558905648572475
layer,13,20,3,1.4843040108680725,1.5608352303504947,1.5858655989170074,0.37041680464913646,0.9253759980201721,1.4491615772247315,1.1122559875249862,0.569447286833152,0.21094400063157082,0.3459584027528763,0.2505455997772515,0.09547445742168151,0.0,0.0,0.0,0.0,0.4418720006942749,0.5820319950580597,0.4876768052577972,0.11809237383089627,0.8128799796104431,1.4082912206649782,0.979377594590187,0.4062836563136331,1.058463990688324,1.6459680080413819,1.2215872049331664,0.4050366959491916,0.29868596069183345,0.3758386480568537,0.3137512909499061,0.07910675295741187,0.7581738031827422,1.1538037145004578,0.8735662665752738,0.42878609052930317,1.9447039738297462,3.203411200642586,2.342179181892425,1.065080077826886,0.764273237786047,0.8375260082654159,0.7314015398473404,0.1602980695702345
layer,14,20,3,1.5271360278129578,1.6388863801956177,1.5943535923957826,0.27858985200741504,0.9174720048904419,1.4285695552825928,1.0403824031352997,0.2972441680236304,0.2133279973641038,0.34780159778892994,0.24057920007035136,0.06793083985067065,0.0,0.0,0.0,0.0,0.45444799959659576,0.6267616152763367,0.4897488012909889,0.0844642349447642,0.8241919875144958,1.4477216482162478,0.9665839970111847,0.3095047127831949,1.0692800283432007,1.6945408105850222,1.2134144067764283,0.30906807786819496,0.2881047361322462,0.404503044487896,0.31176591923177743,0.06283441960087163,0.7262719779738046,1.220097815379264,0.8147283737926297,0.25068864301086025,1.9390880092978477,3.221948800981045,2.247545600216836,0.6708520701434625,0.7887374138318326,0.8418544732113652,0.7447262737473573,0.14992814115763822
layer,15,20,3,1.5154560208320618,1.743081653118134,1.5944000124931335,0.21805295424917157,0.9281280040740967,1.453974449634552,1.043017601966858,0.24009095602096206,0.21318399719893932,0.35027520470321183,0.24125919938087464,0.05847333121501228,0.0,0.0,0.0,0.0,0.44065599143505096,0.6007744252681733,0.4865312024950981,0.08567176552651398,0.8200159966945648,1.4132927894592289,0.9661184012889862,0.26963857728578355,1.0653759837150574,1.652406406402588,1.209150391817093,0.26864814992670283,0.2974889163559147,0.3923819115405241,0.30724113860720514,0.05126256511203272,0.7598685384241002,1.1381676950349877,0.8099666774818297,0.18182335208123512,1.964543979614973,3.2252672892063856,2.2503952026367187,0.5522253855597815,0.7615061153797135,0.8846781008997715,0.7337140874806258,0.1303253208896924
layer,16,20,3,1.5258559584617615,1.6576288342475893,1.5821072101593017,0.19960129912975144,0.9144319891929626,1.3790847539901734,1.0161551922559737,0.20668927760897235,0.21319999918341637,0.3389567989856005,0.2408832000568509,0.0524508719814491,0.0,0.0,0.0,0.0,0.4513760060071945,0.5928096055984498,0.4808831974864006,0.06427462232147378,0.8138239979743958,1.3851359605789186,0.9439599990844727,0.24027827674771512,1.0632960200309753,1.6314079523086549,1.1919391930103302,0.23971787477311576,0.2952524389429273,0.3820812567689186,0.30594093812449785,0.04219791096335226,0.7446887836338217,1.1255360212966885,0.7970653712770955,0.15191049972463974,1.9152159951627254,3.105455993488431,2.2009983913972975,0.49487178054676173,0.7822157826581452,0.8290224011551329,0.7402385103399928,0.11799986934012846
layer,17,20,0,1.5235999822616577,1.7061823487281798,1.5766991913318633,0.15689858383660824,0.8995519876480103,1.3948896288871766,0.9823487937450409,0.19699656534554943,0.21369600016623735,0.3369600046426058,0.23700960008427502,0.05229927301242818,0.0,0.0,0.0,0.0,0.4523039907217026,0.5897888243198395,0.4804032012820244,0.0636498965970614,0.8204479813575745,1.3992192149162292,0.931649598479271,0.2343212463785124,1.062384009361267,1.6378656387329102,1.173635196685791,0.23386224194416536,0.2911709224042742,0.386375464986335,0.30637456675864666,0.04467007989702951,0.7233589979470647,1.0232498806342771,0.7765537134870293,0.16052646300880516,1.928031967021525,3.1439103741198777,2.1510079923085867,0.479906682461512,0.7906380614261722,0.875889653756929,0.756769511831891,0.12617561260071464
layer,18,20,3,1.49481600522995,1.7584543466567994,1.5713295996189118,0.16862411789651008,0.9071359932422638,1.4194015860557556,1.012212797999382,0.24894502598401524,0.21337599866092205,0.319401603192091,0.23288799915462732,0.04782990104382542,0.0,0.0,0.0,0.0,0.44966399669647217,0.6333664059638977,0.4869727998971939,0.08404955867962056,0.8106879889965057,1.4177152156829835,0.9356783956289292,0.2520109269540685,1.0564160346984863,1.6566624164581298,1.1837456047534942,0.2479853779638778,0.2971326272590249,0.3766752059555738,0.31080120268336986,0.049424817092536745,0.7459696296771379,1.0010427341402877,0.7911151501255083,0.1530158077659898,1.9189760144799948,3.2012063324451447,2.1807791927829383,0.5402000954068822,0.7773555329932936,0.8447867457408392,0.7449628219532023,0.11925353278417862
layer,19,20,0,1.508687973022461,1.756716823577881,1.555195188522339,0.13519119719453376,0.8988160192966461,1.3922592163085938,0.9958735942840576,0.20814470017570874,0.2210879996418953,0.3309119910001755,0.23779999893158674,0.04803164368618315,0.0,0.0,0.0,0.0,0.4485599994659424,0.5994592130184173,0.47543520033359526,0.05918007589969444,0.8055199980735779,1.3651295542716981,0.9127296060323715,0.22269231681602933,1.055408000946045,1.60928635597229,1.1593151926994323,0.22198918366138357,0.295546505153132,0.35769273202085117,0.3067434202962245,0.03852467656213569,0.7469955512199948,1.1331824245442197,0.7952105575598782,0.16046493391596134,1.9323999900370836,3.090627156570554,2.1464031992480157,0.47483747303150886,0.7835037067176106,0.8586036263087187,0.7481316380568752,0.12549758371015698
layer,20,20,3,1.5059199929237366,1.7119455456733705,1.5500175893306731,0.11443096741211516,0.914112001657486,1.3648576259613037,0.9883136034011841,0.1875141697082731,0.21452799811959267,0.3182367976754904,0.23587999846786262,0.04754193801039286,0.0,0.0,0.0,0.0,0.4552160054445267,0.5971360146999359,0.48357120007276533,0.062301222600667734,0.8165279924869537,1.3332287669181826,0.9375375956296921,0.2332569529739754,1.061743974685669,1.5798336267471313,1.183230397105217,0.2329276608719708,0.301574295571606,0.40020792536086414,0.3132634831715744,0.04503990251549258,0.7414900963937172,0.970979750859506,0.7918984534292822,0.15045173117934216,1.930895977653563,3.06354234777391,2.1617311974987388,0.4585969739965536,0.7801592967482227,0.8479278258320094,0.7400644202949416,0.12587017225739466
layer,21,20,3,1.5094239711761475,1.7101984500885012,1.5441712081432342,0.10041318454917728,0.9279839992523193,1.3988448023796083,1.0235504031181335,0.2113135151808323,0.21179200429469347,0.34287680499255657,0.23335840031504632,0.050846612063313236,0.0,0.0,0.0,0.0,0.45107200741767883,0.5888383984565735,0.48451360017061235,0.07548747585245899,0.8237920105457306,1.4164127945899965,0.9301200032234191,0.23310192535263022,1.0708160400390625,1.6556032180786133,1.1730768024921416,0.23124969557385128,0.2983747019944742,0.3447637335952738,0.31429074736776824,0.04878870792298119,0.7523276878246887,1.014715475139182,0.812871031916349,0.14946220372570018,1.9480000156909227,3.1668896440416576,2.187028806656599,0.48139703693275826,0.7707891140914928,0.8325129546165235,0.7291185916298988,0.11813969291496505
layer,22,20,3,1.5277120471000671,1.670691227912903,1.5448832154273986,0.08153998425029935,0.906688004732132,1.392585599422455,0.9879535943269729,0.18679797128786654,0.2094879997894168,0.33573760092258453,0.2305679998360574,0.048750951991144396,0.0,0.0,0.0,0.0,0.45529600977897644,0.5963680148124695,0.4682111978530884,0.05872921409795292,0.8152320086956024,1.3761983871459962,0.9076384007930756,0.2146915841381851,1.0604640245437622,1.611523163318634,1.1509247958660125,0.21051026142130816,0.2895865104987016,0.3545416345306487,0.30371443930038383,0.04041677316787231,0.7350654251951552,1.0246124425246934,0.7908973436582373,0.15873527245825803,1.9366080043837428,3.123558435589075,2.126159994956106,0.4473431757544631,0.781763510838311,0.8532881875155267,0.7495881858127373,0.12261175167757644
layer,23,20,3,1.5114400386810303,1.6760384082794189,1.5396352052688598,0.07664755548373406,0.9016959965229034,1.4003007769584657,0.9974112004041672,0.20767939514796954,0.21451200172305107,0.3435328058898449,0.2505519995000213,0.09961824131786522,0.0,0.0,0.0,0.0,0.44356800615787506,0.5941728174686433,0.5040128007531166,0.15771687640969162,0.8130079805850983,1.3989855766296386,1.0223632037639618,0.5510321957852138,1.052784025669098,1.6406623840332033,1.2648175954818726,0.5505187413383662,0.29419536608993857,0.3932212018808074,0.32850516862879725,0.10734532544863243,0.7312637024749172,1.1244684940329592,0.812750483201069,0.19789600497634116,1.9304480142891407,3.1452255599200725,2.2703264036681503,0.8210520592365483,0.7819285318384308,0.8551973106129744,0.7290139345765334,0.15847134635896867
layer,24,20,0,1.5164960026741028,1.6355359673500063,1.5910080075263977,0.2695790204033549,0.8983680009841919,1.4215999603271485,1.0861120015382766,0.36806500149493254,0.21696000080555677,0.34844799526035786,0.2535456011071801,0.07656601936856926,0.0,0.0,0.0,0.0,0.4506880044937134,0.6482272028923037,0.5448144003748894,0.23669272967124783,0.8262879848480225,1.496595203876496,1.0442528069019317,0.3929758422236875,1.063535988330841,1.7331967949867255,1.2832111954689025,0.39277414137047667,0.3025448630793919,0.43505102685477953,0.3502627967634877,0.1617034165874144,0.7405810636008855,1.1758864739857646,0.8607459241837819,0.31145243616182394,2.0042560221627355,3.231641559302807,2.4034240074455737,0.802097263733623,0.7567879393186243,0.8546336406443229,0.7182993831995637,0.23455521470937107
layer,25,20,3,1.5120640397071838,1.6289696335792543,1.5505008101463318,0.10445835681513047,0.9299199879169464,1.4128640055656434,1.024100798368454,0.24909297416047932,0.21468799747526646,0.33492800705134873,0.24264159984886646,0.05870045176558191,0.0,0.0,0.0,0.0,0.44200000166893005,0.5988160133361816,0.4773040011525154,0.07690328995469918,0.8027519881725311,1.4177727699279785,0.9325343996286393,0.27722012181975947,1.0460479855537415,1.6606976151466368,1.1780223935842513,0.27689920762309006,0.29127102501854363,0.3900423652738432,0.30999936868988265,0.059300113519778194,0.7368687867680359,1.1384998411012752,0.8228476071862044,0.219880317870312,1.9487200062721968,3.1655647825449704,2.1992767978459598,0.5819638564774927,0.7881672430367381,0.8787837093105497,0.7419264514391337,0.15754770655071468
layer,26,20,3,1.501471996307373,1.5698304414749147,1.5207264006137848,0.07486814782217285,0.9100480079650879,1.4027743935585022,1.0065536081790925,0.2188752926985735,0.21081599686294794,0.34087039828300475,0.2330287991091609,0.05329752795146713,0.0,0.0,0.0,0.0,0.4432640075683594,0.5952159821987152,0.4738976001739502,0.06672058587105428,0.8043200075626373,1.3963711977005004,0.9192351996898651,0.2446693128828484,1.0568159818649292,1.6426111936569217,1.16839359998703,0.24318525161145282,0.29533039328811983,0.38910446263823706,0.3124322361359718,0.04735202688639959,0.7400093096932594,1.1029219547056863,0.8171540119009422,0.18470944892426547,1.9070880329236388,3.1531743843108417,2.1588176069781184,0.5146529312797004,0.7817496563343564,0.8314654120455651,0.7341269972682469,0.1370891437267664
layer,27,20,3,1.5088960528373718,1.6295904397964478,1.5457584083080291,0.10550565000866807,0.9107040166854858,1.3906111598014832,1.015510407090187,0.20993798181438952,0.20961599610745907,0.3173216030001641,0.23375679897144436,0.04897682191015206,0.0,0.0,0.0,0.0,0.44753600656986237,0.5975999772548676,0.4853343993425369,0.06970432835339115,0.8190240263938904,1.3661440372467042,0.9286752074956894,0.2264247444649282,1.0622559785842896,1.610985565185547,1.1733200013637544,0.22655248902105146,0.29649902017589924,0.3793459394023812,0.3147576275996892,0.045643866555214706,0.7513791237432168,1.1003476253346554,0.8073480995606687,0.14944589678067527,1.9277920173481107,3.065913588181138,2.1779424135573207,0.4726576736446673,0.7777649353155012,0.8326091053403982,0.7325086767558256,0.11778947119666268
layer,28,20,3,1.5019840002059937,1.6086016297340395,1.534231996536255,0.08044590906066557,0.9185119867324829,1.3379679441452028,0.995732793211937,0.190950372045946,0.2123199999332428,0.32137279585003853,0.23240799820050598,0.0497600076095877,0.0,0.0,0.0,0.0,0.45019200444221497,0.5825312077999115,0.47699679881334306,0.059702870435051396,0.8062560260295868,1.347113621234894,0.9144863992929458,0.2283923348925011,1.0544960498809814,1.5938080430030823,1.1602047979831696,0.22834282679213352,0.30008674370091115,0.3627061025773062,0.3112012658809369,0.03746515104033247,0.7425647298941654,1.0405171431064493,0.8004747465179344,0.1482546952078505,1.929471980780363,3.0068223603069786,2.142627190705389,0.4665851895140496,0.7816588425681587,0.8235713479112118,0.7397247935941051,0.1209121392384849
layer,29,20,3,1.4978240132331848,1.6021600365638733,1.5239904165267943,0.0645564025340715,0.9009439945220947,1.252732813358307,0.9776288032531738,0.1810405629729364,0.21164799761027098,0.32489600069820884,0.2319407989270985,0.04587872474108823,0.0,0.0,0.0,0.0,0.4495999962091446,0.5898592174053192,0.47134560346603394,0.057870244755382695,0.8086239993572235,1.3515231966972352,0.914520001411438,0.21289590706551886,1.051967978477478,1.592972767353058,1.157415997982025,0.21287272637130866,0.29908463028526727,0.3900088596898279,0.30976312823011304,0.04016122272078727,0.7421061971249179,1.0420844781100276,0.7943494362998014,0.14905500546999625,1.9276959765702486,2.929564810916782,2.1240896035917105,0.43418484249102934,0.7717237345194938,0.8141346118083974,0.7386642406010618,0.11150582344198706
layer,30,20,3,1.5183200240135193,1.5621055960655215,1.5278159916400909,0.08947937220726962,0.9148160219192505,1.3571935772895813,1.010513600707054,0.19887390651062192,0.21246400009840727,0.32585600204765797,0.23181120017543436,0.047002049605013085,0.0,0.0,0.0,0.0,0.4431999921798706,0.5489952087402344,0.4728927999734879,0.0681035341084107,0.8081600069999695,1.2764576196670534,0.9060063987970353,0.23306514709563597,1.0531039834022522,1.5146496057510377,1.1538879990577697,0.22865267721269839,0.29492220210802905,0.3755046049900866,0.310637043504005,0.048864267522818375,0.7476961813623871,1.1385208289664355,0.8137495069643581,0.15400852670420734,1.9297600323334336,2.9407327819615605,2.148331199679524,0.4588707839919093,0.7797815729852762,0.8111669128496402,0.7342920954178076,0.12025478283879487
layer,31,20,0,1.4972479939460754,1.5370399951934814,1.5125759899616242,0.054082939333270026,0.9058080017566681,1.3733344554901123,0.9853616058826447,0.18846873907484327,0.20862400252372026,0.3255967985838652,0.22831040136516095,0.047994791424832074,0.0,0.0,0.0,0.0,0.44864000380039215,0.5735551714897156,0.4694319948554039,0.05338142283269243,0.7896640002727509,1.3519872188568116,0.8888687998056412,0.22172930737736965,1.0364319682121277,1.5997568368911743,1.1362047970294953,0.22165896522043718,0.297450793509235,0.34057724006745,0.31035455142815244,0.033592708758322244,0.7482948476820128,1.0089669985407783,0.8014951885280786,0.14701727011725732,1.9140319749712944,3.0509184729307894,2.1025408070534466,0.4559830997823842,0.7814233726898261,0.8229072224291766,0.7417361906525632,0.11007690552696041
layer,32,20,3,1.510703980922699,1.5845311522483825,1.5244047820568085,0.06969894184580905,0.9091039896011353,1.3770143628120424,0.9907231897115707,0.18430452963657623,0.20963199622929096,0.3348864037543535,0.22879679966717958,0.050068207855352265,0.0,0.0,0.0,0.0,0.4461119920015335,0.5816192150115966,0.47151840031147,0.05630186547065966,0.7964800000190735,1.3963679552078248,0.8991152048110962,0.22831946177806256,1.0479680299758911,1.6473407983779906,1.1507631957530975,0.22795188380035783,0.29520738346384306,0.3715114563962004,0.309536114016041,0.03642601146629603,0.7460548829418678,1.0855498620559931,0.8016022040932963,0.15716747946906734,1.9156479770317674,3.1099647235125305,2.1186351941898467,0.458842128770426,0.7825006674139351,0.8371039966601304,0.7432924452465579,0.12028305190584336
