2, 2026/09/06 20:44:18.057, P0, 345, 0, 0
3, 2026/09/06 20:44:18.059, P0, 345, 0, 0
4, 2026/09/06 20:44:18.061, P0, 345, 0, 0
1, 2026/09/06 20:44:19.063, P0, 345, 0, 0
2, 2026/09/06 20:44:19.063, P0, 345, 0, 0
3, 2026/09/06 20:44:19.063, P0, 345, 0, 0
4, 2026/09/06 20:44:19.063, P0, 345, 0, 0
1, 2026/09/06 20:44:20.063, P0, 345, 0, 0
2, 2026/09/06 20:44:20.063, P0, 345, 0, 0
3, 2026/09/06 20:44:20.063, P0, 345, 0, 0
4, 2026/09/06 20:44:20.063, P0, 345, 0, 0
1, 2026/09/06 20:44:21.063, P0, 345, 0, 0
2, 2026/09/06 20:44:21.063, P0, 345, 0, 0
3, 2026/09/06 20:44:21.063, P0, 345, 0, 0
4, 2026/09/06 20:44:21.063, P0, 345, 0, 0
1, 2026/09/06 20:44:22.064, P0, 345, 0, 0
2, 2026/09/06 20:44:22.064, P0, 345, 0, 0
3, 2026/09/06 20:44:22.064, P0, 345, 0, 0
4, 2026/09/06 20:44:22.064, P0, 345, 0, 0
1, 2026/09/06 20:44:23.064, P0, 345, 0, 0
2, 2026/09/06 20:44:23.064, P0, 345, 0, 0
3, 2026/09/06 20:44:23.064, P0, 345, 0, 0
4, 2026/09/06 20:44:23.064, P0, 345, 0, 0
1, 2026/09/06 20:44:24.064, P0, 345, 0, 0
2, 2026/09/06 20:44:24.064, P0, 345, 0, 0
3, 2026/09/06 20:44:24.064, P0, 345, 0, 0
4, 2026/09/06 20:44:24.065, P0, 345, 0, 0
1, 2026/09/06 20:44:25.065, P0, 345, 0, 0
2, 2026/09/06 20:44:25.065, P0, 345, 0, 0
3, 2026/09/06 20:44:25.065, P0, 345, 0, 0
4, 2026/09/06 20:44:25.065, P0, 345, 0, 0
1, 2026/09/06 20:44:26.065, P0, 345, 0, 0
2, 2026/09/06 20:44:26.065, P0, 345, 0, 0
3, 2026/09/06 20:44:26.065, P0, 345, 0, 0
4, 2026/09/06 20:44:26.065, P0, 345, 0, 0
1, 2026/09/06 20:44:27.065, P0, 345, 0, 0
2, 2026/09/06 20:44:27.065, P0, 345, 0, 0
3, 2026/09/06 20:44:27.065, P0, 345, 0, 0
4, 2026/09/06 20:44:27.065, P0, 345, 0, 0
1, 2026/09/06 20:44:28.066, P0, 345, 0, 0
2, 2026/09/06 20:44:28.066, P0, 345, 0, 0
3, 2026/09/06 20:44:28.066, P0, 345, 0, 0
4, 2026/09/06 20:44:28.066, P0, 345, 0, 0
1, 2026/09/06 20:44:29.066, P0, 345, 0, 0
2, 2026/09/06 20:44:29.066, P0, 345, 0, 0
3, 2026/09/06 20:44:29.066, P0, 345, 0, 0
4, 2026/09/06 20:44:29.067, P0, 345, 0, 0
1, 2026/09/06 20:44:30.067, P0, 345, 0, 0
2, 2026/09/06 20:44:30.067, P0, 345, 0, 0
3, 2026/09/06 20:44:30.067, P0, 345, 0, 0
4, 2026/09/06 20:44:30.067, P0, 345, 0, 0
1, 2026/09/06 20:44:31.067, P0, 345, 0, 0
2, 2026/09/06 20:44:31.067, P0, 345, 0, 0
3, 2026/09/06 20:44:31.067, P0, 345, 0, 0
4, 2026/09/06 20:44:31.067, P0, 345, 0, 0
1, 2026/09/06 20:44:32.068, P0, 345, 0, 0
2, 2026/09/06 20:44:32.068, P0, 345, 0, 0
3, 2026/09/06 20:44:32.068, P0, 345, 0, 0
4, 2026/09/06 20:44:32.068, P0, 345, 0, 0
1, 2026/09/06 20:44:33.068, P0, 345, 0, 0
2, 2026/09/06 20:44:33.068, P0, 345, 0, 0
3, 2026/09/06 20:44:33.068, P0, 345, 0, 0
4, 2026/09/06 20:44:33.068, P0, 345, 0, 0
1, 2026/09/06 20:44:34.069, P0, 345, 0, 0
2, 2026/09/06 20:44:34.077, P0, 345, 0, 0
3, 2026/09/06 20:44:34.089, P0, 345, 0, 0
4, 2026/09/06 20:44:34.094, P0, 345, 0, 0
1, 2026/09/06 20:44:35.096, P0, 345, 0, 1
2, 2026/09/06 20:44:35.100, P0, 345, 0, 1
3, 2026/09/06 20:44:35.106, P0, 345, 0, 1
4, 2026/09/06 20:44:35.108, P0, 345, 0, 1
1, 2026/09/06 20:44:36.110, P0, 345, 0, 4
2, 2026/09/06 20:44:36.116, P0, 345, 0, 4
3, 2026/09/06 20:44:36.118, P0, 345, 0, 4
4, 2026/09/06 20:44:36.118, P0, 345, 0, 1
1, 2026/09/06 20:44:37.118, P0, 345, 0, 4
2, 2026/09/06 20:44:37.118, P0, 1980, 3, 527
3, 2026/09/06 20:44:37.118, P0, 1980, 0, 527
4, 2026/09/06 20:44:37.118, P0, 1980, 1, 527
1, 2026/09/06 20:44:38.118, P0, 1980, 0, 539
2, 2026/09/06 20:44:38.121, P0, 1980, 5, 725
3, 2026/09/06 20:44:38.127, P0, 1980, 7, 723
4, 2026/09/06 20:44:38.129, P0, 1980, 6, 725
1, 2026/09/06 20:44:39.141, P0, 1980, 0, 955
2, 2026/09/06 20:44:39.141, P0, 1980, 0, 963
3, 2026/09/06 20:44:39.142, P0, 1980, 0, 1315
4, 2026/09/06 20:44:39.142, P0, 1980, 0, 1315
1, 2026/09/06 20:44:40.142, P0, 1980, 0, 2123
2, 2026/09/06 20:44:40.143, P0, 1980, 0, 2123
3, 2026/09/06 20:44:40.143, P0, 1980, 0, 2123
4, 2026/09/06 20:44:40.143, P0, 1980, 0, 2123
1, 2026/09/06 20:44:41.147, P0, 1980, 0, 2643
2, 2026/09/06 20:44:41.147, P0, 1980, 0, 2643
3, 2026/09/06 20:44:41.148, P0, 1980, 0, 2643
4, 2026/09/06 20:44:41.149, P0, 1980, 0, 2643
1, 2026/09/06 20:44:42.150, P0, 1980, 0, 4919
2, 2026/09/06 20:44:42.150, P0, 1980, 0, 4919
3, 2026/09/06 20:44:42.151, P0, 1980, 1, 4919
4, 2026/09/06 20:44:42.151, P0, 1980, 0, 4919
1, 2026/09/06 20:44:43.151, P0, 1980, 2, 18971
2, 2026/09/06 20:44:43.151, P0, 1980, 2, 18971
3, 2026/09/06 20:44:43.151, P0, 1980, 2, 18971
4, 2026/09/06 20:44:43.151, P0, 1980, 3, 18971
1, 2026/09/06 20:44:44.151, P0, 1980, 2, 18971
2, 2026/09/06 20:44:44.151, P0, 1980, 1, 18971
3, 2026/09/06 20:44:44.151, P0, 1980, 1, 18971
4, 2026/09/06 20:44:44.152, P0, 1980, 2, 18971
1, 2026/09/06 20:44:45.152, P0, 1980, 2, 18971
2, 2026/09/06 20:44:45.152, P0, 1980, 3, 18971
3, 2026/09/06 20:44:45.152, P0, 1980, 2, 18971
4, 2026/09/06 20:44:45.152, P0, 1980, 1, 18971
1, 2026/09/06 20:44:46.152, P0, 1980, 1, 18971
2, 2026/09/06 20:44:46.152, P0, 1980, 2, 18971
3, 2026/09/06 20:44:46.152, P0, 1980, 2, 18971
4, 2026/09/06 20:44:46.152, P0, 1980, 3, 18971
1, 2026/09/06 20:44:47.153, P0, 1980, 2, 18971
2, 2026/09/06 20:44:47.153, P0, 1980, 1, 18971
3, 2026/09/06 20:44:47.153, P0, 1980, 2, 18971
4, 2026/09/06 20:44:47.153, P0, 1980, 2, 18971
1, 2026/09/06 20:44:48.153, P0, 1980, 1, 18971
2, 2026/09/06 20:44:48.153, P0, 1980, 1, 18971
3, 2026/09/06 20:44:48.153, P0, 1980, 1, 18971
4, 2026/09/06 20:44:48.153, P0, 1980, 2, 18971
1, 2026/09/06 20:44:49.154, P0, 1980, 1, 18971
2, 2026/09/06 20:44:49.154, P0, 1980, 2, 18971
3, 2026/09/06 20:44:49.154, P0, 1980, 2, 18971
4, 2026/09/06 20:44:49.154, P0, 1980, 1, 18971
1, 2026/09/06 20:44:50.154, P0, 1980, 2, 18971
2, 2026/09/06 20:44:50.154, P0, 1980, 3, 18971
3, 2026/09/06 20:44:50.154, P0, 1980, 1, 18971
4, 2026/09/06 20:44:50.154, P0, 1980, 3, 18971
1, 2026/09/06 20:44:51.154, P0, 1980, 2, 18971
2, 2026/09/06 20:44:51.155, P0, 1980, 1, 18971
3, 2026/09/06 20:44:51.155, P0, 1980, 2, 18971
4, 2026/09/06 20:44:51.155, P0, 1980, 1, 18971
1, 2026/09/06 20:44:52.155, P0, 1980, 2, 18971
2, 2026/09/06 20:44:52.155, P0, 1980, 1, 18971
3, 2026/09/06 20:44:52.155, P0, 1980, 1, 18971
4, 2026/09/06 20:44:52.155, P0, 1980, 1, 18971
1, 2026/09/06 20:44:53.155, P0, 1980, 1, 18971
2, 2026/09/06 20:44:53.155, P0, 1980, 1, 18971
3, 2026/09/06 20:44:53.155, P0, 1980, 1, 18971
4, 2026/09/06 20:44:53.156, P0, 1980, 3, 18971
1, 2026/09/06 20:44:54.156, P0, 1980, 2, 18971
2, 2026/09/06 20:44:54.156, P0, 1980, 2, 18971
3, 2026/09/06 20:44:54.156, P0, 1980, 1, 18971
4, 2026/09/06 20:44:54.156, P0, 1980, 1, 18971
1, 2026/09/06 20:44:55.156, P0, 1980, 1, 18971
2, 2026/09/06 20:44:55.156, P0, 1980, 1, 18971
3, 2026/09/06 20:44:55.156, P0, 1980, 3, 18971
4, 2026/09/06 20:44:55.156, P0, 1980, 1, 18971
1, 2026/09/06 20:44:56.157, P0, 1980, 1, 18971
2, 2026/09/06 20:44:56.157, P0, 1980, 1, 18971
3, 2026/09/06 20:44:56.157, P0, 1980, 1, 18971
4, 2026/09/06 20:44:56.157, P0, 1980, 2, 18971
1, 2026/09/06 20:44:57.157, P0, 1980, 2, 18971
2, 2026/09/06 20:44:57.157, P0, 1980, 2, 18971
3, 2026/09/06 20:44:57.157, P0, 1980, 2, 18971
4, 2026/09/06 20:44:57.157, P0, 1980, 2, 18971
1, 2026/09/06 20:44:58.158, P0, 1980, 2, 18971
2, 2026/09/06 20:44:58.158, P0, 1980, 2, 18971
3, 2026/09/06 20:44:58.158, P0, 1980, 2, 18971
4, 2026/09/06 20:44:58.158, P0, 1980, 2, 18971
1, 2026/09/06 20:44:59.158, P0, 1980, 2, 18971
2, 2026/09/06 20:44:59.158, P0, 1980, 1, 18971
3, 2026/09/06 20:44:59.158, P0, 1980, 3, 18971
4, 2026/09/06 20:44:59.158, P0, 1980, 1, 18971
1, 2026/09/06 20:45:00.159, P0, 1980, 1, 18971
2, 2026/09/06 20:45:00.159, P0, 1980, 2, 18971
3, 2026/09/06 20:45:00.159, P0, 1980, 2, 18971
4, 2026/09/06 20:45:00.159, P0, 1980, 2, 18971
1, 2026/09/06 20:45:01.159, P0, 1980, 1, 18971
2, 2026/09/06 20:45:01.159, P0, 1980, 2, 18971
3, 2026/09/06 20:45:01.159, P0, 1980, 2, 18971
4, 2026/09/06 20:45:01.159, P0, 1980, 1, 18971
1, 2026/09/06 20:45:02.159, P0, 1980, 2, 18971
2, 2026/09/06 20:45:02.160, P0, 1980, 2, 18971
3, 2026/09/06 20:45:02.160, P0, 1980, 2, 18971
4, 2026/09/06 20:45:02.160, P0, 1980, 3, 18971
1, 2026/09/06 20:45:03.160, P0, 1980, 2, 18971
2, 2026/09/06 20:45:03.160, P0, 1980, 2, 18971
3, 2026/09/06 20:45:03.160, P0, 1980, 2, 18971
4, 2026/09/06 20:45:03.160, P0, 1980, 6, 20029
1, 2026/09/06 20:45:04.160, P0, 1980, 0, 20035
2, 2026/09/06 20:45:04.161, P0, 1980, 4, 20035
3, 2026/09/06 20:45:04.161, P0, 1980, 3, 20035
4, 2026/09/06 20:45:04.161, P0, 1980, 2, 20035
1, 2026/09/06 20:45:05.161, P0, 1980, 0, 20109
2, 2026/09/06 20:45:05.161, P0, 1980, 0, 20109
3, 2026/09/06 20:45:05.163, P0, 1980, 0, 20207
4, 2026/09/06 20:45:05.163, P0, 1980, 0, 20207
1, 2026/09/06 20:45:06.163, P0, 1980, 0, 21809
2, 2026/09/06 20:45:06.164, P0, 1980, 0, 20853
3, 2026/09/06 20:45:06.166, P0, 1980, 0, 20853
4, 2026/09/06 20:45:06.170, P0, 1980, 0, 20853
1, 2026/09/06 20:45:07.171, P0, 1980, 18, 21949
2, 2026/09/06 20:45:07.171, P0, 1980, 19, 20857
3, 2026/09/06 20:45:07.172, P0, 1980, 20, 20857
4, 2026/09/06 20:45:07.172, P0, 1980, 19, 20857
1, 2026/09/06 20:45:08.172, P0, 1980, 0, 22811
2, 2026/09/06 20:45:08.172, P0, 1980, 0, 21805
3, 2026/09/06 20:45:08.172, P0, 1980, 0, 21805
4, 2026/09/06 20:45:08.172, P0, 1980, 0, 21805
1, 2026/09/06 20:45:09.172, P0, 1980, 0, 22811
2, 2026/09/06 20:45:09.172, P0, 1980, 0, 21805
3, 2026/09/06 20:45:09.176, P0, 1980, 0, 21805
4, 2026/09/06 20:45:09.176, P0, 1980, 0, 21805
1, 2026/09/06 20:45:10.177, P0, 1980, 10, 22813
2, 2026/09/06 20:45:10.177, P0, 1980, 10, 21837
3, 2026/09/06 20:45:10.177, P0, 1980, 11, 21837
4, 2026/09/06 20:45:10.177, P0, 1980, 9, 21837
1, 2026/09/06 20:45:11.177, P0, 1980, 8, 22813
2, 2026/09/06 20:45:11.177, P0, 1980, 71, 21837
3, 2026/09/06 20:45:11.177, P0, 1980, 4, 21837
4, 2026/09/06 20:45:11.177, P0, 1980, 50, 21837
1, 2026/09/06 20:45:12.177, P0, 1980, 11, 22813
2, 2026/09/06 20:45:12.177, P0, 1980, 15, 21837
3, 2026/09/06 20:45:12.178, P0, 1980, 25, 21837
4, 2026/09/06 20:45:12.178, P0, 1980, 10, 21837
1, 2026/09/06 20:45:13.178, P0, 1980, 9, 22813
2, 2026/09/06 20:45:13.178, P0, 1980, 10, 21837
3, 2026/09/06 20:45:13.178, P0, 1980, 8, 21837
4, 2026/09/06 20:45:13.178, P0, 1980, 10, 21837
1, 2026/09/06 20:45:14.178, P0, 1980, 20, 22813
2, 2026/09/06 20:45:14.178, P0, 1980, 11, 21837
3, 2026/09/06 20:45:14.178, P0, 1980, 10, 21837
4, 2026/09/06 20:45:14.178, P0, 1980, 7, 21837
1, 2026/09/06 20:45:15.179, P0, 1980, 11, 22813
2, 2026/09/06 20:45:15.179, P0, 1980, 9, 21837
3, 2026/09/06 20:45:15.179, P0, 1980, 8, 21837
4, 2026/09/06 20:45:15.180, P0, 1980, 8, 21837
1, 2026/09/06 20:45:16.180, P0, 1980, 19, 22813
2, 2026/09/06 20:45:16.180, P0, 1980, 12, 21837
3, 2026/09/06 20:45:16.180, P0, 1980, 10, 21837
4, 2026/09/06 20:45:16.180, P0, 1980, 10, 21837
1, 2026/09/06 20:45:17.180, P0, 1980, 11, 22813
2, 2026/09/06 20:45:17.180, P0, 1980, 8, 21837
3, 2026/09/06 20:45:17.181, P0, 1980, 9, 21837
4, 2026/09/06 20:45:17.181, P0, 1980, 12, 21837
1, 2026/09/06 20:45:18.181, P0, 1980, 11, 22813
2, 2026/09/06 20:45:18.181, P0, 1980, 10, 21837
3, 2026/09/06 20:45:18.181, P0, 1980, 11, 21837
4, 2026/09/06 20:45:18.181, P0, 1980, 9, 21837
1, 2026/09/06 20:45:19.181, P0, 1980, 11, 22813
2, 2026/09/06 20:45:19.181, P0, 1980, 10, 21837
3, 2026/09/06 20:45:19.181, P0, 1980, 10, 21837
4, 2026/09/06 20:45:19.181, P0, 1980, 10, 21837
1, 2026/09/06 20:45:20.182, P0, 1980, 10, 22813
2, 2026/09/06 20:45:20.182, P0, 1980, 10, 21837
3, 2026/09/06 20:45:20.182, P0, 1980, 10, 21837
4, 2026/09/06 20:45:20.182, P0, 1980, 8, 21837
1, 2026/09/06 20:45:21.182, P0, 1980, 11, 22813
2, 2026/09/06 20:45:21.182, P0, 1980, 10, 21837
3, 2026/09/06 20:45:21.182, P0, 1980, 11, 21837
4, 2026/09/06 20:45:21.182, P0, 1980, 9, 21837
1, 2026/09/06 20:45:22.182, P0, 1980, 12, 22813
2, 2026/09/06 20:45:22.183, P0, 1980, 12, 21837
3, 2026/09/06 20:45:22.183, P0, 1980, 9, 21837
4, 2026/09/06 20:45:22.183, P0, 1980, 16, 21837
1, 2026/09/06 20:45:23.183, P0, 1980, 19, 22813
2, 2026/09/06 20:45:23.183, P0, 1980, 12, 21837
3, 2026/09/06 20:45:23.183, P0, 1980, 10, 21837
4, 2026/09/06 20:45:23.183, P0, 1980, 9, 21837
1, 2026/09/06 20:45:24.183, P0, 1980, 10, 22813
2, 2026/09/06 20:45:24.183, P0, 1980, 9, 21837
3, 2026/09/06 20:45:24.183, P0, 1980, 9, 21837
4, 2026/09/06 20:45:24.184, P0, 1980, 12, 21837
1, 2026/09/06 20:45:25.184, P0, 1980, 9, 22813
2, 2026/09/06 20:45:25.184, P0, 1980, 11, 21837
3, 2026/09/06 20:45:25.184, P0, 1980, 11, 21837
4, 2026/09/06 20:45:25.184, P0, 1980, 10, 21837
1, 2026/09/06 20:45:26.184, P0, 1980, 20, 22813
2, 2026/09/06 20:45:26.184, P0, 1980, 14, 21837
3, 2026/09/06 20:45:26.184, P0, 1980, 11, 21837
4, 2026/09/06 20:45:26.184, P0, 1980, 8, 21837
1, 2026/09/06 20:45:27.185, P0, 1980, 1, 22813
2, 2026/09/06 20:45:27.185, P0, 1980, 86, 21837
3, 2026/09/06 20:45:27.185, P0, 1980, 4, 21837
4, 2026/09/06 20:45:27.185, P0, 1980, 93, 21837
1, 2026/09/06 20:45:28.185, P0, 1980, 17, 22813
2, 2026/09/06 20:45:28.185, P0, 1980, 12, 21837
3, 2026/09/06 20:45:28.185, P0, 1980, 10, 21837
4, 2026/09/06 20:45:28.185, P0, 1980, 10, 21837
1, 2026/09/06 20:45:29.185, P0, 1980, 10, 22813
2, 2026/09/06 20:45:29.186, P0, 1980, 8, 21837
3, 2026/09/06 20:45:29.186, P0, 1980, 11, 21837
4, 2026/09/06 20:45:29.186, P0, 1980, 13, 21837
1, 2026/09/06 20:45:30.186, P0, 1980, 9, 22813
2, 2026/09/06 20:45:30.186, P0, 1980, 10, 21837
3, 2026/09/06 20:45:30.186, P0, 1980, 10, 21837
4, 2026/09/06 20:45:30.186, P0, 1980, 14, 21837
1, 2026/09/06 20:45:31.186, P0, 1980, 9, 22813
2, 2026/09/06 20:45:31.187, P0, 1980, 11, 21837
3, 2026/09/06 20:45:31.187, P0, 1980, 11, 21837
4, 2026/09/06 20:45:31.187, P0, 1980, 11, 21837
1, 2026/09/06 20:45:32.187, P0, 1980, 9, 22813
2, 2026/09/06 20:45:32.187, P0, 1980, 12, 21837
3, 2026/09/06 20:45:32.188, P0, 1980, 11, 21837
4, 2026/09/06 20:45:32.188, P0, 1980, 10, 21837
1, 2026/09/06 20:45:33.188, P0, 1980, 11, 22813
2, 2026/09/06 20:45:33.189, P0, 1980, 16, 21837
3, 2026/09/06 20:45:33.189, P0, 1980, 10, 21837
4, 2026/09/06 20:45:33.189, P0, 1980, 12, 21837
1, 2026/09/06 20:45:34.189, P0, 1980, 10, 22813
2, 2026/09/06 20:45:34.189, P0, 1980, 14, 21837
3, 2026/09/06 20:45:34.189, P0, 1980, 11, 21837
4, 2026/09/06 20:45:34.189, P0, 1980, 11, 21837
1, 2026/09/06 20:45:35.189, P0, 1980, 18, 22813
2, 2026/09/06 20:45:35.190, P0, 1980, 18, 21837
3, 2026/09/06 20:45:35.190, P0, 1980, 10, 21837
4, 2026/09/06 20:45:35.190, P0, 1980, 12, 21837
1, 2026/09/06 20:45:36.190, P0, 1980, 9, 22813
2, 2026/09/06 20:45:36.190, P0, 1980, 14, 21837
3, 2026/09/06 20:45:36.190, P0, 1980, 12, 21837
4, 2026/09/06 20:45:36.190, P0, 1980, 12, 21837
1, 2026/09/06 20:45:37.190, P0, 1980, 10, 22813
2, 2026/09/06 20:45:37.190, P0, 1980, 15, 21837
3, 2026/09/06 20:45:37.191, P0, 1980, 11, 21837
4, 2026/09/06 20:45:37.191, P0, 1980, 11, 21837
1, 2026/09/06 20:45:38.191, P0, 1980, 10, 22813
2, 2026/09/06 20:45:38.191, P0, 1980, 15, 21837
3, 2026/09/06 20:45:38.191, P0, 1980, 12, 21837
4, 2026/09/06 20:45:38.191, P0, 1980, 9, 21837
1, 2026/09/06 20:45:39.191, P0, 1980, 0, 22813
2, 2026/09/06 20:45:39.191, P0, 1980, 0, 21837
3, 2026/09/06 20:45:39.192, P0, 1980, 0, 21837
4, 2026/09/06 20:45:39.192, P0, 1980, 0, 21837
1, 2026/09/06 20:45:40.192, P0, 1980, 0, 22813
2, 2026/09/06 20:45:40.192, P0, 1980, 0, 21837
3, 2026/09/06 20:45:40.192, P0, 1980, 0, 21837
4, 2026/09/06 20:45:40.192, P0, 1980, 0, 21837
1, 2026/09/06 20:45:41.192, P0, 1980, 0, 22813
2, 2026/09/06 20:45:41.192, P0, 1980, 0, 21837
3, 2026/09/06 20:45:41.192, P0, 1980, 0, 21837
4, 2026/09/06 20:45:41.193, P0, 1980, 0, 21837
1, 2026/09/06 20:45:42.193, P0, 1980, 0, 22813
2, 2026/09/06 20:45:42.193, P0, 1980, 0, 21837
3, 2026/09/06 20:45:42.193, P0, 1980, 62, 21837
4, 2026/09/06 20:45:42.193, P0, 1980, 0, 21837
1, 2026/09/06 20:45:43.193, P0, 1980, 85, 22827
2, 2026/09/06 20:45:43.193, P0, 1980, 0, 21947
3, 2026/09/06 20:45:43.193, P0, 1980, 0, 21943
4, 2026/09/06 20:45:43.193, P0, 1980, 100, 21945
1, 2026/09/06 20:45:44.194, P0, 1980, 44, 22827
2, 2026/09/06 20:45:44.194, P0, 1980, 21, 21949
3, 2026/09/06 20:45:44.194, P0, 1980, 9, 21945
4, 2026/09/06 20:45:44.194, P0, 1980, 11, 21949
1, 2026/09/06 20:45:45.194, P0, 1980, 10, 22827
2, 2026/09/06 20:45:45.194, P0, 1980, 11, 21949
3, 2026/09/06 20:45:45.194, P0, 1980, 12, 21945
4, 2026/09/06 20:45:45.194, P0, 1980, 14, 21949
1, 2026/09/06 20:45:46.195, P0, 1980, 9, 22827
2, 2026/09/06 20:45:46.195, P0, 1980, 10, 21949
3, 2026/09/06 20:45:46.195, P0, 1980, 12, 21945
4, 2026/09/06 20:45:46.195, P0, 1980, 11, 21949
1, 2026/09/06 20:45:47.195, P0, 1980, 7, 22827
2, 2026/09/06 20:45:47.195, P0, 1980, 7, 21949
3, 2026/09/06 20:45:47.195, P0, 1980, 13, 21945
4, 2026/09/06 20:45:47.195, P0, 1980, 11, 21949
1, 2026/09/06 20:45:48.196, P0, 1980, 10, 22827
2, 2026/09/06 20:45:48.196, P0, 1980, 11, 21949
3, 2026/09/06 20:45:48.196, P0, 1980, 11, 21945
4, 2026/09/06 20:45:48.196, P0, 1980, 10, 21949
1, 2026/09/06 20:45:49.196, P0, 1980, 11, 22827
2, 2026/09/06 20:45:49.196, P0, 1980, 12, 21949
3, 2026/09/06 20:45:49.196, P0, 1980, 12, 21945
4, 2026/09/06 20:45:49.196, P0, 1980, 11, 21949
1, 2026/09/06 20:45:50.197, P0, 1980, 12, 22827
2, 2026/09/06 20:45:50.197, P0, 1980, 14, 21963
3, 2026/09/06 20:45:50.197, P0, 1980, 16, 21959
4, 2026/09/06 20:45:50.197, P0, 1980, 13, 21963
1, 2026/09/06 20:45:51.197, P0, 1980, 11, 22827
2, 2026/09/06 20:45:51.197, P0, 1980, 10, 21963
3, 2026/09/06 20:45:51.197, P0, 1980, 24, 21959
4, 2026/09/06 20:45:51.197, P0, 1980, 10, 21963
1, 2026/09/06 20:45:52.198, P0, 1980, 10, 22827
2, 2026/09/06 20:45:52.198, P0, 1980, 10, 21963
3, 2026/09/06 20:45:52.198, P0, 1980, 12, 21959
4, 2026/09/06 20:45:52.198, P0, 1980, 9, 21963
1, 2026/09/06 20:45:53.198, P0, 1980, 10, 22827
2, 2026/09/06 20:45:53.198, P0, 1980, 11, 21963
3, 2026/09/06 20:45:53.198, P0, 1980, 12, 21959
4, 2026/09/06 20:45:53.198, P0, 1980, 8, 21963
1, 2026/09/06 20:45:54.198, P0, 1980, 11, 22827
2, 2026/09/06 20:45:54.199, P0, 1980, 12, 21963
3, 2026/09/06 20:45:54.199, P0, 1980, 23, 21959
4, 2026/09/06 20:45:54.199, P0, 1980, 8, 21963
1, 2026/09/06 20:45:55.199, P0, 1980, 8, 22827
2, 2026/09/06 20:45:55.199, P0, 1980, 10, 21963
3, 2026/09/06 20:45:55.199, P0, 1980, 13, 21959
4, 2026/09/06 20:45:55.199, P0, 1980, 6, 21963
1, 2026/09/06 20:45:56.199, P0, 1980, 46, 22827
2, 2026/09/06 20:45:56.200, P0, 1980, 29, 21963
3, 2026/09/06 20:45:56.200, P0, 1980, 0, 21959
4, 2026/09/06 20:45:56.200, P0, 1980, 89, 21963
1, 2026/09/06 20:45:57.200, P0, 1980, 100, 22827
2, 2026/09/06 20:45:57.200, P0, 1980, 0, 21963
3, 2026/09/06 20:45:57.200, P0, 1980, 0, 21959
4, 2026/09/06 20:45:57.200, P0, 1980, 100, 21963
1, 2026/09/06 20:45:58.200, P0, 1980, 10, 22827
2, 2026/09/06 20:45:58.201, P0, 1980, 11, 21963
3, 2026/09/06 20:45:58.201, P0, 1980, 10, 21959
4, 2026/09/06 20:45:58.201, P0, 1980, 9, 21963
1, 2026/09/06 20:45:59.201, P0, 1980, 9, 22827
