request_id,condition,wave,layer,n_ep_ranks,total_assignments,effective_tokens_top8,max_local_rows,sum_local_rows,rank_max_assignments,rank_mean_assignments,rank_ratio,rank_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,critical_path_max_ms,critical_path_mean_ms,critical_path_ratio,critical_rank,active_experts_global,expert_assignment_max,expert_assignment_mean_active,expert_assignment_cv_global,expert_assignment_hhi_global,expert_histograms
qwen_ep8_balanced_2k_rep1,balanced_2k,6,0,8,53824.0,6728.0,6305,35549,12243.0,6728.0,1.8197086801426874,0.38089923331353903,4,0.8119999766349792,0.6398840025067329,1.2689799611398087,0.7323200106620789,0.47360000014305115,1.5462838058295634,0.46454399824142456,0.3387719988822937,1.3712585449036192,1.703680008649826,1.4522560015320778,1.1731265058312756,6,100,2878.0,538.24,1.0866953085591167,0.02180906693644393,"{""0"": [690, 2, 2, 684, 106, 2, 322, 17, 0, 0, 0, 138, 1847, 0, 181, 0], ""1"": [0, 413, 38, 964, 0, 534, 6, 1796, 337, 0, 982, 92, 1015, 974, 273, 591], ""2"": [0, 209, 307, 0, 455, 1, 56, 0, 0, 1203, 90, 854, 1231, 391, 0, 299], ""3"": [159, 92, 160, 2519, 104, 299, 88, 0, 1, 308, 1, 982, 0, 778, 934, 601], ""4"": [599, 1377, 118, 1782, 288, 580, 249, 308, 166, 1578, 198, 396, 0, 2878, 81, 1645], ""5"": [204, 403, 501, 1446, 104, 0, 1365, 405, 0, 2, 0, 514, 241, 793, 0, 1], ""6"": [0, 213, 395, 0, 683, 206, 1, 335, 7, 716, 658, 386, 1, 0, 152, 22], ""7"": [2268, 0, 441, 0, 1094, 0, 301, 206, 1207, 0, 3, 0, 496, 893, 687, 103]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,1,8,53824.0,6728.0,6142,36480,9645.0,6728.0,1.4335612366230677,0.24269960710669644,5,0.7478079795837402,0.6305439993739128,1.1859727161407652,0.3962239921092987,0.3386159986257553,1.1701277958434941,0.36764800548553467,0.28348000533878803,1.296909829834937,1.3131840080022812,1.2526400033384562,1.0483331240439926,0,98,3928.0,549.2244897959183,1.084799954047187,0.022212152452048762,"{""0"": [6, 2, 1016, 410, 858, 2, 1088, 486, 1470, 513, 4, 194, 0, 1174, 1180, 281], ""1"": [518, 103, 803, 202, 942, 0, 2, 104, 0, 402, 1758, 0, 466, 1636, 343, 0], ""2"": [7, 103, 1575, 0, 276, 33, 791, 311, 0, 693, 640, 387, 183, 1595, 2, 0], ""3"": [498, 153, 1092, 0, 305, 808, 1, 4, 200, 252, 408, 103, 191, 0, 388, 0], ""4"": [0, 0, 191, 1114, 1935, 159, 6, 281, 184, 85, 0, 290, 0, 189, 843, 0], ""5"": [123, 157, 0, 499, 0, 577, 2, 0, 3928, 51, 1387, 1071, 0, 0, 1377, 473], ""6"": [504, 101, 740, 999, 0, 1092, 0, 200, 272, 661, 1, 732, 0, 292, 0, 291], ""7"": [0, 418, 1559, 1162, 334, 0, 0, 376, 0, 0, 30, 2, 1276, 1, 787, 110]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,2,8,53824.0,6728.0,6304,34107,13292.0,6728.0,1.9756242568370987,0.5018736495582748,4,0.8323839902877808,0.6214759983122349,1.3393662708589171,0.3991999924182892,0.34377600252628326,1.1612212297679751,0.5544639825820923,0.379011994227767,1.4629193561850382,1.4193919599056244,1.3442639950662851,1.0558878056059477,2,88,6116.0,611.6363636363636,1.411522326225814,0.03400449178902197,"{""0"": [118, 2, 3, 2, 114, 549, 2, 12, 150, 1, 937, 134, 35, 0, 1, 1321], ""1"": [145, 0, 460, 0, 1, 0, 26, 1629, 860, 2929, 0, 0, 2, 0, 0, 0], ""2"": [619, 0, 0, 0, 0, 2, 395, 0, 742, 0, 0, 0, 840, 95, 654, 1531], ""3"": [1, 1068, 124, 1, 2, 1377, 413, 0, 3296, 394, 0, 352, 158, 1, 1336, 2], ""4"": [409, 117, 4, 1196, 196, 545, 826, 856, 6116, 773, 307, 0, 1742, 205, 0, 0], ""5"": [0, 734, 779, 0, 278, 0, 156, 0, 1003, 0, 600, 86, 461, 0, 292, 2357], ""6"": [0, 0, 0, 0, 491, 0, 306, 33, 0, 0, 0, 628, 200, 0, 0, 165], ""7"": [259, 106, 0, 1206, 218, 201, 1331, 621, 282, 802, 500, 1632, 0, 828, 525, 616]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,3,8,53824.0,6728.0,5596,36150,10241.0,6728.0,1.5221462544589774,0.2892541619259432,6,0.7217280268669128,0.6321479976177216,1.1417073685067067,0.36793598532676697,0.31536800041794777,1.1666877579182175,0.35446399450302124,0.2670560013502836,1.3273021115825405,1.2574400007724762,1.214571999385953,1.0352947387295244,2,91,4339.0,591.4725274725274,1.246475846239255,0.028062659728108418,"{""0"": [2, 378, 523, 399, 504, 780, 256, 422, 0, 222, 8, 373, 882, 219, 0, 0], ""1"": [99, 0, 0, 179, 124, 97, 0, 1179, 227, 0, 15, 91, 77, 2265, 284, 238], ""2"": [596, 0, 5, 497, 0, 1090, 0, 201, 744, 851, 866, 115, 254, 0, 1505, 1], ""3"": [0, 0, 0, 1006, 0, 708, 966, 153, 2393, 0, 0, 178, 0, 0, 61, 0], ""4"": [22, 0, 90, 1639, 0, 42, 60, 1063, 0, 411, 118, 70, 0, 615, 18, 560], ""5"": [1341, 0, 4, 0, 1372, 567, 0, 790, 0, 77, 2344, 21, 842, 434, 186, 538], ""6"": [0, 597, 272, 2895, 0, 4339, 0, 0, 2, 0, 635, 5, 1035, 424, 0, 37], ""7"": [14, 0, 2654, 918, 0, 1379, 501, 1040, 757, 393, 365, 0, 16, 99, 187, 3]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,4,8,53824.0,6728.0,6042,38811,9731.0,6728.0,1.4463436385255648,0.2788480306333958,6,0.7918400168418884,0.6846240013837814,1.1566056919438976,0.38070398569107056,0.3251520022749901,1.1708492736547833,0.401311993598938,0.28525200113654137,1.4068682848848526,1.367391973733902,1.2950280047953129,1.0558783043074242,2,94,5340.0,572.5957446808511,1.6226545087666973,0.038649017604477566,"{""0"": [2, 475, 6, 2, 94, 47, 93, 6, 0, 0, 19, 427, 5340, 4, 214, 579], ""1"": [4, 0, 147, 1644, 6, 289, 10, 0, 100, 0, 1691, 172, 65, 715, 133, 0], ""2"": [124, 629, 8, 0, 1, 787, 93, 141, 7, 0, 0, 2044, 95, 0, 0, 339], ""3"": [3, 0, 4, 273, 3913, 335, 314, 0, 27, 0, 365, 8, 3017, 562, 6, 219], ""4"": [2557, 1274, 0, 0, 0, 4, 137, 106, 0, 669, 0, 0, 32, 36, 1, 149], ""5"": [143, 134, 92, 1180, 13, 550, 32, 175, 0, 849, 0, 58, 0, 2821, 0, 1492], ""6"": [785, 66, 295, 0, 1603, 1, 0, 0, 859, 21, 71, 746, 3028, 1563, 681, 12], ""7"": [0, 0, 1025, 390, 102, 0, 0, 972, 625, 2213, 27, 0, 5, 0, 0, 632]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,5,8,53824.0,6728.0,6240,36244,11726.0,6728.0,1.7428656361474435,0.47415023732627,4,0.8140479922294617,0.6638000011444092,1.2263452709039182,0.39504000544548035,0.3396360017359257,1.1631275937367573,0.4923200011253357,0.3185599986463785,1.5454545555540438,1.4022400081157684,1.3219960015267134,1.060699129571031,2,100,5498.0,538.24,1.7704067552927414,0.041343400791861724,"{""0"": [26, 2, 4, 2, 5498, 3, 162, 3, 222, 1309, 248, 0, 241, 443, 0, 1], ""1"": [289, 4703, 451, 0, 877, 34, 30, 2, 881, 21, 16, 2, 0, 0, 207, 1540], ""2"": [148, 0, 0, 107, 2, 606, 597, 31, 0, 524, 682, 948, 6, 213, 1029, 77], ""3"": [120, 190, 0, 298, 30, 337, 27, 0, 1088, 0, 0, 1, 0, 290, 25, 1293], ""4"": [1273, 1188, 402, 1, 450, 10, 321, 151, 530, 3469, 1174, 0, 2499, 0, 62, 196], ""5"": [1, 0, 2, 517, 187, 914, 88, 130, 279, 0, 15, 0, 0, 44, 3890, 1015], ""6"": [1451, 45, 4, 1347, 241, 1, 14, 645, 2806, 256, 807, 146, 18, 229, 187, 57], ""7"": [0, 0, 581, 29, 4, 87, 0, 0, 2, 0, 128, 0, 0, 45, 0, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,6,8,53824.0,6728.0,6391,35602,13191.0,6728.0,1.9606123662306778,0.6042547414087265,7,0.84198397397995,0.66873599588871,1.259067822214361,0.3660160005092621,0.3085560016334057,1.18622226944762,0.582207977771759,0.3651879969984293,1.5942692053327896,1.4137599766254425,1.342479994520545,1.053095749952203,2,92,5218.0,585.0434782608696,1.8720285314365674,0.04896185676644078,"{""0"": [41, 2, 2, 424, 2, 2, 2, 2, 99, 0, 1, 0, 1032, 44, 0, 4], ""1"": [14, 64, 0, 3, 140, 3, 2358, 0, 166, 4557, 772, 238, 2558, 5, 29, 0], ""2"": [788, 3365, 69, 423, 0, 162, 0, 533, 10, 312, 0, 482, 824, 0, 0, 1], ""3"": [175, 1909, 9, 18, 0, 130, 172, 471, 36, 1, 4749, 0, 0, 0, 1133, 1262], ""4"": [99, 0, 0, 30, 64, 0, 0, 1575, 131, 0, 3516, 86, 158, 0, 0, 39], ""5"": [82, 0, 1968, 13, 0, 0, 6, 375, 608, 240, 18, 0, 182, 191, 0, 0], ""6"": [4, 167, 4, 0, 23, 405, 66, 13, 0, 68, 96, 661, 106, 0, 41, 0], ""7"": [5218, 12, 1, 0, 2050, 4, 210, 134, 83, 1616, 0, 2, 0, 804, 3057, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,7,8,53824.0,6728.0,6700,36628,12962.0,6728.0,1.926575505350773,0.49991008444736945,1,0.822816014289856,0.6572680026292801,1.251872920936865,0.49964800477027893,0.3970399983227253,1.258432417088998,0.48051199316978455,0.3453760016709566,1.3912720943117913,1.516767978668213,1.399684002622962,1.0836502923701632,2,99,6210.0,543.6767676767677,1.9823798747038572,0.04979626229930184,"{""0"": [29, 4, 5, 270, 196, 2, 14, 2, 0, 467, 388, 143, 321, 0, 0, 2700], ""1"": [104, 340, 135, 2017, 0, 0, 2, 0, 6210, 194, 1, 0, 65, 3381, 2, 511], ""2"": [3, 618, 46, 0, 2670, 0, 166, 229, 0, 221, 2, 6, 958, 156, 0, 137], ""3"": [0, 43, 1, 58, 2778, 0, 11, 0, 2914, 0, 0, 1701, 0, 9, 0, 928], ""4"": [3, 6, 243, 47, 93, 1, 0, 78, 90, 7, 0, 1819, 4, 2, 111, 931], ""5"": [5, 57, 1624, 0, 96, 0, 38, 40, 2366, 182, 11, 2, 147, 50, 2, 3], ""6"": [41, 17, 10, 83, 0, 0, 0, 26, 54, 9, 2330, 0, 887, 241, 23, 0], ""7"": [397, 13, 2561, 984, 44, 51, 17, 478, 392, 0, 18, 769, 0, 5074, 88, 1]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,8,8,53824.0,6728.0,5981,38691,10221.0,6728.0,1.5191736028537455,0.24377206787357242,1,0.7767999768257141,0.6676160022616386,1.1635430759511458,0.3572480082511902,0.2949480004608631,1.2112236994079697,0.32444798946380615,0.28459199890494347,1.1400460684496438,1.3131839781999588,1.2471560016274452,1.0529428367312124,1,105,3911.0,512.6095238095238,1.6168426907736655,0.03442076463531644,"{""0"": [2, 2, 43, 468, 622, 357, 557, 2, 5, 1780, 115, 1278, 2, 0, 82, 117], ""1"": [11, 2159, 1595, 2, 46, 17, 3623, 2176, 463, 24, 28, 60, 10, 7, 0, 0], ""2"": [779, 11, 0, 4, 7, 128, 790, 0, 30, 0, 116, 73, 0, 3911, 312, 1], ""3"": [620, 0, 984, 77, 0, 2323, 1279, 0, 544, 366, 130, 76, 28, 0, 1, 15], ""4"": [3, 433, 1240, 182, 1384, 26, 170, 9, 3078, 0, 96, 0, 1187, 322, 178, 1], ""5"": [69, 65, 168, 1291, 51, 2404, 0, 61, 15, 0, 51, 3, 2674, 0, 7, 2], ""6"": [6, 300, 0, 133, 674, 2023, 1200, 26, 0, 148, 27, 0, 0, 0, 1, 522], ""7"": [0, 155, 2272, 148, 141, 313, 347, 29, 4, 61, 9, 454, 1268, 0, 122, 13]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,9,8,53824.0,6728.0,6684,34914,18030.0,6728.0,2.6798454221165278,0.6852748069753397,0,0.9421120285987854,0.64096799492836,1.4698269430817428,0.3850240111351013,0.31006400659680367,1.2417565500782972,0.7371519804000854,0.5591800026595592,1.3182731444151434,1.5618880093097687,1.510212004184723,1.03421771577888,1,102,4990.0,527.6862745098039,2.0297223668443247,0.05019385182811889,"{""0"": [4990, 2, 4954, 2, 2, 3, 1289, 2, 474, 27, 221, 1497, 4, 3871, 572, 120], ""1"": [827, 0, 0, 209, 0, 942, 10, 3571, 0, 17, 2024, 10, 0, 2, 0, 0], ""2"": [25, 175, 358, 18, 0, 0, 932, 1308, 16, 40, 1, 13, 550, 5, 13, 7], ""3"": [9, 227, 1, 15, 60, 35, 7, 0, 1, 9, 1332, 122, 13, 8, 16, 3838], ""4"": [346, 7, 127, 751, 52, 4134, 118, 6, 12, 0, 0, 1, 0, 726, 3, 441], ""5"": [1823, 3, 798, 3, 60, 103, 0, 71, 7, 77, 0, 1, 1769, 0, 3, 1546], ""6"": [143, 0, 435, 0, 0, 0, 10, 3, 36, 0, 221, 1106, 0, 0, 43, 3], ""7"": [38, 9, 130, 122, 1, 6, 59, 38, 1, 0, 110, 0, 622, 2903, 0, 1]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,10,8,53824.0,6728.0,6469,35495,16124.0,6728.0,2.396551724137931,0.6332102961371574,0,0.8461120128631592,0.6324680000543594,1.3377941853033473,0.40809598565101624,0.33837199583649635,1.2060572112126293,0.5087040066719055,0.3826760072261095,1.3293334232248604,1.4407359957695007,1.3535160031169653,1.0644395725293825,1,96,5685.0,560.6666666666666,2.0152934911321885,0.052722998493747536,"{""0"": [2564, 4662, 2, 210, 2, 3210, 3205, 6, 1, 2150, 1, 0, 93, 3, 15, 0], ""1"": [2, 2, 0, 2873, 39, 102, 400, 1, 0, 25, 176, 0, 843, 92, 145, 1586], ""2"": [0, 26, 190, 0, 5685, 61, 4, 0, 37, 57, 302, 227, 0, 27, 0, 0], ""3"": [4756, 0, 13, 31, 0, 91, 1190, 3, 80, 0, 916, 1200, 0, 26, 30, 90], ""4"": [0, 5, 1119, 661, 1550, 923, 910, 65, 0, 51, 39, 6, 0, 0, 1063, 0], ""5"": [4, 283, 4, 5, 1685, 0, 38, 1, 1, 0, 1059, 0, 3639, 0, 2, 50], ""6"": [0, 4, 2059, 0, 4, 13, 0, 3, 23, 9, 77, 14, 0, 56, 108, 11], ""7"": [22, 0, 0, 206, 15, 0, 1, 2, 14, 257, 97, 2, 8, 1, 203, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,11,8,53824.0,6728.0,6596,37054,13210.0,6728.0,1.963436385255648,0.48267276492693106,3,0.8528000116348267,0.6512360014021397,1.3095099315742846,0.4283199906349182,0.34886400029063225,1.2277563471097408,0.5934079885482788,0.3816199991852045,1.5549708867859706,1.4534399807453156,1.3817200008779764,1.0519063050558481,2,95,5087.0,566.5684210526316,1.8657434017962262,0.04716840464574901,"{""0"": [47, 2, 2, 2532, 1730, 3, 963, 211, 20, 4, 0, 0, 0, 7, 1022, 1603], ""1"": [66, 4202, 21, 1, 0, 589, 1690, 57, 33, 269, 56, 0, 281, 0, 47, 1311], ""2"": [901, 10, 0, 0, 156, 132, 0, 98, 0, 8, 5, 32, 0, 0, 0, 4], ""3"": [2804, 12, 26, 34, 4500, 54, 3509, 48, 1, 0, 18, 12, 77, 37, 2073, 5], ""4"": [115, 100, 0, 3, 52, 28, 494, 58, 700, 7, 0, 977, 2529, 270, 73, 7], ""5"": [0, 3611, 186, 0, 1, 1, 14, 92, 0, 22, 0, 0, 204, 390, 0, 0], ""6"": [494, 8, 0, 80, 0, 7, 1, 705, 962, 0, 139, 2, 1633, 419, 1202, 4], ""7"": [0, 0, 14, 0, 42, 626, 0, 0, 635, 5087, 0, 0, 73, 424, 1, 7]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,12,8,53824.0,6728.0,6485,36990,12559.0,6728.0,1.8666765755053507,0.41859838371435243,1,0.809984028339386,0.6614519953727722,1.224554516436081,0.49980801343917847,0.4154120050370693,1.2031621796644467,0.5231680274009705,0.32586000487208366,1.605499354259017,1.487040027976036,1.4027240052819252,1.0601087757653116,1,101,5326.0,532.9108910891089,1.9006625395709789,0.04566849593394457,"{""0"": [17, 190, 37, 2, 59, 4, 2, 2, 1901, 7, 4, 5326, 0, 3, 26, 9], ""1"": [0, 64, 4607, 421, 442, 545, 1, 854, 504, 143, 15, 751, 4206, 3, 2, 1], ""2"": [21, 428, 2, 362, 18, 1364, 55, 649, 0, 3564, 5, 2, 0, 59, 1, 623], ""3"": [0, 813, 482, 0, 48, 3, 171, 0, 152, 1451, 3, 305, 0, 0, 2545, 0], ""4"": [7, 1777, 0, 283, 6, 84, 0, 927, 0, 245, 6, 4, 50, 396, 2917, 77], ""5"": [5, 0, 0, 0, 4, 2442, 2, 1, 0, 574, 0, 1666, 2031, 0, 0, 47], ""6"": [0, 0, 2, 26, 79, 214, 6, 55, 0, 312, 730, 52, 1840, 582, 0, 1487], ""7"": [3, 13, 0, 17, 50, 0, 8, 207, 13, 0, 206, 16, 6, 1029, 24, 22]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,13,8,53824.0,6728.0,6495,35720,13167.0,6728.0,1.9570451843043994,0.5217816960145418,5,0.8362879753112793,0.6445839963853359,1.2974072890437411,0.8152639865875244,0.6365519985556602,1.2807500226805706,0.5531839728355408,0.3630119916051626,1.5238724494733016,1.8342079818248749,1.6441479865461588,1.115597863959906,1,94,5255.0,572.5957446808511,1.7417507154143812,0.04291165483666499,"{""0"": [499, 325, 3, 2, 2, 3, 43, 2, 0, 0, 3, 399, 223, 1395, 1182, 24], ""1"": [0, 0, 1408, 22, 3484, 0, 0, 1, 31, 144, 479, 815, 34, 0, 0, 612], ""2"": [0, 2243, 3585, 4, 725, 677, 0, 0, 10, 55, 183, 90, 0, 24, 0, 0], ""3"": [0, 524, 1, 0, 1146, 4, 0, 6, 0, 16, 664, 0, 0, 69, 15, 2066], ""4"": [11, 3, 44, 0, 22, 0, 3, 1, 0, 20, 482, 2, 1, 64, 111, 15], ""5"": [922, 0, 58, 350, 728, 1661, 125, 7, 0, 9, 0, 5255, 1369, 2656, 0, 27], ""6"": [0, 1292, 11, 0, 0, 4, 60, 843, 3112, 0, 4, 1, 448, 56, 3906, 3], ""7"": [63, 21, 0, 14, 0, 2042, 221, 562, 10, 21, 2124, 38, 1428, 0, 277, 75]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,14,8,53824.0,6728.0,6667,35270,12588.0,6728.0,1.870986920332937,0.5897378603482702,0,0.8198400139808655,0.6581600047647953,1.245654564308947,0.37964800000190735,0.3087319955229759,1.2297008586972122,0.563647985458374,0.33753599785268307,1.669889994087022,1.371264010667801,1.3044279981404543,1.0512377935943,1,98,6491.0,549.2244897959183,2.0366292197663545,0.0525291691714909,"{""0"": [41, 6, 5730, 2, 612, 1508, 117, 4, 6, 679, 48, 90, 0, 1, 3513, 231], ""1"": [17, 47, 46, 2398, 74, 0, 142, 0, 561, 0, 93, 184, 12, 618, 53, 87], ""2"": [3, 3, 0, 0, 56, 17, 31, 0, 0, 0, 33, 0, 0, 0, 0, 242], ""3"": [33, 1234, 0, 0, 13, 0, 0, 137, 0, 14, 3, 984, 20, 2091, 148, 3150], ""4"": [300, 0, 2094, 857, 0, 0, 3, 40, 2097, 0, 4, 69, 35, 0, 171, 4], ""5"": [2, 2269, 283, 295, 257, 4, 381, 1553, 110, 1, 19, 395, 3403, 34, 1284, 16], ""6"": [74, 1261, 45, 3, 117, 15, 36, 0, 377, 562, 2, 121, 32, 6491, 1107, 1], ""7"": [29, 1974, 1, 128, 71, 10, 0, 0, 13, 216, 0, 1, 0, 25, 0, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,15,8,53824.0,6728.0,6455,36495,11824.0,6728.0,1.7574316290130796,0.5522358411760216,0,0.8094080090522766,0.6524760015308857,1.2405176698502103,0.35177600383758545,0.2956639975309372,1.189783019830735,0.5666880011558533,0.3351639974862337,1.6907782620033018,1.349696010351181,1.2833039965480566,1.0517352193881664,0,97,5987.0,554.8865979381443,2.094949799298062,0.0555547903255566,"{""0"": [2012, 2, 5368, 22, 3, 206, 2, 2, 71, 7, 80, 368, 119, 568, 2871, 123], ""1"": [25, 0, 162, 68, 29, 735, 11, 29, 437, 2452, 989, 1377, 0, 0, 0, 117], ""2"": [30, 1316, 21, 13, 0, 6, 198, 0, 8, 9, 0, 0, 0, 0, 21, 0], ""3"": [164, 974, 2084, 379, 7, 2, 203, 5, 24, 0, 3697, 418, 0, 5, 0, 3681], ""4"": [1125, 0, 69, 18, 0, 9, 101, 3, 0, 4, 0, 408, 63, 64, 5, 933], ""5"": [0, 1, 7, 254, 5987, 35, 33, 37, 496, 81, 3, 25, 0, 0, 35, 0], ""6"": [0, 0, 19, 8, 27, 28, 1294, 0, 1, 0, 810, 238, 2, 33, 174, 602], ""7"": [920, 3, 0, 64, 0, 490, 833, 0, 232, 0, 621, 61, 0, 432, 24, 5592]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,16,8,53824.0,6728.0,6667,33078,18992.0,6728.0,2.822829964328181,0.8207219120561304,6,0.940671980381012,0.6420919932425022,1.4650112293578212,0.38128000497817993,0.3248400017619133,1.1737470844420002,0.6711360216140747,0.4802960027009249,1.3973383451870696,1.523071974515915,1.4472279977053404,1.0524063775236723,2,94,6503.0,572.5957446808511,2.371753918223746,0.07048102817669885,"{""0"": [2, 26, 3, 10, 72, 2, 472, 10, 33, 8, 214, 0, 216, 41, 4, 2], ""1"": [12, 15, 79, 44, 10, 44, 0, 975, 229, 0, 157, 85, 0, 43, 49, 0], ""2"": [4, 10, 402, 649, 3, 0, 0, 34, 2, 130, 6225, 11, 21, 0, 1643, 9], ""3"": [6110, 0, 275, 35, 4, 459, 904, 0, 0, 9, 214, 7, 0, 0, 1718, 0], ""4"": [14, 383, 27, 21, 0, 0, 1868, 7, 0, 45, 4, 0, 17, 44, 21, 0], ""5"": [27, 532, 662, 99, 111, 12, 0, 48, 0, 88, 0, 2790, 0, 617, 201, 0], ""6"": [0, 6503, 4184, 2, 521, 4, 0, 738, 0, 3, 0, 5379, 13, 1255, 42, 348], ""7"": [0, 117, 8, 286, 689, 0, 0, 420, 0, 56, 3838, 21, 13, 0, 11, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,17,8,53824.0,6728.0,6600,33947,16331.0,6728.0,2.427318668252081,0.7409946408831467,7,0.8887040019035339,0.6367399990558624,1.3957093997884154,0.8612160086631775,0.6788400001823902,1.2686583118728811,0.6074240207672119,0.4445639941841364,1.3663365200817852,1.9551680088043213,1.760143993422389,1.1108000346055389,2,102,5750.0,527.6862745098039,2.325018694930993,0.0628010973703786,"{""0"": [49, 100, 17, 296, 2, 2, 31, 2, 15, 13, 0, 1, 301, 2355, 43, 2], ""1"": [15, 0, 462, 44, 10, 531, 479, 5, 0, 0, 90, 0, 8, 5, 966, 0], ""2"": [0, 9, 4081, 31, 6, 35, 0, 493, 49, 17, 40, 0, 0, 5, 0, 0], ""3"": [4, 14, 94, 39, 1, 1, 307, 244, 22, 0, 309, 1272, 145, 374, 7, 98], ""4"": [43, 44, 40, 0, 464, 2, 864, 52, 150, 5664, 0, 828, 1, 2, 294, 24], ""5"": [5727, 4, 1047, 494, 49, 1, 0, 7, 803, 58, 3606, 32, 51, 12, 1050, 0], ""6"": [505, 5, 0, 80, 475, 0, 62, 24, 10, 988, 0, 0, 332, 54, 4, 0], ""7"": [0, 12, 0, 2, 1741, 10, 399, 0, 84, 1, 5750, 3647, 4657, 0, 8, 20]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,18,8,53824.0,6728.0,6585,36612,13972.0,6728.0,2.0766944114149823,0.566401613763882,7,0.8677120208740234,0.6548680029809475,1.3250181974446968,0.3662079870700836,0.30963999778032303,1.182689541710607,0.5604479908943176,0.401680001989007,1.395259878806851,1.4281279742717743,1.3661880027502775,1.0453378095817012,2,102,6369.0,527.6862745098039,2.2162604475790397,0.05795892521081614,"{""0"": [13, 2, 3, 1227, 2, 2, 5, 2, 165, 1, 0, 0, 1114, 34, 1, 1], ""1"": [17, 0, 64, 3, 59, 22, 16, 0, 413, 3933, 234, 108, 592, 27, 29, 0], ""2"": [1013, 1302, 32, 3, 0, 102, 20, 103, 20, 0, 0, 0, 1171, 5, 0, 1], ""3"": [732, 474, 3, 19, 2, 17, 0, 363, 37, 0, 6369, 0, 0, 0, 334, 1631], ""4"": [78, 3, 53, 0, 82, 6, 8, 1044, 2, 0, 2921, 63, 42, 592, 2, 22], ""5"": [81, 2, 3983, 1, 0, 1, 29, 3648, 568, 9, 51, 1102, 0, 407, 0, 3], ""6"": [0, 29, 13, 0, 27, 3, 52, 8, 1582, 20, 69, 1369, 0, 0, 34, 1], ""7"": [5806, 10, 4, 79, 85, 580, 6, 60, 39, 823, 788, 4, 0, 1445, 4243, 0]}"
qwen_ep8_balanced_2k_rep1,balanced_2k,6,19,8,53824.0,6728.0,6667,36852,12951.0,6728.0,1.9249405469678953,0.530433971991576,3,0.8251839876174927,0.6424759961664677,1.284381039200233,0.3925440013408661,0.34119199961423874,1.1505076372971446,0.50518399477005,0.35435599833726883,1.425639744044141,1.4165439903736115,1.3380239941179752,1.058683548726192,2,96,6028.0,560.6666666666666,2.128859860361168,0.057625461511010126,"{""0"": [36, 14, 2, 138, 2, 2, 3, 9, 0, 450, 2635, 6, 84, 0, 0, 333], ""1"": [79, 43, 122, 79, 0, 0, 0, 0, 4654, 104, 2, 2, 1074, 5031, 3, 664], ""2"": [1176, 58, 48, 0, 139, 0, 162, 146, 139, 696, 11, 7, 226, 335, 0, 466], ""3"": [0, 17, 0, 58, 6028, 0, 14, 0, 5013, 0, 1, 1590, 4, 0, 5, 221], ""4"": [0, 5, 9, 33, 0, 0, 0, 102, 224, 0, 0, 3112, 552, 0, 42, 2537], ""5"": [7, 0, 670, 0, 0, 1, 8, 14, 1836, 37, 23, 2, 2674, 10, 3, 0], ""6"": [12, 15, 20, 0, 3, 28, 2010, 3, 0, 21, 69, 3, 408, 136, 19, 0], ""7"": [594, 8, 1628, 52, 4, 33, 4, 2874, 12, 0, 4, 659, 1, 1126, 46, 0]}"
