1, 2026/09/06 19:49:26.680, 28, 345, 72.37, 0, 0
2, 2026/09/06 19:49:26.680, 28, 345, 70.64, 0, 0
3, 2026/09/06 19:49:26.681, 31, 345, 70.65, 0, 0
4, 2026/09/06 19:49:26.681, 34, 345, 71.57, 0, 0
1, 2026/09/06 19:49:27.681, 28, 345, 72.42, 0, 0
2, 2026/09/06 19:49:27.681, 28, 345, 70.65, 0, 0
3, 2026/09/06 19:49:27.681, 31, 345, 70.62, 0, 0
4, 2026/09/06 19:49:27.681, 34, 345, 71.60, 0, 0
1, 2026/09/06 19:49:28.682, 28, 345, 72.40, 0, 0
2, 2026/09/06 19:49:28.682, 28, 345, 70.62, 0, 0
3, 2026/09/06 19:49:28.682, 31, 345, 70.65, 0, 0
4, 2026/09/06 19:49:28.682, 34, 345, 71.53, 0, 0
1, 2026/09/06 19:49:29.682, 28, 345, 72.39, 0, 0
2, 2026/09/06 19:49:29.682, 28, 345, 70.64, 0, 0
3, 2026/09/06 19:49:29.682, 31, 345, 70.63, 0, 0
4, 2026/09/06 19:49:29.682, 34, 345, 71.57, 0, 0
1, 2026/09/06 19:49:30.682, 28, 345, 72.43, 0, 0
2, 2026/09/06 19:49:30.682, 28, 345, 70.63, 0, 0
3, 2026/09/06 19:49:30.683, 31, 345, 70.65, 0, 0
4, 2026/09/06 19:49:30.683, 34, 345, 71.54, 0, 0
1, 2026/09/06 19:49:32.734, 28, 345, 72.41, 0, 0
2, 2026/09/06 19:49:32.734, 28, 345, 70.63, 0, 0
3, 2026/09/06 19:49:32.734, 31, 345, 70.63, 0, 0
4, 2026/09/06 19:49:32.734, 34, 345, 71.59, 0, 0
1, 2026/09/06 19:49:33.734, 28, 345, 72.37, 0, 0
2, 2026/09/06 19:49:33.734, 28, 345, 70.62, 0, 0
3, 2026/09/06 19:49:33.734, 31, 345, 70.64, 0, 0
4, 2026/09/06 19:49:33.734, 34, 345, 71.50, 0, 0
1, 2026/09/06 19:49:34.734, 28, 345, 72.39, 0, 0
2, 2026/09/06 19:49:34.735, 28, 345, 70.61, 0, 0
3, 2026/09/06 19:49:34.735, 30, 345, 70.65, 0, 0
4, 2026/09/06 19:49:34.735, 34, 345, 71.56, 0, 0
1, 2026/09/06 19:49:35.735, 28, 345, 72.37, 0, 0
2, 2026/09/06 19:49:35.735, 28, 345, 70.63, 0, 0
3, 2026/09/06 19:49:35.735, 30, 345, 70.64, 0, 0
4, 2026/09/06 19:49:35.735, 34, 345, 71.56, 0, 0
1, 2026/09/06 19:49:36.735, 28, 345, 72.40, 0, 0
2, 2026/09/06 19:49:36.735, 28, 345, 70.60, 0, 0
3, 2026/09/06 19:49:36.735, 30, 345, 70.59, 0, 0
4, 2026/09/06 19:49:36.735, 34, 345, 71.50, 0, 0
1, 2026/09/06 19:49:37.736, 28, 345, 72.36, 0, 0
2, 2026/09/06 19:49:37.736, 28, 345, 70.62, 0, 0
3, 2026/09/06 19:49:37.736, 30, 345, 70.57, 0, 0
4, 2026/09/06 19:49:37.736, 34, 345, 71.55, 0, 0
1, 2026/09/06 19:49:38.736, 28, 345, 72.36, 0, 0
2, 2026/09/06 19:49:38.736, 28, 345, 70.65, 0, 0
3, 2026/09/06 19:49:38.736, 30, 345, 70.64, 0, 0
4, 2026/09/06 19:49:38.736, 34, 345, 71.46, 0, 0
1, 2026/09/06 19:49:39.736, 28, 345, 72.38, 0, 0
2, 2026/09/06 19:49:39.736, 28, 345, 70.61, 0, 0
3, 2026/09/06 19:49:39.737, 30, 345, 70.59, 0, 0
4, 2026/09/06 19:49:39.737, 34, 345, 71.56, 0, 0
1, 2026/09/06 19:49:40.737, 28, 345, 72.37, 0, 0
2, 2026/09/06 19:49:40.737, 28, 345, 70.61, 0, 0
3, 2026/09/06 19:49:40.737, 30, 345, 70.58, 0, 0
4, 2026/09/06 19:49:40.737, 33, 345, 71.51, 0, 0
1, 2026/09/06 19:49:41.737, 28, 345, 72.42, 0, 1
2, 2026/09/06 19:49:41.741, 28, 345, 70.63, 0, 1
3, 2026/09/06 19:49:41.742, 30, 345, 70.54, 0, 1
4, 2026/09/06 19:49:41.742, 33, 345, 71.50, 0, 1
1, 2026/09/06 19:49:42.742, 28, 345, 72.42, 0, 4
2, 2026/09/06 19:49:42.831, 28, 345, 70.64, 0, 4
3, 2026/09/06 19:49:42.831, 30, 345, 70.60, 0, 1
4, 2026/09/06 19:49:42.831, 33, 345, 71.51, 0, 1
1, 2026/09/06 19:49:43.831, 28, 345, 72.36, 0, 4
2, 2026/09/06 19:49:43.868, 29, 1980, 77.13, 0, 22
3, 2026/09/06 19:49:43.868, 31, 1980, 74.17, 0, 22
4, 2026/09/06 19:49:43.869, 34, 1980, 77.12, 0, 22
1, 2026/09/06 19:49:44.870, 28, 1980, 73.96, 0, 23
2, 2026/09/06 19:49:44.879, 29, 1980, 118.46, 0, 527
3, 2026/09/06 19:49:44.881, 32, 1980, 120.93, 0, 527
4, 2026/09/06 19:49:44.881, 35, 1980, 119.78, 0, 527
1, 2026/09/06 19:49:45.882, 29, 1980, 119.26, 3, 725
2, 2026/09/06 19:49:45.887, 29, 1980, 117.14, 0, 725
3, 2026/09/06 19:49:45.888, 32, 1980, 119.71, 0, 1295
4, 2026/09/06 19:49:45.889, 35, 1980, 118.43, 1, 1315
1, 2026/09/06 19:49:46.889, 29, 1980, 119.33, 0, 1567
2, 2026/09/06 19:49:46.889, 29, 1980, 117.94, 0, 1567
3, 2026/09/06 19:49:46.889, 32, 1980, 119.76, 0, 1567
4, 2026/09/06 19:49:46.889, 35, 1980, 118.82, 0, 1567
1, 2026/09/06 19:49:47.890, 30, 1980, 119.05, 0, 2123
2, 2026/09/06 19:49:47.890, 29, 1980, 117.21, 0, 2123
3, 2026/09/06 19:49:47.892, 32, 1980, 119.63, 0, 2123
4, 2026/09/06 19:49:47.892, 35, 1980, 118.45, 0, 2123
1, 2026/09/06 19:49:48.893, 30, 1980, 119.77, 0, 2643
2, 2026/09/06 19:49:48.893, 29, 1980, 117.91, 1, 2643
3, 2026/09/06 19:49:48.893, 32, 1980, 120.42, 1, 2643
4, 2026/09/06 19:49:48.893, 35, 1980, 119.29, 1, 2643
1, 2026/09/06 19:49:49.893, 30, 1980, 119.77, 1, 6363
2, 2026/09/06 19:49:49.893, 29, 1980, 117.80, 2, 10055
3, 2026/09/06 19:49:49.893, 32, 1980, 120.19, 4, 18577
4, 2026/09/06 19:49:49.893, 35, 1980, 119.31, 3, 10055
1, 2026/09/06 19:49:50.894, 30, 1980, 119.20, 2, 18971
2, 2026/09/06 19:49:50.894, 29, 1980, 116.71, 1, 18971
3, 2026/09/06 19:49:50.894, 32, 1980, 119.79, 2, 18971
4, 2026/09/06 19:49:50.894, 35, 1980, 118.46, 2, 18971
1, 2026/09/06 19:49:51.894, 30, 1980, 119.11, 2, 18971
2, 2026/09/06 19:49:51.894, 29, 1980, 117.16, 2, 18971
3, 2026/09/06 19:49:51.894, 32, 1980, 119.36, 1, 18971
4, 2026/09/06 19:49:51.894, 35, 1980, 118.43, 1, 18971
1, 2026/09/06 19:49:52.954, 30, 1980, 119.16, 1, 18971
2, 2026/09/06 19:49:52.955, 29, 1980, 117.26, 2, 18971
3, 2026/09/06 19:49:52.955, 32, 1980, 119.18, 3, 18971
4, 2026/09/06 19:49:52.955, 35, 1980, 118.42, 2, 18971
1, 2026/09/06 19:49:53.955, 30, 1980, 119.18, 1, 18971
2, 2026/09/06 19:49:53.955, 29, 1980, 117.29, 2, 18971
3, 2026/09/06 19:49:53.955, 32, 1980, 119.10, 2, 18971
4, 2026/09/06 19:49:53.955, 35, 1980, 118.46, 1, 18971
1, 2026/09/06 19:49:54.955, 30, 1980, 119.18, 1, 18971
2, 2026/09/06 19:49:54.955, 29, 1980, 117.25, 2, 18971
3, 2026/09/06 19:49:54.955, 32, 1980, 119.09, 1, 18971
4, 2026/09/06 19:49:54.955, 35, 1980, 118.49, 1, 18971
1, 2026/09/06 19:49:55.956, 30, 1980, 119.20, 2, 18971
2, 2026/09/06 19:49:55.956, 29, 1980, 117.25, 1, 18971
3, 2026/09/06 19:49:55.956, 32, 1980, 119.11, 1, 18971
4, 2026/09/06 19:49:55.956, 35, 1980, 118.45, 1, 18971
1, 2026/09/06 19:49:56.957, 30, 1980, 119.23, 2, 18971
2, 2026/09/06 19:49:56.957, 29, 1980, 117.30, 1, 18971
3, 2026/09/06 19:49:56.957, 32, 1980, 119.25, 2, 18971
4, 2026/09/06 19:49:56.957, 35, 1980, 118.48, 1, 18971
1, 2026/09/06 19:49:57.957, 30, 1980, 119.24, 2, 18971
2, 2026/09/06 19:49:57.957, 29, 1980, 117.32, 3, 18971
3, 2026/09/06 19:49:57.957, 32, 1980, 119.68, 3, 18971
4, 2026/09/06 19:49:57.958, 35, 1980, 118.44, 1, 18971
1, 2026/09/06 19:49:58.958, 30, 1980, 119.30, 1, 18971
2, 2026/09/06 19:49:58.958, 29, 1980, 117.25, 2, 18971
3, 2026/09/06 19:49:58.958, 32, 1980, 119.12, 2, 18971
4, 2026/09/06 19:49:58.958, 35, 1980, 118.50, 2, 18971
1, 2026/09/06 19:49:59.958, 30, 1980, 119.30, 1, 18971
2, 2026/09/06 19:49:59.958, 30, 1980, 117.28, 2, 18971
3, 2026/09/06 19:49:59.958, 32, 1980, 119.70, 1, 18971
4, 2026/09/06 19:49:59.958, 35, 1980, 118.55, 2, 18971
1, 2026/09/06 19:50:00.958, 30, 1980, 119.25, 1, 18971
2, 2026/09/06 19:50:00.959, 30, 1980, 117.27, 1, 18971
3, 2026/09/06 19:50:00.959, 32, 1980, 119.79, 1, 18971
4, 2026/09/06 19:50:00.959, 35, 1980, 118.48, 1, 18971
1, 2026/09/06 19:50:01.959, 30, 1980, 119.28, 3, 18971
2, 2026/09/06 19:50:01.959, 30, 1980, 117.32, 2, 18971
3, 2026/09/06 19:50:01.959, 32, 1980, 119.68, 1, 18971
4, 2026/09/06 19:50:01.959, 35, 1980, 118.58, 1, 18971
1, 2026/09/06 19:50:02.959, 30, 1980, 119.25, 2, 18971
2, 2026/09/06 19:50:02.959, 30, 1980, 117.34, 1, 18971
3, 2026/09/06 19:50:02.959, 32, 1980, 119.22, 3, 18971
4, 2026/09/06 19:50:02.959, 35, 1980, 118.56, 1, 18971
1, 2026/09/06 19:50:03.960, 30, 1980, 119.31, 1, 18971
2, 2026/09/06 19:50:03.960, 30, 1980, 117.40, 2, 18971
3, 2026/09/06 19:50:03.960, 32, 1980, 119.26, 1, 18971
4, 2026/09/06 19:50:03.960, 35, 1980, 118.61, 1, 18971
1, 2026/09/06 19:50:04.960, 30, 1980, 119.28, 1, 18971
2, 2026/09/06 19:50:04.960, 30, 1980, 117.33, 3, 18971
3, 2026/09/06 19:50:04.960, 32, 1980, 119.24, 1, 18971
4, 2026/09/06 19:50:04.960, 35, 1980, 118.55, 2, 18971
1, 2026/09/06 19:50:05.960, 30, 1980, 119.37, 1, 18971
2, 2026/09/06 19:50:05.961, 30, 1980, 117.34, 1, 18971
3, 2026/09/06 19:50:05.961, 32, 1980, 119.26, 1, 18971
4, 2026/09/06 19:50:05.961, 35, 1980, 118.57, 2, 18971
1, 2026/09/06 19:50:06.961, 30, 1980, 119.34, 2, 18971
2, 2026/09/06 19:50:06.961, 30, 1980, 117.42, 2, 18971
3, 2026/09/06 19:50:06.961, 32, 1980, 119.28, 1, 18971
4, 2026/09/06 19:50:06.961, 35, 1980, 118.59, 2, 18971
1, 2026/09/06 19:50:07.961, 30, 1980, 119.32, 1, 18971
2, 2026/09/06 19:50:07.961, 30, 1980, 117.40, 2, 18971
3, 2026/09/06 19:50:07.961, 33, 1980, 119.29, 2, 18971
4, 2026/09/06 19:50:07.961, 35, 1980, 118.60, 1, 18971
1, 2026/09/06 19:50:08.962, 30, 1980, 119.33, 2, 18971
2, 2026/09/06 19:50:08.962, 30, 1980, 117.41, 3, 18971
3, 2026/09/06 19:50:08.962, 33, 1980, 119.29, 2, 18971
4, 2026/09/06 19:50:08.962, 35, 1980, 118.68, 1, 18971
1, 2026/09/06 19:50:09.962, 30, 1980, 119.36, 2, 18971
2, 2026/09/06 19:50:09.964, 30, 1980, 117.42, 2, 18971
3, 2026/09/06 19:50:09.964, 33, 1980, 119.30, 2, 18971
4, 2026/09/06 19:50:09.968, 35, 1980, 118.67, 2, 18971
1, 2026/09/06 19:50:10.969, 30, 1980, 119.39, 1, 18971
2, 2026/09/06 19:50:10.969, 30, 1980, 117.50, 5, 20029
3, 2026/09/06 19:50:10.969, 33, 1980, 119.39, 2, 18971
4, 2026/09/06 19:50:10.969, 35, 1980, 118.74, 2, 18971
1, 2026/09/06 19:50:11.969, 30, 1980, 119.47, 2, 18971
2, 2026/09/06 19:50:11.969, 30, 1980, 117.46, 0, 20029
3, 2026/09/06 19:50:11.969, 33, 1980, 119.49, 4, 20029
4, 2026/09/06 19:50:11.969, 35, 1980, 118.75, 2, 18971
1, 2026/09/06 19:50:12.969, 30, 1980, 119.50, 0, 20029
2, 2026/09/06 19:50:12.970, 30, 1980, 117.46, 0, 20029
3, 2026/09/06 19:50:12.970, 33, 1980, 119.39, 0, 20029
4, 2026/09/06 19:50:12.970, 35, 1980, 118.69, 2, 18971
1, 2026/09/06 19:50:13.970, 30, 1980, 119.48, 0, 20035
2, 2026/09/06 19:50:13.970, 30, 1980, 117.45, 0, 20035
3, 2026/09/06 19:50:13.970, 33, 1980, 119.38, 2, 20035
4, 2026/09/06 19:50:13.970, 35, 1980, 118.87, 7, 20035
1, 2026/09/06 19:50:14.970, 30, 1980, 119.47, 0, 20109
2, 2026/09/06 19:50:14.970, 30, 1980, 117.45, 0, 20109
3, 2026/09/06 19:50:14.971, 33, 1980, 119.51, 0, 20109
4, 2026/09/06 19:50:14.971, 35, 1980, 118.68, 0, 20109
1, 2026/09/06 19:50:15.971, 30, 1980, 124.11, 0, 21517
2, 2026/09/06 19:50:15.972, 30, 1980, 121.69, 0, 20561
3, 2026/09/06 19:50:15.972, 33, 1980, 123.37, 1, 20795
4, 2026/09/06 19:50:15.972, 36, 1980, 122.64, 0, 20785
1, 2026/09/06 19:50:16.973, 32, 1980, 142.99, 20, 21947
2, 2026/09/06 19:50:16.973, 31, 1980, 129.89, 48, 20855
3, 2026/09/06 19:50:16.973, 34, 1980, 132.92, 54, 20855
4, 2026/09/06 19:50:16.973, 36, 1980, 132.07, 55, 20855
1, 2026/09/06 19:50:17.973, 32, 1980, 189.19, 13, 21951
2, 2026/09/06 19:50:17.973, 31, 1980, 152.52, 45, 20857
3, 2026/09/06 19:50:17.973, 34, 1980, 154.60, 57, 20857
4, 2026/09/06 19:50:17.973, 36, 1980, 154.17, 58, 20857
1, 2026/09/06 19:50:18.973, 31, 1980, 158.85, 0, 22811
2, 2026/09/06 19:50:18.973, 30, 1980, 136.33, 0, 21805
3, 2026/09/06 19:50:18.974, 33, 1980, 137.07, 0, 21805
4, 2026/09/06 19:50:18.974, 36, 1980, 136.88, 0, 21805
1, 2026/09/06 19:50:19.974, 31, 1980, 130.30, 0, 22811
2, 2026/09/06 19:50:19.974, 30, 1980, 127.39, 0, 21805
3, 2026/09/06 19:50:19.974, 33, 1980, 129.38, 0, 21805
4, 2026/09/06 19:50:19.974, 36, 1980, 128.90, 0, 21805
1, 2026/09/06 19:50:20.974, 31, 1980, 119.74, 0, 22811
2, 2026/09/06 19:50:20.974, 30, 1980, 116.97, 0, 21805
3, 2026/09/06 19:50:20.974, 33, 1980, 119.58, 0, 21805
4, 2026/09/06 19:50:20.974, 36, 1980, 119.00, 0, 21805
1, 2026/09/06 19:50:21.974, 31, 1980, 119.74, 0, 22811
2, 2026/09/06 19:50:21.975, 30, 1980, 117.01, 0, 21805
3, 2026/09/06 19:50:21.975, 33, 1980, 119.61, 0, 21805
4, 2026/09/06 19:50:21.975, 36, 1980, 118.98, 0, 21805
1, 2026/09/06 19:50:22.975, 31, 1980, 119.73, 0, 22811
2, 2026/09/06 19:50:22.975, 30, 1980, 116.98, 0, 21805
3, 2026/09/06 19:50:22.975, 33, 1980, 119.57, 0, 21805
4, 2026/09/06 19:50:22.975, 36, 1980, 118.96, 0, 21805
1, 2026/09/06 19:50:23.975, 31, 1980, 119.74, 0, 22811
2, 2026/09/06 19:50:23.975, 30, 1980, 116.95, 0, 21805
3, 2026/09/06 19:50:23.975, 33, 1980, 119.55, 0, 21805
4, 2026/09/06 19:50:23.975, 36, 1980, 119.03, 0, 21805
1, 2026/09/06 19:50:24.976, 31, 1980, 119.70, 0, 22811
2, 2026/09/06 19:50:24.976, 30, 1980, 116.93, 0, 21805
3, 2026/09/06 19:50:24.976, 33, 1980, 119.60, 0, 21805
4, 2026/09/06 19:50:24.976, 36, 1980, 119.00, 0, 21805
1, 2026/09/06 19:50:25.976, 31, 1980, 123.01, 31, 22811
2, 2026/09/06 19:50:25.976, 31, 1980, 120.75, 0, 21807
3, 2026/09/06 19:50:25.976, 33, 1980, 123.64, 23, 21807
4, 2026/09/06 19:50:25.976, 36, 1980, 122.89, 1, 21807
1, 2026/09/06 19:50:26.976, 32, 1980, 139.67, 5, 22813
2, 2026/09/06 19:50:26.976, 31, 1980, 139.64, 57, 21837
3, 2026/09/06 19:50:26.977, 34, 1980, 140.95, 42, 21839
4, 2026/09/06 19:50:26.977, 36, 1980, 140.26, 25, 21837
1, 2026/09/06 19:50:27.977, 32, 1980, 151.12, 5, 22813
2, 2026/09/06 19:50:27.977, 31, 1980, 148.68, 56, 21837
3, 2026/09/06 19:50:27.977, 34, 1980, 150.66, 39, 21839
4, 2026/09/06 19:50:27.977, 37, 1980, 149.92, 39, 21837
1, 2026/09/06 19:50:28.977, 32, 1980, 151.91, 5, 22813
2, 2026/09/06 19:50:28.978, 31, 1980, 148.50, 56, 21837
3, 2026/09/06 19:50:28.978, 34, 1980, 150.70, 39, 21839
4, 2026/09/06 19:50:28.978, 37, 1980, 149.98, 44, 21837
1, 2026/09/06 19:50:29.978, 32, 1980, 151.67, 5, 22813
2, 2026/09/06 19:50:29.978, 31, 1980, 148.37, 53, 21837
3, 2026/09/06 19:50:29.978, 34, 1980, 150.64, 37, 21839
4, 2026/09/06 19:50:29.978, 37, 1980, 149.99, 40, 21837
1, 2026/09/06 19:50:30.978, 32, 1980, 151.59, 5, 22813
2, 2026/09/06 19:50:30.979, 31, 1980, 148.43, 56, 21837
3, 2026/09/06 19:50:30.979, 34, 1980, 150.71, 38, 21839
4, 2026/09/06 19:50:30.979, 37, 1980, 150.02, 39, 21837
1, 2026/09/06 19:50:31.979, 32, 1980, 151.95, 11, 22813
2, 2026/09/06 19:50:31.979, 31, 1980, 148.53, 47, 21837
3, 2026/09/06 19:50:31.980, 34, 1980, 150.62, 41, 21839
4, 2026/09/06 19:50:31.980, 37, 1980, 149.94, 41, 21837
1, 2026/09/06 19:50:32.980, 32, 1980, 151.71, 5, 22813
2, 2026/09/06 19:50:32.980, 32, 1980, 148.68, 58, 21837
3, 2026/09/06 19:50:32.980, 34, 1980, 150.74, 38, 21839
4, 2026/09/06 19:50:32.980, 37, 1980, 149.96, 40, 21837
1, 2026/09/06 19:50:33.980, 32, 1980, 151.49, 5, 22813
2, 2026/09/06 19:50:33.980, 32, 1980, 148.67, 58, 21837
3, 2026/09/06 19:50:33.980, 34, 1980, 150.80, 39, 21839
4, 2026/09/06 19:50:33.980, 37, 1980, 150.02, 39, 21837
1, 2026/09/06 19:50:34.981, 32, 1980, 151.40, 5, 22813
2, 2026/09/06 19:50:34.981, 31, 1980, 148.29, 57, 21837
3, 2026/09/06 19:50:34.981, 34, 1980, 150.78, 40, 21839
4, 2026/09/06 19:50:34.981, 37, 1980, 149.75, 40, 21837
1, 2026/09/06 19:50:35.981, 32, 1980, 155.43, 5, 22813
2, 2026/09/06 19:50:35.981, 32, 1980, 153.86, 57, 21837
3, 2026/09/06 19:50:35.981, 35, 1980, 157.58, 37, 21839
4, 2026/09/06 19:50:35.981, 37, 1980, 153.57, 38, 21837
1, 2026/09/06 19:50:36.981, 32, 1980, 151.96, 5, 22813
2, 2026/09/06 19:50:36.981, 32, 1980, 148.66, 56, 21837
3, 2026/09/06 19:50:36.981, 35, 1980, 150.87, 37, 21839
4, 2026/09/06 19:50:36.982, 37, 1980, 150.08, 38, 21837
1, 2026/09/06 19:50:37.982, 32, 1980, 152.08, 5, 22813
2, 2026/09/06 19:50:37.982, 32, 1980, 148.56, 51, 21837
3, 2026/09/06 19:50:37.982, 35, 1980, 150.99, 38, 21839
4, 2026/09/06 19:50:37.982, 37, 1980, 150.22, 40, 21837
1, 2026/09/06 19:50:38.982, 32, 1980, 152.12, 5, 22813
2, 2026/09/06 19:50:38.982, 32, 1980, 148.76, 57, 21837
3, 2026/09/06 19:50:38.982, 35, 1980, 150.81, 38, 21839
4, 2026/09/06 19:50:38.982, 37, 1980, 150.19, 39, 21837
1, 2026/09/06 19:50:39.982, 32, 1980, 151.52, 5, 22813
2, 2026/09/06 19:50:39.983, 32, 1980, 148.59, 57, 21837
3, 2026/09/06 19:50:39.983, 35, 1980, 150.93, 38, 21839
4, 2026/09/06 19:50:39.983, 37, 1980, 150.23, 39, 21837
1, 2026/09/06 19:50:40.983, 32, 1980, 151.79, 5, 22813
2, 2026/09/06 19:50:40.984, 32, 1980, 148.86, 50, 21837
3, 2026/09/06 19:50:40.987, 35, 1980, 150.92, 41, 21839
4, 2026/09/06 19:50:40.987, 37, 1980, 150.21, 39, 21837
1, 2026/09/06 19:50:41.987, 32, 1980, 151.87, 5, 22813
2, 2026/09/06 19:50:41.987, 32, 1980, 148.80, 55, 21837
3, 2026/09/06 19:50:41.987, 35, 1980, 150.89, 39, 21839
4, 2026/09/06 19:50:41.987, 37, 1980, 150.18, 41, 21837
1, 2026/09/06 19:50:42.987, 32, 1980, 151.78, 5, 22813
2, 2026/09/06 19:50:42.987, 32, 1980, 148.71, 56, 21837
3, 2026/09/06 19:50:42.988, 35, 1980, 150.99, 36, 21839
4, 2026/09/06 19:50:42.988, 37, 1980, 150.12, 36, 21837
1, 2026/09/06 19:50:43.988, 32, 1980, 154.50, 5, 22813
2, 2026/09/06 19:50:43.988, 32, 1980, 155.97, 59, 21837
3, 2026/09/06 19:50:43.988, 35, 1980, 154.70, 36, 21839
4, 2026/09/06 19:50:43.988, 37, 1980, 153.52, 40, 21837
1, 2026/09/06 19:50:44.988, 32, 1980, 151.83, 10, 22813
2, 2026/09/06 19:50:44.991, 32, 1980, 148.85, 53, 21837
3, 2026/09/06 19:50:44.992, 35, 1980, 150.96, 37, 21839
4, 2026/09/06 19:50:44.997, 37, 1980, 150.30, 41, 21837
1, 2026/09/06 19:50:45.998, 32, 1980, 152.10, 5, 22813
2, 2026/09/06 19:50:45.998, 32, 1980, 148.80, 57, 21837
3, 2026/09/06 19:50:45.998, 35, 1980, 151.11, 38, 21839
4, 2026/09/06 19:50:45.998, 37, 1980, 150.20, 39, 21837
1, 2026/09/06 19:50:46.998, 32, 1980, 152.05, 5, 22813
2, 2026/09/06 19:50:46.998, 32, 1980, 148.71, 57, 21837
3, 2026/09/06 19:50:46.998, 35, 1980, 151.08, 38, 21839
4, 2026/09/06 19:50:46.998, 37, 1980, 150.29, 40, 21837
1, 2026/09/06 19:50:47.999, 32, 1980, 152.01, 5, 22813
