task,wave,normalized_progress,phase,layer,rank,physical_dense_m,fresh_m,assignments,active_experts,inactive_fraction,mean_m_e,median_m_e,p90_m_e,max_m_e,m_e_std,m_e_cv,tiny_le1_active_fraction,tiny_le2_active_fraction,tiny_le4_active_fraction,tiny_le8_active_fraction,large_ge16_active_fraction,large_ge32_active_fraction,heterogeneous_25tiny_10large,heterogeneous_40tiny_05large,dense_measured_expert_ms,compacted_predicted_expert_ms,evidence_scope
gsm8k,0,0.0,middle,3,0,992,493,148,10,0.84375,14.8,7.5,33.89999999999999,51,16.46693656998775,1.1126308493234967,0.3,0.4,0.4,0.6,0.3,0.2,1,1,0.9878399968147278,0.4895547723708338,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,3,1,992,493,396,11,0.828125,36.0,18.0,115.0,144,45.710551795559695,1.269737549876658,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.2727272727272727,0,0,1.047711968421936,0.5849120697877023,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,3,2,992,493,2035,15,0.765625,135.66666666666666,25.0,452.8,457,188.3746857256097,1.3885111969946662,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.7333333333333333,0.3333333333333333,0,0,1.0934079885482788,0.740193385166802,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,3,3,992,493,1365,12,0.8125,113.75,26.0,280.6,371,132.268114701415,1.1627966127596923,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.4166666666666667,0,0,1.0524799823760986,0.701362385124455,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,4,-1,992,493,3944,68,0.734375,58.0,11.5,179.3,447,90.23906158252156,1.55584588935382,0.11764705882352941,0.17647058823529413,0.2647058823529412,0.4117647058823529,0.47058823529411764,0.36764705882352944,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,4,0,992,493,464,12,0.8125,38.666666666666664,11.0,103.80000000000003,233,65.32142748661337,1.6893472625848287,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.16666666666666666,0,0,0.9388480186462402,0.592027853510571,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,4,1,992,493,2068,24,0.625,86.16666666666667,30.5,201.39999999999998,447,121.20838346509792,1.4066736959198984,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.625,0.5,0,0,1.056831955909729,0.7547096847410022,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,4,2,992,493,358,11,0.828125,32.54545454545455,4.0,130.0,193,62.30039199696264,1.9142578546552764,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.18181818181818182,0.18181818181818182,1,1,0.8739839792251587,0.5283408843838282,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,4,3,992,493,1054,21,0.671875,50.19047619047619,21.0,117.0,203,59.882121544962175,1.193097298334161,0.14285714285714285,0.19047619047619047,0.2857142857142857,0.38095238095238093,0.5238095238095238,0.42857142857142855,1,0,0.9872320294380188,0.6605824514539106,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,5,-1,992,493,3944,68,0.734375,58.0,30.0,151.3000000000001,407,81.60107409904386,1.40691507067317,0.1323529411764706,0.19117647058823528,0.3235294117647059,0.4117647058823529,0.5735294117647058,0.47058823529411764,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,5,0,992,493,1150,19,0.703125,60.526315789473685,54.0,99.79999999999997,365,81.10381159259806,1.3399760176168376,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.631578947368421,0.5789473684210527,1,0,1.0595840215682983,0.6649121280026353,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,5,1,992,493,1658,17,0.734375,97.52941176470588,51.0,229.20000000000002,407,109.68141976119041,1.1245983932088282,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.7058823529411765,0.5882352941176471,0,0,1.0732799768447876,0.7125234615853234,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,5,2,992,493,756,17,0.734375,44.470588235294116,11.0,134.8,204,62.42276889184401,1.4036866020652754,0.11764705882352941,0.29411764705882354,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.35294117647058826,1,1,1.0505919456481934,0.6028308540385973,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,5,3,992,493,380,15,0.765625,25.333333333333332,8.0,68.8,82,27.39748569161452,1.0814796983532047,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,1,0,0.812063992023468,0.5279087231390384,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,6,-1,992,493,3944,103,0.59765625,38.29126213592233,17.0,100.0,272,50.744100248772746,1.3252135714055762,0.06796116504854369,0.17475728155339806,0.27184466019417475,0.3592233009708738,0.5436893203883495,0.3592233009708738,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,6,0,992,493,1409,30,0.53125,46.96666666666667,19.0,116.2,272,59.97748651693308,1.277022424065289,0.06666666666666667,0.13333333333333333,0.2,0.3,0.5666666666666667,0.36666666666666664,0,0,1.138208031654358,0.7566317317510501,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,6,1,992,493,766,25,0.609375,30.64,16.0,83.80000000000001,133,36.00208882828884,1.1750028990955887,0.04,0.24,0.32,0.32,0.52,0.28,1,0,0.8743360042572021,0.6506314212322951,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,6,2,992,493,1316,31,0.515625,42.45161290322581,22.0,74.0,241,57.448343534151604,1.3532664510324466,0.06451612903225806,0.16129032258064516,0.25806451612903225,0.3548387096774194,0.5806451612903226,0.3870967741935484,1,0,1.0480639934539795,0.7500826848635448,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,6,3,992,493,453,17,0.734375,26.647058823529413,8.0,62.2,113,30.703403100270762,1.152224840407512,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.5294117647058824,0.47058823529411764,0.4117647058823529,1,0,0.913919985294342,0.5405337778640341,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,7,-1,992,493,3944,102,0.6015625,38.666666666666664,12.0,101.50000000000003,371,64.00755674341458,1.6553678468124462,0.23529411764705882,0.28431372549019607,0.35294117647058826,0.47058823529411764,0.45098039215686275,0.3627450980392157,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,7,0,992,493,1659,34,0.46875,48.794117647058826,10.0,134.69999999999996,324,75.82246268587473,1.5539262997707899,0.20588235294117646,0.29411764705882354,0.38235294117647056,0.5,0.4411764705882353,0.38235294117647056,1,0,1.106335997581482,0.786262318598274,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,7,1,992,493,1320,25,0.609375,52.8,12.0,144.80000000000004,371,83.64305111603713,1.5841486953794912,0.28,0.32,0.36,0.44,0.44,0.4,1,0,0.9022079706192017,0.692547087039897,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,7,2,992,493,651,21,0.671875,31.0,30.0,63.0,107,29.149859102820475,0.940318035574854,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.3333333333333333,0.5714285714285714,0.47619047619047616,0,0,0.9033920168876648,0.6074908691410019,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,7,3,992,493,314,22,0.65625,14.272727272727273,5.5,33.900000000000006,65,17.669135437463773,1.237964903261793,0.3181818181818182,0.36363636363636365,0.45454545454545453,0.5909090909090909,0.36363636363636365,0.18181818181818182,1,1,0.8231359720230103,0.521911567147272,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,8,-1,992,493,3944,115,0.55078125,34.29565217391304,7.0,116.60000000000005,371,59.50505625765632,1.7350612245513382,0.20869565217391303,0.30434782608695654,0.4260869565217391,0.5130434782608696,0.391304347826087,0.2608695652173913,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,8,0,992,493,838,20,0.6875,41.9,17.0,114.80000000000003,194,54.097966690070706,1.291120923390709,0.25,0.3,0.4,0.4,0.5,0.35,1,1,0.9854400157928467,0.6269898579302909,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,8,1,992,493,639,31,0.515625,20.612903225806452,5.0,62.0,144,33.80177263852835,1.6398356053120169,0.25806451612903225,0.41935483870967744,0.4838709677419355,0.6129032258064516,0.2903225806451613,0.1935483870967742,1,1,0.9103360176086426,0.6546116890218047,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,8,2,992,493,1896,40,0.375,47.4,13.0,135.00000000000003,371,79.68651077817374,1.6811500164171675,0.05,0.15,0.275,0.4,0.475,0.275,1,0,1.031775951385498,0.8581199851961898,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,8,3,992,493,571,24,0.625,23.791666666666668,3.5,73.19999999999997,170,42.21569531057798,1.7743899955409306,0.375,0.4166666666666667,0.625,0.6666666666666666,0.2916666666666667,0.25,1,1,0.8853759765625,0.5740043468225753,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,9,-1,992,493,3944,101,0.60546875,39.04950495049505,9.0,102.0,387,69.71716214659578,1.7853532902652571,0.1485148514851485,0.27722772277227725,0.4158415841584158,0.49504950495049505,0.39603960396039606,0.32673267326732675,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,9,0,992,493,1452,28,0.5625,51.857142857142854,9.5,140.00000000000003,387,97.14007348952862,1.8732245576493123,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.4642857142857143,0.42857142857142855,0.32142857142857145,1,0,1.0051840543746948,0.7263992562468325,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,9,1,992,493,718,23,0.640625,31.217391304347824,3.0,90.60000000000002,221,55.137737823791255,1.7662506545225611,0.17391304347826086,0.4782608695652174,0.5652173913043478,0.6086956521739131,0.34782608695652173,0.2608695652173913,1,1,1.0268479585647583,0.5776353723319715,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,9,2,992,493,1184,24,0.625,49.333333333333336,14.0,166.19999999999996,265,70.41464494139143,1.4273238839471236,0.25,0.2916666666666667,0.3333333333333333,0.4166666666666667,0.4583333333333333,0.4583333333333333,1,0,1.003424048423767,0.6740298239504556,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,9,3,992,493,590,26,0.59375,22.692307692307693,8.0,63.5,102,29.270317375968798,1.289878392839303,0.038461538461538464,0.15384615384615385,0.4230769230769231,0.5,0.34615384615384615,0.2692307692307692,1,1,0.8913919925689697,0.6125016803041715,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,10,-1,992,493,3944,110,0.5703125,35.85454545454545,14.5,115.20000000000002,249,50.30413616893227,1.403005826212614,0.12727272727272726,0.21818181818181817,0.3181818181818182,0.37272727272727274,0.4636363636363636,0.3181818181818182,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,10,0,992,493,1599,34,0.46875,47.029411764705884,30.0,141.4,191,54.35638676371821,1.1557955909733704,0.11764705882352941,0.20588235294117646,0.23529411764705882,0.29411764705882354,0.5882352941176471,0.4411764705882353,0,0,1.0018240213394165,0.791331784367551,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,10,1,992,493,736,20,0.6875,36.8,9.0,94.90000000000012,249,63.65657860739924,1.7297983317228056,0.1,0.25,0.45,0.5,0.3,0.25,1,1,0.9926720261573792,0.5904630250606172,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,10,2,992,493,442,25,0.609375,17.68,15.0,40.600000000000016,49,14.793836554457402,0.8367554612249661,0.16,0.2,0.28,0.32,0.48,0.2,1,0,0.9196799993515015,0.5822854717050524,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,10,3,992,493,1167,31,0.515625,37.645161290322584,12.0,117.0,190,50.40580380503866,1.3389716520618666,0.12903225806451613,0.22580645161290322,0.3548387096774194,0.41935483870967744,0.41935483870967744,0.3225806451612903,1,0,1.0181440114974976,0.7316962976031414,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,11,-1,992,493,3944,96,0.625,41.083333333333336,9.0,121.5,493,78.66287067112555,1.9147149047738468,0.15625,0.23958333333333334,0.3645833333333333,0.4791666666666667,0.4270833333333333,0.22916666666666666,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,11,0,992,493,1423,35,0.453125,40.65714285714286,14.0,118.0,232,58.12151942618297,1.4295524806158848,0.2,0.2,0.3142857142857143,0.42857142857142855,0.4857142857142857,0.2857142857142857,1,0,1.0306880474090576,0.7813558375654404,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,11,1,992,493,1880,23,0.640625,81.73913043478261,21.0,289.00000000000006,493,128.56472482298193,1.5728663143237152,0.13043478260869565,0.2608695652173913,0.30434782608695654,0.391304347826087,0.5217391304347826,0.391304347826087,1,0,1.0064959526062012,0.7237571978369698,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,11,2,992,493,510,23,0.640625,22.17391304347826,5.0,31.8,176,37.5970074825725,1.695551317841505,0.08695652173913043,0.21739130434782608,0.391304347826087,0.5217391304347826,0.391304347826087,0.13043478260869565,1,0,0.8849279880523682,0.5616417222356808,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,11,3,992,493,131,15,0.765625,8.733333333333333,4.0,21.199999999999996,31,8.865413445268954,1.0151236769391934,0.2,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.2,0.0,1,1,0.7878720164299011,0.4592177236992194,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,12,-1,992,493,3944,114,0.5546875,34.59649122807018,12.5,106.10000000000007,416,60.70025857603319,1.754520658637876,0.14035087719298245,0.21052631578947367,0.32456140350877194,0.4473684210526316,0.4473684210526316,0.24561403508771928,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,12,0,992,493,1524,28,0.5625,54.42857142857143,23.0,138.5,416,84.05118702800291,1.5442475306982162,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.39285714285714285,0.6071428571428571,0.39285714285714285,1,0,0.9732480049133301,0.7408126775123749,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,12,1,992,493,1764,37,0.421875,47.67567567567568,20.0,148.3999999999999,245,67.61099145171592,1.418144378522386,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.3783783783783784,0.5405405405405406,0.32432432432432434,0,0,1.0797760486602783,0.8307816173232399,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,12,2,992,493,278,27,0.578125,10.296296296296296,5.0,17.400000000000002,45,9.706106572725101,0.9426794153366106,0.14814814814814814,0.2222222222222222,0.48148148148148145,0.5185185185185185,0.2962962962962963,0.037037037037037035,1,1,0.8795520067214966,0.555303547256884,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,12,3,992,493,378,22,0.65625,17.181818181818183,7.0,54.500000000000014,70,21.93924744635505,1.2768874175127276,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.2727272727272727,0.18181818181818182,1,0,0.8766400218009949,0.528836063916338,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,13,-1,992,493,3944,128,0.5,30.8125,12.0,80.6,307,47.66218200785608,1.5468456635409682,0.140625,0.1875,0.3203125,0.453125,0.453125,0.3359375,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,13,0,992,493,764,32,0.5,23.875,13.0,48.7,97,23.00916936788462,0.9637348426339108,0.03125,0.03125,0.1875,0.40625,0.4375,0.34375,0,0,0.9830719828605652,0.6886377071067088,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,13,1,992,493,1002,30,0.53125,33.4,14.5,88.20000000000002,229,47.39451445051421,1.41899743863815,0.16666666666666666,0.2,0.3333333333333333,0.43333333333333335,0.4666666666666667,0.3333333333333333,1,0,1.0322879552841187,0.7337836801272171,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,13,2,992,493,900,30,0.53125,30.0,8.5,59.10000000000003,307,57.94134965635509,1.9313783218785028,0.16666666666666666,0.26666666666666666,0.36666666666666664,0.5,0.4,0.3333333333333333,1,0,0.9431999921798706,0.7017372441085553,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,13,3,992,493,1278,36,0.4375,35.5,13.0,95.0,242,53.53581355815314,1.5080510861451588,0.19444444444444445,0.25,0.3888888888888889,0.4722222222222222,0.5,0.3333333333333333,1,0,1.0534080266952515,0.7809624099295218,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,14,-1,992,493,3944,120,0.53125,32.86666666666667,12.0,95.20000000000002,356,55.47160434752981,1.6877770085455317,0.10833333333333334,0.16666666666666666,0.30833333333333335,0.43333333333333335,0.44166666666666665,0.25833333333333336,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,14,0,992,493,1234,27,0.578125,45.7037037037037,12.0,143.6000000000002,248,67.09960247981537,1.4681436523136266,0.037037037037037035,0.1111111111111111,0.2222222222222222,0.4074074074074074,0.4444444444444444,0.3333333333333333,0,0,1.0131200551986694,0.7055225691772841,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,14,1,992,493,1001,38,0.40625,26.342105263157894,8.5,99.40000000000003,123,35.87718547591394,1.361971077007722,0.10526315789473684,0.21052631578947367,0.34210526315789475,0.5,0.3684210526315789,0.2631578947368421,1,0,1.0138239860534668,0.7827998943126168,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,14,2,992,493,325,18,0.71875,18.055555555555557,9.5,41.30000000000001,86,21.37358760043761,1.1837679286396214,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.3888888888888889,0.16666666666666666,1,0,0.8227199912071228,0.5044148011449722,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,14,3,992,493,1384,37,0.421875,37.4054054054054,18.0,93.19999999999999,356,69.70496103150201,1.863499680755473,0.13513513513513514,0.16216216216216217,0.32432432432432434,0.35135135135135137,0.5405405405405406,0.24324324324324326,1,0,1.077888011932373,0.801828599799621,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,15,-1,992,493,3944,112,0.5625,35.214285714285715,15.0,88.80000000000001,412,58.85733789842857,1.6714051330182553,0.07142857142857142,0.16964285714285715,0.30357142857142855,0.36607142857142855,0.49107142857142855,0.2857142857142857,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,15,0,992,493,1096,24,0.625,45.666666666666664,22.5,126.29999999999998,231,60.75062871188157,1.3303057382163848,0.08333333333333333,0.125,0.2916666666666667,0.3333333333333333,0.5833333333333334,0.375,1,0,0.9298880100250244,0.6653547671593336,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,15,1,992,493,874,36,0.4375,24.27777777777778,17.5,39.0,160,30.324734230869023,1.2490737211799596,0.027777777777777776,0.19444444444444445,0.3055555555555556,0.3611111111111111,0.5555555555555556,0.25,1,0,1.0124479532241821,0.7529741963860963,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,15,2,992,493,613,17,0.734375,36.05882352941177,14.0,102.60000000000001,130,42.025861209267596,1.16548065343809,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.47058823529411764,0.29411764705882354,0,0,0.7306879758834839,0.5935349329660092,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,15,3,992,493,1361,35,0.453125,38.885714285714286,12.0,81.40000000000002,412,80.8652393725234,2.079561629712211,0.11428571428571428,0.17142857142857143,0.34285714285714286,0.45714285714285713,0.37142857142857144,0.2571428571428571,1,0,1.039072036743164,0.7760499416313601,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,16,-1,992,493,3944,115,0.55078125,34.29565217391304,8.0,111.60000000000005,270,59.263006117981284,1.7280034745354584,0.20869565217391303,0.28695652173913044,0.4,0.5043478260869565,0.41739130434782606,0.23478260869565218,1,1,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,16,0,992,493,1097,32,0.5,34.28125,10.5,100.50000000000003,266,56.59021247916905,1.6507628070495985,0.1875,0.21875,0.34375,0.46875,0.4375,0.21875,1,0,0.9776960015296936,0.736637465278479,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,16,1,992,493,926,31,0.515625,29.870967741935484,7.0,67.0,238,53.50474319370915,1.7911955064848637,0.25806451612903225,0.3548387096774194,0.45161290322580644,0.5161290322580645,0.4838709677419355,0.22580645161290322,1,1,0.9188479781150818,0.6967097722239862,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,16,2,992,493,1360,25,0.609375,54.4,8.0,179.2000000000001,270,81.77579103866864,1.503231452916703,0.2,0.28,0.4,0.52,0.4,0.32,1,1,0.9815040230751038,0.6753673127265576,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,16,3,992,493,561,27,0.578125,20.77777777777778,8.0,46.2,156,33.244696968737884,1.60001215357562,0.18518518518518517,0.2962962962962963,0.4074074074074074,0.5185185185185185,0.3333333333333333,0.18518518518518517,1,1,0.9029120206832886,0.6215791990782361,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,17,-1,992,493,3944,114,0.5546875,34.59649122807018,13.5,92.7,286,48.52774921453569,1.4026783495073702,0.11403508771929824,0.20175438596491227,0.30701754385964913,0.42105263157894735,0.47368421052631576,0.3333333333333333,1,0,,,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
gsm8k,0,0.0,middle,17,0,992,493,649,30,0.53125,21.633333333333333,5.5,74.00000000000001,106,29.812171265366697,1.378066468352852,0.16666666666666666,0.23333333333333334,0.4,0.5666666666666667,0.3333333333333333,0.23333333333333334,1,1,0.9693760275840759,0.6507055943155284,measured_route_plus_future_known_live_mask; compacted timing is model sensitivity
