total_rows,bytes,repetition,latency_ms,effective_gbps
64,786432,0,0.015456000342965126,50.881986448580044
64,786432,1,0.014399999752640724,54.61333427146631
64,786432,2,0.01283199992030859,61.28678342300734
64,786432,3,0.012543999589979649,62.69387960026838
64,786432,4,0.011680000461637974,67.33150418811822
64,786432,5,0.013535999692976475,58.09929209794987
64,786432,6,0.013024000450968742,60.38329029246188
64,786432,7,0.012927999719977379,60.831684485941196
64,786432,8,0.012959999963641167,60.681481651721285
64,786432,9,0.013088000006973743,60.08801952788521
64,786432,10,0.012959999963641167,60.681481651721285
64,786432,11,0.0180479995906353,43.5744690734624
64,786432,12,0.012927999719977379,60.831684485941196
64,786432,13,0.014303999952971935,54.979865952572474
64,786432,14,0.012671999633312225,62.06060785644462
64,786432,15,0.013504000380635262,58.23696518312778
64,786432,16,0.01360000018030405,57.82588158630583
64,786432,17,0.012128000147640705,64.84432638739594
64,786432,18,0.01152000017464161,68.26666563175344
64,786432,19,0.011872000060975552,66.24258726085088
64,786432,20,0.01196799986064434,65.7112307116671
64,786432,21,0.013535999692976475,58.09929209794987
64,786432,22,0.012319999746978283,63.83376754475077
64,786432,23,0.013279999606311321,59.21927886400299
64,786432,24,0.021856000646948814,35.98242938878157
64,786432,25,0.013279999606311321,59.21927886400299
64,786432,26,0.012128000147640705,64.84432638739594
64,786432,27,0.012223999947309494,64.33507881134227
64,786432,28,0.011807999573647976,66.60162842104836
64,786432,29,0.013055999763309956,60.23529520964267
64,786432,30,0.012575999833643436,62.53435197224872
64,786432,31,0.013376000337302685,58.79425689059056
64,786432,32,0.013279999606311321,59.21927886400299
64,786432,33,0.013856000266969204,56.75750468010206
64,786432,34,0.02287999913096428,34.37202927755774
64,786432,35,0.012959999963641167,60.681481651721285
64,786432,36,0.01206399966031313,65.18833074797912
64,786432,37,0.012191999703645706,64.50393857578898
64,786432,38,0.013567999936640263,57.96226442161511
64,786432,39,0.013376000337302685,58.79425689059056
128,1572864,0,0.013472000136971474,116.75059263721046
128,1572864,1,0.013376000337302685,117.58851378118112
128,1572864,2,0.01235199999064207,127.33678766123775
128,1572864,3,0.014336000196635723,109.71428420942051
128,1572864,4,0.011935999616980553,131.77480315619238
128,1572864,5,0.013824000023305416,113.77777758596365
128,1572864,6,0.013535999692976475,116.19858419589974
128,1572864,7,0.013376000337302685,117.58851378118112
128,1572864,8,0.011807999573647976,133.20325684209672
128,1572864,9,0.012160000391304493,129.34736425870025
128,1572864,10,0.012927999719977379,121.66336897188239
128,1572864,11,0.013088000006973743,120.17603905577042
128,1572864,12,0.012480000033974648,126.0307688876722
128,1572864,13,0.011872000060975552,132.48517452170177
128,1572864,14,0.01196799986064434,131.4224614233342
128,1572864,15,0.02239999920129776,70.21714536082997
128,1572864,16,0.012256000190973282,128.33420165564593
128,1572864,17,0.012480000033974648,126.0307688876722
128,1572864,18,0.013632000423967838,115.38027810170723
128,1572864,19,0.012864000163972378,122.26865515790718
128,1572864,20,0.012095999903976917,130.03174706399216
128,1572864,21,0.013632000423967838,115.38027810170723
128,1572864,22,0.01744000054895878,90.18715312448226
128,1572864,23,0.013472000136971474,116.75059263721046
128,1572864,24,0.01375999953597784,114.30698059890784
128,1572864,25,0.013151999562978745,119.5912448497503
128,1572864,26,0.012319999746978283,127.66753508950154
128,1572864,27,0.012543999589979649,125.38775920053676
128,1572864,28,0.01190400030463934,132.1290288767053
128,1572864,29,0.012095999903976917,130.03174706399216
128,1572864,30,0.012671999633312225,124.12121571288924
128,1572864,31,0.01913600042462349,82.19397810924468
128,1572864,32,0.018303999677300453,85.93007144501722
128,1572864,33,0.017152000218629837,91.70149136843038
128,1572864,34,0.03081599995493889,51.040498517002256
128,1572864,35,0.01711999997496605,91.87289733060406
128,1572864,36,0.02054399996995926,76.56074777550339
128,1572864,37,0.019328000023961067,81.37748334282433
128,1572864,38,0.020096000283956528,78.26751481764671
128,1572864,39,0.01929599978029728,81.51243873903941
256,3145728,0,0.035071998834609985,89.69343363731272
256,3145728,1,0.022016000002622604,142.88372091321187
256,3145728,2,0.02921600081026554,107.67140993830664
256,3145728,3,0.021727999672293663,144.77761632200583
256,3145728,4,0.0197759997099638,159.06796349795044
