case_id,task,phase,scope,total_rows,active_experts,inactive_experts,geometry,mean_m_e,min_m_e,max_m_e,m_e_cv,candidate,max_abs,mean_abs,relative_l2,cosine
dense_005_real,gsm8k,late,measured_dense_runtime,1224,45,19,real,27.2,1,174,1.4328407055582997,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4710271223350446e-08,0.002814679639413953,0.9999959468841553
dense_005_real,gsm8k,late,measured_dense_runtime,1224,45,19,real,27.2,1,174,1.4328407055582997,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4710271223350446e-08,0.002814679639413953,0.9999959468841553
dense_006_real,gsm8k,middle,measured_dense_runtime,1029,49,15,real,21.0,1,167,1.6085810431472274,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4093490818822829e-08,0.002824231283739209,0.9999959468841553
dense_006_real,gsm8k,middle,measured_dense_runtime,1029,49,15,real,21.0,1,167,1.6085810431472274,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4093490818822829e-08,0.002824231283739209,0.9999959468841553
dense_007_real,gsm8k,middle,measured_dense_runtime,1753,46,18,real,38.108695652173914,1,242,1.544090647104201,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.505854640981852e-08,0.0028252173215150833,0.9999960064888
dense_007_real,gsm8k,middle,measured_dense_runtime,1753,46,18,real,38.108695652173914,1,242,1.544090647104201,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.505854640981852e-08,0.0028252173215150833,0.9999960064888
dense_008_real,gsm8k,middle,measured_dense_runtime,2683,49,15,real,54.755102040816325,1,266,1.2823194372830053,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4530548320124126e-08,0.002819335786625743,0.9999959468841553
dense_008_real,gsm8k,middle,measured_dense_runtime,2683,49,15,real,54.755102040816325,1,266,1.2823194372830053,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4530548320124126e-08,0.002819335786625743,0.9999959468841553
dense_009_real,humaneval,early,measured_dense_runtime,1237,47,17,real,26.319148936170212,1,404,2.8609917253951522,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5140088294174348e-08,0.0028234038036316633,0.9999959468841553
dense_009_real,humaneval,early,measured_dense_runtime,1237,47,17,real,26.319148936170212,1,404,2.8609917253951522,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5140088294174348e-08,0.0028234038036316633,0.9999959468841553
dense_010_real,humaneval,early,measured_dense_runtime,1965,44,20,real,44.65909090909091,1,855,3.276167937789007,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.4330653108629576e-08,0.0028270657639950514,0.9999960064888
dense_010_real,humaneval,early,measured_dense_runtime,1965,44,20,real,44.65909090909091,1,855,3.276167937789007,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.4330653108629576e-08,0.0028270657639950514,0.9999960064888
dense_011_real,humaneval,early,measured_dense_runtime,3003,61,3,real,49.22950819672131,1,521,2.1658296602899183,torch_grouped_full64_prebuilt,9.5367431640625e-07,1.5015068299817358e-08,0.002823634073138237,0.9999960064888
dense_011_real,humaneval,early,measured_dense_runtime,3003,61,3,real,49.22950819672131,1,521,2.1658296602899183,torch_grouped_active_prebuilt_oracle,9.5367431640625e-07,1.5015068299817358e-08,0.002823634073138237,0.9999960064888
dense_012_real,humaneval,late,measured_dense_runtime,52,16,48,real,3.25,1,12,0.982088102677208,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.590793274885982e-08,0.002815552754327655,0.9999960660934448
dense_012_real,humaneval,late,measured_dense_runtime,52,16,48,real,3.25,1,12,0.982088102677208,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.590793274885982e-08,0.002815552754327655,0.9999960660934448
dense_013_real,humaneval,late,measured_dense_runtime,151,46,18,real,3.282608695652174,1,13,0.9751304258390485,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4156038119494951e-08,0.002837652573361993,0.9999960660934448
dense_013_real,humaneval,late,measured_dense_runtime,151,46,18,real,3.282608695652174,1,13,0.9751304258390485,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4156038119494951e-08,0.002837652573361993,0.9999960660934448
dense_014_real,humaneval,late,measured_dense_runtime,932,58,6,real,16.06896551724138,1,80,1.1483032931810604,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4558211525184106e-08,0.002817633096128702,0.9999960660934448
dense_014_real,humaneval,late,measured_dense_runtime,932,58,6,real,16.06896551724138,1,80,1.1483032931810604,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4558211525184106e-08,0.002817633096128702,0.9999960660934448
dense_015_real,humaneval,middle,measured_dense_runtime,163,39,25,real,4.17948717948718,1,14,0.8478696295144327,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.5059951508078484e-08,0.0028288676403462887,0.9999959468841553
dense_015_real,humaneval,middle,measured_dense_runtime,163,39,25,real,4.17948717948718,1,14,0.8478696295144327,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.5059951508078484e-08,0.0028288676403462887,0.9999959468841553
dense_016_real,humaneval,middle,measured_dense_runtime,748,56,8,real,13.357142857142858,1,68,0.9336261318165292,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.4331389408539508e-08,0.002825074130669236,0.9999960660934448
dense_016_real,humaneval,middle,measured_dense_runtime,748,56,8,real,13.357142857142858,1,68,0.9336261318165292,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.4331389408539508e-08,0.002825074130669236,0.9999960660934448
dense_017_real,humaneval,middle,measured_dense_runtime,1986,63,1,real,31.523809523809526,1,142,0.8836896738624543,torch_grouped_full64_prebuilt,4.76837158203125e-07,1.492547063719485e-08,0.002825642004609108,0.9999960660934448
dense_017_real,humaneval,middle,measured_dense_runtime,1986,63,1,real,31.523809523809526,1,142,0.8836896738624543,torch_grouped_active_prebuilt_oracle,4.76837158203125e-07,1.492547063719485e-08,0.002825642004609108,0.9999960660934448
