active_experts,inactive_experts,operation,repetition,host_visible_latency_us
2,62,gpu_counts_cumsum,2,21.021
2,62,gpu_counts_cumsum,3,20.35
2,62,gpu_counts_cumsum,4,23.353
2,62,gpu_counts_cumsum,5,29.771
2,62,gpu_counts_cumsum,6,21.48
2,62,gpu_counts_cumsum,7,19.886
2,62,gpu_counts_cumsum,8,19.366
2,62,gpu_counts_cumsum,9,19.349
2,62,gpu_counts_cumsum,10,19.656
2,62,gpu_counts_cumsum,11,19.658
2,62,gpu_counts_cumsum,12,19.526
2,62,gpu_counts_cumsum,13,19.304
2,62,gpu_counts_cumsum,14,19.25
2,62,gpu_counts_cumsum,15,19.418
2,62,gpu_counts_cumsum,16,19.022
2,62,gpu_counts_cumsum,17,19.695
2,62,gpu_counts_cumsum,18,19.673
2,62,gpu_counts_cumsum,19,19.572
2,62,gpu_counts_cumsum,20,19.252
2,62,gpu_counts_cumsum,21,19.531
2,62,gpu_counts_cumsum,22,19.793
2,62,gpu_counts_cumsum,23,19.339
2,62,gpu_counts_cumsum,24,19.343
2,62,gpu_counts_cumsum,25,19.626
2,62,gpu_counts_cumsum,26,19.837
2,62,gpu_counts_cumsum,27,19.442
2,62,gpu_counts_cumsum,28,18.975
2,62,gpu_counts_cumsum,29,19.545
2,62,gpu_counts_cumsum,30,19.205
2,62,gpu_counts_cumsum,31,19.229
2,62,gpu_counts_cumsum,32,19.36
2,62,gpu_counts_cumsum,33,19.202
2,62,gpu_counts_cumsum,34,19.333
2,62,gpu_counts_cumsum,35,19.591
2,62,gpu_counts_cumsum,36,19.253
2,62,gpu_counts_cumsum,37,19.452
2,62,gpu_counts_cumsum,38,19.504
2,62,gpu_counts_cumsum,39,26.012
2,62,cpu_list_to_cuda_offsets,0,48.5
2,62,cpu_list_to_cuda_offsets,1,40.378
2,62,cpu_list_to_cuda_offsets,2,38.374
2,62,cpu_list_to_cuda_offsets,3,39.408
2,62,cpu_list_to_cuda_offsets,4,40.282
2,62,cpu_list_to_cuda_offsets,5,40.684
2,62,cpu_list_to_cuda_offsets,6,56.732
2,62,cpu_list_to_cuda_offsets,7,40.944
2,62,cpu_list_to_cuda_offsets,8,39.893
2,62,cpu_list_to_cuda_offsets,9,38.188
2,62,cpu_list_to_cuda_offsets,10,38.652
2,62,cpu_list_to_cuda_offsets,11,38.312
2,62,cpu_list_to_cuda_offsets,12,39.733
2,62,cpu_list_to_cuda_offsets,13,39.122
2,62,cpu_list_to_cuda_offsets,14,39.314
2,62,cpu_list_to_cuda_offsets,15,38.364
2,62,cpu_list_to_cuda_offsets,16,35.166
2,62,cpu_list_to_cuda_offsets,17,35.534
2,62,cpu_list_to_cuda_offsets,18,34.774
2,62,cpu_list_to_cuda_offsets,19,45.104
2,62,cpu_list_to_cuda_offsets,20,39.824
2,62,cpu_list_to_cuda_offsets,21,36.113
2,62,cpu_list_to_cuda_offsets,22,35.95
2,62,cpu_list_to_cuda_offsets,23,35.372
2,62,cpu_list_to_cuda_offsets,24,35.88
2,62,cpu_list_to_cuda_offsets,25,38.151
2,62,cpu_list_to_cuda_offsets,26,37.379
2,62,cpu_list_to_cuda_offsets,27,36.853
2,62,cpu_list_to_cuda_offsets,28,39.004
2,62,cpu_list_to_cuda_offsets,29,39.284
2,62,cpu_list_to_cuda_offsets,30,38.818
2,62,cpu_list_to_cuda_offsets,31,38.286
2,62,cpu_list_to_cuda_offsets,32,38.155
2,62,cpu_list_to_cuda_offsets,33,38.184
2,62,cpu_list_to_cuda_offsets,34,36.318
2,62,cpu_list_to_cuda_offsets,35,35.241
2,62,cpu_list_to_cuda_offsets,36,35.577
2,62,cpu_list_to_cuda_offsets,37,35.113
2,62,cpu_list_to_cuda_offsets,38,36.052
2,62,cpu_list_to_cuda_offsets,39,35.209
2,62,vllm_make_from_list,0,36.747
2,62,vllm_make_from_list,1,24.168
2,62,vllm_make_from_list,2,21.447
2,62,vllm_make_from_list,3,21.218
2,62,vllm_make_from_list,4,20.842
2,62,vllm_make_from_list,5,20.818
2,62,vllm_make_from_list,6,20.904
2,62,vllm_make_from_list,7,21.018
2,62,vllm_make_from_list,8,21.296
2,62,vllm_make_from_list,9,20.796
2,62,vllm_make_from_list,10,20.364
2,62,vllm_make_from_list,11,20.738
2,62,vllm_make_from_list,12,21.074
2,62,vllm_make_from_list,13,20.184
2,62,vllm_make_from_list,14,20.557
2,62,vllm_make_from_list,15,20.304
2,62,vllm_make_from_list,16,20.412
2,62,vllm_make_from_list,17,20.005
2,62,vllm_make_from_list,18,20.074
2,62,vllm_make_from_list,19,20.503
2,62,vllm_make_from_list,20,20.342
2,62,vllm_make_from_list,21,20.118
2,62,vllm_make_from_list,22,20.322
2,62,vllm_make_from_list,23,20.103
2,62,vllm_make_from_list,24,19.732
2,62,vllm_make_from_list,25,20.149
2,62,vllm_make_from_list,26,20.115
2,62,vllm_make_from_list,27,20.32
2,62,vllm_make_from_list,28,20.365
2,62,vllm_make_from_list,29,20.396
2,62,vllm_make_from_list,30,20.459
2,62,vllm_make_from_list,31,20.185
2,62,vllm_make_from_list,32,20.218
2,62,vllm_make_from_list,33,20.094
2,62,vllm_make_from_list,34,20.654
2,62,vllm_make_from_list,35,20.707
2,62,vllm_make_from_list,36,20.144
2,62,vllm_make_from_list,37,27.903
2,62,vllm_make_from_list,38,27.329
2,62,vllm_make_from_list,39,20.81
4,60,gpu_counts_cumsum,0,22.323
4,60,gpu_counts_cumsum,1,21.428
4,60,gpu_counts_cumsum,2,20.406
4,60,gpu_counts_cumsum,3,20.839
4,60,gpu_counts_cumsum,4,20.613
4,60,gpu_counts_cumsum,5,20.311
4,60,gpu_counts_cumsum,6,20.119
4,60,gpu_counts_cumsum,7,20.134
4,60,gpu_counts_cumsum,8,20.327
4,60,gpu_counts_cumsum,9,20.158
4,60,gpu_counts_cumsum,10,20.677
4,60,gpu_counts_cumsum,11,20.356
4,60,gpu_counts_cumsum,12,20.739
4,60,gpu_counts_cumsum,13,22.861
4,60,gpu_counts_cumsum,14,20.767
4,60,gpu_counts_cumsum,15,20.222
4,60,gpu_counts_cumsum,16,19.914
4,60,gpu_counts_cumsum,17,20.113
4,60,gpu_counts_cumsum,18,20.114
4,60,gpu_counts_cumsum,19,20.221
4,60,gpu_counts_cumsum,20,19.629
4,60,gpu_counts_cumsum,21,19.752
4,60,gpu_counts_cumsum,22,20.396
4,60,gpu_counts_cumsum,23,20.19
4,60,gpu_counts_cumsum,24,32.861
4,60,gpu_counts_cumsum,25,18.228
4,60,gpu_counts_cumsum,26,17.575
4,60,gpu_counts_cumsum,27,17.359
4,60,gpu_counts_cumsum,28,17.955
4,60,gpu_counts_cumsum,29,17.28
4,60,gpu_counts_cumsum,30,17.194
4,60,gpu_counts_cumsum,31,17.257
4,60,gpu_counts_cumsum,32,17.232
4,60,gpu_counts_cumsum,33,17.342
4,60,gpu_counts_cumsum,34,17.414
4,60,gpu_counts_cumsum,35,20.151
4,60,gpu_counts_cumsum,36,20.567
4,60,gpu_counts_cumsum,37,20.195
4,60,gpu_counts_cumsum,38,20.473
4,60,gpu_counts_cumsum,39,20.061
4,60,cpu_list_to_cuda_offsets,0,47.098
4,60,cpu_list_to_cuda_offsets,1,39.248
4,60,cpu_list_to_cuda_offsets,2,38.642
4,60,cpu_list_to_cuda_offsets,3,49.791
4,60,cpu_list_to_cuda_offsets,4,45.314
4,60,cpu_list_to_cuda_offsets,5,37.738
4,60,cpu_list_to_cuda_offsets,6,36.342
4,60,cpu_list_to_cuda_offsets,7,36.254
4,60,cpu_list_to_cuda_offsets,8,36.377
4,60,cpu_list_to_cuda_offsets,9,36.071
4,60,cpu_list_to_cuda_offsets,10,35.668
4,60,cpu_list_to_cuda_offsets,11,35.031
4,60,cpu_list_to_cuda_offsets,12,35.58
4,60,cpu_list_to_cuda_offsets,13,35.33
4,60,cpu_list_to_cuda_offsets,14,36.651
4,60,cpu_list_to_cuda_offsets,15,37.051
4,60,cpu_list_to_cuda_offsets,16,39.063
4,60,cpu_list_to_cuda_offsets,17,39.822
4,60,cpu_list_to_cuda_offsets,18,40.307
4,60,cpu_list_to_cuda_offsets,19,38.04
4,60,cpu_list_to_cuda_offsets,20,39.074
4,60,cpu_list_to_cuda_offsets,21,38.213
4,60,cpu_list_to_cuda_offsets,22,37.273
4,60,cpu_list_to_cuda_offsets,23,37.426
4,60,cpu_list_to_cuda_offsets,24,51.035
4,60,cpu_list_to_cuda_offsets,25,43.517
4,60,cpu_list_to_cuda_offsets,26,40.056
4,60,cpu_list_to_cuda_offsets,27,38.79
4,60,cpu_list_to_cuda_offsets,28,38.808
4,60,cpu_list_to_cuda_offsets,29,38.852
4,60,cpu_list_to_cuda_offsets,30,37.538
4,60,cpu_list_to_cuda_offsets,31,38.224
4,60,cpu_list_to_cuda_offsets,32,39.779
4,60,cpu_list_to_cuda_offsets,33,37.879
4,60,cpu_list_to_cuda_offsets,34,36.306
4,60,cpu_list_to_cuda_offsets,35,35.485
4,60,cpu_list_to_cuda_offsets,36,36.228
4,60,cpu_list_to_cuda_offsets,37,35.671
4,60,cpu_list_to_cuda_offsets,38,35.423
4,60,cpu_list_to_cuda_offsets,39,34.872
4,60,vllm_make_from_list,0,25.697
4,60,vllm_make_from_list,1,21.606
4,60,vllm_make_from_list,2,21.287
4,60,vllm_make_from_list,3,20.301
4,60,vllm_make_from_list,4,20.823
4,60,vllm_make_from_list,5,20.529
4,60,vllm_make_from_list,6,20.049
4,60,vllm_make_from_list,7,20.562
4,60,vllm_make_from_list,8,31.104
4,60,vllm_make_from_list,9,23.625
4,60,vllm_make_from_list,10,20.294
4,60,vllm_make_from_list,11,20.051
4,60,vllm_make_from_list,12,20.074
4,60,vllm_make_from_list,13,20.004
4,60,vllm_make_from_list,14,19.751
4,60,vllm_make_from_list,15,19.825
4,60,vllm_make_from_list,16,20.727
4,60,vllm_make_from_list,17,19.821
4,60,vllm_make_from_list,18,20.364
4,60,vllm_make_from_list,19,19.93
4,60,vllm_make_from_list,20,19.718
4,60,vllm_make_from_list,21,19.444
4,60,vllm_make_from_list,22,20.46
4,60,vllm_make_from_list,23,20.745
4,60,vllm_make_from_list,24,20.143
4,60,vllm_make_from_list,25,19.279
4,60,vllm_make_from_list,26,19.748
4,60,vllm_make_from_list,27,19.946
4,60,vllm_make_from_list,28,19.648
4,60,vllm_make_from_list,29,19.761
4,60,vllm_make_from_list,30,19.814
4,60,vllm_make_from_list,31,19.547
4,60,vllm_make_from_list,32,20.174
4,60,vllm_make_from_list,33,20.227
4,60,vllm_make_from_list,34,20.317
4,60,vllm_make_from_list,35,19.959
4,60,vllm_make_from_list,36,19.569
4,60,vllm_make_from_list,37,19.276
4,60,vllm_make_from_list,38,20.186
4,60,vllm_make_from_list,39,20.009
8,56,gpu_counts_cumsum,0,35.682
8,56,gpu_counts_cumsum,1,22.658
8,56,gpu_counts_cumsum,2,20.363
8,56,gpu_counts_cumsum,3,20.456
8,56,gpu_counts_cumsum,4,25.673
8,56,gpu_counts_cumsum,5,28.364
8,56,gpu_counts_cumsum,6,21.075
8,56,gpu_counts_cumsum,7,19.63
8,56,gpu_counts_cumsum,8,19.28
8,56,gpu_counts_cumsum,9,19.47
8,56,gpu_counts_cumsum,10,19.552
8,56,gpu_counts_cumsum,11,19.519
8,56,gpu_counts_cumsum,12,19.086
8,56,gpu_counts_cumsum,13,17.456
8,56,gpu_counts_cumsum,14,17.071
8,56,gpu_counts_cumsum,15,17.161
8,56,gpu_counts_cumsum,16,17.318
8,56,gpu_counts_cumsum,17,17.035
8,56,gpu_counts_cumsum,18,17.012
8,56,gpu_counts_cumsum,19,17.431
8,56,gpu_counts_cumsum,20,17.014
8,56,gpu_counts_cumsum,21,24.763
8,56,gpu_counts_cumsum,22,19.645
8,56,gpu_counts_cumsum,23,18.47
8,56,gpu_counts_cumsum,24,19.814
8,56,gpu_counts_cumsum,25,19.457
8,56,gpu_counts_cumsum,26,19.773
8,56,gpu_counts_cumsum,27,18.864
8,56,gpu_counts_cumsum,28,19.586
8,56,gpu_counts_cumsum,29,19.338
8,56,gpu_counts_cumsum,30,19.354
8,56,gpu_counts_cumsum,31,19.487
8,56,gpu_counts_cumsum,32,19.132
8,56,gpu_counts_cumsum,33,19.359
8,56,gpu_counts_cumsum,34,19.822
8,56,gpu_counts_cumsum,35,19.485
8,56,gpu_counts_cumsum,36,19.376
8,56,gpu_counts_cumsum,37,19.372
8,56,gpu_counts_cumsum,38,19.728
8,56,gpu_counts_cumsum,39,19.511
8,56,cpu_list_to_cuda_offsets,0,49.522
8,56,cpu_list_to_cuda_offsets,1,40.781
8,56,cpu_list_to_cuda_offsets,2,38.628
8,56,cpu_list_to_cuda_offsets,3,37.669
8,56,cpu_list_to_cuda_offsets,4,36.032
8,56,cpu_list_to_cuda_offsets,5,36.552
8,56,cpu_list_to_cuda_offsets,6,35.938
8,56,cpu_list_to_cuda_offsets,7,35.226
8,56,cpu_list_to_cuda_offsets,8,35.54
8,56,cpu_list_to_cuda_offsets,9,48.995
8,56,cpu_list_to_cuda_offsets,10,40.491
8,56,cpu_list_to_cuda_offsets,11,35.914
8,56,cpu_list_to_cuda_offsets,12,35.835
8,56,cpu_list_to_cuda_offsets,13,37.773
8,56,cpu_list_to_cuda_offsets,14,38.773
8,56,cpu_list_to_cuda_offsets,15,37.925
8,56,cpu_list_to_cuda_offsets,16,38.613
8,56,cpu_list_to_cuda_offsets,17,38.095
8,56,cpu_list_to_cuda_offsets,18,36.884
8,56,cpu_list_to_cuda_offsets,19,37.146
8,56,cpu_list_to_cuda_offsets,20,38.558
8,56,cpu_list_to_cuda_offsets,21,38.851
8,56,cpu_list_to_cuda_offsets,22,38.946
8,56,cpu_list_to_cuda_offsets,23,34.938
8,56,cpu_list_to_cuda_offsets,24,35.637
8,56,cpu_list_to_cuda_offsets,25,35.018
8,56,cpu_list_to_cuda_offsets,26,34.324
8,56,cpu_list_to_cuda_offsets,27,34.67
8,56,cpu_list_to_cuda_offsets,28,35.72
8,56,cpu_list_to_cuda_offsets,29,35.27
8,56,cpu_list_to_cuda_offsets,30,48.16
8,56,cpu_list_to_cuda_offsets,31,39.309
8,56,cpu_list_to_cuda_offsets,32,35.869
8,56,cpu_list_to_cuda_offsets,33,34.927
8,56,cpu_list_to_cuda_offsets,34,34.756
8,56,cpu_list_to_cuda_offsets,35,35.053
8,56,cpu_list_to_cuda_offsets,36,36.004
8,56,cpu_list_to_cuda_offsets,37,36.016
8,56,cpu_list_to_cuda_offsets,38,36.851
8,56,cpu_list_to_cuda_offsets,39,34.701
8,56,vllm_make_from_list,0,27.501
8,56,vllm_make_from_list,1,22.262
8,56,vllm_make_from_list,2,22.314
8,56,vllm_make_from_list,3,21.216
8,56,vllm_make_from_list,4,20.845
8,56,vllm_make_from_list,5,20.082
8,56,vllm_make_from_list,6,20.489
8,56,vllm_make_from_list,7,20.788
8,56,vllm_make_from_list,8,20.293
8,56,vllm_make_from_list,9,20.159
8,56,vllm_make_from_list,10,19.818
8,56,vllm_make_from_list,11,20.443
8,56,vllm_make_from_list,12,20.885
8,56,vllm_make_from_list,13,20.19
8,56,vllm_make_from_list,14,20.532
8,56,vllm_make_from_list,15,20.322
8,56,vllm_make_from_list,16,19.912
8,56,vllm_make_from_list,17,19.847
8,56,vllm_make_from_list,18,20.576
8,56,vllm_make_from_list,19,26.014
8,56,vllm_make_from_list,20,27.951
8,56,vllm_make_from_list,21,20.429
8,56,vllm_make_from_list,22,20.751
8,56,vllm_make_from_list,23,19.957
8,56,vllm_make_from_list,24,20.211
8,56,vllm_make_from_list,25,19.965
8,56,vllm_make_from_list,26,19.934
8,56,vllm_make_from_list,27,19.979
8,56,vllm_make_from_list,28,20.183
8,56,vllm_make_from_list,29,20.319
8,56,vllm_make_from_list,30,20.187
8,56,vllm_make_from_list,31,19.789
8,56,vllm_make_from_list,32,28.331
8,56,vllm_make_from_list,33,27.083
8,56,vllm_make_from_list,34,20.557
8,56,vllm_make_from_list,35,20.702
8,56,vllm_make_from_list,36,20.125
8,56,vllm_make_from_list,37,20.035
8,56,vllm_make_from_list,38,19.957
8,56,vllm_make_from_list,39,20.278
16,48,gpu_counts_cumsum,0,23.361
16,48,gpu_counts_cumsum,1,21.28
16,48,gpu_counts_cumsum,2,21.423
16,48,gpu_counts_cumsum,3,20.602
16,48,gpu_counts_cumsum,4,20.412
16,48,gpu_counts_cumsum,5,20.215
16,48,gpu_counts_cumsum,6,20.008
16,48,gpu_counts_cumsum,7,20.129
16,48,gpu_counts_cumsum,8,19.899
16,48,gpu_counts_cumsum,9,20.967
16,48,gpu_counts_cumsum,10,20.607
16,48,gpu_counts_cumsum,11,20.447
16,48,gpu_counts_cumsum,12,20.443
16,48,gpu_counts_cumsum,13,20.063
16,48,gpu_counts_cumsum,14,19.868
16,48,gpu_counts_cumsum,15,20.077
16,48,gpu_counts_cumsum,16,20.196
16,48,gpu_counts_cumsum,17,19.572
16,48,gpu_counts_cumsum,18,20.069
16,48,gpu_counts_cumsum,19,20.541
16,48,gpu_counts_cumsum,20,19.885
16,48,gpu_counts_cumsum,21,20.601
16,48,gpu_counts_cumsum,22,20.197
16,48,gpu_counts_cumsum,23,20.024
16,48,gpu_counts_cumsum,24,20.325
16,48,gpu_counts_cumsum,25,20.122
16,48,gpu_counts_cumsum,26,20.388
16,48,gpu_counts_cumsum,27,20.169
16,48,gpu_counts_cumsum,28,20.593
16,48,gpu_counts_cumsum,29,20.577
16,48,gpu_counts_cumsum,30,25.538
16,48,gpu_counts_cumsum,31,21.519
16,48,gpu_counts_cumsum,32,20.065
16,48,gpu_counts_cumsum,33,17.904
16,48,gpu_counts_cumsum,34,17.71
16,48,gpu_counts_cumsum,35,17.433
16,48,gpu_counts_cumsum,36,17.335
16,48,gpu_counts_cumsum,37,17.399
16,48,gpu_counts_cumsum,38,17.463
16,48,gpu_counts_cumsum,39,17.895
16,48,cpu_list_to_cuda_offsets,0,51.312
16,48,cpu_list_to_cuda_offsets,1,37.89
16,48,cpu_list_to_cuda_offsets,2,36.516
16,48,cpu_list_to_cuda_offsets,3,36.484
16,48,cpu_list_to_cuda_offsets,4,35.574
16,48,cpu_list_to_cuda_offsets,5,36.368
16,48,cpu_list_to_cuda_offsets,6,35.093
16,48,cpu_list_to_cuda_offsets,7,34.959
16,48,cpu_list_to_cuda_offsets,8,35.515
16,48,cpu_list_to_cuda_offsets,9,35.081
16,48,cpu_list_to_cuda_offsets,10,34.947
16,48,cpu_list_to_cuda_offsets,11,35.781
16,48,cpu_list_to_cuda_offsets,12,35.472
16,48,cpu_list_to_cuda_offsets,13,35.301
16,48,cpu_list_to_cuda_offsets,14,34.96
16,48,cpu_list_to_cuda_offsets,15,44.891
16,48,cpu_list_to_cuda_offsets,16,41.622
16,48,cpu_list_to_cuda_offsets,17,35.768
16,48,cpu_list_to_cuda_offsets,18,35.164
16,48,cpu_list_to_cuda_offsets,19,34.842
16,48,cpu_list_to_cuda_offsets,20,35.165
16,48,cpu_list_to_cuda_offsets,21,35.365
16,48,cpu_list_to_cuda_offsets,22,36.501
16,48,cpu_list_to_cuda_offsets,23,37.602
16,48,cpu_list_to_cuda_offsets,24,38.511
16,48,cpu_list_to_cuda_offsets,25,38.947
16,48,cpu_list_to_cuda_offsets,26,38.748
16,48,cpu_list_to_cuda_offsets,27,37.806
16,48,cpu_list_to_cuda_offsets,28,38.119
16,48,cpu_list_to_cuda_offsets,29,38.181
16,48,cpu_list_to_cuda_offsets,30,37.107
16,48,cpu_list_to_cuda_offsets,31,37.57
16,48,cpu_list_to_cuda_offsets,32,38.614
16,48,cpu_list_to_cuda_offsets,33,38.967
16,48,cpu_list_to_cuda_offsets,34,38.504
16,48,cpu_list_to_cuda_offsets,35,37.822
16,48,cpu_list_to_cuda_offsets,36,47.613
16,48,cpu_list_to_cuda_offsets,37,44.682
16,48,cpu_list_to_cuda_offsets,38,39.588
16,48,cpu_list_to_cuda_offsets,39,38.426
16,48,vllm_make_from_list,0,26.001
16,48,vllm_make_from_list,1,21.832
16,48,vllm_make_from_list,2,21.586
16,48,vllm_make_from_list,3,21.531
16,48,vllm_make_from_list,4,20.666
16,48,vllm_make_from_list,5,35.414
16,48,vllm_make_from_list,6,23.945
16,48,vllm_make_from_list,7,21.552
16,48,vllm_make_from_list,8,20.836
16,48,vllm_make_from_list,9,20.818
16,48,vllm_make_from_list,10,20.529
16,48,vllm_make_from_list,11,19.902
16,48,vllm_make_from_list,12,20.113
16,48,vllm_make_from_list,13,20.0
